timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, stateROLL, statePITCH, stateYAW, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, kalX, kalY, kalZ, kalPX, kalPY, kalPZ
752686, -0.03828729689121246, -0.14827820658683777, -4.221107482910156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023159531876444817, -1.410663366317749, 0.016636334359645844, 0.01039074081927538, -0.0023141661658883095, -0.002459574257954955
752696, -0.054495543241500854, -0.1467757374048233, -4.234039306640625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02317827381193638, -1.4104411602020264, 0.01606222614645958, 0.009966474957764149, -8.215884008677676e-05, -0.006111245136708021
752707, -0.026011159643530846, -0.08376823365688324, -4.2410736083984375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02412179484963417, -1.4107136726379395, 0.016039971262216568, 0.0012272095773369074, -0.0033795346971601248, -0.005821689963340759
752718, -0.027092892676591873, -0.08655216544866562, -4.246601104736328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.024115098640322685, -1.4107491970062256, 0.015996675938367844, 0.001514425384812057, -0.0037336985114961863, -0.005669154226779938
752727, -0.05900141969323158, -0.10856661200523376, -4.2601542472839355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023816313594579697, -1.4102579355239868, 0.015957532450556755, 0.003937683533877134, 0.0007806969806551933, -0.005343681667000055
752736, -0.03890636935830116, -0.09643138945102692, -4.2696332931518555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.024061430245637894, -1.4104760885238647, 0.016918014734983444, 0.002021844731643796, -0.0014887897996231914, 0.0012584718642756343
752746, -0.06254389137029648, -0.15943056344985962, -4.2810139656066895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02320890873670578, -1.410184621810913, 0.016901517286896706, 0.009770764037966728, 0.0016264363657683134, 0.0012317795772105455
752757, -0.03764442726969719, -0.13916157186031342, -4.275772571563721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02345539629459381, -1.4105175733566284, 0.016910960897803307, 0.00766796013340354, -0.0015664983075112104, 0.0015016578836366534
752767, -0.02938706986606121, -0.12759773433208466, -4.279812335968018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023593051359057426, -1.4106298685073853, 0.016904352232813835, 0.006550122518092394, -0.002627300564199686, 0.0017406484112143517
752778, 0.0042230780236423016, -0.11874110996723175, -4.283254623413086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02374602109193802, -1.4110832214355469, 0.016891255974769592, 0.005474905017763376, -0.006852596998214722, 0.001724237110465765
752788, 0.0011402894742786884, -0.16244812309741974, -4.2914533615112305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02318725734949112, -1.4111281633377075, 0.016586627811193466, 0.010451612062752247, -0.006795293185859919, -0.0003184736124239862
752797, -0.05772687494754791, -0.1348055601119995, -4.295741558074951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02346464805305004, -1.4102832078933716, 0.016587484627962112, 0.007264075800776482, 0.0005388356512412429, -0.0001786003849701956
752806, -0.03913746401667595, -0.11829744279384613, -4.294816970825195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02370910905301571, -1.4105126857757568, 0.016587330028414726, 0.005200276616960764, -0.00172679394017905, 6.577419117093086e-05
752816, -0.03278718143701553, -0.11965738236904144, -4.303916931152344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023722445592284203, -1.410626769065857, 0.016579296439886093, 0.0051351869478821754, -0.0026846861001104116, 0.00022938704933039844
752826, -0.0316731296479702, -0.15792398154735565, -4.312392711639404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02325332723557949, -1.4106448888778687, 0.01669897884130478, 0.008998005650937557, -0.0025532881263643503, 0.0012394937220960855
752836, -0.030822861939668655, -0.10135981440544128, -4.32054328918457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02403784543275833, -1.4105772972106934, 0.016708679497241974, 0.0019422359764575958, -0.0026639322750270367, 0.0014043947448953986
752846, -0.046432409435510635, -0.13719093799591064, -4.322735786437988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023557312786579132, -1.4103864431381226, 0.01671263389289379, 0.006075786892324686, -0.0007728775963187218, 0.0014175564283505082
752856, -0.045801252126693726, -0.1277155876159668, -4.324823379516602, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02368295192718506, -1.4103792905807495, 0.016704827547073364, 0.005143575835973024, -0.0009970503160730004, 0.0013656808296218514
752866, -0.03759905323386192, -0.15841491520404816, -4.320402145385742, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023254409432411194, -1.4105507135391235, 0.016700468957424164, 0.009020012803375721, -0.0022284137085080147, 0.0014758070465177298
752876, -0.05576682090759277, -0.16421988606452942, -4.317187786102295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02313423343002796, -1.4103420972824097, 0.017122430726885796, 0.00978449359536171, -0.0003613652370404452, 0.004226348362863064
752886, -0.031035451218485832, -0.09635501354932785, -4.320058345794678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02403278462588787, -1.4105976819992065, 0.01714741252362728, 0.0021493034437298775, -0.00335263111628592, 0.004258609842509031
752896, -0.03244035318493843, -0.1282651573419571, -4.329874515533447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023699374869465828, -1.4106212854385376, 0.017146768048405647, 0.005184560548514128, -0.003392318496480584, 0.004046500660479069
752907, -0.031667646020650864, -0.13077156245708466, -4.33170223236084, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02367756888270378, -1.4106509685516357, 0.017149385064840317, 0.005434691905975342, -0.0037363155279308558, 0.004052962642163038
752916, -0.06800437718629837, -0.1786065548658371, -4.33449125289917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.022935472428798676, -1.4102449417114258, 0.017724379897117615, 0.011336867697536945, 8.98140060598962e-05, 0.007802464067935944
752926, -0.048878420144319534, -0.08673198521137238, -4.335496425628662, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.024103878065943718, -1.4103869199752808, 0.01777045428752899, 0.0012295050546526909, -0.0020143205765634775, 0.007938278838992119
752936, -0.0314394049346447, -0.08893339335918427, -4.337538719177246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.024110831320285797, -1.4106123447418213, 0.017785541713237762, 0.0016755381366237998, -0.0039041501004248857, 0.007543060462921858
752946, -0.039988692849874496, -0.12249144166707993, -4.33657169342041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023673828691244125, -1.4105620384216309, 0.017790349200367928, 0.005679902154952288, -0.003019285388290882, 0.007047995924949646
752956, -0.023858435451984406, -0.11937570571899414, -4.332404136657715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02369651570916176, -1.4107931852340698, 0.017783906310796738, 0.005655287764966488, -0.004832766950130463, 0.006602796260267496
752967, -0.04240146279335022, -0.15924759209156036, -4.328352928161621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023104269057512283, -1.410620093345642, 0.017575867474079132, 0.010504309087991714, -0.002711700042709708, 0.004983443301171064
752976, -0.0341973640024662, -0.13300497829914093, -4.338194847106934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023448044434189796, -1.410693645477295, 0.01757659949362278, 0.007411404047161341, -0.0035438945051282644, 0.004830954130738974
752986, -0.026021884754300117, -0.08005940169095993, -4.339719295501709, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02412514202296734, -1.410765290260315, 0.01758919470012188, 0.0015542508335784078, -0.004509574733674526, 0.004839466884732246
752996, -0.03504541888833046, -0.10224512964487076, -4.336301803588867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023771410807967186, -1.4106667041778564, 0.0175663772970438, 0.004764690063893795, -0.003517795354127884, 0.004498009569942951
753006, -0.045455202460289, -0.10321970283985138, -4.338086128234863, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02374839596450329, -1.4105479717254639, 0.018612712621688843, 0.004965420346707106, -0.002859179163351655, 0.010762894526124
753018, -0.04658889397978783, -0.11210979521274567, -4.338906764984131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023638872429728508, -1.4105815887451172, 0.01867031306028366, 0.00610787607729435, -0.0031254831701517105, 0.010514176450669765
753028, -0.028844498097896576, -0.07734803110361099, -4.338001251220703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.024102890864014626, -1.4107786417007446, 0.018671732395887375, 0.0023676727432757616, -0.00492318207398057, 0.010085315443575382
753036, -0.03972182795405388, -0.15445253252983093, -4.346962928771973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023090116679668427, -1.4107290506362915, 0.01865345425903797, 0.0112205371260643, -0.0035826140083372593, 0.009275694377720356
753046, -0.04071518033742905, -0.12048697471618652, -4.349076271057129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023519570007920265, -1.4106853008270264, 0.01863447204232216, 0.007272873539477587, -0.0035225790925323963, 0.008401207625865936
753056, -0.06488771736621857, -0.14824922382831573, -4.3465070724487305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02304249070584774, -1.4104090929031372, 0.01878516934812069, 0.011026732623577118, -0.000675482617225498, 0.008921486325562
753067, -0.03198179975152016, -0.07632680982351303, -4.341516971588135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02396291308104992, -1.4107749462127686, 0.018787909299135208, 0.002932996256276965, -0.0044596535153687, 0.008554518222808838
753076, -0.03158986195921898, -0.06782179325819016, -4.3398027420043945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.024081306532025337, -1.410781979560852, 0.018748406320810318, 0.002183112781494856, -0.004425480961799622, 0.007848108187317848
753086, -0.04102777689695358, -0.09428741782903671, -4.344949245452881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023744001984596252, -1.4107019901275635, 0.018700243905186653, 0.005428514443337917, -0.003367639146745205, 0.007212449796497822
753096, -0.06816696375608444, -0.09515473246574402, -4.3529815673828125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023711280897259712, -1.4103690385818481, 0.018437763676047325, 0.00554252415895462, -0.00034917000448331237, 0.005244093481451273
753107, -0.06819775700569153, -0.1255781352519989, -4.353078365325928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02324657142162323, -1.4103775024414062, 0.018394965678453445, 0.009789126925170422, -0.00041139457607641816, 0.0047247582115232944
753117, -0.054618898779153824, -0.11679314821958542, -4.357253551483154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02336585894227028, -1.4105064868927002, 0.01839948631823063, 0.008620611391961575, -0.0017059134552255273, 0.0045717679895460606
753126, -0.027517560869455338, -0.07438504695892334, -4.349705219268799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023954076692461967, -1.4108049869537354, 0.01835106872022152, 0.003491681069135666, -0.004782488103955984, 0.004093897063285112
753136, -0.029549945145845413, -0.09810745716094971, -4.346687316894531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023623451590538025, -1.410834789276123, 0.018274808302521706, 0.006443094462156296, -0.004735013470053673, 0.003500414313748479
753146, -0.07344236969947815, -0.12346422672271729, -4.3495283126831055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023234102874994278, -1.4102894067764282, 0.018150663003325462, 0.009286148473620415, 0.0006236572517082095, 0.002711712848395109
753157, -0.03987092152237892, -0.09796866029500961, -4.354968547821045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02360501140356064, -1.4107115268707275, 0.018098417669534683, 0.005895224865525961, -0.003562885569408536, 0.0023854614701122046
753168, -0.04074060916900635, -0.07195892930030823, -4.348860740661621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023952100425958633, -1.4106932878494263, 0.018037425354123116, 0.002710551954805851, -0.003562190802767873, 0.0019378821598365903
753176, -0.033922743052244186, -0.13386398553848267, -4.354161262512207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023169847205281258, -1.410876750946045, 0.018003033474087715, 0.009913972578942776, -0.004504997283220291, 0.0016119354404509068
753186, -0.028451021760702133, -0.10851950943470001, -4.35557222366333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023500852286815643, -1.4109385013580322, 0.01860136352479458, 0.006709134206175804, -0.005373252555727959, 0.005559526849538088
