timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, stateROLL, statePITCH, stateYAW, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, laserHeight, flowX, flowY, ext_pos_X,ext_pos_Y,ext_pos_Z, kalX, kalY, kalZ, kalPX, kalPY, kalPZ
230498, 2.5930638313293457, -3.1051390171051025, -12.049646377563477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, -3.0, 0.0, 0.0, 0.0, 0.0, -0.034220580011606216, -0.4173951745033264, 0.017462192103266716, 0.04411153122782707, -0.07212328910827637, 0.0074744680896401405
230509, 2.6787664890289307, -3.1149275302886963, -12.055171966552734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 2.0, 0.0, 0.0, 0.0, 0.0, -0.03318008407950401, -0.41669341921806335, 0.017528539523482323, 0.05124253034591675, -0.06493854522705078, 0.007921922020614147
230518, 2.6071221828460693, -3.1078574657440186, -12.065611839294434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 2.0, 0.0, 0.0, 0.0, 0.0, -0.03333354368805885, -0.4174967110157013, 0.017349092289805412, 0.05071653798222542, -0.07245375216007233, 0.006786737125366926
230529, 2.6081578731536865, -3.095116376876831, -12.048127174377441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 9.0, 0.0, 0.0, 0.0, 0.0, -0.03361603245139122, -0.4173867702484131, 0.017284054309129715, 0.04715694487094879, -0.07163530588150024, 0.006350441835820675
230537, 2.6149721145629883, -3.0818800926208496, -12.06509017944336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 3.0, 0.0, 0.0, 0.0, -0.03339296951889992, -0.41794639825820923, 0.017239106819033623, 0.04902670532464981, -0.07472220063209534, 0.006303003057837486
230547, 2.736196517944336, -3.076674222946167, -12.068359375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, -5.0, 0.0, 0.0, 0.0, 0.0, -0.03310173377394676, -0.4166397452354431, 0.017499873414635658, 0.04895688220858574, -0.06440820544958115, 0.008138266392052174
230558, 2.701664924621582, -3.0794107913970947, -12.050086975097656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, -4.0, -3.0, 0.0, 0.0, 0.0, -0.033645614981651306, -0.416687935590744, 0.017510509118437767, 0.044265881180763245, -0.06659967452287674, 0.008124441839754581
230569, 2.629377603530884, -3.1058402061462402, -12.061588287353516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 3.0, 5.0, 0.0, 0.0, 0.0, -0.03325604647397995, -0.4166244566440582, 0.017624512314796448, 0.04742753878235817, -0.06508953124284744, 0.008726544678211212
230577, 2.6157052516937256, -3.1222517490386963, -12.060249328613281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0, -4.0, 0.0, 0.0, 0.0, -0.033012550324201584, -0.4171399474143982, 0.017620708793401718, 0.04956335946917534, -0.06826020777225494, 0.00877109169960022
230587, 2.6292364597320557, -3.090451717376709, -12.055838584899902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, 1.0, 8.0, 0.0, 0.0, 0.0, -0.03352033346891403, -0.41668224334716797, 0.017718695104122162, 0.044591326266527176, -0.06606663763523102, 0.009301413781940937
230597, 2.6348161697387695, -3.112545967102051, -12.060990333557129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0, -5.0, 0.0, 0.0, 0.0, -0.03307266905903816, -0.4162672758102417, 0.01772780902683735, 0.047566819936037064, -0.062412213534116745, 0.009366603568196297
230608, 2.5782997608184814, -3.1443779468536377, -12.042055130004883, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, -4.0, -4.0, 0.0, 0.0, 0.0, -0.03342421352863312, -0.416385680437088, 0.017724137753248215, 0.045093756169080734, -0.06484432518482208, 0.00910252146422863
230617, 2.6301536560058594, -3.101287364959717, -12.033605575561523, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, 3.0, 3.0, 0.0, 0.0, 0.0, -0.03324856609106064, -0.41683703660964966, 0.016753172501921654, 0.04676671326160431, -0.06786968559026718, 0.00280384486541152
230629, 2.6180005073547363, -3.089252471923828, -12.042430877685547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 6.0, 1.0, 0.0, 0.0, 0.0, -0.03349744901061058, -0.4173106551170349, 0.016652878373861313, 0.04548562690615654, -0.07202387601137161, 0.002396485535427928
230637, 2.6185200214385986, -3.086845636367798, -12.03312873840332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, -2.0, 1.0, 0.0, 0.0, 0.0, -0.03357437998056412, -0.41697803139686584, 0.016683638095855713, 0.04431500658392906, -0.07002579420804977, 0.0028413261752575636
230647, 2.620363235473633, -3.0909972190856934, -12.026886940002441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, -1.0, -3.0, 0.0, 0.0, 0.0, -0.033770401030778885, -0.41633227467536926, 0.016821177676320076, 0.041789621114730835, -0.06578148156404495, 0.00393905583769083
230658, 2.6746487617492676, -3.098233222961426, -12.02624797821045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, -1.0, 4.0, 0.0, 0.0, 0.0, -0.03405918926000595, -0.41620245575904846, 0.01685137301683426, 0.03952518105506897, -0.06606261432170868, 0.004521134775131941
230668, 2.60140323638916, -3.093264579772949, -12.033685684204102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 3.0, 0.0, 0.0, 0.0, -0.03326578810811043, -0.41599610447883606, 0.016866102814674377, 0.04566430673003197, -0.06315401196479797, 0.005003395490348339
230678, 2.5821001529693604, -3.0939245223999023, -12.031537055969238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, -3.0, -8.0, 0.0, 0.0, 0.0, -0.03369204327464104, -0.41605690121650696, 0.016893088817596436, 0.04263870790600777, -0.0650174617767334, 0.005512156058102846
230687, 2.6053545475006104, -3.102559804916382, -12.055258750915527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 2.0, 4.0, 0.0, 0.0, 0.0, -0.03349662944674492, -0.41655728220939636, 0.016839459538459778, 0.04489767178893089, -0.06789660453796387, 0.0053137000650167465
230697, 2.6050217151641846, -3.1122477054595947, -12.046229362487793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03351079300045967, -0.4165634214878082, 0.016846785321831703, 0.044943831861019135, -0.06879647821187973, 0.005528466310352087
230708, 2.632033586502075, -3.111046552658081, -12.016119003295898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.03349113091826439, -0.4168519973754883, 0.016851788386702538, 0.045794643461704254, -0.07093563675880432, 0.005672007333487272
230718, 2.5625834465026855, -3.1373391151428223, -12.041921615600586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 4.0, -1.0, 0.0, 0.0, 0.0, -0.03343367576599121, -0.41639673709869385, 0.01694311387836933, 0.045491818338632584, -0.06727071851491928, 0.006343556568026543
230727, 2.542501211166382, -3.1146790981292725, -12.040499687194824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, -4.0, 0.0, 0.0, 0.0, 0.0, -0.03323119506239891, -0.416899710893631, 0.01690349169075489, 0.04732917249202728, -0.07000986486673355, 0.006399338133633137
230737, 2.6933369636535645, -3.1034624576568604, -12.032527923583984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.033224210143089294, -0.41670092940330505, 0.01699894480407238, 0.046737268567085266, -0.07007461786270142, 0.0072057717479765415
230748, 2.6560850143432617, -3.106534481048584, -12.051352500915527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, -2.0, 0.0, 0.0, 0.0, 0.0, -0.03339807689189911, -0.4171507656574249, 0.01686694845557213, 0.046216461807489395, -0.07364799827337265, 0.006348609924316406
230758, 2.615983009338379, -3.1053214073181152, -12.034022331237793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, -0.03303014114499092, -0.4170985817909241, 0.016567761078476906, 0.04920864477753639, -0.07279012352228165, 0.004636240657418966
230767, 2.5861172676086426, -3.10957407951355, -12.028719902038574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, -4.0, 0.0, 0.0, 0.0, -0.03275379538536072, -0.41642656922340393, 0.01681017316877842, 0.04949340596795082, -0.06622692197561264, 0.00633950624614954
230777, 2.6494600772857666, -3.113187789916992, -12.02321720123291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -9.0, 0.0, 0.0, 0.0, 0.0, -0.03316490352153778, -0.4168066382408142, 0.016793135553598404, 0.04698558524250984, -0.07082225382328033, 0.0064302668906748295
230787, 2.5633656978607178, -3.1403493881225586, -12.019299507141113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 5.0, 3.0, 0.0, 0.0, 0.0, -0.03310690075159073, -0.41654887795448303, 0.016860326752066612, 0.04725820943713188, -0.06767675280570984, 0.0068308282643556595
230797, 2.606313705444336, -3.1425204277038574, -12.032546997070312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -1.0, 0.0, 0.0, 0.0, 0.0, -0.03329199180006981, -0.416157990694046, 0.017005642876029015, 0.04523034393787384, -0.06709731370210648, 0.007848545908927917
230808, 2.6142630577087402, -3.1031739711761475, -12.025080680847168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -4.0, 2.0, 0.0, 0.0, 0.0, -0.03374018147587776, -0.4163554906845093, 0.017009736970067024, 0.04207393899559975, -0.06924691796302795, 0.007696577347815037
230818, 2.5194191932678223, -3.1346042156219482, -12.027536392211914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 4.0, 4.0, 0.0, 0.0, 0.0, -0.03337840735912323, -0.4163562059402466, 0.016997069120407104, 0.04526003822684288, -0.06836122274398804, 0.007555010262876749
230827, 2.529906988143921, -3.121084451675415, -12.044477462768555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, -4.0, 0.0, 0.0, 0.0, -0.03319072350859642, -0.41688889265060425, 0.016967762261629105, 0.0471273697912693, -0.07147110998630524, 0.007308651693165302
230837, 2.577598810195923, -3.098083257675171, -12.050360679626465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03319072350859642, -0.41688889265060425, 0.016967762261629105, 0.0471273697912693, -0.07147110998630524, 0.007308651693165302
230847, 2.5943896770477295, -3.0866661071777344, -12.045390129089355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 3.0, -1.0, 0.0, 0.0, 0.0, -0.032705847173929214, -0.4164738655090332, 0.016740746796131134, 0.049903277307748795, -0.06830685585737228, 0.0062364633195102215
230858, 2.5621955394744873, -3.0982718467712402, -12.039522171020508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 3.0, -1.0, 0.0, 0.0, 0.0, -0.032796747982501984, -0.4166640043258667, 0.016712704673409462, 0.04962069168686867, -0.06985247880220413, 0.006096158642321825
230867, 2.555572509765625, -3.1005406379699707, -12.030045509338379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, -0.03264228254556656, -0.41657644510269165, 0.016850853338837624, 0.04968947544693947, -0.06816376000642776, 0.007012035697698593
230877, 2.602208137512207, -3.118502140045166, -12.049839973449707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -3.0, 0.0, 0.0, 0.0, 0.0, -0.033157456666231155, -0.4169389605522156, 0.016830941662192345, 0.046579860150814056, -0.0723995789885521, 0.006994197145104408
230887, 2.511986494064331, -3.1240086555480957, -12.048364639282227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 5.0, 4.0, 0.0, 0.0, 0.0, -0.03250537067651749, -0.4165033996105194, 0.01569385454058647, 0.05116090923547745, -0.0674683228135109, 0.0002776287728920579
230898, 2.599008083343506, -3.107191562652588, -12.029431343078613, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, -5.0, -6.0, 0.0, 0.0, 0.0, -0.032651353627443314, -0.41644856333732605, 0.01572524756193161, 0.049602210521698, -0.06847800314426422, 0.0008373534074053168
230908, 2.6705965995788574, -3.091228723526001, -12.032248497009277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0, 1.0, 0.0, 0.0, 0.0, -0.033312927931547165, -0.4166453778743744, 0.01576886884868145, 0.04468768090009689, -0.07144784182310104, 0.0013063839869573712
230917, 2.578537940979004, -3.1016032695770264, -12.023050308227539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, 4.0, 6.0, 0.0, 0.0, 0.0, -0.03269004076719284, -0.4165537655353546, 0.015830757096409798, 0.04872938245534897, -0.06823443621397018, 0.0021530715748667717
230929, 2.553760051727295, -3.099092721939087, -12.045536994934082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, -4.0, -5.0, 0.0, 0.0, 0.0, -0.033311765640974045, -0.4166995882987976, 0.015540029853582382, 0.04482194036245346, -0.07130660861730576, 0.0006802496500313282
230937, 2.5746285915374756, -3.0921108722686768, -12.031588554382324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 6.0, 4.0, 0.0, 0.0, 0.0, -0.03282015025615692, -0.416715532541275, 0.015577053651213646, 0.04789283126592636, -0.06967170536518097, 0.0016298651462420821
230947, 2.603564739227295, -3.084968328475952, -12.043278694152832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, -3.0, -4.0, 0.0, 0.0, 0.0, -0.03322002664208412, -0.4168878495693207, 0.015612310729920864, 0.04464062675833702, -0.07199617475271225, 0.002149008447304368
230958, 2.604660749435425, -3.097405433654785, -12.045080184936523, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 2.0, 4.0, 0.0, 0.0, 0.0, -0.03308989852666855, -0.4173053503036499, 0.015541722998023033, 0.04640056937932968, -0.07484491914510727, 0.002302248030900955
230969, 2.5985071659088135, -3.0584704875946045, -12.044388771057129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.033086907118558884, -0.4174039363861084, 0.015585948713123798, 0.04619542136788368, -0.0749846026301384, 0.0031165352556854486
230977, 2.5724451541900635, -3.0919010639190674, -12.039040565490723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.03301266208291054, -0.4164007604122162, 0.016150327399373055, 0.045764293521642685, -0.06749273836612701, 0.006670804228633642
230987, 2.6048424243927, -3.0885517597198486, -12.052848815917969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, -5.0, -2.0, 0.0, 0.0, 0.0, -0.03285665065050125, -0.41628962755203247, 0.016186775639653206, 0.04689368978142738, -0.06647660583257675, 0.007224492263048887
230997, 2.5079545974731445, -3.1293649673461914, -12.047957420349121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, -1.0, -2.0, 0.0, 0.0, 0.0, -0.03341184929013252, -0.4164997935295105, 0.016247503459453583, 0.043059851974248886, -0.06934773921966553, 0.007753333542495966
231008, 2.6356289386749268, -3.117604970932007, -12.032830238342285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 4.0, 5.0, 0.0, 0.0, 0.0, -0.03300881385803223, -0.4175964891910553, 0.016243532299995422, 0.04706382378935814, -0.07550565898418427, 0.007872546091675758
231019, 2.68292236328125, -3.1078786849975586, -12.041319847106934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.032956577837467194, -0.4177774488925934, 0.016534393653273582, 0.04729735851287842, -0.07689081877470016, 0.009656142443418503
231027, 2.6632959842681885, -3.103619337081909, -12.045492172241211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 1.0, -1.0, 0.0, 0.0, 0.0, -0.03282329812645912, -0.4172680377960205, 0.01652218960225582, 0.04835155978798866, -0.07345368713140488, 0.00950408075004816
231037, 2.6521942615509033, -3.095252275466919, -12.033618927001953, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 1.0, -4.0, 0.0, 0.0, 0.0, -0.03321000933647156, -0.41712844371795654, 0.016664180904626846, 0.0442531444132328, -0.07318878173828125, 0.010428663343191147
231047, 2.740142822265625, -3.1114537715911865, -12.066727638244629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 4.0, 0.0, 0.0, 0.0, -0.03318985179066658, -0.4170776903629303, 0.016726408153772354, 0.044680800288915634, -0.07275179028511047, 0.010793148539960384
231059, 2.7473068237304688, -3.1134393215179443, -12.049139022827148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, -1.0, 0.0, 0.0, 0.0, -0.03331134095788002, -0.4169614911079407, 0.016806596890091896, 0.04335630685091019, -0.07216863334178925, 0.011030933819711208
231069, 2.6661391258239746, -3.1083056926727295, -12.039690017700195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 1.0, 0.0, 0.0, 0.0, -0.033108893781900406, -0.41742539405822754, 0.01666882447898388, 0.04453609138727188, -0.07272627204656601, 0.009911653585731983
231077, 2.562263250350952, -3.1486287117004395, -12.047347068786621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -2.0, 1.0, 0.0, 0.0, 0.0, -0.03323163837194443, -0.41688358783721924, 0.016703205183148384, 0.04356337711215019, -0.06918264925479889, 0.01001916453242302
231087, 2.691214084625244, -3.1326632499694824, -12.036633491516113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 1.0, -1.0, 0.0, 0.0, 0.0, -0.03328361362218857, -0.4167301654815674, 0.0167715884745121, 0.04323965311050415, -0.06863552331924438, 0.010421672835946083
231097, 2.627349853515625, -3.134580373764038, -12.063429832458496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -1.0, 0.0, 0.0, 0.0, 0.0, -0.03335876390337944, -0.4167540967464447, 0.016821207478642464, 0.04231773689389229, -0.0694749727845192, 0.010393775999546051
231108, 2.674525737762451, -3.107912063598633, -12.075661659240723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.03325800597667694, -0.4169846773147583, 0.01676507107913494, 0.04370953515172005, -0.07097525894641876, 0.009678006172180176
231117, 2.6565823554992676, -3.1111652851104736, -12.05275821685791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03327562287449837, -0.41706791520118713, 0.016307856887578964, 0.04286651685833931, -0.07048037648200989, 0.006501802243292332
231127, 2.65836238861084, -3.096834421157837, -12.053874015808105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, -1.0, 1.0, 0.0, 0.0, 0.0, -0.03335366025567055, -0.41705793142318726, 0.016335880383849144, 0.042096175253391266, -0.07072117924690247, 0.006520620547235012
231138, 2.6945559978485107, -3.0942561626434326, -12.04920482635498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.033254388719797134, -0.4169417917728424, 0.016388440504670143, 0.04331140220165253, -0.0690772756934166, 0.0066492585465312
231148, 2.5901520252227783, -3.123368501663208, -12.053072929382324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, -1.0, 0.0, 0.0, 0.0, -0.033432867377996445, -0.4168238043785095, 0.016440121456980705, 0.04165368154644966, -0.06890373677015305, 0.006858165841549635
231158, 2.646730661392212, -3.118576765060425, -12.039351463317871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 1.0, 0.0, 0.0, 0.0, -0.03374187648296356, -0.41666024923324585, 0.01668151095509529, 0.03877376392483711, -0.06822024285793304, 0.008238247595727444
231167, 2.6305503845214844, -3.1169464588165283, -12.036468505859375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 1.0, 0.0, 0.0, 0.0, -0.03350893780589104, -0.41684186458587646, 0.016729645431041718, 0.040623363107442856, -0.06832437217235565, 0.00833084061741829
231177, 2.5907201766967773, -3.0963120460510254, -12.053179740905762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, -2.0, 0.0, 0.0, 0.0, -0.03344151750206947, -0.4166548252105713, 0.016785109415650368, 0.04107888787984848, -0.06657633930444717, 0.008662420324981213
231187, 2.5807254314422607, -3.0915470123291016, -12.04890251159668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, -1.0, -1.0, 0.0, 0.0, 0.0, -0.033409666270017624, -0.41667723655700684, 0.016795484349131584, 0.041437774896621704, -0.06717472523450851, 0.00873826164752245
231197, 2.6266322135925293, -3.0924997329711914, -12.043281555175781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 1.0, -1.0, 0.0, 0.0, 0.0, -0.03343750163912773, -0.4166460633277893, 0.01682107336819172, 0.04155653715133667, -0.06648886948823929, 0.008581363596022129
231208, 2.5324532985687256, -3.109773635864258, -12.042389869689941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.03354118764400482, -0.4164617657661438, 0.017257777974009514, 0.040471795946359634, -0.06568228453397751, 0.01106353010982275
231217, 2.641658306121826, -3.085340738296509, -12.047492980957031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, -1.0, 1.0, 0.0, 0.0, 0.0, -0.033394865691661835, -0.41698867082595825, 0.017279984429478645, 0.0420420803129673, -0.06970897316932678, 0.011207299306988716
231227, 2.6359288692474365, -3.097777843475342, -12.047215461730957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, -1.0, 1.0, 0.0, 0.0, 0.0, -0.03329585865139961, -0.4172414243221283, 0.017334172502160072, 0.04255962744355202, -0.06908578425645828, 0.011385212652385235
231237, 2.6278085708618164, -3.0934395790100098, -12.030374526977539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0, -1.0, 0.0, 0.0, 0.0, -0.03354859724640846, -0.41673582792282104, 0.017395975068211555, 0.04081558808684349, -0.06829699128866196, 0.011341718956828117
231248, 2.6184568405151367, -3.096416473388672, -12.053736686706543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0, 2.0, 0.0, 0.0, 0.0, -0.03375067189335823, -0.41614094376564026, 0.018376868218183517, 0.03844953328371048, -0.06374946236610413, 0.017090030014514923
231258, 2.599644422531128, -3.07452392578125, -12.050216674804688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 20.0, -5.0, 3.0, 0.0, 0.0, 0.0, -0.033994074910879135, -0.4168873131275177, 0.01828739419579506, 0.03817266970872879, -0.07114427536725998, 0.0159833412617445
231277, 2.608090400695801, -3.0753655433654785, -12.050026893615723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 20.0, -3.0, -3.0, 0.0, 0.0, 0.0, -0.03350118547677994, -0.4170556962490082, 0.01835859939455986, 0.042201802134513855, -0.07056428492069244, 0.01534610241651535
