timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, otX, otY, otZ, otRoll, otPitch, otYaw, otq0, otq1, otq2, otq3
277188, 1.2616134881973267, 0.3496290147304535, -2.363440752029419, 3.972644090652466, 3.51090407371521, 2.102478504180908, 0.5420185327529907, -1.4807487726211548, 0.5227755308151245, 0.013947191648185253, -0.26709118485450745, 0.0420701690018177, 0, 0, 0, 50360.0, 46673.0, 47669.0, 53422.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277200, 1.276060938835144, 0.28030484914779663, -2.3167097568511963, -0.3463270366191864, 4.977672576904297, 4.886790752410889, 0.5419908165931702, -1.4805116653442383, 0.5228764414787292, 0.013903622515499592, -0.2662278115749359, 0.04274148866534233, 0, 0, 0, 48456.0, 48505.0, 50155.0, 51293.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277210, 1.2668802738189697, 0.3016125559806824, -2.2727582454681396, 1.6663272380828857, -2.0129101276397705, 3.1421403884887695, 0.5420748591423035, -1.482628583908081, 0.521203875541687, 0.013061684556305408, -0.2661225497722626, 0.032002612948417664, 0, 0, 0, 50566.0, 46060.0, 47321.0, 53481.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277218, 1.2843012809753418, 0.2399059534072876, -2.245905876159668, 1.0399976968765259, 10.383281707763672, 5.358036518096924, 0.5422277450561523, -1.4850484132766724, 0.5219335556030273, 0.012388750910758972, -0.2662636935710907, 0.04248329997062683, 0, 0, 0, 48802.0, 45835.0, 49469.0, 53588.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277229, 1.2781672477722168, 0.20684771239757538, -2.1787993907928467, -0.19635134935379028, -3.5945730209350586, 6.471424102783203, 0.5422091484069824, -1.4874012470245361, 0.5225725173950195, 0.01114990096539259, -0.2672737240791321, 0.04764345660805702, 0, 0, 0, 48348.0, 48623.0, 50792.0, 50054.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277238, 1.2727599143981934, 0.23986950516700745, -2.150770425796509, -3.5938470363616943, 4.3064398765563965, 1.6532673835754395, 0.5423873066902161, -1.489766240119934, 0.5232604742050171, 0.010927343741059303, -0.26812511682510376, 0.0476514957845211, 0, 0, 0, 50659.0, 43675.0, 46811.0, 55188.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277248, 1.2185431718826294, 0.15239806473255157, -2.1281144618988037, -2.9401934146881104, 3.3834664821624756, 0.4311984181404114, 0.5425590872764587, -1.492034673690796, 0.5219993591308594, 0.010929708369076252, -0.2683720588684082, 0.03273272141814232, 0, 0, 0, 47108.0, 51664.0, 49615.0, 48820.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277258, 1.2428644895553589, 0.20585323870182037, -2.1139352321624756, 2.2051961421966553, -4.648801803588867, 1.6836390495300293, 0.5426524877548218, -1.4942476749420166, 0.522468626499176, 0.01032963115721941, -0.26834508776664734, 0.0324227549135685, 0, 0, 0, 48474.0, 50066.0, 48938.0, 51016.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277269, 1.2837915420532227, 0.25380441546440125, -2.1028873920440674, 5.410161018371582, -4.687608242034912, -0.3213857114315033, 0.5427748560905457, -1.4969409704208374, 0.5227845907211304, 0.010146231390535831, -0.27038291096687317, 0.030764320865273476, 0, 0, 0, 47771.0, 48862.0, 49070.0, 52648.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277280, 1.284069538116455, 0.29337599873542786, -2.0900986194610596, 4.571936130523682, -8.539928436279297, 2.477405548095703, 0.5429290533065796, -1.4984709024429321, 0.5234599113464355, 0.009887135587632656, -0.2678496241569519, 0.037682123482227325, 0, 0, 0, 46042.0, 50529.0, 51139.0, 50536.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277288, 1.293334722518921, 0.37457260489463806, -2.058614730834961, 0.6564922332763672, -5.660121917724609, 3.7624671459198, 0.5431131720542908, -1.5024027824401855, 0.524695634841919, 0.008969034068286419, -0.2661435008049011, 0.03470955044031143, 0, 0, 0, 48876.0, 49463.0, 49267.0, 50852.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277298, 1.3261476755142212, 0.43382909893989563, -2.043309211730957, 3.5308053493499756, -6.588779449462891, 0.8806449174880981, 0.5430935621261597, -1.5021308660507202, 0.5219302773475647, 0.008863585069775581, -0.2648999094963074, 0.017014890909194946, 0, 0, 0, 47712.0, 48944.0, 49819.0, 53302.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277308, 1.3513123989105225, 0.48747676610946655, -2.025339126586914, 4.567537784576416, -7.171378135681152, 1.839066982269287, 0.5432103276252747, -1.5043303966522217, 0.5224458575248718, 0.00822131521999836, -0.2653825283050537, 0.021101294085383415, 0, 0, 0, 45992.0, 51018.0, 51342.0, 51043.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277318, 1.382699966430664, 0.5829644799232483, -1.999267816543579, 4.125420093536377, -7.719151496887207, 3.8801636695861816, 0.5432611107826233, -1.5067329406738281, 0.5229223370552063, 0.00741599453613162, -0.2667361795902252, 0.02099882997572422, 0, 0, 0, 47247.0, 48164.0, 50417.0, 53303.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277329, 1.3813339471817017, 0.6282302737236023, -1.9775574207305908, -0.9266611337661743, -4.446640968322754, 1.5843372344970703, 0.5433468222618103, -1.508937120437622, 0.5234001278877258, 0.006708967499434948, -0.26677224040031433, 0.018146680667996407, 0, 0, 0, 48851.0, 49546.0, 48850.0, 52659.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277339, 1.4121745824813843, 0.6908023357391357, -1.9532827138900757, 1.1808135509490967, -8.019980430603027, 4.247505187988281, 0.5433892011642456, -1.5113974809646606, 0.5237065553665161, 0.005545960273593664, -0.2682427763938904, 0.020206090062856674, 0, 0, 0, 47914.0, 50211.0, 50234.0, 51659.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277348, 1.4086166620254517, 0.7258528470993042, -1.9185328483581543, 0.40442726016044617, -2.772599220275879, 2.7994542121887207, 0.5434550046920776, -1.5138603448867798, 0.5226304531097412, 0.004390344489365816, -0.2703087329864502, 0.016687460243701935, 0, 0, 0, 48313.0, 51280.0, 49831.0, 51031.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277358, 1.420772910118103, 0.7631778120994568, -1.8932427167892456, 1.1486191749572754, -2.8520431518554688, 2.9269092082977295, 0.5434862375259399, -1.516228437423706, 0.5230516791343689, 0.0032415518071502447, -0.27120712399482727, 0.019383860751986504, 0, 0, 0, 48132.0, 50619.0, 49814.0, 51603.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277368, 1.4291881322860718, 0.783428966999054, -1.871490240097046, -0.4469834268093109, -1.6299612522125244, 1.5914214849472046, 0.5434694290161133, -1.5186655521392822, 0.5235131978988647, 0.001691275741904974, -0.27275368571281433, 0.027970820665359497, 0, 0, 0, 48369.0, 45426.0, 49390.0, 55341.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
