timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, otX, otY, otZ, otRoll, otPitch, otYaw, otq0, otq1, otq2, otq3
514564, 0.08797014504671097, 0.2939710319042206, -0.10457317531108856, 0.12624825537204742, 0.3455789089202881, 0.27839893102645874, 22.01981544494629, -0.8702359795570374, 0.003703143447637558, 0.0009329760214313865, -0.005864542443305254, -0.003509610891342163, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514574, 0.05947134271264076, 0.2931348383426666, -0.10738076269626617, 0.07700266689062119, 0.0910336822271347, -0.1854960173368454, 22.01983642578125, -0.8692597150802612, 0.0036772422026842833, 0.0009113977430388331, -0.0005360935465432703, -0.0035331572871655226, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514584, 0.05875125527381897, 0.2929821312427521, -0.10729470103979111, -0.0954781100153923, -0.12319918721914291, 0.007096022367477417, 22.01984977722168, -0.8685388565063477, 0.003643196076154709, 0.0009379723342135549, 0.003399067558348179, -0.00342206540517509, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514594, 0.10229535400867462, 0.32548391819000244, -0.10419300943613052, 0.14558926224708557, -0.21898694336414337, 0.14646974205970764, 22.019859313964844, -0.8685050010681152, 0.0036092563532292843, 0.0009146289667114615, 0.0033705716487020254, -0.00336550478823483, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514604, 0.11032257974147797, 0.2927721440792084, -0.1026313304901123, -0.30742084980010986, 0.35423335433006287, 0.14434877038002014, 22.01905632019043, -0.8695194721221924, 0.004182209260761738, -0.003143191570416093, -0.002191943349316716, -0.00015448931662831455, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514614, 0.09762196242809296, 0.29141300916671753, -0.10284164547920227, -0.15466897189617157, 0.01969853788614273, -0.029318196699023247, 22.019834518432617, -0.8697475790977478, 0.004183230455964804, 0.001061991904862225, -0.003305107355117798, -0.0001983569673029706, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514624, 0.07858392596244812, 0.32035037875175476, -0.10473470389842987, 0.2433844655752182, 0.11863304674625397, -0.1157732754945755, 22.01983642578125, -0.8694962859153748, 0.004182904027402401, 0.001011607120744884, -0.0019347744528204203, -0.00014686038775835186, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514634, 0.06830932199954987, 0.2879272997379303, -0.10381025075912476, -0.050980959087610245, 0.08498379588127136, 0.15893924236297607, 22.01984405517578, -0.8688029646873474, 0.004187348298728466, 0.0010265744058415294, 0.0018844380974769592, -0.00017165571625810117, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514644, 0.06880424916744232, 0.288482129573822, -0.10544131696224213, -0.03941287845373154, 0.07791204750537872, -0.17456182837486267, 22.019853591918945, -0.8687840700149536, 0.004185779951512814, 0.0009447183692827821, 0.001894501387141645, -0.00014167276094667614, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514654, 0.1205640509724617, 0.2910296618938446, -0.1019044890999794, -0.1914464831352234, -0.114632748067379, -0.02732708305120468, 22.01982879638672, -0.8699530363082886, 0.0045322636142373085, 0.0007623729179613292, -0.004610020201653242, 0.0019033985445275903, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514664, 0.08004650473594666, 0.29148048162460327, -0.10715389251708984, -0.024983281269669533, 0.061376091092824936, -0.22348368167877197, 22.01983642578125, -0.8700000643730164, 0.004551390651613474, 0.0006955465651117265, -0.004801189061254263, 0.0019224166171625257, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514674, 0.07133382558822632, 0.2931949198246002, -0.10742365568876266, 0.09443996101617813, -0.26207026839256287, 0.14300131797790527, 22.019845962524414, -0.8687991499900818, 0.0045783487148582935, 0.0006401415448635817, 0.0015280904481187463, 0.0020954825449734926, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514684, 0.0919502004981041, 0.32364827394485474, -0.10653912276029587, 0.060706742107868195, -0.0417853407561779, -0.0758143961429596, 22.019853591918945, -0.8687847852706909, 0.004599836189299822, 0.0009652535663917661, 0.0013443829957395792, 0.002202436327934265, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514694, 0.09103367477655411, 0.29472240805625916, -0.10574211180210114, -0.19801771640777588, -0.06831149011850357, 0.21279776096343994, 22.01909828186035, -0.8692626357078552, 0.004629106726497412, 0.0011160388821735978, -0.0011789528653025627, 0.002345680259168148, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514704, 0.1093430146574974, 0.2925105094909668, -0.10529951006174088, -0.15982240438461304, 0.19693470001220703, -0.28534558415412903, 22.01984405517578, -0.869255781173706, 0.004798829555511475, 0.0011780415661633015, -0.001244675600901246, 0.0032593088690191507, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514714, 0.1268717348575592, 0.2928217053413391, -0.10306742787361145, 0.03615671396255493, -0.148076593875885, 0.023420847952365875, 22.019838333129883, -0.8697189688682556, 0.004831179045140743, 0.0013066773535683751, -0.003765337634831667, 0.0033425777219235897, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514724, 0.11460371315479279, 0.2913193702697754, -0.10341932624578476, 0.027053076773881912, 0.21398232877254486, -0.13871534168720245, 22.019826889038086, -0.8701763153076172, 0.004863699898123741, 0.001321069779805839, -0.006248327437788248, 0.0036076148971915245, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514734, 0.08410907536745071, 0.31948813796043396, -0.10625892877578735, -0.09707260876893997, 0.26112091541290283, 0.1134684830904007, 22.019834518432617, -0.8699431419372559, 0.004903727676719427, 0.0014181463047862053, -0.004829332698136568, 0.0038037439808249474, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514744, 0.10220856219530106, 0.31970322132110596, -0.10465655475854874, -0.040279895067214966, -0.12284395098686218, -0.06214982643723488, 22.019140243530273, -0.8692570924758911, 0.004949528258293867, -0.00207960931584239, -0.00118958146777004, 0.003907747566699982, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514754, 0.09251142293214798, 0.31864073872566223, -0.10723146051168442, 0.16509002447128296, 0.02989279292523861, -0.21704401075839996, 22.019134521484375, -0.8697057962417603, 0.004575580824166536, -0.001859497046098113, -0.003570323809981346, 0.0016433876007795334, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514764, 0.08192119747400284, 0.2884485125541687, -0.10836441069841385, 0.05710705369710922, 0.2991564869880676, -0.04084683209657669, 22.01914405822754, -0.8694841861724854, 0.004592122044414282, -0.0018372766207903624, -0.0023950322065502405, 0.0014512984780594707, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514774, 0.100913405418396, 0.2830159366130829, -0.10763772577047348, 0.05887894704937935, -0.30341029167175293, -0.05471068620681763, 22.019859313964844, -0.8692719340324402, 0.004608959890902042, 0.0018516617128625512, -0.0012984357308596373, 0.0013650791952386498, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514784, 0.08071381598711014, 0.2822926342487335, -0.1097036600112915, 0.08098726719617844, 0.36914578080177307, -0.0405425988137722, 22.02007484436035, -0.8697181344032288, 0.004621375352144241, 0.002804441610351205, -0.003736560232937336, 0.0013028027024120092, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514794, 0.0815189853310585, 0.28174731135368347, -0.10898882895708084, 0.08161628246307373, 0.16807803511619568, 0.030080879107117653, 22.02008819580078, -0.8692810535430908, 0.004638280253857374, 0.0025215146597474813, -0.001240316079929471, 0.001517866738140583, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514804, 0.12043047696352005, 0.28120672702789307, -0.10483430325984955, -0.1122770607471466, 0.013759184628725052, -0.12602150440216064, 22.02012062072754, -0.8692892789840698, 0.0035525511484593153, 0.002690164837986231, -0.0012550054816529155, -0.003910927101969719, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514814, 0.08906542509794235, 0.2838532030582428, -0.1088283434510231, 0.07483363896608353, -0.15142492949962616, -0.05221700295805931, 22.020097732543945, -0.8701945543289185, 0.003513484727591276, 0.002541824709624052, -0.006137355230748653, -0.003816948737949133, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
