timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, laserHeight, laserFront, laserBack, laserUp, laserLeft, laserRight
7628, 0.00013276937534101307, 0.0018265236867591739, 0.009422286413609982, 0.001618757494725287, 0.008256158791482449, -0.00674747209995985, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 7.0, 200.0, 74.0, 32766.0, 781.0, 274.0
7638, 0.00012622828944586217, -0.0006854364182800055, 0.009386139921844006, 0.00165769353043288, -0.007009805645793676, -0.006484917365014553, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 7.0, 200.0, 74.0, 32766.0, 781.0, 274.0
7648, 0.00042205542558804154, -0.0006559960311278701, 0.010444937273859978, 0.0036058605182915926, -0.0064980206079781055, -0.0007563306135125458, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 12.0, 200.0, 74.0, 32766.0, 781.0, 274.0
7658, -0.0007954888860695064, 0.00027622823836281896, 0.01045219600200653, -0.0035342348273843527, -0.0006321503315120935, -0.0006602183566428721, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 12.0, 200.0, 74.0, 32766.0, 781.0, 274.0
7668, 0.0003977919986937195, -0.0006033445242792368, 0.010448349639773369, 0.0037158860359340906, -0.005599068943411112, -0.0007698650588281453, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 12.0, 200.0, 74.0, 32766.0, 781.0, 274.0
7678, 0.00038833648432046175, 0.0017649325309321284, 0.010459460318088531, 0.0036406477447599173, 0.008336451835930347, -0.0008067629532888532, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 12.0, 199.0, 75.0, 32766.0, 781.0, 274.0
7688, -0.0022245068103075027, -0.0005795233882963657, 0.010504454374313354, -0.011435463093221188, -0.005334743298590183, -0.000632061215583235, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 12.0, 199.0, 75.0, 32766.0, 781.0, 274.0
7698, -0.0010482926154509187, 0.0005807382403872907, 0.01030145026743412, -0.0044149174354970455, 0.0014559368137270212, -0.0016355052357539535, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 12.0, 199.0, 75.0, 32766.0, 783.0, 32766.0
7708, 0.00010264689626637846, 0.0017041487153619528, 0.010287641547620296, 0.0020760612096637487, 0.007430903613567352, -0.0015829631593078375, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 199.0, 75.0, 32766.0, 783.0, 32766.0
7718, -0.0021419718395918608, 0.001682780566625297, 0.010283115319907665, -0.010629691183567047, 0.006838968489319086, -0.001455441815778613, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 199.0, 75.0, 32766.0, 783.0, 32766.0
7728, -0.002386199776083231, 0.0016574159963056445, 0.010268575511872768, -0.011614917777478695, 0.006344675086438656, -0.0012528678635135293, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 199.0, 75.0, 32766.0, 783.0, 32766.0
7738, 0.0001106305280700326, -0.0002728156978264451, 0.01031671091914177, 0.0025695234071463346, -0.004712218418717384, -0.0011125700548291206, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 199.0, 75.0, 32766.0, 783.0, 32766.0
7748, -0.0009929401567205787, 0.00028442562324926257, 0.009758677333593369, -0.003609604900702834, -0.0014976895181462169, -0.004002802073955536, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 9.0, 199.0, 75.0, 32766.0, 783.0, 32766.0
7758, 9.648028208175674e-05, -0.0005218978621996939, 0.009717842563986778, 0.0023424774408340454, -0.005789225455373526, -0.004234757274389267, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 9.0, 199.0, 75.0, 32766.0, 783.0, 32766.0
7768, 0.0003511191753204912, -0.0005045580910518765, 0.009674533270299435, 0.0035735652782022953, -0.0056879217736423016, -0.004294663667678833, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 9.0, 199.0, 75.0, 32766.0, 783.0, 32766.0
7778, -0.0020458747167140245, -0.0004876835737377405, 0.009651584550738335, -0.009483669884502888, -0.00544800003990531, -0.004195789806544781, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 9.0, 202.0, 70.0, 32766.0, 783.0, 32766.0
7788, 0.00035714832483790815, -0.0004724939353764057, 0.009646724909543991, 0.003932611551135778, -0.005111082457005978, -0.003974976949393749, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 9.0, 202.0, 70.0, 32766.0, 783.0, 32766.0
7798, 8.640797022962943e-05, -0.0004597867955453694, 0.00977883767336607, 0.002214356092736125, -0.004642179235816002, -0.0031137613113969564, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 9.0, 202.0, 70.0, 32766.0, 777.0, 32766.0
7808, -0.0006992846610955894, 0.00034115216112695634, 0.00975519698113203, -0.0023529366590082645, -4.479381823330186e-05, -0.0031066967640072107, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 202.0, 70.0, 32766.0, 777.0, 32766.0
7818, 8.682139014126733e-05, -0.0007091644802130759, 0.009726565331220627, 0.001896705012768507, -0.00576259009540081, -0.0031413566321134567, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 202.0, 70.0, 32766.0, 777.0, 32766.0
7828, 0.0001063619929482229, -0.0007679954287596047, 0.00969433132559061, 0.0020114302169531584, -0.006003611255437136, -0.0033050482161343098, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 202.0, 70.0, 32766.0, 777.0, 32766.0
7838, 0.0001265125465579331, -0.0008286331431008875, 0.009660929441452026, 0.0020186977926641703, -0.006123942323029041, -0.003374822437763214, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 202.0, 70.0, 32766.0, 777.0, 32766.0
7848, -0.00045883323764428496, 0.0009338199743069708, 0.008945380337536335, -0.001351819490082562, 0.003539106110110879, -0.0067525035701692104, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, 202.0, 70.0, 32766.0, 777.0, 32766.0
7858, 0.00011868921865243465, -0.0005059022223576903, 0.008885814808309078, 0.001600543037056923, -0.004107240121811628, -0.006704763043671846, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, 202.0, 70.0, 32766.0, 777.0, 32766.0
7868, -0.0007335823029279709, 0.0006390745402313769, 0.008827311918139458, -0.003052455373108387, 0.001949103083461523, -0.006604025140404701, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, 202.0, 70.0, 32766.0, 777.0, 32766.0
7878, -0.0021171323023736477, 0.0017466475255787373, 0.008751632645726204, -0.010203965939581394, 0.007402285002171993, -0.006740254815667868, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, 201.0, 73.0, 32766.0, 777.0, 32766.0
7888, -0.0020844959653913975, -0.00047303232713602483, 0.008716504089534283, -0.009585754945874214, -0.004640405531972647, -0.006619666703045368, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, 201.0, 73.0, 32766.0, 777.0, 32766.0
7898, -0.0012344864662736654, 0.0006365095032379031, 0.008385132066905499, -0.0047935256734490395, 0.001282967277802527, -0.007959018461406231, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, 201.0, 73.0, 32766.0, 778.0, 280.0
7908, -0.00095530686667189, 0.0006346989539451897, 0.008306494913995266, -0.00321650761179626, 0.001403499860316515, -0.008008657954633236, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, 201.0, 73.0, 32766.0, 778.0, 280.0
7918, 0.0003940278838854283, -0.0004392304108478129, 0.008230346255004406, 0.0037228455767035484, -0.003972428385168314, -0.0081870686262846, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, 201.0, 73.0, 32766.0, 778.0, 280.0
7928, 0.0004309395153541118, -0.00047953068860806525, 0.008147994987666607, 0.003659532405436039, -0.004087645094841719, -0.008282775990664959, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, 201.0, 73.0, 32766.0, 778.0, 280.0
7938, -0.000984333106316626, 9.713467443361878e-05, 0.00808174628764391, -0.0038803028874099255, -0.0009302420658059418, -0.008174512535333633, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, 201.0, 73.0, 32766.0, 778.0, 280.0
7948, 0.0001401433110004291, -0.0004563754773698747, 0.009218689985573292, 0.0018089382210746408, -0.003760008839890361, -0.002060685073956847, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 11.0, 201.0, 73.0, 32766.0, 778.0, 280.0
7958, 0.00012741025420837104, 0.0017565884627401829, 0.009207532741129398, 0.001640851842239499, 0.007609082385897636, -0.002010855358093977, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 11.0, 201.0, 73.0, 32766.0, 778.0, 280.0
7968, 0.00012852305371779948, -0.00044014514423906803, 0.00921333022415638, 0.0014874656917527318, -0.003817205782979727, -0.0017138905823230743, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 11.0, 201.0, 73.0, 32766.0, 778.0, 280.0
7978, 0.00014301984629128128, -0.00047800521133467555, 0.009196586906909943, 0.0014119017869234085, -0.003754810895770788, -0.0016343370079994202, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 11.0, 199.0, 71.0, 32766.0, 778.0, 280.0
7988, 0.00015740077651571482, -0.0005159226129762828, 0.009179579094052315, 0.0014642915921285748, -0.0038286743219941854, -0.0017667608335614204, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 11.0, 199.0, 71.0, 32766.0, 778.0, 280.0
7998, 0.00015825728769414127, 0.0018943549366667867, 0.009530574083328247, 0.0013649172615259886, 0.008344338275492191, 0.0002146708284271881, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 11.0, 199.0, 71.0, 32766.0, 783.0, 275.0
8008, 0.00015871875802986324, -0.0005044168210588396, 0.009556344710290432, 0.0013315487885847688, -0.0037629534490406513, 0.0004557473002932966, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 199.0, 71.0, 32766.0, 783.0, 275.0
8018, -0.0007197096711024642, 9.188237163471058e-05, 0.009566031396389008, -0.0030816791113466024, -0.000660104036796838, 0.0004248210461810231, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 199.0, 71.0, 32766.0, 783.0, 275.0
8028, -0.002144063590094447, -0.0004836397129110992, 0.009564241394400597, -0.010071816854178905, -0.0035304855555295944, 0.00029498100047931075, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 199.0, 71.0, 32766.0, 783.0, 275.0
8038, -0.0012577917659655213, 9.245592809747905e-05, 0.009584616869688034, -0.005467994604259729, -0.0006124452338553965, 0.00028079524054192007, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 199.0, 71.0, 32766.0, 783.0, 275.0
8048, 0.00016687360766809434, 0.0017766032833606005, 0.009351433254778385, 0.0015738566871732473, 0.007625654339790344, -0.0009119274327531457, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 9.0, 199.0, 71.0, 32766.0, 783.0, 275.0
8058, -0.002329285256564617, -0.00046200130600482225, 0.009372998960316181, -0.010863712057471275, -0.0037560451310127974, -0.0007095191394910216, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 9.0, 199.0, 71.0, 32766.0, 783.0, 275.0
8068, -0.0024388411547988653, -0.0005004091071896255, 0.009366116486489773, -0.011047447100281715, -0.0039255148731172085, -0.0006665682885795832, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 9.0, 199.0, 71.0, 32766.0, 783.0, 275.0
8078, 0.00047879322664812207, -0.0007786017376929522, 0.00940079428255558, 0.0038090134039521217, -0.005256364122033119, -0.00048433351912535727, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 9.0, 204.0, 75.0, 32766.0, 783.0, 275.0
8088, 0.0005178048741072416, -0.0008315406739711761, 0.00939597561955452, 0.0039933184161782265, -0.005331423599272966, -0.00047898641787469387, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 9.0, 204.0, 75.0, 32766.0, 783.0, 275.0
8098, 0.00055788888130337, -0.0008852410828694701, 0.0093915443867445, 0.004023491404950619, -0.005408657249063253, -0.0004067863919772208, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 9.0, 204.0, 75.0, 32766.0, 783.0, 32766.0
8108, -0.0023021225351840258, -0.0008615343831479549, 0.009679135866463184, -0.009814332239329815, -0.0051952386274933815, 0.001091056503355503, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 204.0, 75.0, 32766.0, 783.0, 32766.0
8118, 0.0002189766091760248, -0.0008363708620890975, 0.009716770611703396, 0.002900957129895687, -0.004864497110247612, 0.0012184015940874815, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 204.0, 75.0, 32766.0, 783.0, 32766.0
8128, 0.00024828006280586123, -0.0008852176833897829, 0.009728300385177135, 0.0029597319662570953, -0.0049048722721636295, 0.001088027493096888, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 204.0, 75.0, 32766.0, 783.0, 32766.0
8138, -0.0023505338467657566, -0.0008620474836789072, 0.009756769053637981, -0.009664379060268402, -0.0046193767338991165, 0.001160563318990171, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 204.0, 75.0, 32766.0, 783.0, 32766.0
