Timestamp,app.KFMlpOutput1,app.KFMlpOutput2,app.MlpOutput1,app.MlpOutput2
49917,0.0,0.0,19.81417465209961,2.6407084465026855
49937,0.0,0.0,19.81417465209961,2.6407084465026855
49957,0.0,0.0,19.81417465209961,2.6407084465026855
49977,0.0,0.0,19.81417465209961,2.6407084465026855
49997,0.0,0.0,19.81417465209961,2.6407084465026855
50017,0.0,0.0,19.81417465209961,2.6407084465026855
50037,0.0,0.0,19.81417465209961,2.6407084465026855
50057,0.0,0.0,19.81417465209961,2.6407084465026855
50077,0.0,0.0,19.81417465209961,2.6407084465026855
50097,0.0,0.0,19.81417465209961,2.6407084465026855
50117,0.0,0.0,19.81417465209961,2.6407084465026855
50137,0.0,0.0,19.81417465209961,2.6407084465026855
50157,0.0,0.0,19.81417465209961,2.6407084465026855
50177,0.0,0.0,19.81417465209961,2.6407084465026855
50197,0.0,0.0,19.81417465209961,2.6407084465026855
50217,0.0,0.0,19.81417465209961,2.6407084465026855
50237,0.0,0.0,19.81417465209961,2.6407084465026855
50257,0.0,0.0,19.81417465209961,2.6407084465026855
50277,0.0,0.0,19.81417465209961,2.6407084465026855
50297,0.0,0.0,19.81417465209961,2.6407084465026855
50317,0.0,0.0,19.81417465209961,2.6407084465026855
50337,0.0,0.0,19.81417465209961,2.6407084465026855
50357,0.0,0.0,19.81417465209961,2.6407084465026855
50377,0.0,0.0,19.81417465209961,2.6407084465026855
50397,0.0,0.0,19.81417465209961,2.6407084465026855
50417,0.0,0.0,19.81417465209961,2.6407084465026855
50437,0.0,0.0,19.81417465209961,2.6407084465026855
50457,0.0,0.0,19.81417465209961,2.6407084465026855
50477,0.0,0.0,19.81417465209961,2.6407084465026855
50497,0.0,0.0,19.81417465209961,2.6407084465026855
50517,0.0,0.0,19.81417465209961,2.6407084465026855
50537,0.0,0.0,19.81417465209961,2.6407084465026855
50557,0.0,0.0,19.81417465209961,2.6407084465026855
50577,0.0,0.0,19.81417465209961,2.6407084465026855
50597,0.0,0.0,19.81417465209961,2.6407084465026855
50617,0.0,0.0,19.81417465209961,2.6407084465026855
50637,0.0,0.0,19.81417465209961,2.6407084465026855
50657,0.0,0.0,19.81417465209961,2.6407084465026855
50677,0.0,0.0,19.81417465209961,2.6407084465026855
50697,0.0,0.0,19.81417465209961,2.6407084465026855
50717,0.0,0.0,19.81417465209961,2.6407084465026855
50737,0.0,0.0,19.81417465209961,2.6407084465026855
50757,0.0,0.0,19.81417465209961,2.6407084465026855
50777,0.0,0.0,19.81417465209961,2.6407084465026855
50797,0.0,0.0,19.81417465209961,2.6407084465026855
50817,0.0,0.0,19.81417465209961,2.6407084465026855
50837,0.0,0.0,19.81417465209961,2.6407084465026855
50857,0.0,0.0,19.81417465209961,2.6407084465026855
50877,0.0,0.0,19.81417465209961,2.6407084465026855
50897,0.0,0.0,19.81417465209961,2.6407084465026855
50917,0.0,0.0,19.81417465209961,2.6407084465026855
50937,0.0,0.0,19.81417465209961,2.6407084465026855
50957,0.0,0.0,19.81417465209961,2.6407084465026855
50977,0.0,0.0,19.81417465209961,2.6407084465026855
50997,0.0,0.0,19.81417465209961,2.6407084465026855
51017,0.0,0.0,19.81417465209961,2.6407084465026855
51037,0.0,0.0,19.81417465209961,2.6407084465026855
51057,0.0,0.0,19.81417465209961,2.6407084465026855
51077,0.0,0.0,19.81417465209961,2.6407084465026855
51097,0.0,0.0,19.81417465209961,2.6407084465026855
51117,0.0,0.0,19.81417465209961,2.6407084465026855
51137,0.0,0.0,19.81417465209961,2.6407084465026855
51157,0.0,0.0,19.81417465209961,2.6407084465026855
51177,0.0,0.0,19.81417465209961,2.6407084465026855
51197,0.0,0.0,19.81417465209961,2.6407084465026855
51217,0.0,0.0,19.81417465209961,2.6407084465026855
51237,0.0,0.0,19.81417465209961,2.6407084465026855
51257,0.0,0.0,19.81417465209961,2.6407084465026855
51277,0.0,0.0,19.81417465209961,2.6407084465026855
51297,0.0,0.0,19.81417465209961,2.6407084465026855
51317,0.0,0.0,19.81417465209961,2.6407084465026855
51337,0.0,0.0,19.81417465209961,2.6407084465026855
51357,0.0,0.0,19.81417465209961,2.6407084465026855
51377,0.0,0.0,19.81417465209961,2.6407084465026855
51397,0.0,0.0,19.81417465209961,2.6407084465026855
51417,0.0,0.0,19.81417465209961,2.6407084465026855
51437,0.0,0.0,19.81417465209961,2.6407084465026855
51457,0.0,0.0,19.81417465209961,2.6407084465026855
51477,0.0,0.0,19.81417465209961,2.6407084465026855
51497,0.0,0.0,19.81417465209961,2.6407084465026855
51517,0.0,0.0,19.81417465209961,2.6407084465026855
51537,0.0,0.0,19.81417465209961,2.6407084465026855
51557,0.0,0.0,19.81417465209961,2.6407084465026855
51577,0.0,0.0,19.81417465209961,2.6407084465026855
51597,0.0,0.0,19.81417465209961,2.6407084465026855
51617,0.0,0.0,19.81417465209961,2.6407084465026855
51637,0.0,0.0,19.81417465209961,2.6407084465026855
51657,0.0,0.0,19.81417465209961,2.6407084465026855
51677,0.0,0.0,19.81417465209961,2.6407084465026855
51697,0.0,0.0,19.81417465209961,2.6407084465026855
51717,0.0,0.0,19.81417465209961,2.6407084465026855
51737,0.0,0.0,19.81417465209961,2.6407084465026855
51757,0.0,0.0,19.81417465209961,2.6407084465026855
51777,0.0,0.0,19.81417465209961,2.6407084465026855
51797,0.0,0.0,19.81417465209961,2.6407084465026855
51817,0.0,0.0,19.81417465209961,2.6407084465026855
51837,0.0,0.0,19.81417465209961,2.6407084465026855
51857,0.0,0.0,19.81417465209961,2.6407084465026855
51877,0.0,0.0,19.81417465209961,2.6407084465026855
51897,0.0,0.0,19.81417465209961,2.6407084465026855
51917,0.0,0.0,19.81417465209961,2.6407084465026855
51937,0.0,0.0,19.81417465209961,2.6407084465026855
51957,0.0,0.0,19.81417465209961,2.6407084465026855
51977,0.0,0.0,19.81417465209961,2.6407084465026855
51997,0.0,0.0,19.81417465209961,2.6407084465026855
52017,0.0,0.0,19.81417465209961,2.6407084465026855
52037,0.0,0.0,19.81417465209961,2.6407084465026855
52057,0.0,0.0,19.81417465209961,2.6407084465026855
52077,0.0,0.0,19.81417465209961,2.6407084465026855
52097,0.0,0.0,19.81417465209961,2.6407084465026855
52117,0.0,0.0,19.81417465209961,2.6407084465026855
52137,0.0,0.0,19.81417465209961,2.6407084465026855
52157,0.0,0.0,19.81417465209961,2.6407084465026855
52177,0.0,0.0,19.81417465209961,2.6407084465026855
52197,0.0,0.0,19.81417465209961,2.6407084465026855
52217,0.0,0.0,19.81417465209961,2.6407084465026855
52237,0.0,0.0,19.81417465209961,2.6407084465026855
52257,0.0,0.0,19.81417465209961,2.6407084465026855
52277,0.0,0.0,19.81417465209961,2.6407084465026855
52297,0.0,0.0,19.81417465209961,2.6407084465026855
52317,0.0,0.0,19.81417465209961,2.6407084465026855
52337,0.0,0.0,19.81417465209961,2.6407084465026855
52357,0.0,0.0,19.81417465209961,2.6407084465026855
52377,0.0,0.0,19.81417465209961,2.6407084465026855
52397,0.0,0.0,19.81417465209961,2.6407084465026855
52417,0.0,0.0,19.81417465209961,2.6407084465026855
52437,0.0,0.0,19.81417465209961,2.6407084465026855
52457,0.0,0.0,19.81417465209961,2.6407084465026855
52477,0.0,0.0,19.81417465209961,2.6407084465026855
52497,0.0,0.0,19.81417465209961,2.6407084465026855
52517,0.0,0.0,19.81417465209961,2.6407084465026855
52537,0.0,0.0,19.81417465209961,2.6407084465026855
52557,0.0,0.0,19.81417465209961,2.6407084465026855
52577,0.0,0.0,19.81417465209961,2.6407084465026855
52597,0.0,0.0,19.81417465209961,2.6407084465026855
52617,0.0,0.0,19.81417465209961,2.6407084465026855
52637,0.0,0.0,19.81417465209961,2.6407084465026855
52657,0.0,0.0,19.81417465209961,2.6407084465026855
52677,0.0,0.0,19.81417465209961,2.6407084465026855
52697,0.0,0.0,19.81417465209961,2.6407084465026855
52717,0.0,0.0,19.81417465209961,2.6407084465026855
52737,0.0,0.0,19.81417465209961,2.6407084465026855
52757,0.0,0.0,19.81417465209961,2.6407084465026855
52777,0.0,0.0,19.81417465209961,2.6407084465026855
52797,0.0,0.0,19.81417465209961,2.6407084465026855
52817,0.0,0.0,19.81417465209961,2.6407084465026855
52837,0.0,0.0,19.81417465209961,2.6407084465026855
52857,0.0,0.0,19.81417465209961,2.6407084465026855
52877,0.0,0.0,19.81417465209961,2.6407084465026855
52897,0.0,0.0,19.81417465209961,2.6407084465026855
52917,0.0,0.0,19.81417465209961,2.6407084465026855
52937,0.0,0.0,19.81417465209961,2.6407084465026855
52957,0.0,0.0,19.81417465209961,2.6407084465026855
52977,0.0,0.0,19.81417465209961,2.6407084465026855
52997,0.0,0.0,19.81417465209961,2.6407084465026855
53017,0.0,0.0,19.81417465209961,2.6407084465026855
53037,0.0,0.0,19.81417465209961,2.6407084465026855
53057,0.0,0.0,19.81417465209961,2.6407084465026855
53077,0.0,0.0,19.81417465209961,2.6407084465026855
53097,0.0,0.0,19.81417465209961,2.6407084465026855
53117,0.0,0.0,19.81417465209961,2.6407084465026855
53137,0.0,0.0,19.81417465209961,2.6407084465026855
53157,0.0,0.0,19.81417465209961,2.6407084465026855
53177,0.0,0.0,19.81417465209961,2.6407084465026855
53197,0.0,0.0,19.81417465209961,2.6407084465026855
53217,0.0,0.0,19.81417465209961,2.6407084465026855
53237,0.0,0.0,19.81417465209961,2.6407084465026855
53257,0.0,0.0,19.81417465209961,2.6407084465026855
53277,0.0,0.0,19.81417465209961,2.6407084465026855
53297,0.0,0.0,19.81417465209961,2.6407084465026855
53317,0.0,0.0,19.81417465209961,2.6407084465026855
53337,0.0,0.0,19.81417465209961,2.6407084465026855
53357,0.0,0.0,19.81417465209961,2.6407084465026855
53377,0.0,0.0,19.81417465209961,2.6407084465026855
53397,0.0,0.0,19.81417465209961,2.6407084465026855
53417,0.0,0.0,19.81417465209961,2.6407084465026855
53437,0.0,0.0,19.81417465209961,2.6407084465026855
53457,0.0,0.0,19.81417465209961,2.6407084465026855
53477,0.0,0.0,19.81417465209961,2.6407084465026855
53497,0.0,0.0,19.81417465209961,2.6407084465026855
53517,0.0,0.0,19.81417465209961,2.6407084465026855
53537,0.0,0.0,19.81417465209961,2.6407084465026855
53557,0.0,0.0,19.81417465209961,2.6407084465026855
53577,0.0,0.0,19.81417465209961,2.6407084465026855
53597,0.0,0.0,19.81417465209961,2.6407084465026855
53617,0.0,0.0,19.81417465209961,2.6407084465026855
53637,0.0,0.0,19.81417465209961,2.6407084465026855
53657,0.0,0.0,19.81417465209961,2.6407084465026855
53677,0.0,0.0,19.81417465209961,2.6407084465026855
53697,0.0,0.0,19.81417465209961,2.6407084465026855
53717,0.0,0.0,19.81417465209961,2.6407084465026855
53737,0.0,0.0,19.81417465209961,2.6407084465026855
53757,0.0,0.0,19.81417465209961,2.6407084465026855
53777,0.0,0.0,19.81417465209961,2.6407084465026855
53797,0.0,0.0,19.81417465209961,2.6407084465026855
53817,0.0,0.0,19.81417465209961,2.6407084465026855
53837,0.0,0.0,19.81417465209961,2.6407084465026855
53857,0.0,0.0,19.81417465209961,2.6407084465026855
53877,0.0,0.0,19.81417465209961,2.6407084465026855
53897,0.0,0.0,19.81417465209961,2.6407084465026855
53917,0.0,0.0,19.81417465209961,2.6407084465026855
53937,0.0,0.0,19.81417465209961,2.6407084465026855
53957,0.0,0.0,19.81417465209961,2.6407084465026855
53977,0.0,0.0,19.81417465209961,2.6407084465026855
53997,0.0,0.0,19.81417465209961,2.6407084465026855
54017,0.0,0.0,19.81417465209961,2.6407084465026855
54037,0.0,0.0,19.81417465209961,2.6407084465026855
54057,0.0,0.0,19.81417465209961,2.6407084465026855
54077,0.0,0.0,19.81417465209961,2.6407084465026855
54097,0.0,0.0,19.81417465209961,2.6407084465026855
54117,0.0,0.0,19.81417465209961,2.6407084465026855
54137,0.0,0.0,19.81417465209961,2.6407084465026855
54157,0.0,0.0,19.81417465209961,2.6407084465026855
54177,0.0,0.0,19.81417465209961,2.6407084465026855
54197,0.0,0.0,19.81417465209961,2.6407084465026855
54217,0.0,0.0,19.81417465209961,2.6407084465026855
54237,0.0,0.0,19.81417465209961,2.6407084465026855
54257,0.0,0.0,19.81417465209961,2.6407084465026855
54277,0.0,0.0,19.81417465209961,2.6407084465026855
54297,0.0,0.0,19.81417465209961,2.6407084465026855
54317,0.0,0.0,19.81417465209961,2.6407084465026855
54337,0.0,0.0,19.81417465209961,2.6407084465026855
54357,0.0,0.0,19.81417465209961,2.6407084465026855
54377,0.0,0.0,19.81417465209961,2.6407084465026855
54397,0.0,0.0,19.81417465209961,2.6407084465026855
54417,0.0,0.0,19.81417465209961,2.6407084465026855
54437,0.0,0.0,19.81417465209961,2.6407084465026855
54457,0.0,0.0,19.81417465209961,2.6407084465026855
54477,0.0,0.0,19.81417465209961,2.6407084465026855
54497,0.0,0.0,19.81417465209961,2.6407084465026855
54517,0.0,0.0,19.81417465209961,2.6407084465026855
54537,0.0,0.0,19.81417465209961,2.6407084465026855
54557,0.0,0.0,19.81417465209961,2.6407084465026855
54577,0.0,0.0,19.81417465209961,2.6407084465026855
54597,0.0,0.0,19.81417465209961,2.6407084465026855
54617,0.0,0.0,19.81417465209961,2.6407084465026855
54637,0.0,0.0,19.81417465209961,2.6407084465026855
54657,0.0,0.0,19.81417465209961,2.6407084465026855
54677,0.0,0.0,19.81417465209961,2.6407084465026855
54697,0.0,0.0,19.81417465209961,2.6407084465026855
54717,0.0,0.0,19.81417465209961,2.6407084465026855
54737,0.0,0.0,19.81417465209961,2.6407084465026855
54757,0.0,0.0,19.81417465209961,2.6407084465026855
54777,0.0,0.0,19.81417465209961,2.6407084465026855
54797,0.0,0.0,19.81417465209961,2.6407084465026855
54817,0.0,0.0,19.81417465209961,2.6407084465026855
54837,0.0,0.0,19.81417465209961,2.6407084465026855
54857,0.0,0.0,19.81417465209961,2.6407084465026855
54877,0.0,0.0,19.81417465209961,2.6407084465026855
54897,0.0,0.0,19.81417465209961,2.6407084465026855
54917,0.0,0.0,19.81417465209961,2.6407084465026855
54937,0.0,0.0,19.81417465209961,2.6407084465026855
54957,0.0,0.0,19.81417465209961,2.6407084465026855
54977,0.0,0.0,19.81417465209961,2.6407084465026855
54997,0.0,0.0,19.81417465209961,2.6407084465026855
55017,0.0,0.0,19.81417465209961,2.6407084465026855
55037,0.0,0.0,19.81417465209961,2.6407084465026855
55057,0.0,0.0,19.81417465209961,2.6407084465026855
55077,0.0,0.0,19.81417465209961,2.6407084465026855
55097,0.0,0.0,19.81417465209961,2.6407084465026855
55117,0.0,0.0,19.81417465209961,2.6407084465026855
55137,0.0,0.0,19.81417465209961,2.6407084465026855
55157,0.0,0.0,19.81417465209961,2.6407084465026855
55177,0.0,0.0,19.81417465209961,2.6407084465026855
55197,0.0,0.0,19.81417465209961,2.6407084465026855
55217,0.0,0.0,19.81417465209961,2.6407084465026855
55237,0.0,0.0,19.81417465209961,2.6407084465026855
55257,0.0,0.0,19.81417465209961,2.6407084465026855
55277,0.0,0.0,19.81417465209961,2.6407084465026855
55297,0.0,0.0,19.81417465209961,2.6407084465026855
55317,0.0,0.0,19.81417465209961,2.6407084465026855
55337,0.0,0.0,19.81417465209961,2.6407084465026855
55357,0.0,0.0,19.81417465209961,2.6407084465026855
55377,0.0,0.0,19.81417465209961,2.6407084465026855
55397,0.0,0.0,19.81417465209961,2.6407084465026855
55417,0.0,0.0,19.81417465209961,2.6407084465026855
55437,0.0,0.0,19.81417465209961,2.6407084465026855
55457,0.0,0.0,19.81417465209961,2.6407084465026855
55477,0.0,0.0,19.81417465209961,2.6407084465026855
55497,0.0,0.0,19.81417465209961,2.6407084465026855
55517,0.0,0.0,19.81417465209961,2.6407084465026855
55537,0.0,0.0,19.81417465209961,2.6407084465026855
55557,0.0,0.0,19.81417465209961,2.6407084465026855
55577,0.0,0.0,19.81417465209961,2.6407084465026855
55597,0.0,0.0,19.81417465209961,2.6407084465026855
55617,0.0,0.0,19.81417465209961,2.6407084465026855
55637,0.0,0.0,19.81417465209961,2.6407084465026855
55657,0.0,0.0,19.81417465209961,2.6407084465026855
55677,0.0,0.0,19.81417465209961,2.6407084465026855
55697,0.0,0.0,19.81417465209961,2.6407084465026855
55717,0.0,0.0,19.81417465209961,2.6407084465026855
55737,0.0,0.0,19.81417465209961,2.6407084465026855
55757,0.0,0.0,19.81417465209961,2.6407084465026855
55777,0.0,0.0,19.81417465209961,2.6407084465026855
55797,0.0,0.0,19.81417465209961,2.6407084465026855
55817,0.0,0.0,19.81417465209961,2.6407084465026855
55837,0.0,0.0,19.81417465209961,2.6407084465026855
55857,0.0,0.0,19.81417465209961,2.6407084465026855
55877,0.0,0.0,19.81417465209961,2.6407084465026855
55897,0.0,0.0,19.81417465209961,2.6407084465026855
55917,0.0,0.0,19.81417465209961,2.6407084465026855
55937,0.0,0.0,19.81417465209961,2.6407084465026855
55957,0.0,0.0,19.81417465209961,2.6407084465026855
55977,0.0,0.0,19.81417465209961,2.6407084465026855
55997,0.0,0.0,19.81417465209961,2.6407084465026855
56017,0.0,0.0,19.81417465209961,2.6407084465026855
56037,0.0,0.0,19.81417465209961,2.6407084465026855
56057,0.0,0.0,19.81417465209961,2.6407084465026855
56077,0.0,0.0,19.81417465209961,2.6407084465026855
56097,0.0,0.0,19.81417465209961,2.6407084465026855
56117,0.0,0.0,19.81417465209961,2.6407084465026855
56137,0.0,0.0,19.81417465209961,2.6407084465026855
56157,0.0,0.0,19.81417465209961,2.6407084465026855
56177,0.0,0.0,19.81417465209961,2.6407084465026855
56197,0.0,0.0,19.81417465209961,2.6407084465026855
56217,0.0,0.0,19.81417465209961,2.6407084465026855
56237,0.0,0.0,19.81417465209961,2.6407084465026855
56257,0.0,0.0,19.81417465209961,2.6407084465026855
56277,0.0,0.0,19.81417465209961,2.6407084465026855
56297,0.0,0.0,19.81417465209961,2.6407084465026855
56317,0.0,0.0,19.81417465209961,2.6407084465026855
56337,0.0,0.0,19.81417465209961,2.6407084465026855
56357,0.0,0.0,19.81417465209961,2.6407084465026855
56377,0.0,0.0,19.81417465209961,2.6407084465026855
56397,0.0,0.0,19.81417465209961,2.6407084465026855
56417,0.0,0.0,19.81417465209961,2.6407084465026855
56437,0.0,0.0,19.81417465209961,2.6407084465026855
56457,0.0,0.0,19.81417465209961,2.6407084465026855
56477,0.0,0.0,19.81417465209961,2.6407084465026855
56497,0.0,0.0,19.81417465209961,2.6407084465026855
56517,0.0,0.0,19.81417465209961,2.6407084465026855
56537,0.0,0.0,19.81417465209961,2.6407084465026855
56557,0.0,0.0,19.81417465209961,2.6407084465026855
56577,0.0,0.0,19.81417465209961,2.6407084465026855
56597,0.0,0.0,19.81417465209961,2.6407084465026855
56617,0.0,0.0,19.81417465209961,2.6407084465026855
56637,0.0,0.0,19.81417465209961,2.6407084465026855
56657,0.0,0.0,19.81417465209961,2.6407084465026855
56677,0.0,0.0,19.81417465209961,2.6407084465026855
56697,0.0,0.0,19.81417465209961,2.6407084465026855
56717,0.0,0.0,19.81417465209961,2.6407084465026855
56737,0.0,0.0,19.81417465209961,2.6407084465026855
56757,0.0,0.0,19.81417465209961,2.6407084465026855
56777,0.0,0.0,19.81417465209961,2.6407084465026855
56797,0.0,0.0,19.81417465209961,2.6407084465026855
56817,0.0,0.0,19.81417465209961,2.6407084465026855
56837,0.0,0.0,19.81417465209961,2.6407084465026855
56857,0.0,0.0,19.81417465209961,2.6407084465026855
56877,0.0,0.0,19.81417465209961,2.6407084465026855
56897,0.0,0.0,19.81417465209961,2.6407084465026855
56917,0.0,0.0,19.81417465209961,2.6407084465026855
56937,0.0,0.0,19.81417465209961,2.6407084465026855
56957,0.0,0.0,19.81417465209961,2.6407084465026855
56977,0.0,0.0,19.81417465209961,2.6407084465026855
56997,0.0,0.0,19.81417465209961,2.6407084465026855
57017,0.0,0.0,19.81417465209961,2.6407084465026855
57037,0.0,0.0,19.81417465209961,2.6407084465026855
57057,0.0,0.0,19.81417465209961,2.6407084465026855
57077,0.0,0.0,19.81417465209961,2.6407084465026855
57097,0.0,0.0,19.81417465209961,2.6407084465026855
57117,0.0,0.0,19.81417465209961,2.6407084465026855
57137,0.0,0.0,19.81417465209961,2.6407084465026855
57157,0.0,0.0,19.81417465209961,2.6407084465026855
57177,0.0,0.0,19.81417465209961,2.6407084465026855
57197,0.0,0.0,19.81417465209961,2.6407084465026855
57217,0.0,0.0,19.81417465209961,2.6407084465026855
57237,0.0,0.0,19.81417465209961,2.6407084465026855
57257,0.0,0.0,19.81417465209961,2.6407084465026855
57277,0.0,0.0,19.81417465209961,2.6407084465026855
57297,0.0,0.0,19.81417465209961,2.6407084465026855
57317,0.0,0.0,19.81417465209961,2.6407084465026855
57337,0.0,0.0,19.81417465209961,2.6407084465026855
57357,0.0,0.0,19.81417465209961,2.6407084465026855
57377,0.0,0.0,19.81417465209961,2.6407084465026855
57397,0.0,0.0,19.81417465209961,2.6407084465026855
57417,0.0,0.0,19.81417465209961,2.6407084465026855
57437,0.0,0.0,19.81417465209961,2.6407084465026855
57457,0.0,0.0,19.81417465209961,2.6407084465026855
57477,0.0,0.0,19.81417465209961,2.6407084465026855
57497,0.0,0.0,19.81417465209961,2.6407084465026855
57517,0.0,0.0,19.81417465209961,2.6407084465026855
57537,0.0,0.0,19.81417465209961,2.6407084465026855
57557,0.0,0.0,19.81417465209961,2.6407084465026855
57577,0.0,0.0,19.81417465209961,2.6407084465026855
57597,0.0,0.0,19.81417465209961,2.6407084465026855
57617,0.0,0.0,19.81417465209961,2.6407084465026855
57637,0.0,0.0,19.81417465209961,2.6407084465026855
57657,0.0,0.0,19.81417465209961,2.6407084465026855
57677,0.0,0.0,19.81417465209961,2.6407084465026855
57697,0.0,0.0,19.81417465209961,2.6407084465026855
57717,0.0,0.0,19.81417465209961,2.6407084465026855
57737,0.0,0.0,19.81417465209961,2.6407084465026855
57757,0.0,0.0,19.81417465209961,2.6407084465026855
57777,0.0,0.0,19.81417465209961,2.6407084465026855
57797,0.0,0.0,19.81417465209961,2.6407084465026855
57817,0.0,0.0,19.81417465209961,2.6407084465026855
57837,0.0,0.0,19.81417465209961,2.6407084465026855
57857,0.0,0.0,19.81417465209961,2.6407084465026855
57877,0.0,0.0,19.81417465209961,2.6407084465026855
57897,0.0,0.0,19.81417465209961,2.6407084465026855
57917,0.0,0.0,19.81417465209961,2.6407084465026855
57937,0.0,0.0,19.81417465209961,2.6407084465026855
57957,0.0,0.0,19.81417465209961,2.6407084465026855
57977,0.0,0.0,19.81417465209961,2.6407084465026855
57997,0.0,0.0,19.81417465209961,2.6407084465026855
58017,0.0,0.0,19.81417465209961,2.6407084465026855
58037,0.0,0.0,19.81417465209961,2.6407084465026855
58057,0.0,0.0,19.81417465209961,2.6407084465026855
58077,0.0,0.0,19.81417465209961,2.6407084465026855
58097,0.0,0.0,19.81417465209961,2.6407084465026855
58117,0.0,0.0,19.81417465209961,2.6407084465026855
58137,0.0,0.0,19.81417465209961,2.6407084465026855
58157,0.0,0.0,19.81417465209961,2.6407084465026855
58177,0.0,0.0,19.81417465209961,2.6407084465026855
58197,0.0,0.0,19.81417465209961,2.6407084465026855
58217,0.0,0.0,19.81417465209961,2.6407084465026855
58237,0.0,0.0,19.81417465209961,2.6407084465026855
58257,0.0,0.0,19.81417465209961,2.6407084465026855
58277,0.0,0.0,19.81417465209961,2.6407084465026855
58297,0.0,0.0,19.81417465209961,2.6407084465026855
58317,0.0,0.0,19.81417465209961,2.6407084465026855
58337,0.0,0.0,19.81417465209961,2.6407084465026855
58357,0.0,0.0,19.81417465209961,2.6407084465026855
58377,0.0,0.0,19.81417465209961,2.6407084465026855
58397,0.0,0.0,19.81417465209961,2.6407084465026855
58417,0.0,0.0,19.81417465209961,2.6407084465026855
58437,0.0,0.0,19.81417465209961,2.6407084465026855
58457,0.0,0.0,19.81417465209961,2.6407084465026855
58477,0.0,0.0,19.81417465209961,2.6407084465026855
58497,0.0,0.0,19.81417465209961,2.6407084465026855
58517,0.0,0.0,19.81417465209961,2.6407084465026855
58537,0.0,0.0,19.81417465209961,2.6407084465026855
58557,0.0,0.0,19.81417465209961,2.6407084465026855
58577,0.0,0.0,19.81417465209961,2.6407084465026855
58597,0.0,0.0,19.81417465209961,2.6407084465026855
58617,0.0,0.0,19.81417465209961,2.6407084465026855
58637,0.0,0.0,19.81417465209961,2.6407084465026855
58657,0.0,0.0,19.81417465209961,2.6407084465026855
58677,0.0,0.0,19.81417465209961,2.6407084465026855
58697,0.0,0.0,19.81417465209961,2.6407084465026855
58717,0.0,0.0,19.81417465209961,2.6407084465026855
58737,0.0,0.0,19.81417465209961,2.6407084465026855
58757,0.0,0.0,19.81417465209961,2.6407084465026855
58777,0.0,0.0,19.81417465209961,2.6407084465026855
58797,0.0,0.0,19.81417465209961,2.6407084465026855
58817,0.0,0.0,19.81417465209961,2.6407084465026855
58837,0.0,0.0,19.81417465209961,2.6407084465026855
58857,0.0,0.0,19.81417465209961,2.6407084465026855
58877,0.0,0.0,19.81417465209961,2.6407084465026855
58897,0.0,0.0,19.81417465209961,2.6407084465026855
58917,0.0,0.0,19.81417465209961,2.6407084465026855
58937,0.0,0.0,19.81417465209961,2.6407084465026855
58957,0.0,0.0,19.81417465209961,2.6407084465026855
58977,0.0,0.0,19.81417465209961,2.6407084465026855
58997,0.0,14.225013732910156,18.524675369262695,14.225013732910156
59017,0.0,14.349492073059082,18.48028564453125,14.349492073059082
59037,0.0,13.664656639099121,18.292320251464844,13.664656639099121
59057,0.0,13.664656639099121,18.569210052490234,13.664656639099121
59077,0.0,13.3410062789917,18.569210052490234,13.3410062789917
59097,0.0,13.069249153137207,19.240070343017578,13.069249153137207
59117,0.0,12.35452651977539,19.584251403808594,12.35452651977539
59137,0.0,11.588869094848633,19.444438934326172,11.588869094848633
59157,0.0,11.07518196105957,19.341001510620117,11.07518196105957
59177,0.0,10.640506744384766,19.309070587158203,10.640506744384766
59197,0.0,10.519353866577148,19.366085052490234,10.519353866577148
59217,0.0,10.530752182006836,19.510883331298828,10.530752182006836
59237,0.0,10.545023918151855,19.397523880004883,10.545023918151855
59257,0.0,10.62569522857666,19.583375930786133,10.62569522857666
59277,0.0,10.681272506713867,19.799222946166992,10.681272506713867
59297,0.0,10.730952262878418,19.944482803344727,10.730952262878418
59317,0.0,11.10790729522705,20.415611267089844,11.10790729522705
59337,0.0,11.669305801391602,20.635725021362305,11.669305801391602
59357,0.0,11.630292892456055,20.349666595458984,11.630292892456055
59377,0.0,11.90306568145752,19.848546981811523,11.90306568145752
59397,0.0,11.90306568145752,20.05685806274414,11.90306568145752
59417,0.0,12.47614574432373,20.05685806274414,12.47614574432373
59437,0.0,12.62506103515625,20.10068702697754,12.62506103515625
59457,0.0,12.170804977416992,19.920347213745117,12.170804977416992
59477,0.0,11.867061614990234,20.459951400756836,11.867061614990234
59497,0.0,11.809839248657227,20.867033004760742,11.809839248657227
59517,0.0,11.961121559143066,21.234882354736328,11.961121559143066
59537,0.0,12.186062812805176,21.578088760375977,12.186062812805176
59557,0.0,12.835777282714844,21.308412551879883,12.835777282714844
59577,0.0,13.431591033935547,20.840259552001953,13.431591033935547
59597,0.0,14.004204750061035,20.423643112182617,14.004204750061035
59617,0.0,14.187405586242676,20.390104293823242,14.187405586242676
59637,0.0,13.977388381958008,20.20500946044922,13.977388381958008
59657,0.0,13.759897232055664,20.088485717773438,13.759897232055664
59677,0.0,13.727137565612793,20.154298782348633,13.727137565612793
59697,0.0,13.740375518798828,20.395288467407227,13.740375518798828
59717,0.0,14.321441650390625,20.411231994628906,14.321441650390625
59737,0.0,15.015030860900879,20.47803497314453,15.015030860900879
59757,0.0,15.015030860900879,20.728660583496094,15.015030860900879
