timeTick, whisker1_1, whisker1_2, whisker1_3, yaw, laserFront
286973, 157581.203125, 119162.515625, 157710.203125, 2.189371109008789, 300.0
286993, 157590.8125, 119169.9140625, 157710.203125, 2.188995122909546, 300.0
287013, 157583.125, 119155.1171875, 157708.265625, 2.1885125637054443, 300.0
287033, 157579.28125, 119166.21875, 157704.421875, 2.188797950744629, 300.0
287053, 157585.046875, 119168.4296875, 157704.421875, 2.1885242462158203, 300.0
287073, 157585.046875, 119166.953125, 157708.265625, 2.188788414001465, 301.0
287094, 157583.125, 119166.953125, 157710.203125, 2.186452627182007, 301.0
287113, 157585.046875, 119169.1640625, 157706.34375, 2.1863009929656982, 301.0
287134, 157583.125, 119168.4296875, 157706.34375, 2.186884641647339, 301.0
287153, 157585.046875, 119168.4296875, 157706.34375, 2.1850807666778564, 301.0
287173, 157585.046875, 119165.46875, 157714.0625, 2.1840925216674805, 299.0
287194, 157583.125, 119169.9140625, 157708.265625, 2.184337854385376, 299.0
287213, 157583.125, 119171.3828125, 157708.265625, 2.184394598007202, 299.0
287233, 157583.125, 119171.3828125, 157710.203125, 2.1822333335876465, 299.0
287253, 157586.96875, 119165.46875, 157706.34375, 2.182037830352783, 299.0
287273, 157579.28125, 119174.3359375, 157706.34375, 2.175522804260254, 296.0
287293, 157588.890625, 119165.46875, 157710.203125, 2.174294948577881, 296.0
287313, 157583.125, 119165.46875, 157704.421875, 2.175467014312744, 296.0
287333, 157585.046875, 119159.546875, 157710.203125, 2.1762561798095703, 296.0
287353, 157585.046875, 119170.6484375, 157704.421875, 2.174337387084961, 296.0
287373, 157585.046875, 119172.8671875, 157708.265625, 2.172821044921875, 301.0
287393, 157585.046875, 119166.953125, 157706.34375, 2.174659013748169, 301.0
287413, 157583.125, 119164.734375, 157706.34375, 2.1747968196868896, 301.0
287433, 157583.125, 119163.25, 157710.203125, 2.174619436264038, 301.0
287453, 157583.125, 119158.8125, 157704.421875, 2.176118850708008, 301.0
287473, 157585.046875, 119159.546875, 157710.203125, 2.1762421131134033, 297.0
287494, 157585.046875, 119164.734375, 157708.265625, 2.175872564315796, 297.0
287513, 157585.046875, 119164.734375, 157706.34375, 2.1778404712677, 297.0
287533, 157585.046875, 119173.6015625, 157708.265625, 2.1780331134796143, 297.0
287554, 157588.890625, 119169.1640625, 157710.203125, 2.179156541824341, 297.0
287573, 157583.125, 119172.1171875, 157708.265625, 2.178421974182129, 301.0
287593, 157586.96875, 119164.0, 157710.203125, 2.180473804473877, 301.0
287613, 157585.046875, 119166.21875, 157708.265625, 2.1805789470672607, 301.0
287633, 157586.96875, 119161.78125, 157708.265625, 2.1814019680023193, 301.0
287654, 157583.125, 119164.734375, 157706.34375, 2.1818151473999023, 301.0
287673, 157583.125, 119173.6015625, 157706.34375, 2.1794826984405518, 296.0
287693, 157585.046875, 119168.4296875, 157706.34375, 2.1799662113189697, 296.0
287713, 157585.046875, 119169.1640625, 157706.34375, 2.1809070110321045, 296.0
287733, 157586.96875, 119167.6875, 157710.203125, 2.1802515983581543, 296.0
287753, 157585.046875, 119170.6484375, 157706.34375, 2.179018974304199, 296.0
287773, 157585.046875, 119168.4296875, 157708.265625, 2.1769487857818604, 298.0
287793, 157585.046875, 119166.953125, 157704.421875, 2.1782426834106445, 298.0
287813, 157583.125, 119164.734375, 157708.265625, 2.178173065185547, 298.0
287833, 157585.046875, 119166.21875, 157708.265625, 2.1782379150390625, 298.0
287853, 157583.125, 119167.6875, 157704.421875, 2.179218053817749, 298.0
287873, 157585.046875, 119172.8671875, 157708.265625, 2.1780998706817627, 300.0
287894, 157585.046875, 119168.4296875, 157706.34375, 2.1780314445495605, 300.0
287913, 157583.125, 119163.25, 157710.203125, 2.177457332611084, 300.0
287934, 157585.046875, 119169.1640625, 157708.265625, 2.1775951385498047, 300.0
287953, 157586.96875, 119166.21875, 157708.265625, 2.1774377822875977, 300.0
287973, 157586.96875, 119163.25, 157708.265625, 2.177558422088623, 300.0
287994, 157585.046875, 119166.21875, 157708.265625, 2.178682327270508, 300.0
288013, 157585.046875, 119166.953125, 157704.421875, 2.1772942543029785, 300.0
288033, 157585.046875, 119168.421875, 157706.34375, 2.1776528358459473, 300.0
288053, 157586.96875, 119166.21875, 157706.34375, 2.1788010597229004, 300.0
288073, 157585.046875, 119172.8671875, 157706.34375, 2.180187940597534, 299.0
288093, 157585.046875, 119163.984375, 157710.203125, 2.1790764331817627, 299.0
288113, 157588.890625, 119169.1640625, 157706.34375, 2.1798486709594727, 299.0
288133, 157588.890625, 119172.8671875, 157710.203125, 2.1806962490081787, 299.0
288153, 157583.125, 119166.21875, 157706.34375, 2.1812732219696045, 299.0
288173, 157585.046875, 119169.1640625, 157708.265625, 2.179760694503784, 298.0
288193, 157586.96875, 119175.0859375, 157704.421875, 2.180508852005005, 298.0
288213, 157585.046875, 119165.484375, 157704.421875, 2.1831159591674805, 298.0
288233, 157590.8125, 119171.3828125, 157706.34375, 2.1840341091156006, 298.0
288254, 157585.046875, 119177.3046875, 157706.34375, 2.186218023300171, 298.0
288273, 157588.890625, 119172.8671875, 157704.421875, 2.1886255741119385, 299.0
288294, 157585.046875, 119164.734375, 157708.265625, 2.18791127204895, 299.0
288313, 157583.125, 119166.953125, 157706.34375, 2.1883704662323, 299.0
288333, 157586.96875, 119166.21875, 157708.265625, 2.187272548675537, 299.0
288353, 157585.046875, 119167.6875, 157708.265625, 2.185157299041748, 299.0
288373, 157586.96875, 119170.6484375, 157704.421875, 2.187451124191284, 301.0
288394, 157585.046875, 119172.8671875, 157710.203125, 2.187899112701416, 301.0
288413, 157586.96875, 119173.6015625, 157708.265625, 2.190183162689209, 301.0
288433, 157585.046875, 119176.5703125, 157704.421875, 2.188127279281616, 301.0
288455, 157585.046875, 119165.484375, 157710.203125, 2.1897072792053223, 301.0
288473, 157586.96875, 119171.3828125, 157708.265625, 2.1918647289276123, 298.0
288494, 157581.203125, 119171.3828125, 157708.265625, 2.1923744678497314, 298.0
288513, 157583.125, 119172.8671875, 157708.265625, 2.192307710647583, 298.0
288533, 157585.046875, 119168.4296875, 157706.34375, 2.194345712661743, 298.0
288553, 157585.046875, 119171.3828125, 157710.203125, 2.196660280227661, 298.0
288573, 157586.96875, 119175.8203125, 157704.421875, 2.1947836875915527, 299.0
288594, 157585.046875, 119167.6875, 157706.34375, 2.1961722373962402, 299.0
288613, 157583.125, 119166.21875, 157708.265625, 2.1967265605926514, 299.0
288633, 157586.96875, 119165.46875, 157704.421875, 2.1973931789398193, 299.0
288653, 157585.046875, 119175.8203125, 157708.265625, 2.197295665740967, 299.0
288673, 157588.890625, 119167.6875, 157708.265625, 2.197388172149658, 300.0
288694, 157586.96875, 119167.6875, 157708.265625, 2.197636127471924, 300.0
288713, 157585.046875, 119168.4296875, 157708.265625, 2.1984593868255615, 300.0
288733, 157585.046875, 119166.953125, 157706.34375, 2.198967456817627, 300.0
288753, 157586.96875, 119170.6484375, 157712.125, 2.1992807388305664, 300.0
288773, 157585.046875, 119160.296875, 157708.265625, 2.201200485229492, 298.0
288793, 157585.046875, 119168.4296875, 157704.421875, 2.2018332481384277, 298.0
288813, 157585.046875, 119166.953125, 157704.421875, 2.2015817165374756, 298.0
288834, 157586.96875, 119169.1640625, 157708.265625, 2.202460765838623, 298.0
288853, 157585.046875, 119164.734375, 157704.421875, 2.2036683559417725, 298.0
288873, 157586.96875, 119172.1328125, 157708.265625, 2.204683303833008, 304.0
288895, 157581.203125, 119166.21875, 157706.34375, 2.2043557167053223, 304.0
288913, 157583.125, 119174.3359375, 157710.203125, 2.2059521675109863, 304.0
288933, 157586.96875, 119163.25, 157708.265625, 2.206564426422119, 304.0
288953, 157585.046875, 119173.6015625, 157710.203125, 2.207092761993408, 304.0
288973, 157585.046875, 119163.984375, 157712.125, 2.2082600593566895, 297.0
288994, 157583.125, 119169.9140625, 157708.265625, 2.2077369689941406, 297.0
289013, 157583.125, 119163.25, 157710.203125, 2.2059426307678223, 297.0
289033, 157590.8125, 119163.25, 157706.34375, 2.2049167156219482, 297.0
289053, 157585.046875, 119166.953125, 157706.34375, 2.2055585384368896, 297.0
289073, 157588.890625, 119164.734375, 157712.125, 2.2059154510498047, 293.0
289094, 157583.125, 119175.8359375, 157708.265625, 2.2055726051330566, 293.0
289113, 157585.046875, 119161.78125, 157708.265625, 2.206214427947998, 293.0
289133, 157586.96875, 119169.8984375, 157708.265625, 2.208991050720215, 293.0
289155, 157585.046875, 119166.21875, 157706.34375, 2.209587574005127, 293.0
289173, 157588.890625, 119172.8671875, 157708.265625, 2.2049481868743896, 298.0
289193, 157583.125, 119172.8671875, 157706.34375, 2.2052900791168213, 298.0
289213, 157585.046875, 119164.734375, 157712.125, 2.2047817707061768, 298.0
289233, 157585.046875, 119172.1328125, 157706.34375, 2.203529119491577, 298.0
289254, 157583.125, 119166.203125, 157706.34375, 2.2028086185455322, 298.0
289273, 157586.96875, 119164.734375, 157710.203125, 2.20247745513916, 298.0
289294, 157585.046875, 119169.1640625, 157708.265625, 2.203007221221924, 298.0
289313, 157581.203125, 119171.3828125, 157708.265625, 2.2056164741516113, 298.0
289333, 157586.96875, 119161.765625, 157708.265625, 2.2058262825012207, 298.0
289353, 157586.96875, 119166.953125, 157708.265625, 2.2063496112823486, 298.0
289373, 157586.96875, 119170.6484375, 157704.421875, 2.2059671878814697, 301.0
289393, 157586.96875, 119166.953125, 157708.265625, 2.2084732055664062, 301.0
289413, 157586.96875, 119166.953125, 157706.34375, 2.2025303840637207, 301.0
289433, 157585.046875, 119162.515625, 157708.265625, 2.203014373779297, 301.0
289453, 157585.046875, 119171.3828125, 157706.34375, 2.19701886177063, 301.0
289473, 157586.96875, 119169.1640625, 157708.265625, 2.196751594543457, 300.0
289494, 157586.96875, 119164.0, 157702.484375, 2.199676752090454, 300.0
289513, 157588.890625, 119168.4296875, 157708.265625, 2.200265884399414, 300.0
289534, 157585.046875, 119164.0, 157704.421875, 2.200410842895508, 300.0
289553, 157585.046875, 119164.734375, 157708.265625, 2.2028534412384033, 300.0
289573, 157588.890625, 119155.859375, 157708.265625, 2.2033286094665527, 295.0
289593, 157583.125, 119169.1640625, 157710.203125, 2.2049193382263184, 295.0
289613, 157586.96875, 119171.3828125, 157704.421875, 2.199519395828247, 295.0
289633, 157585.046875, 119172.8671875, 157706.34375, 2.198866128921509, 295.0
289654, 157586.96875, 119172.8671875, 157706.34375, 2.1998963356018066, 295.0
289673, 157579.28125, 119166.953125, 157706.34375, 2.1988258361816406, 299.0
289694, 157583.125, 119168.4296875, 157708.265625, 2.198463201522827, 299.0
289713, 157590.8125, 119169.1640625, 157708.265625, 2.198646306991577, 299.0
289733, 157583.125, 119169.1640625, 157712.125, 2.199101686477661, 299.0
289753, 157586.96875, 119166.953125, 157708.265625, 2.1980490684509277, 299.0
289773, 157585.046875, 119170.6484375, 157708.265625, 2.197723388671875, 299.0
289795, 157586.96875, 119163.25, 157704.421875, 2.197927474975586, 299.0
289813, 157583.125, 119169.1640625, 157704.421875, 2.1988918781280518, 299.0
289834, 157585.046875, 119169.1640625, 157708.265625, 2.1939477920532227, 299.0
289853, 157585.046875, 119172.8671875, 157710.203125, 2.1946489810943604, 299.0
289873, 157585.046875, 119173.6171875, 157704.421875, 2.1947004795074463, 298.0
289893, 157581.203125, 119178.7890625, 157710.203125, 2.1954455375671387, 298.0
289913, 157586.96875, 119169.8984375, 157708.265625, 2.1942062377929688, 298.0
289933, 157583.125, 119166.21875, 157708.265625, 2.1942625045776367, 298.0
289953, 157586.96875, 119174.3515625, 157706.34375, 2.1952691078186035, 298.0
289973, 157586.96875, 119167.6875, 157708.265625, 2.1945245265960693, 300.0
289994, 157585.046875, 119175.0859375, 157708.265625, 2.194486618041992, 300.0
290013, 157585.046875, 119169.1640625, 157704.421875, 2.193755626678467, 300.0
290034, 157585.046875, 119169.1640625, 157708.265625, 2.1955151557922363, 300.0
290054, 157583.125, 119169.1640625, 157708.265625, 2.1977715492248535, 300.0
290073, 157583.125, 119169.1640625, 157706.34375, 2.1993257999420166, 292.0
290095, 157588.890625, 119164.0, 157706.34375, 2.1991703510284424, 292.0
290113, 157588.890625, 119166.953125, 157708.265625, 2.1981558799743652, 292.0
290134, 157585.046875, 119166.953125, 157706.34375, 2.1980886459350586, 292.0
290153, 157586.96875, 119171.3828125, 157708.265625, 2.1991922855377197, 292.0
290174, 157585.046875, 119172.1328125, 157708.265625, 2.199599266052246, 298.0
290193, 157585.046875, 119178.7890625, 157708.265625, 2.2017693519592285, 298.0
290213, 157585.046875, 119173.6015625, 157706.34375, 2.2020630836486816, 298.0
290234, 157586.96875, 119172.1328125, 157706.34375, 2.2029740810394287, 298.0
290253, 157585.046875, 119170.6328125, 157708.265625, 2.2032406330108643, 298.0
290273, 157586.96875, 119163.25, 157708.265625, 2.2051949501037598, 297.0
290293, 157585.046875, 119174.3515625, 157708.265625, 2.2044992446899414, 297.0
290313, 157585.046875, 119169.8984375, 157706.34375, 2.205274820327759, 297.0
290333, 157585.046875, 119176.5703125, 157710.203125, 2.2013351917266846, 297.0
290353, 157586.96875, 119173.6015625, 157706.34375, 2.201266050338745, 297.0
290373, 157585.046875, 119169.9140625, 157706.34375, 2.201674699783325, 298.0
290393, 157585.046875, 119171.3828125, 157706.34375, 2.203143835067749, 298.0
290413, 157585.046875, 119169.1796875, 157706.34375, 2.204091787338257, 298.0
290433, 157586.96875, 119165.484375, 157704.421875, 2.203221321105957, 298.0
290453, 157588.890625, 119172.8671875, 157706.34375, 2.2021021842956543, 298.0
290473, 157585.046875, 119170.6484375, 157704.421875, 2.2020223140716553, 298.0
290493, 157586.96875, 119180.9921875, 157710.203125, 2.2013041973114014, 298.0
290513, 157585.046875, 119173.6015625, 157708.265625, 2.202005386352539, 298.0
290534, 157585.046875, 119166.21875, 157706.34375, 2.1962194442749023, 298.0
290553, 157588.890625, 119171.3828125, 157706.34375, 2.19618821144104, 298.0
290573, 157586.96875, 119170.6484375, 157710.203125, 2.1972241401672363, 302.0
290593, 157583.125, 119169.1640625, 157708.265625, 2.1973557472229004, 302.0
290613, 157588.890625, 119173.6015625, 157706.34375, 2.1977767944335938, 302.0
290634, 157586.96875, 119169.1640625, 157708.265625, 2.198265314102173, 302.0
290653, 157586.96875, 119167.6875, 157712.125, 2.199880838394165, 302.0
290673, 157585.046875, 119171.3828125, 157708.265625, 2.200495719909668, 300.0
290693, 157585.046875, 119164.734375, 157708.265625, 2.2012035846710205, 300.0
290713, 157586.96875, 119170.6484375, 157710.203125, 2.202408790588379, 300.0
290734, 157585.046875, 119172.8671875, 157708.265625, 2.2039453983306885, 300.0
290753, 157586.96875, 119169.1640625, 157706.34375, 2.2041549682617188, 300.0
290773, 157585.046875, 119161.78125, 157710.203125, 2.2024052143096924, 301.0
290793, 157586.96875, 119172.8671875, 157706.34375, 2.2020668983459473, 301.0
290813, 157583.125, 119165.46875, 157710.203125, 2.2031311988830566, 301.0
290833, 157585.046875, 119168.4296875, 157706.34375, 2.2039144039154053, 301.0
290853, 157590.8125, 119170.6484375, 157708.265625, 2.203653573989868, 301.0
290873, 157585.046875, 119164.734375, 157710.203125, 2.2039194107055664, 301.0
290893, 157586.96875, 119169.1640625, 157708.265625, 2.2033562660217285, 301.0
290913, 157585.046875, 119171.3828125, 157706.34375, 2.2019848823547363, 301.0
290933, 157586.96875, 119164.734375, 157710.203125, 2.202678680419922, 301.0
290953, 157585.046875, 119169.1640625, 157710.203125, 2.2048234939575195, 301.0
290974, 157586.96875, 119170.6484375, 157706.34375, 2.205336570739746, 299.0
290993, 157586.96875, 119172.8671875, 157706.34375, 2.2070424556732178, 299.0
291013, 157585.046875, 119168.4296875, 157708.265625, 2.207629442214966, 299.0
291033, 157586.96875, 119166.21875, 157710.203125, 2.2083473205566406, 299.0
291053, 157585.046875, 119163.265625, 157710.203125, 2.207507610321045, 299.0
291074, 157585.046875, 119160.296875, 157706.34375, 2.2083261013031006, 299.0
291093, 157586.96875, 119167.6875, 157708.265625, 2.2075607776641846, 299.0
291113, 157586.96875, 119168.4296875, 157712.125, 2.209075689315796, 299.0
291134, 157588.890625, 119167.6875, 157706.34375, 2.2086591720581055, 299.0
291153, 157588.890625, 119184.703125, 157706.34375, 2.2080276012420654, 299.0
291173, 157583.125, 119170.6484375, 157706.34375, 2.208583116531372, 299.0
291193, 157585.046875, 119172.1328125, 157710.203125, 2.2094595432281494, 299.0
291213, 157585.046875, 119171.3828125, 157708.265625, 2.2110700607299805, 299.0
291234, 157586.96875, 119166.21875, 157708.265625, 2.2124714851379395, 299.0
291253, 157586.96875, 119167.6875, 157710.203125, 2.212671995162964, 299.0
291273, 157585.046875, 119170.6484375, 157706.34375, 2.2128353118896484, 301.0
291293, 157588.890625, 119166.953125, 157710.203125, 2.213163375854492, 301.0
291313, 157585.046875, 119165.46875, 157706.34375, 2.215023994445801, 301.0
291333, 157585.046875, 119173.6015625, 157708.265625, 2.215178966522217, 301.0
291353, 157585.046875, 119167.6875, 157710.203125, 2.215885877609253, 301.0
291373, 157585.046875, 119171.3828125, 157704.421875, 2.217249631881714, 299.0
291393, 157588.890625, 119165.46875, 157706.34375, 2.215855598449707, 299.0
291413, 157588.890625, 119172.1328125, 157708.265625, 2.215721607208252, 299.0
291434, 157585.046875, 119172.8671875, 157706.34375, 2.2144556045532227, 299.0
291453, 157586.96875, 119169.8984375, 157708.265625, 2.217585563659668, 299.0
291474, 157586.96875, 119178.7890625, 157708.265625, 2.218618631362915, 298.0
291493, 157588.890625, 119168.4296875, 157706.34375, 2.2201123237609863, 298.0
291513, 157586.96875, 119169.1640625, 157710.203125, 2.220852851867676, 298.0
291533, 157585.046875, 119170.6484375, 157708.265625, 2.2200753688812256, 298.0
291553, 157588.890625, 119161.03125, 157710.203125, 2.221219778060913, 298.0
291573, 157583.125, 119166.953125, 157708.265625, 2.222133159637451, 299.0
291593, 157586.96875, 119164.734375, 157706.34375, 2.2213728427886963, 299.0
291613, 157586.96875, 119169.1640625, 157706.34375, 2.2223546504974365, 299.0
291633, 157588.890625, 119160.296875, 157710.203125, 2.2218329906463623, 299.0
291653, 157586.96875, 119164.0, 157708.265625, 2.2237019538879395, 299.0
291674, 157586.96875, 119166.21875, 157706.34375, 2.2255120277404785, 301.0
291693, 157588.890625, 119161.03125, 157712.125, 2.2272634506225586, 301.0
291713, 157583.125, 119168.4296875, 157708.265625, 2.225860595703125, 301.0
291734, 157586.96875, 119166.21875, 157710.203125, 2.225398063659668, 301.0
291753, 157586.96875, 119164.734375, 157708.265625, 2.2267000675201416, 301.0
291773, 157588.890625, 119175.0859375, 157710.203125, 2.2278647422790527, 303.0
291793, 157586.96875, 119161.78125, 157708.265625, 2.228952169418335, 303.0
291813, 157588.890625, 119165.46875, 157704.421875, 2.229954481124878, 303.0
291833, 157585.046875, 119158.8125, 157706.34375, 2.2307288646698, 303.0
291853, 157590.8125, 119166.21875, 157708.265625, 2.230867385864258, 303.0
291874, 157588.890625, 119168.4296875, 157710.203125, 2.231351852416992, 299.0
291893, 157588.890625, 119170.6484375, 157706.34375, 2.2317261695861816, 299.0
291913, 157585.046875, 119164.734375, 157710.203125, 2.2328543663024902, 299.0
291935, 157588.890625, 119172.8671875, 157710.203125, 2.2314398288726807, 299.0
291953, 157588.890625, 119166.953125, 157708.265625, 2.233062505722046, 299.0
291975, 157588.890625, 119158.8125, 157708.265625, 2.23260498046875, 299.0
291993, 157588.890625, 119172.8671875, 157708.265625, 2.2329306602478027, 299.0
292013, 157585.046875, 119163.25, 157710.203125, 2.2319788932800293, 299.0
292034, 157585.046875, 119164.734375, 157708.265625, 2.233724355697632, 299.0
292053, 157585.046875, 119164.734375, 157706.34375, 2.232818603515625, 299.0
292074, 157586.96875, 119162.515625, 157704.421875, 2.231443166732788, 300.0
292093, 157585.046875, 119166.21875, 157708.265625, 2.231877326965332, 300.0
292113, 157590.8125, 119163.25, 157708.265625, 2.2308413982391357, 300.0
292134, 157588.890625, 119162.515625, 157708.265625, 2.230928659439087, 300.0
292153, 157586.96875, 119164.0, 157706.34375, 2.2321441173553467, 300.0
292173, 157586.96875, 119164.0, 157708.265625, 2.231968641281128, 299.0
292193, 157588.890625, 119167.703125, 157712.125, 2.2310545444488525, 299.0
292213, 157586.96875, 119161.03125, 157706.34375, 2.231093168258667, 299.0
292234, 157588.890625, 119165.484375, 157708.265625, 2.231133460998535, 299.0
292253, 157585.046875, 119166.21875, 157706.34375, 2.231865882873535, 299.0
292274, 157588.890625, 119161.03125, 157708.265625, 2.2336182594299316, 299.0
292293, 157585.046875, 119167.703125, 157710.203125, 2.23396372795105, 299.0
292313, 157588.890625, 119163.25, 157708.265625, 2.2335705757141113, 299.0
292333, 157586.96875, 119161.78125, 157708.265625, 2.234818458557129, 299.0
292353, 157586.96875, 119158.078125, 157710.203125, 2.235114812850952, 299.0
292374, 157585.046875, 119164.734375, 157710.203125, 2.235994338989258, 299.0
292393, 157588.890625, 119173.6171875, 157708.265625, 2.2366318702697754, 299.0
292413, 157586.96875, 119164.0, 157708.265625, 2.238023519515991, 299.0
292435, 157588.890625, 119161.78125, 157708.265625, 2.23911714553833, 299.0
292453, 157586.96875, 119164.734375, 157708.265625, 2.238701581954956, 299.0
292473, 157588.890625, 119158.078125, 157710.203125, 2.238858461380005, 295.0
292493, 157585.046875, 119168.4296875, 157710.203125, 2.2391717433929443, 295.0
292513, 157583.125, 119162.515625, 157710.203125, 2.2392847537994385, 295.0
292534, 157588.890625, 119166.21875, 157708.265625, 2.2379400730133057, 295.0
292553, 157585.046875, 119163.25, 157710.203125, 2.238842248916626, 295.0
292573, 157588.890625, 119161.765625, 157710.203125, 2.240957021713257, 299.0
292593, 157585.046875, 119158.078125, 157708.265625, 2.2404980659484863, 299.0
292613, 157590.8125, 119169.1640625, 157708.265625, 2.2343053817749023, 299.0
292633, 157586.96875, 119168.4296875, 157706.34375, 2.2345457077026367, 299.0
292653, 157586.96875, 119166.21875, 157712.125, 2.2352287769317627, 299.0
292673, 157585.046875, 119166.96875, 157708.265625, 2.2380475997924805, 300.0
292693, 157588.890625, 119158.828125, 157710.203125, 2.238781690597534, 300.0
292713, 157590.8125, 119168.4296875, 157710.203125, 2.2384796142578125, 300.0
292733, 157586.96875, 119158.078125, 157708.265625, 2.236654281616211, 300.0
292753, 157586.96875, 119164.0, 157710.203125, 2.2304985523223877, 300.0
292773, 157586.96875, 119163.265625, 157706.34375, 2.232210159301758, 299.0
292793, 157585.046875, 119167.703125, 157708.265625, 2.2329964637756348, 299.0
292814, 157586.96875, 119164.0, 157708.265625, 2.2339043617248535, 299.0
292835, 157585.046875, 119165.484375, 157710.203125, 2.2335495948791504, 299.0
292853, 157588.890625, 119168.4296875, 157712.125, 2.227705240249634, 299.0
292875, 157588.890625, 119162.515625, 157708.265625, 2.228383779525757, 299.0
292893, 157586.96875, 119166.96875, 157710.203125, 2.229619026184082, 299.0
292913, 157585.046875, 119162.515625, 157708.265625, 2.2303662300109863, 299.0
292934, 157590.8125, 119164.734375, 157708.265625, 2.2313320636749268, 299.0
292953, 157588.890625, 119159.546875, 157710.203125, 2.229738712310791, 299.0
292973, 157588.890625, 119172.8671875, 157710.203125, 2.2295751571655273, 300.0
292993, 157590.8125, 119161.78125, 157706.34375, 2.224302291870117, 300.0
293013, 157588.890625, 119167.703125, 157710.203125, 2.2216784954071045, 300.0
293034, 157590.8125, 119166.953125, 157710.203125, 2.2207648754119873, 300.0
293053, 157588.890625, 119164.734375, 157712.125, 2.2224221229553223, 300.0
293073, 157586.96875, 119172.1328125, 157708.265625, 2.2246735095977783, 299.0
293093, 157586.96875, 119166.21875, 157706.34375, 2.2184133529663086, 299.0
293113, 157586.96875, 119167.703125, 157704.421875, 2.222693681716919, 299.0
293134, 157585.046875, 119160.296875, 157708.265625, 2.216266393661499, 299.0
293153, 157588.890625, 119168.4296875, 157710.203125, 2.2177553176879883, 299.0
293174, 157588.890625, 119155.859375, 157708.265625, 2.217057228088379, 293.0
293193, 157583.125, 119164.0, 157708.265625, 2.215961456298828, 293.0
293213, 157590.8125, 119169.1796875, 157706.34375, 2.216674327850342, 293.0
293235, 157586.96875, 119166.21875, 157710.203125, 2.2181499004364014, 293.0
293253, 157586.96875, 119159.5625, 157710.203125, 2.2153797149658203, 293.0
293274, 157588.890625, 119169.1640625, 157712.125, 2.2128853797912598, 302.0
293293, 157590.8125, 119161.78125, 157710.203125, 2.213310718536377, 302.0
293313, 157583.125, 119166.21875, 157708.265625, 2.2142369747161865, 302.0
293335, 157586.96875, 119160.296875, 157712.125, 2.2148704528808594, 302.0
293353, 157592.734375, 119168.4296875, 157708.265625, 2.2149500846862793, 302.0
293373, 157586.96875, 119172.8671875, 157710.203125, 2.215595245361328, 303.0
293393, 157585.046875, 119165.484375, 157708.265625, 2.215160369873047, 303.0
293413, 157588.890625, 119166.21875, 157710.203125, 2.214780807495117, 303.0
293433, 157586.96875, 119166.21875, 157708.265625, 2.2149643898010254, 303.0
293453, 157585.046875, 119169.1640625, 157706.34375, 2.2152576446533203, 303.0
293474, 157585.046875, 119164.0, 157708.265625, 2.2152152061462402, 296.0
293493, 157585.046875, 119169.9140625, 157710.203125, 2.215890884399414, 296.0
293514, 157588.890625, 119164.0, 157710.203125, 2.2146668434143066, 296.0
293533, 157586.96875, 119162.515625, 157706.34375, 2.2153711318969727, 296.0
293554, 157586.96875, 119164.734375, 157710.203125, 2.2150228023529053, 296.0
293575, 157592.734375, 119171.3984375, 157708.265625, 2.2161705493927, 305.0
293593, 157586.96875, 119164.0, 157712.125, 2.21256947517395, 305.0
293613, 157588.890625, 119169.1640625, 157708.265625, 2.211092948913574, 305.0
293633, 157590.8125, 119170.6484375, 157712.125, 2.211928367614746, 305.0
293653, 157586.96875, 119162.515625, 157702.484375, 2.2103524208068848, 305.0
293674, 157590.8125, 119164.734375, 157710.203125, 2.2117531299591064, 296.0
293693, 157585.046875, 119166.21875, 157710.203125, 2.2117297649383545, 296.0
293713, 157588.890625, 119162.515625, 157706.34375, 2.213428020477295, 296.0
293733, 157588.890625, 119163.265625, 157710.203125, 2.21518874168396, 296.0
293753, 157588.890625, 119160.296875, 157706.34375, 2.2155919075012207, 296.0
293775, 157590.8125, 119164.75, 157706.34375, 2.2173290252685547, 295.0
293793, 157586.96875, 119160.296875, 157704.421875, 2.2166993618011475, 295.0
293813, 157586.96875, 119165.484375, 157710.203125, 2.2155239582061768, 295.0
293833, 157585.046875, 119164.0, 157708.265625, 2.217860698699951, 295.0
293853, 157585.046875, 119167.703125, 157710.203125, 2.219158172607422, 295.0
293873, 157585.046875, 119161.78125, 157706.34375, 2.2161991596221924, 299.0
293893, 157586.96875, 119166.21875, 157708.265625, 2.217442274093628, 299.0
293913, 157588.890625, 119167.703125, 157710.203125, 2.2176005840301514, 299.0
293933, 157586.96875, 119159.5625, 157708.265625, 2.217242956161499, 299.0
293953, 157588.890625, 119166.21875, 157710.203125, 2.2183992862701416, 299.0
293974, 157586.96875, 119159.5625, 157708.265625, 2.2190895080566406, 295.0
293993, 157586.96875, 119166.21875, 157708.265625, 2.2197585105895996, 295.0
294015, 157586.96875, 119161.046875, 157706.34375, 2.219205856323242, 295.0
294033, 157585.046875, 119161.03125, 157708.265625, 2.2195804119110107, 295.0
294053, 157586.96875, 119162.53125, 157708.265625, 2.2193961143493652, 295.0
294073, 157586.96875, 119155.859375, 157708.265625, 2.2188704013824463, 299.0
294093, 157583.125, 119161.78125, 157710.203125, 2.2188351154327393, 299.0
294113, 157590.8125, 119160.3125, 157708.265625, 2.2206287384033203, 299.0
294133, 157586.96875, 119163.25, 157712.125, 2.219263792037964, 299.0
294153, 157586.96875, 119166.21875, 157708.265625, 2.218656301498413, 299.0
