timeTick, yaw, laserFront
332426, -2.4380557537078857, 299.0
332446, -2.434083938598633, 299.0
332466, -2.4297871589660645, 302.0
332486, -2.4261114597320557, 302.0
332507, -2.4213638305664062, 302.0
332526, -2.4170901775360107, 302.0
332547, -2.4156899452209473, 302.0
332566, -2.4100193977355957, 292.0
332586, -2.401991844177246, 292.0
332607, -2.3998806476593018, 292.0
332626, -2.3956964015960693, 292.0
332647, -2.391385555267334, 292.0
332666, -2.3909804821014404, 32766.0
332686, -2.387622117996216, 32766.0
332706, -2.383344888687134, 32766.0
332726, -2.379195213317871, 32766.0
332747, -2.3744139671325684, 32766.0
332766, -2.370816707611084, 299.0
332786, -2.371248722076416, 299.0
332806, -2.3722751140594482, 299.0
332826, -2.374056577682495, 299.0
332847, -2.368864059448242, 299.0
332866, -2.3688623905181885, 300.0
332886, -2.3626017570495605, 300.0
332906, -2.357966899871826, 300.0
332926, -2.352203845977783, 300.0
332946, -2.3494205474853516, 300.0
332966, -2.34454083442688, 297.0
332986, -2.3532676696777344, 297.0
333006, -2.354217052459717, 297.0
333026, -2.3561062812805176, 297.0
333047, -2.3590946197509766, 297.0
333066, -2.3613619804382324, 293.0
333087, -2.368185043334961, 293.0
333106, -2.365396022796631, 293.0
333126, -2.376277446746826, 293.0
333147, -2.377800941467285, 293.0
333166, -2.381441593170166, 300.0
333186, -2.37791109085083, 300.0
333206, -2.3745951652526855, 300.0
333226, -2.381540060043335, 300.0
333248, -2.3779399394989014, 300.0
333266, -2.379143476486206, 299.0
333286, -2.374786615371704, 299.0
333306, -2.3706047534942627, 299.0
333326, -2.3772480487823486, 299.0
333347, -2.3751320838928223, 299.0
333366, -2.3831398487091064, 292.0
333386, -2.377678394317627, 292.0
333406, -2.3740999698638916, 292.0
333426, -2.3741071224212646, 292.0
333446, -2.3692116737365723, 292.0
333466, -2.3734307289123535, 32766.0
333487, -2.36781907081604, 32766.0
333506, -2.3647406101226807, 32766.0
333526, -2.359205722808838, 32766.0
333548, -2.353095769882202, 32766.0
333566, -2.349897623062134, 32766.0
333586, -2.3522989749908447, 32766.0
333606, -2.354952096939087, 32766.0
333626, -2.356966018676758, 32766.0
333647, -2.352341890335083, 32766.0
333666, -2.347792625427246, 32766.0
333686, -2.3431410789489746, 32766.0
333706, -2.344815492630005, 32766.0
333726, -2.3398683071136475, 32766.0
333746, -2.3350625038146973, 32766.0
333766, -2.3289878368377686, 32766.0
333786, -2.327399969100952, 32766.0
333806, -2.3229880332946777, 32766.0
333826, -2.3169572353363037, 32766.0
333846, -2.311720609664917, 32766.0
333866, -2.3087661266326904, 32766.0
333886, -2.3110883235931396, 32766.0
333906, -2.312671661376953, 32766.0
333926, -2.310856342315674, 32766.0
333946, -2.307267427444458, 32766.0
333966, -2.302138566970825, 291.0
333986, -2.2956364154815674, 291.0
334006, -2.292715549468994, 291.0
334026, -2.2907464504241943, 291.0
334046, -2.2912418842315674, 291.0
334066, -2.2868239879608154, 32766.0
334086, -2.2844882011413574, 32766.0
334106, -2.2788822650909424, 32766.0
334126, -2.2744815349578857, 32766.0
334146, -2.2744393348693848, 32766.0
334166, -2.272390604019165, 298.0
334187, -2.269782781600952, 298.0
334206, -2.265737771987915, 298.0
334226, -2.272240400314331, 298.0
334246, -2.2708709239959717, 298.0
