timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX, otY, otZ, yaw, laserFront
242101, 0.0, 0.0, -21.008169174194336, 0.0, 0.0, 0.9412765502929688, -1.4732952117919922, -0.9874763488769531, 0.021832406520843506, -2.7839009761810303, 293.0
242121, 0.0, 0.0, -20.984689712524414, 0.0, 0.0, 1.500701904296875, -1.473236083984375, -0.9875259399414062, 0.021878302097320557, -2.783787727355957, 293.0
242141, 0.0, 0.0, -20.96367645263672, 0.0, 0.0, 0.750732421875, -1.4732933044433594, -0.9875087738037109, 0.021720439195632935, -2.7839932441711426, 301.0
242161, 0.0, 0.0, -20.946189880371094, 0.0, 0.0, 1.0728836059570312, -1.4732799530029297, -0.9875240325927734, 0.02169889211654663, -2.784748077392578, 303.0
242181, 0.0, 0.0, -20.92784309387207, 0.0, 0.0, 0.868988037109375, -1.4733123779296875, -0.9875812530517578, 0.02196204662322998, -2.7844345569610596, 303.0
242201, 0.0, 0.0, -20.92200469970703, 0.0, 0.0, -0.1983642578125, -1.4731616973876953, -0.9875907897949219, 0.021620869636535645, -2.78513765335083, 303.0
242221, 0.0, 0.0, -20.922115325927734, 0.0, 0.0, 0.1674652099609375, -1.4732532501220703, -0.9875354766845703, 0.021824955940246582, -2.7838802337646484, 303.0
242241, 0.0, 0.0, -20.914331436157227, 0.0, 0.0, 0.6277084350585938, -1.4733524322509766, -0.9873237609863281, 0.02178502082824707, -2.7855429649353027, 303.0
242261, 0.0, 0.0, -20.89922332763672, 0.0, 0.0, 0.9458541870117188, -1.4733028411865234, -0.9876041412353516, 0.021861940622329712, -2.7855429649353027, 297.0
242281, 0.0, 0.0, -20.890430450439453, 0.0, 0.0, 0.02803802490234375, -1.4731864929199219, -0.9874763488769531, 0.021816343069076538, -2.783823251724243, 297.0
242301, 0.0, 0.0, -20.891592025756836, 0.0, 0.0, -0.14133453369140625, -1.4733467102050781, -0.9874248504638672, 0.021789729595184326, -2.783823251724243, 297.0
242341, 0.0, 0.0, -20.89829444885254, 0.0, 0.0, 0.29773712158203125, -1.473196029663086, -0.9875679016113281, 0.021856307983398438, -2.78609561920166, 297.0
242361, 0.0, 0.0, -20.891836166381836, 0.0, 0.0, 0.37784576416015625, -1.4732017517089844, -0.9874382019042969, 0.021542787551879883, -2.78609561920166, 301.0
242381, 0.0, 0.0, -20.888381958007812, 0.0, 0.0, 0.005340576171875, -1.4732837677001953, -0.9875297546386719, 0.02205759286880493, -2.785912275314331, 301.0
242401, 0.0, 0.0, -20.888837814331055, 0.0, 0.0, -0.05035400390625, -1.4732074737548828, -0.9876022338867188, 0.021810084581375122, -2.788191318511963, 301.0
242421, 0.0, 0.0, -20.896535873413086, 0.0, 0.0, -0.7244110107421875, -1.4730854034423828, -0.9874458312988281, 0.021564453840255737, -2.786647081375122, 301.0
242441, 0.0, 0.0, -20.90728187561035, 0.0, 0.0, -0.42266845703125, -1.4733028411865234, -0.9875907897949219, 0.0219610333442688, -2.7850561141967773, 301.0
242461, 0.0, 0.0, -20.91368865966797, 0.0, 0.0, -0.26035308837890625, -1.4732627868652344, -0.9874649047851562, 0.021781593561172485, -2.7834556102752686, 32766.0
242481, 0.0, 0.0, -20.91622543334961, 0.0, 0.0, -0.0194549560546875, -1.473184585571289, -0.9874706268310547, 0.021635890007019043, -2.7847020626068115, 32766.0
242501, 0.0, 0.0, -20.9138240814209, 0.0, 0.0, 0.25768280029296875, -1.4733009338378906, -0.9875869750976562, 0.02170291543006897, -2.7847073078155518, 32766.0
242521, 0.0, 0.0, -20.914066314697266, 0.0, 0.0, -0.25615692138671875, -1.4733028411865234, -0.9875106811523438, 0.021795600652694702, -2.7851998805999756, 32766.0
242541, 0.0, 0.0, -20.91790008544922, 0.0, 0.0, -0.15277862548828125, -1.4733505249023438, -0.9875164031982422, 0.021941393613815308, -2.7826826572418213, 32766.0
242561, 0.0, 0.0, -20.9309024810791, 0.0, 0.0, -1.1627197265625, -1.4733142852783203, -0.98748779296875, 0.021825134754180908, -2.784956455230713, 291.0
242581, 0.0, 0.0, -20.952970504760742, 0.0, 0.0, -1.160430908203125, -1.4733238220214844, -0.9875278472900391, 0.021847307682037354, -2.7861263751983643, 291.0
242601, 0.0, 0.0, -20.971174240112305, 0.0, 0.0, -0.775909423828125, -1.4732112884521484, -0.9874382019042969, 0.021631896495819092, -2.7865283489227295, 291.0
242621, 0.0, 0.0, -20.98088836669922, 0.0, 0.0, -0.27313232421875, -1.4731864929199219, -0.987579345703125, 0.02173897624015808, -2.7865283489227295, 291.0
242641, 0.0, 0.0, -20.98309898376465, 0.0, 0.0, 0.0247955322265625, -1.4732418060302734, -0.9875087738037109, 0.021593093872070312, -2.78725528717041, 291.0
242661, 0.0, 0.0, -20.99306297302246, 0.0, 0.0, -1.0187149047851562, -1.473367691040039, -0.9875087738037109, 0.02183803915977478, -2.787524938583374, 298.0
242681, 0.0, 0.0, -21.01048469543457, 0.0, 0.0, -0.8253097534179688, -1.4732437133789062, -0.9875621795654297, 0.02165505290031433, -2.7900705337524414, 298.0
242701, 0.0, 0.0, -21.022409439086914, 0.0, 0.0, -0.4497528076171875, -1.4732093811035156, -0.9874114990234375, 0.02189597487449646, -2.7921433448791504, 298.0
242721, 0.0, 0.0, -21.02709197998047, 0.0, 0.0, -0.06351470947265625, -1.4732551574707031, -0.98748779296875, 0.02184787392616272, -2.7912817001342773, 298.0
242741, 0.0, 0.0, -21.0306396484375, 0.0, 0.0, -0.29754638671875, -1.4732589721679688, -0.9875679016113281, 0.02172836661338806, -2.793623208999634, 298.0
242761, 0.0, 0.0, -21.03299331665039, 0.0, 0.0, 0.0324249267578125, -1.4731292724609375, -0.9874134063720703, 0.0216236412525177, -2.793623208999634, 32766.0
242781, 0.0, 0.0, -21.031618118286133, 0.0, 0.0, 0.10833740234375, -1.473154067993164, -0.9874401092529297, 0.021738946437835693, -2.795902967453003, 32766.0
242801, 0.0, 0.0, -21.039335250854492, 0.0, 0.0, -0.8691787719726562, -1.4731941223144531, -0.9874000549316406, 0.02186298370361328, -2.7966628074645996, 32766.0
242821, 0.0, 0.0, -21.05884552001953, 0.0, 0.0, -1.1688232421875, -1.473226547241211, -0.9875202178955078, 0.0217859148979187, -2.7966628074645996, 32766.0
242841, 0.0, 0.0, -21.076644897460938, 0.0, 0.0, -0.7280349731445312, -1.4731464385986328, -0.9875259399414062, 0.021791815757751465, -2.793917417526245, 32766.0
242861, 0.0, 0.0, -21.082258224487305, 0.0, 0.0, 0.093841552734375, -1.4732913970947266, -0.9874725341796875, 0.021875500679016113, -2.793917417526245, 32766.0
242881, 0.0, 0.0, -21.074094772338867, 0.0, 0.0, 0.7320404052734375, -1.4732208251953125, -0.9875144958496094, 0.02157655358314514, -2.793687343597412, 32766.0
242901, 0.0, 0.0, -21.061302185058594, 0.0, 0.0, 0.620269775390625, -1.4732494354248047, -0.9874801635742188, 0.021914392709732056, -2.7926130294799805, 32766.0
242921, 0.0, 0.0, -21.048507690429688, 0.0, 0.0, 0.7211685180664062, -1.4732704162597656, -0.9875583648681641, 0.021845370531082153, -2.793156623840332, 32766.0
242941, 0.0, 0.0, -21.03508186340332, 0.0, 0.0, 0.693511962890625, -1.473154067993164, -0.9874172210693359, 0.02164667844772339, -2.794666290283203, 32766.0
242961, 0.0, 0.0, -21.018299102783203, 0.0, 0.0, 1.0540008544921875, -1.4732799530029297, -0.9874897003173828, 0.02177751064300537, -2.794640064239502, 291.0
242981, 0.0, 0.0, -20.99863624572754, 0.0, 0.0, 1.01776123046875, -1.4732799530029297, -0.9874897003173828, 0.02177751064300537, -2.794264316558838, 291.0
243001, 0.0, 0.0, -20.984514236450195, 0.0, 0.0, 0.4962921142578125, -1.4731502532958984, -0.9875297546386719, 0.021655917167663574, -2.7939391136169434, 291.0
243021, 0.0, 0.0, -20.976573944091797, 0.0, 0.0, 0.34732818603515625, -1.4731063842773438, -0.9873676300048828, 0.02163448929786682, -2.7941365242004395, 291.0
243041, 0.0, 0.0, -20.978837966918945, 0.0, 0.0, -0.5390167236328125, -1.4732437133789062, -0.9875602722167969, 0.02171623706817627, -2.7943613529205322, 291.0
243061, 0.0, 0.0, -20.98395347595215, 0.0, 0.0, -0.02651214599609375, -1.473196029663086, -0.987396240234375, 0.021838605403900146, -2.7943613529205322, 32766.0
243081, 0.0, 0.0, -20.987138748168945, 0.0, 0.0, -0.29468536376953125, -1.473337173461914, -0.9875621795654297, 0.02188757061958313, -2.793506383895874, 32766.0
243101, 0.0, 0.0, -20.997373580932617, 0.0, 0.0, -0.7581710815429688, -1.4732933044433594, -0.9874820709228516, 0.0217740535736084, -2.792630910873413, 32766.0
243121, 0.0, 0.0, -21.010887145996094, 0.0, 0.0, -0.6689071655273438, -1.4732723236083984, -0.9874782562255859, 0.02202761173248291, -2.792630910873413, 32766.0
243141, 0.0, 0.0, -21.01630973815918, 0.0, 0.0, 0.05970001220703125, -1.473226547241211, -0.9875411987304688, 0.021773546934127808, -2.7939114570617676, 32766.0
243161, 0.0, 0.0, -21.012554168701172, 0.0, 0.0, 0.32176971435546875, -1.4732780456542969, -0.9876060485839844, 0.021851778030395508, -2.7922780513763428, 32766.0
243181, 0.0, 0.0, -21.01416015625, 0.0, 0.0, -0.45013427734375, -1.4732704162597656, -0.9873733520507812, 0.02151554822921753, -2.791505813598633, 32766.0
243201, 0.0, 0.0, -21.02267837524414, 0.0, 0.0, -0.4467010498046875, -1.4733047485351562, -0.9875850677490234, 0.021866321563720703, -2.7908525466918945, 32766.0
243221, 0.0, 0.0, -21.035512924194336, 0.0, 0.0, -0.8813858032226562, -1.473489761352539, -0.9877204895019531, 0.021900027990341187, -2.790587902069092, 32766.0
243241, 0.0, 0.0, -21.046756744384766, 0.0, 0.0, -0.33111572265625, -1.473276138305664, -0.9874763488769531, 0.021944433450698853, -2.789341926574707, 32766.0
243261, 0.0, 0.0, -21.063627243041992, 0.0, 0.0, -1.3891220092773438, -1.4731369018554688, -0.9874477386474609, 0.021815121173858643, -2.789341926574707, 297.0
243281, 0.0, 0.0, -21.09503746032715, 0.0, 0.0, -1.8907546997070312, -1.4733695983886719, -0.987457275390625, 0.021682143211364746, -2.789396286010742, 297.0
243301, 0.0, 0.0, -21.128461837768555, 0.0, 0.0, -1.6408920288085938, -1.4732799530029297, -0.9875373840332031, 0.021906524896621704, -2.789320707321167, 297.0
243321, 0.0, 0.0, -21.155426025390625, 0.0, 0.0, -1.2197494506835938, -1.47314453125, -0.9874210357666016, 0.021708756685256958, -2.7898645401000977, 297.0
243341, 0.0, 0.0, -21.167261123657227, 0.0, 0.0, -0.0858306884765625, -1.4732017517089844, -0.9875011444091797, 0.021730810403823853, -2.7908034324645996, 297.0
243361, 0.0, 0.0, -21.161073684692383, 0.0, 0.0, 0.6959915161132812, -1.4732112884521484, -0.9874992370605469, 0.021602541208267212, -2.789872884750366, 297.0
243381, 0.0, 0.0, -21.151357650756836, 0.0, 0.0, 0.34503936767578125, -1.4732341766357422, -0.9875144958496094, 0.021809130907058716, -2.79008150100708, 296.0
243401, 0.0, 0.0, -21.147916793823242, 0.0, 0.0, 0.0335693359375, -1.4732990264892578, -0.9874954223632812, 0.021788805723190308, -2.7898335456848145, 296.0
243421, 0.0, 0.0, -21.139415740966797, 0.0, 0.0, 0.8199691772460938, -1.4735488891601562, -0.9876785278320312, 0.0217016339302063, -2.790085554122925, 296.0
243441, 0.0, 0.0, -21.13058853149414, 0.0, 0.0, 0.14476776123046875, -1.4732208251953125, -0.9875717163085938, 0.021906882524490356, -2.7922756671905518, 296.0
243461, 0.0, 0.0, -21.12619972229004, 0.0, 0.0, 0.3086090087890625, -1.4733333587646484, -0.9874591827392578, 0.02174350619316101, -2.7943167686462402, 298.0
243501, 0.0, 0.0, -21.131820678710938, 0.0, 0.0, -0.3276824951171875, -1.4731864929199219, -0.9876308441162109, 0.021760165691375732, -2.793954372406006, 298.0
243521, 0.0, 0.0, -21.134416580200195, 0.0, 0.0, 0.03528594970703125, -1.4733524322509766, -0.9875907897949219, 0.02201741933822632, -2.7926297187805176, 298.0
243541, 0.0, 0.0, -21.130531311035156, 0.0, 0.0, 0.3566741943359375, -1.4733524322509766, -0.9875907897949219, 0.02201741933822632, -2.7919692993164062, 298.0
243561, 0.0, 0.0, -21.12415885925293, 0.0, 0.0, 0.3162384033203125, -1.4731636047363281, -0.9874935150146484, 0.021972209215164185, -2.7914021015167236, 294.0
243581, 0.0, 0.0, -21.119022369384766, 0.0, 0.0, 0.2288818359375, -1.4731788635253906, -0.9875984191894531, 0.021796464920043945, -2.791874647140503, 294.0
243601, 0.0, 0.0, -21.111555099487305, 0.0, 0.0, 0.5407333374023438, -1.4732341766357422, -0.98748779296875, 0.02202436327934265, -2.7936646938323975, 294.0
243621, 0.0, 0.0, -21.098752975463867, 0.0, 0.0, 0.79345703125, -1.4731464385986328, -0.9874858856201172, 0.02169659733772278, -2.7943334579467773, 294.0
243641, 0.0, 0.0, -21.086824417114258, 0.0, 0.0, 0.4787445068359375, -1.473297119140625, -0.9873981475830078, 0.02195534110069275, -2.7959399223327637, 294.0
243661, 0.0, 0.0, -21.081098556518555, 0.0, 0.0, 0.14171600341796875, -1.4732837677001953, -0.9874916076660156, 0.021888285875320435, -2.7953364849090576, 294.0
243681, 0.0, 0.0, -21.073755264282227, 0.0, 0.0, 0.6069183349609375, -1.473236083984375, -0.9875164031982422, 0.021595865488052368, -2.7977371215820312, 294.0
243701, 0.0, 0.0, -21.066387176513672, 0.0, 0.0, 0.19073486328125, -1.4732398986816406, -0.9874038696289062, 0.021850943565368652, -2.79892635345459, 294.0
243721, 0.0, 0.0, -21.0674991607666, 0.0, 0.0, -0.28285980224609375, -1.4731903076171875, -0.9874229431152344, 0.021810293197631836, -2.8000550270080566, 294.0
243741, 0.0, 0.0, -21.071243286132812, 0.0, 0.0, -0.119781494140625, -1.4731464385986328, -0.9875259399414062, 0.021648526191711426, -2.8007826805114746, 294.0
243761, 0.0, 0.0, -21.07137680053711, 0.0, 0.0, 0.09441375732421875, -1.4732723236083984, -0.9873905181884766, 0.021768122911453247, -2.801917791366577, 32766.0
243781, 0.0, 0.0, -21.069490432739258, 0.0, 0.0, 0.103759765625, -1.4731979370117188, -0.9875144958496094, 0.021814733743667603, -2.7999367713928223, 32766.0
243801, 0.0, 0.0, -21.063066482543945, 0.0, 0.0, 0.5489349365234375, -1.4733257293701172, -0.9876289367675781, 0.021929234266281128, -2.7998149394989014, 32766.0
243821, 0.0, 0.0, -21.056961059570312, 0.0, 0.0, 0.11653900146484375, -1.4733161926269531, -0.9875087738037109, 0.021791398525238037, -2.8006856441497803, 32766.0
243841, 0.0, 0.0, -21.054149627685547, 0.0, 0.0, 0.17642974853515625, -1.4732666015625, -0.9875850677490234, 0.021762937307357788, -2.8007020950317383, 32766.0
243861, 0.0, 0.0, -21.055782318115234, 0.0, 0.0, -0.32196044921875, -1.4735145568847656, -0.9877243041992188, 0.021927624940872192, -2.800783395767212, 294.0
243881, 0.0, 0.0, -21.056093215942383, 0.0, 0.0, 0.258636474609375, -1.4732322692871094, -0.9874706268310547, 0.021932393312454224, -2.8009397983551025, 294.0
243901, 0.0, 0.0, -21.056589126586914, 0.0, 0.0, -0.28247833251953125, -1.4732379913330078, -0.9876346588134766, 0.021713286638259888, -2.8016886711120605, 294.0
243921, 0.0, 0.0, -21.05731964111328, 0.0, 0.0, 0.1811981201171875, -1.473226547241211, -0.9875640869140625, 0.021663188934326172, -2.800992727279663, 294.0
243941, 0.0, 0.0, -21.053674697875977, 0.0, 0.0, 0.201416015625, -1.473226547241211, -0.9875640869140625, 0.021663188934326172, -2.8013927936553955, 294.0
243961, 0.0, 0.0, -21.047222137451172, 0.0, 0.0, 0.4638671875, -1.473318099975586, -0.9873733520507812, 0.021854817867279053, -2.802682638168335, 299.0
243981, 0.0, 0.0, -21.04503059387207, 0.0, 0.0, -0.1983642578125, -1.4732799530029297, -0.9875602722167969, 0.02191522717475891, -2.8015635013580322, 299.0
244001, 0.0, 0.0, -21.04924201965332, 0.0, 0.0, -0.24261474609375, -1.473550796508789, -0.9876079559326172, 0.021736204624176025, -2.8015635013580322, 299.0
244021, 0.0, 0.0, -21.052024841308594, 0.0, 0.0, -0.0598907470703125, -1.4732379913330078, -0.9875698089599609, 0.021821707487106323, -2.8019747734069824, 299.0
244041, 0.0, 0.0, -21.049768447875977, 0.0, 0.0, 0.2796173095703125, -1.4732379913330078, -0.9875698089599609, 0.021821707487106323, -2.800389528274536, 299.0
244061, 0.0, 0.0, -21.049089431762695, 0.0, 0.0, -0.18367767333984375, -1.4732379913330078, -0.9875698089599609, 0.021821707487106323, -2.800389528274536, 292.0
244081, 0.0, 0.0, -21.045392990112305, 0.0, 0.0, 0.534820556640625, -1.4733028411865234, -0.9875926971435547, 0.021733522415161133, -2.800389528274536, 292.0
244101, 0.0, 0.0, -21.040897369384766, 0.0, 0.0, -0.0316619873046875, -1.473440170288086, -0.98773193359375, 0.02172371745109558, -2.800389528274536, 292.0
244121, 0.0, 0.0, -21.03514862060547, 0.0, 0.0, 0.6032943725585938, -1.473226547241211, -0.98748779296875, 0.02152872085571289, -2.805907726287842, 292.0
244141, 0.0, 0.0, -21.025653839111328, 0.0, 0.0, 0.406646728515625, -1.4732589721679688, -0.987518310546875, 0.021654725074768066, -2.806809186935425, 292.0
244161, 0.0, 0.0, -21.018156051635742, 0.0, 0.0, 0.38394927978515625, -1.4732952117919922, -0.9874744415283203, 0.0217379629611969, -2.8080172538757324, 295.0
244181, 0.0, 0.0, -21.020065307617188, 0.0, 0.0, -0.5365371704101562, -1.4732398986816406, -0.9875736236572266, 0.02180221676826477, -2.808976888656616, 295.0
244201, 0.0, 0.0, -21.03115463256836, 0.0, 0.0, -0.6259918212890625, -1.4730873107910156, -0.9874305725097656, 0.02187785506248474, -2.8080763816833496, 295.0
244221, 0.0, 0.0, -21.03557014465332, 0.0, 0.0, 0.12187957763671875, -1.4733238220214844, -0.9874706268310547, 0.021715879440307617, -2.8083605766296387, 295.0
244241, 0.0, 0.0, -21.036767959594727, 0.0, 0.0, -0.22945404052734375, -1.4733028411865234, -0.9875125885009766, 0.021678030490875244, -2.810758113861084, 295.0
244261, 0.0, 0.0, -21.0415096282959, 0.0, 0.0, -0.267791748046875, -1.4731941223144531, -0.9874668121337891, 0.021553456783294678, -2.812025785446167, 32766.0
244281, 0.0, 0.0, -21.044723510742188, 0.0, 0.0, -0.08029937744140625, -1.473318099975586, -0.987457275390625, 0.021935313940048218, -2.814042329788208, 32766.0
244301, 0.0, 0.0, -21.039535522460938, 0.0, 0.0, 0.5910873413085938, -1.473318099975586, -0.987457275390625, 0.021935313940048218, -2.815854787826538, 32766.0
244321, 0.0, 0.0, -21.02669334411621, 0.0, 0.0, 0.75225830078125, -1.473276138305664, -0.9876060485839844, 0.021656572818756104, -2.8149573802948, 32766.0
244341, 0.0, 0.0, -21.015195846557617, 0.0, 0.0, 0.4726409912109375, -1.4732398986816406, -0.9874210357666016, 0.021838486194610596, -2.8157410621643066, 32766.0
244361, 0.0, 0.0, -21.01148796081543, 0.0, 0.0, -0.0545501708984375, -1.4731254577636719, -0.9874553680419922, 0.021707773208618164, -2.816765308380127, 32766.0
244381, 0.0, 0.0, -21.01789093017578, 0.0, 0.0, -0.5910873413085938, -1.473165512084961, -0.9874191284179688, 0.02184012532234192, -2.8180882930755615, 298.0
244401, 0.0, 0.0, -21.029911041259766, 0.0, 0.0, -0.6700515747070312, -1.473154067993164, -0.987518310546875, 0.021592944860458374, -2.817747116088867, 298.0
244441, 0.0, 0.0, -21.050661087036133, 0.0, 0.0, -0.80413818359375, -1.4731426239013672, -0.9874763488769531, 0.021719008684158325, -2.8188257217407227, 298.0
244461, 0.0, 0.0, -21.060583114624023, 0.0, 0.0, -0.2685546875, -1.4732723236083984, -0.9875011444091797, 0.021818697452545166, -2.8188257217407227, 294.0
244481, 0.0, 0.0, -21.073650360107422, 0.0, 0.0, -1.0650634765625, -1.4733505249023438, -0.9875049591064453, 0.021582365036010742, -2.821129083633423, 294.0
244501, 0.0, 0.0, -21.088035583496094, 0.0, 0.0, -0.479888916015625, -1.4733028411865234, -0.9875850677490234, 0.02183583378791809, -2.821129083633423, 294.0
244521, 0.0, 0.0, -21.104719161987305, 0.0, 0.0, -1.2363433837890625, -1.4732418060302734, -0.9874858856201172, 0.021625220775604248, -2.8222672939300537, 294.0
244541, 0.0, 0.0, -21.118478775024414, 0.0, 0.0, -0.263214111328125, -1.4732494354248047, -0.9873867034912109, 0.021776854991912842, -2.8217763900756836, 294.0
244561, 0.0, 0.0, -21.121065139770508, 0.0, 0.0, -0.0217437744140625, -1.4732246398925781, -0.9874916076660156, 0.021637439727783203, -2.8237550258636475, 32766.0
244581, 0.0, 0.0, -21.120891571044922, 0.0, 0.0, 0.0370025634765625, -1.4731216430664062, -0.9875297546386719, 0.021798253059387207, -2.824254035949707, 32766.0
244601, 0.0, 0.0, -21.121078491210938, 0.0, 0.0, -0.05207061767578125, -1.4732513427734375, -0.9874801635742188, 0.021642208099365234, -2.8230180740356445, 32766.0
244621, 0.0, 0.0, -21.12169647216797, 0.0, 0.0, -0.0148773193359375, -1.4733028411865234, -0.9875526428222656, 0.021474480628967285, -2.8241567611694336, 32766.0
244641, 0.0, 0.0, -21.11566162109375, 0.0, 0.0, 0.6168365478515625, -1.4731884002685547, -0.9875640869140625, 0.02187204360961914, -2.8239150047302246, 32766.0
244661, 0.0, 0.0, -21.10948944091797, 0.0, 0.0, 0.0621795654296875, -1.4733028411865234, -0.9876232147216797, 0.02182948589324951, -2.8250691890716553, 299.0
244681, 0.0, 0.0, -21.105419158935547, 0.0, 0.0, 0.35114288330078125, -1.4732246398925781, -0.9876117706298828, 0.021720051765441895, -2.8260014057159424, 299.0
244701, 0.0, 0.0, -21.1024227142334, 0.0, 0.0, -0.0164031982421875, -1.4732322692871094, -0.9874763488769531, 0.021750152111053467, -2.826247453689575, 299.0
244721, 0.0, 0.0, -21.10707664489746, 0.0, 0.0, -0.45070648193359375, -1.4732952117919922, -0.98748779296875, 0.021888405084609985, -2.8288958072662354, 299.0
244741, 0.0, 0.0, -21.115877151489258, 0.0, 0.0, -0.47435760498046875, -1.4733238220214844, -0.9876346588134766, 0.021866977214813232, -2.8285000324249268, 299.0
244761, 0.0, 0.0, -21.125083923339844, 0.0, 0.0, -0.493621826171875, -1.4732112884521484, -0.9874839782714844, 0.02165970206260681, -2.8269271850585938, 296.0
244781, 0.0, 0.0, -21.132978439331055, 0.0, 0.0, -0.3452301025390625, -1.4734725952148438, -0.987640380859375, 0.0217149555683136, -2.827564001083374, 296.0
244801, 0.0, 0.0, -21.135053634643555, 0.0, 0.0, 0.10318756103515625, -1.4732513427734375, -0.9874286651611328, 0.02193129062652588, -2.827470541000366, 296.0
244821, 0.0, 0.0, -21.14094352722168, 0.0, 0.0, -0.6818771362304688, -1.4732341766357422, -0.9875640869140625, 0.021636635065078735, -2.8276870250701904, 296.0
244841, 0.0, 0.0, -21.145496368408203, 0.0, 0.0, 0.15850067138671875, -1.4732341766357422, -0.9875640869140625, 0.021636635065078735, -2.8282318115234375, 296.0
244861, 0.0, 0.0, -21.141145706176758, 0.0, 0.0, 0.29239654541015625, -1.4732341766357422, -0.9875640869140625, 0.021636635065078735, -2.8282318115234375, 302.0
244881, 0.0, 0.0, -21.13149642944336, 0.0, 0.0, 0.7017135620117188, -1.4732341766357422, -0.9875640869140625, 0.021636635065078735, -2.8282318115234375, 302.0
244901, 0.0, 0.0, -21.127153396606445, 0.0, 0.0, -0.1972198486328125, -1.473245620727539, -0.9875469207763672, 0.021859407424926758, -2.8282318115234375, 302.0
244921, 0.0, 0.0, -21.128339767456055, 0.0, 0.0, 0.05893707275390625, -1.473245620727539, -0.9875469207763672, 0.021859407424926758, -2.8282318115234375, 302.0
244941, 0.0, 0.0, -21.12158966064453, 0.0, 0.0, 0.6219863891601562, -1.4732208251953125, -0.9875564575195312, 0.021801084280014038, -2.8282318115234375, 302.0
244981, 0.0, 0.0, -21.10757064819336, 0.0, 0.0, 0.0408172607421875, -1.4732112884521484, -0.9874801635742188, 0.021543025970458984, -2.83197283744812, 296.0
245001, 0.0, 0.0, -21.110698699951172, 0.0, 0.0, -0.34961700439453125, -1.4732112884521484, -0.9874801635742188, 0.021543025970458984, -2.83197283744812, 296.0
245021, 0.0, 0.0, -21.1123046875, 0.0, 0.0, 0.15411376953125, -1.4733448028564453, -0.9875679016113281, 0.021887987852096558, -2.83197283744812, 296.0
245041, 0.0, 0.0, -21.114315032958984, 0.0, 0.0, -0.3398895263671875, -1.473531723022461, -0.9877548217773438, 0.021784156560897827, -2.8310048580169678, 296.0
245061, 0.0, 0.0, -21.123682022094727, 0.0, 0.0, -0.6307601928710938, -1.473236083984375, -0.9874267578125, 0.021623283624649048, -2.832545757293701, 293.0
245081, 0.0, 0.0, -21.127084732055664, 0.0, 0.0, 0.22735595703125, -1.4732246398925781, -0.9874935150146484, 0.021761298179626465, -2.833787202835083, 293.0
245101, 0.0, 0.0, -21.125112533569336, 0.0, 0.0, -0.0072479248046875, -1.473419189453125, -0.9876842498779297, 0.021772444248199463, -2.836063861846924, 293.0
245121, 0.0, 0.0, -21.12523651123047, 0.0, 0.0, -0.00591278076171875, -1.4734230041503906, -0.9877662658691406, 0.021735310554504395, -2.8356964588165283, 293.0
245141, 0.0, 0.0, -21.117956161499023, 0.0, 0.0, 0.7333755493164062, -1.4734230041503906, -0.9877662658691406, 0.021735310554504395, -2.8341262340545654, 293.0
245161, 0.0, 0.0, -21.11142921447754, 0.0, 0.0, -0.00743865966796875, -1.4731769561767578, -0.9875297546386719, 0.021628141403198242, -2.8341262340545654, 32766.0
245181, 0.0, 0.0, -21.11018943786621, 0.0, 0.0, 0.13065338134765625, -1.4734649658203125, -0.9876956939697266, 0.021612882614135742, -2.8349974155426025, 32766.0
245201, 0.0, 0.0, -21.11369514465332, 0.0, 0.0, -0.46825408935546875, -1.4731712341308594, -0.9875392913818359, 0.021601945161819458, -2.8349974155426025, 32766.0
245221, 0.0, 0.0, -21.128538131713867, 0.0, 0.0, -1.062774658203125, -1.4733028411865234, -0.9875106811523438, 0.02166593074798584, -2.8357276916503906, 32766.0
245241, 0.0, 0.0, -21.142610549926758, 0.0, 0.0, -0.45070648193359375, -1.4730854034423828, -0.9875221252441406, 0.0216638445854187, -2.8357276916503906, 32766.0
245261, 0.0, 0.0, -21.145124435424805, 0.0, 0.0, 0.15430450439453125, -1.4732494354248047, -0.9874935150146484, 0.021757304668426514, -2.8354029655456543, 32766.0
245281, 0.0, 0.0, -21.146587371826172, 0.0, 0.0, -0.28514862060546875, -1.4732418060302734, -0.9874534606933594, 0.021753817796707153, -2.8351242542266846, 32766.0
245301, 0.0, 0.0, -21.151187896728516, 0.0, 0.0, -0.20351409912109375, -1.4731693267822266, -0.9875221252441406, 0.021743029356002808, -2.8359262943267822, 32766.0
245321, 0.0, 0.0, -21.15302848815918, 0.0, 0.0, -0.000762939453125, -1.4733085632324219, -0.9874362945556641, 0.02179121971130371, -2.836247444152832, 32766.0
245341, 0.0, 0.0, -21.155229568481445, 0.0, 0.0, -0.2193450927734375, -1.4735355377197266, -0.9878139495849609, 0.021808326244354248, -2.838167667388916, 32766.0
245361, 0.0, 0.0, -21.159528732299805, 0.0, 0.0, -0.23250579833984375, -1.4733047485351562, -0.9873619079589844, 0.021994739770889282, -2.836116075515747, 32766.0
245381, 0.0, 0.0, -21.16049575805664, 0.0, 0.0, 0.1125335693359375, -1.473318099975586, -0.98748779296875, 0.0217515230178833, -2.8364980220794678, 303.0
