timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, yaw, laserFront
183612, 0.0, 0.0, -27.127300262451172, 0.0, 0.0, 1.1888504028320312, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.48830273747444153, 285.0
183632, 0.0, 0.0, -27.12282943725586, 0.0, 0.0, -0.6227493286132812, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4878827929496765, 285.0
183652, 0.0, 0.0, -27.13129234313965, 0.0, 0.0, -0.2857208251953125, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.48834487795829773, 285.0
183672, 0.0, 0.0, -27.138914108276367, 0.0, 0.0, -0.5048751831054688, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.48613014817237854, 281.0
183692, 0.0, 0.0, -27.13825035095215, 0.0, 0.0, 0.5207061767578125, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4848848283290863, 281.0
183712, 0.0, 0.0, -27.132627487182617, 0.0, 0.0, 0.09365081787109375, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4859635829925537, 281.0
183732, 0.0, 0.0, -27.138408660888672, 0.0, 0.0, -0.6624221801757812, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.48609426617622375, 281.0
183752, 0.0, 0.0, -27.152467727661133, 0.0, 0.0, -0.8098602294921875, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4859401285648346, 281.0
183772, 0.0, 0.0, -27.171785354614258, 0.0, 0.0, -1.2027740478515625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4864614009857178, 289.0
183792, 0.0, 0.0, -27.18552017211914, 0.0, 0.0, -0.29087066650390625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4871501326560974, 289.0
