timeTick, otX, otY, otZ
125158, -1.1477069854736328, -0.3808732032775879, 0.026649177074432373
125178, -1.1476058959960938, -0.38075685501098633, 0.026492923498153687
125218, -1.1475849151611328, -0.380856990814209, 0.026687800884246826
125238, -1.1476516723632812, -0.3809027671813965, 0.026363223791122437
125258, -1.1476821899414062, -0.38088560104370117, 0.02648484706878662
125278, -1.1476688385009766, -0.38093137741088867, 0.026505321264266968
125298, -1.147665023803711, -0.3808474540710449, 0.026517659425735474
125318, -1.1475791931152344, -0.3809347152709961, 0.02646881341934204
125338, -1.1475982666015625, -0.38086605072021484, 0.026676923036575317
125358, -1.1476631164550781, -0.38088274002075195, 0.026553094387054443
125378, -1.1476154327392578, -0.3809194564819336, 0.026442289352416992
125418, -1.1476001739501953, -0.38089990615844727, 0.0263710618019104
125458, -1.1476688385009766, -0.38097381591796875, 0.026357978582382202
125478, -1.1476268768310547, -0.38094043731689453, 0.026615291833877563
125498, -1.147665023803711, -0.3808403015136719, 0.026562511920928955
125518, -1.1473884582519531, -0.380612850189209, 0.026504486799240112
125538, -1.1476097106933594, -0.38075828552246094, 0.026306182146072388
125558, -1.1476688385009766, -0.3809537887573242, 0.026439905166625977
125578, -1.1477222442626953, -0.38076210021972656, 0.026690930128097534
125598, -1.147674560546875, -0.38086891174316406, 0.026308715343475342
125618, -1.1475830078125, -0.38086795806884766, 0.026494741439819336
125658, -1.147705078125, -0.38093042373657227, 0.02639564871788025
125678, -1.147623062133789, -0.3809847831726074, 0.0264417827129364
125698, -1.1476364135742188, -0.3808321952819824, 0.026572376489639282
125718, -1.1476020812988281, -0.3809494972229004, 0.026445060968399048
125758, -1.1475677490234375, -0.38086414337158203, 0.026433855295181274
125778, -1.1476478576660156, -0.3809342384338379, 0.02639460563659668
125838, -1.1476707458496094, -0.38095855712890625, 0.02637234330177307
125858, -1.1476631164550781, -0.38091468811035156, 0.026482075452804565
125878, -1.1476383209228516, -0.38088369369506836, 0.026356399059295654
125898, -1.1476058959960938, -0.3807992935180664, 0.026648908853530884
125918, -1.147674560546875, -0.38082361221313477, 0.02651718258857727
125938, -1.147695541381836, -0.3809089660644531, 0.02647373080253601
125958, -1.1476364135742188, -0.38091230392456055, 0.026298820972442627
125978, -1.1475448608398438, -0.38082408905029297, 0.026527047157287598
125998, -1.1475048065185547
