timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, yaw, laserFront
326605, 0.0, 0.0, -27.064062118530273, 0.0, 0.0, -0.789642333984375, 155794.453125, 143707.375, 154072.40625, 0.0, 0.0, 0.0, 0.0, -0.8702578544616699, 286.0
326625, 0.0, 0.0, -27.072891235351562, 0.0, 0.0, -0.41828155517578125, 155791.375, 143715.796875, 154066.234375, 0.0, 0.0, 0.0, 0.0, -0.8701502084732056, 286.0
326645, 0.0, 0.0, -27.061342239379883, 0.0, 0.0, 0.547027587890625, 155796.359375, 143718.921875, 154074.875, 0.0, 0.0, 0.0, 0.0, -0.8689887523651123, 286.0
326665, 0.0, 0.0, -27.048871994018555, 0.0, 0.0, 0.5907058715820312, 155784.453125, 143709.8125, 154078.640625, 0.0, 0.0, 0.0, 0.0, -0.8671560287475586, 283.0
326685, 0.0, 0.0, -27.051237106323242, 0.0, 0.0, -0.11196136474609375, 155790.796875, 143716.484375, 154067.4375, 0.0, 0.0, 0.0, 0.0, -0.866094172000885, 283.0
326705, 0.0, 0.0, -27.043804168701172, 0.0, 0.0, 0.3520965576171875, 155781.375, 143716.484375, 154073.671875, 0.0, 0.0, 0.0, 0.0, -0.8655309677124023, 283.0
326725, 0.0, 0.0, -27.049211502075195, 0.0, 0.0, -0.25615692138671875, 155785.796875, 143710.890625, 154057.5, 0.0, 0.0, 0.0, 0.0, -0.865770161151886, 283.0
326745, 0.0, 0.0, -27.05618667602539, 0.0, 0.0, -0.330352783203125, 155787.140625, 143716.484375, 154071.1875, 0.0, 0.0, 0.0, 0.0, -0.865807831287384, 283.0
326765, 0.0, 0.0, -27.048330307006836, 0.0, 0.0, 0.37212371826171875, 155784.453125, 143716.484375, 154088.578125, 0.0, 0.0, 0.0, 0.0, -0.8656214475631714, 281.0
326785, 0.0, 0.0, -27.05807113647461, 0.0, 0.0, -0.46138763427734375, 155795.796875, 143714.03125, 154064.34375, 0.0, 0.0, 0.0, 0.0, -0.8660742044448853, 281.0
326805, 0.0, 0.0, -27.046220779418945, 0.0, 0.0, 0.5613327026367188, 155801.359375, 143709.8125, 154089.1875, 0.0, 0.0, 0.0, 0.0, -0.8657655119895935, 281.0
326825, 0.0, 0.0, -27.042335510253906, 0.0, 0.0, 0.18405914306640625, 155790.796875, 143708.4375, 154087.296875, 0.0, 0.0, 0.0, 0.0, -0.8658860325813293, 281.0
326845, 0.0, 0.0, -27.039709091186523, 0.0, 0.0, 0.124359130859375, 155779.46875, 143721.375, 154073.671875, 0.0, 0.0, 0.0, 0.0, -0.866445004940033, 281.0
326865, 0.0, 0.0, -27.040699005126953, 0.0, 0.0, -0.0469207763671875, 155810.203125, 143709.125, 154080.53125, 0.0, 0.0, 0.0, 0.0, -0.8671333193778992, 288.0
326885, 0.0, 0.0, -27.058122634887695, 0.0, 0.0, -0.8253097534179688, 155778.3125, 143723.140625, 154082.328125, 0.0, 0.0, 0.0, 0.0, -0.8656859993934631, 288.0
326905, 0.0, 0.0, -27.07431411743164, 0.0, 0.0, -0.7669448852539062, 155796.359375, 143718.921875, 154081.125, 0.0, 0.0, 0.0, 0.0, -0.8656859993934631, 288.0
326925, 0.0, 0.0, -27.088468551635742, 0.0, 0.0, -0.6704330444335938, 155788.875, 143723.828125, 154068.03125, 0.0, 0.0, 0.0, 0.0, -0.8637004494667053, 288.0
326945, 0.0, 0.0, -27.101491928100586, 0.0, 0.0, -0.6168365478515625, 155788.875, 143718.234375, 154070.59375, 0.0, 0.0, 0.0, 0.0, -0.8637107610702515, 288.0
326965, 0.0, 0.0, -27.120872497558594, 0.0, 0.0, -0.9180068969726562, 155787.71875, 143724.515625, 154081.734375, 0.0, 0.0, 0.0, 0.0, -0.8658173084259033, 285.0
326985, 0.0, 0.0, -27.135530471801758, 0.0, 0.0, -0.69427490234375, 155790.796875, 143718.921875, 154064.34375, 0.0, 0.0, 0.0, 0.0, -0.8647986054420471, 285.0
327005, 0.0, 0.0, -27.145845413208008, 0.0, 0.0, -0.4886627197265625, 155793.296875, 143718.921875, 154071.796875, 0.0, 0.0, 0.0, 0.0, -0.8637312054634094, 285.0
327025, 0.0, 0.0, -27.13602066040039, 0.0, 0.0, 0.46539306640625, 155783.875, 143708.0625, 154077.359375, 0.0, 0.0, 0.0, 0.0, -0.8635404706001282, 285.0
327045, 0.0, 0.0, -27.121307373046875, 0.0, 0.0, 0.6969451904296875, 155786.953125, 143715.109375, 154076.15625, 0.0, 0.0, 0.0, 0.0, -0.862400233745575, 285.0
327065, 0.0, 0.0, -27.11094856262207, 0.0, 0.0, 0.49076080322265625, 155786.375, 143713.34375, 154082.328125, 0.0, 0.0, 0.0, 0.0, -0.8605132699012756, 289.0
327085, 0.0, 0.0, -27.10099983215332, 0.0, 0.0, 0.47130584716796875, 155785.21875, 143714.71875, 154074.28125, 0.0, 0.0, 0.0, 0.0, -0.8613917231559753, 289.0
327105, 0.0, 0.0, -27.08774757385254, 0.0, 0.0, 0.6277084350585938, 155796.359375, 143718.234375, 154079.25, 0.0, 0.0, 0.0, 0.0, -0.860306441783905, 289.0
327125, 0.0, 0.0, -27.079608917236328, 0.0, 0.0, 0.38547515869140625, 155795.796875, 143711.578125, 154079.84375, 0.0, 0.0, 0.0, 0.0, -0.860306441783905, 289.0
327145, 0.0, 0.0, -27.090158462524414, 0.0, 0.0, -0.499725341796875, 155778.890625, 143720.0, 154073.671875, 0.0, 0.0, 0.0, 0.0, -0.8585728406906128, 289.0
327165, 0.0, 0.0, -27.10701560974121, 0.0, 0.0, -0.7984161376953125, 155775.8125, 143717.171875, 154071.1875, 0.0, 0.0, 0.0, 0.0, -0.8615382313728333, 288.0
327185, 0.0, 0.0, -27.12898063659668, 0.0, 0.0, -1.0404586791992188, 155787.71875, 143707.375, 154064.34375, 0.0, 0.0, 0.0, 0.0, -0.8596810698509216, 288.0
327225, 0.0, 0.0, -27.139219284057617, 0.0, 0.0, 0.13637542724609375, 155786.375, 143711.578125, 154079.25, 0.0, 0.0, 0.0, 0.0, -0.8585585355758667, 288.0
327245, 0.0, 0.0, -27.13896369934082, 0.0, 0.0, 0.01201629638671875, 155783.296875, 143712.265625, 154069.921875, 0.0, 0.0, 0.0, 0.0, -0.857283353805542, 288.0
327265, 0.0, 0.0, -27.1434326171875, 0.0, 0.0, -0.2117156982421875, 155781.375, 143706.6875, 154074.875, 0.0, 0.0, 0.0, 0.0, -0.8573444485664368, 285.0
327285, 0.0, 0.0, -27.14289665222168, 0.0, 0.0, 0.02536773681640625, 155789.453125, 143713.34375, 154071.796875, 0.0, 0.0, 0.0, 0.0, -0.8574905395507812, 285.0
327305, 0.0, 0.0, -27.135709762573242, 0.0, 0.0, 0.34046173095703125, 155798.859375, 143718.234375, 154080.53125, 0.0, 0.0, 0.0, 0.0, -0.8568559288978577, 285.0
327325, 0.0, 0.0, -27.128849029541016, 0.0, 0.0, 0.32501220703125, 155779.46875, 143717.171875, 154067.4375, 0.0, 0.0, 0.0, 0.0, -0.8573018908500671, 285.0
327345, 0.0, 0.0, -27.129005432128906, 0.0, 0.0, -0.00743865966796875, 155793.875, 143712.953125, 154089.1875, 0.0, 0.0, 0.0, 0.0, -0.8557950258255005, 285.0
327365, 0.0, 0.0, -27.135364532470703, 0.0, 0.0, -0.30117034912109375, 155783.296875, 143713.34375, 154066.828125, 0.0, 0.0, 0.0, 0.0, -0.8566339612007141, 285.0
327385, 0.0, 0.0, -27.120256423950195, 0.0, 0.0, 0.71563720703125, 155783.875, 143714.03125, 154077.359375, 0.0, 0.0, 0.0, 0.0, -0.8574713468551636, 285.0
327405, 0.0, 0.0, -27.117889404296875, 0.0, 0.0, 0.112152099609375, 155788.875, 143718.234375, 154091.0625, 0.0, 0.0, 0.0, 0.0, -0.8570985794067383, 285.0
327425, 0.0, 0.0, -27.11960792541504, 0.0, 0.0, -0.08144378662109375, 155773.890625, 143714.03125, 154074.28125, 0.0, 0.0, 0.0, 0.0, -0.85736083984375, 285.0
327445, 0.0, 0.0, -27.116846084594727, 0.0, 0.0, 0.1308441162109375, 155793.296875, 143718.234375, 154086.703125, 0.0, 0.0, 0.0, 0.0, -0.8582504987716675, 285.0
327465, 0.0, 0.0, -27.115646362304688, 0.0, 0.0, 0.0568389892578125, 155783.875, 143722.453125, 154072.40625, 0.0, 0.0, 0.0, 0.0, -0.8575376868247986, 279.0
327485, 0.0, 0.0, -27.099609375, 0.0, 0.0, 0.7596969604492188, 155783.296875, 143717.171875, 154081.125, 0.0, 0.0, 0.0, 0.0, -0.858378529548645, 279.0
327505, 0.0, 0.0, -27.08506202697754, 0.0, 0.0, 0.6891250610351562, 155780.046875, 143711.578125, 154061.1875, 0.0, 0.0, 0.0, 0.0, -0.8574641942977905, 279.0
327525, 0.0, 0.0, -27.076396942138672, 0.0, 0.0, 0.41046142578125, 155778.890625, 143716.484375, 154068.03125, 0.0, 0.0, 0.0, 0.0, -0.8580664992332458, 279.0
327545, 0.0, 0.0, -27.06781768798828, 0.0, 0.0, 0.40645599365234375, 155787.71875, 143709.8125, 154082.40625, 0.0, 0.0, 0.0, 0.0, -0.8567216992378235, 279.0
327565, 0.0, 0.0, -27.074377059936523, 0.0, 0.0, -0.31070709228515625, 155798.28125, 143715.109375, 154092.265625, 0.0, 0.0, 0.0, 0.0, -0.8567216992378235, 280.0
327585, 0.0, 0.0, -27.083324432373047, 0.0, 0.0, -0.4238128662109375, 155771.390625, 143711.578125, 154077.359375, 0.0, 0.0, 0.0, 0.0, -0.8535249829292297, 280.0
327605, 0.0, 0.0, -27.09109115600586, 0.0, 0.0, -0.36792755126953125, 155790.796875, 143711.578125, 154071.796875, 0.0, 0.0, 0.0, 0.0, -0.8531248569488525, 280.0
327625, 0.0, 0.0, -27.106733322143555, 0.0, 0.0, -0.7410049438476562, 155781.953125, 143718.234375, 154071.796875, 0.0, 0.0, 0.0, 0.0, -0.8525065183639526, 280.0
327645, 0.0, 0.0, -27.119403839111328, 0.0, 0.0, -0.6002426147460938, 155776.390625, 143720.6875, 154081.734375, 0.0, 0.0, 0.0, 0.0, -0.8541592359542847, 280.0
327665, 0.0, 0.0, -27.127588272094727, 0.0, 0.0, -0.38776397705078125, 155779.46875, 143717.5625, 154074.875, 0.0, 0.0, 0.0, 0.0, -0.8551812767982483, 286.0
327685, 0.0, 0.0, -27.13941192626953, 0.0, 0.0, -0.55999755859375, 155786.375, 143702.46875, 154080.53125, 0.0, 0.0, 0.0, 0.0, -0.854913055896759, 286.0
327705, 0.0, 0.0, -27.135482788085938, 0.0, 0.0, 0.1861572265625, 155791.5625, 143715.40625, 154067.4375, 0.0, 0.0, 0.0, 0.0, -0.8553194999694824, 286.0
327725, 0.0, 0.0, -27.13957405090332, 0.0, 0.0, -0.19378662109375, 155785.796875, 143713.34375, 154082.328125, 0.0, 0.0, 0.0, 0.0, -0.8541533946990967, 286.0
327745, 0.0, 0.0, -27.14600372314453, 0.0, 0.0, -0.30460357666015625, 155792.71875, 143712.265625, 154081.734375, 0.0, 0.0, 0.0, 0.0, -0.855199933052063, 286.0
327765, 0.0, 0.0, -27.142900466918945, 0.0, 0.0, 0.14705657958984375, 155791.375, 143709.125, 154077.359375, 0.0, 0.0, 0.0, 0.0, -0.854699969291687, 287.0
327785, 0.0, 0.0, -27.145061492919922, 0.0, 0.0, -0.10242462158203125, 155790.796875, 143718.234375, 154066.828125, 0.0, 0.0, 0.0, 0.0, -0.8533279299736023, 287.0
327805, 0.0, 0.0, -27.14837074279785, 0.0, 0.0, -0.1567840576171875, 155776.390625, 143709.8125, 154071.796875, 0.0, 0.0, 0.0, 0.0, -0.8536945581436157, 287.0
327825, 0.0, 0.0, -27.13910484313965, 0.0, 0.0, 0.43888092041015625, 155787.71875, 143715.796875, 154059.984375, 0.0, 0.0, 0.0, 0.0, -0.853850781917572, 287.0
327845, 0.0, 0.0, -27.10978126525879, 0.0, 0.0, 1.3889312744140625, 155783.875, 143712.265625, 154080.53125, 0.0, 0.0, 0.0, 0.0, -0.8542892336845398, 287.0
327865, 0.0, 0.0, -27.093299865722656, 0.0, 0.0, 0.7806777954101562, 155780.8125, 143711.578125, 154073.609375, 0.0, 0.0, 0.0, 0.0, -0.8540160059928894, 285.0
327885, 0.0, 0.0, -27.08930206298828, 0.0, 0.0, 0.18939971923828125, 155781.375, 143721.375, 154071.796875, 0.0, 0.0, 0.0, 0.0, -0.8526812195777893, 285.0
327905, 0.0, 0.0, -27.089181900024414, 0.0, 0.0, 0.0057220458984375, 155785.796875, 143714.03125, 154069.3125, 0.0, 0.0, 0.0, 0.0, -0.8514171242713928, 285.0
327925, 0.0, 0.0, -27.0916805267334, 0.0, 0.0, -0.11844635009765625, 155795.796875, 143709.125, 154054.40625, 0.0, 0.0, 0.0, 0.0, -0.8540167212486267, 285.0
327945, 0.0, 0.0, -27.0864315032959, 0.0, 0.0, 0.24871826171875, 155788.296875, 143719.609375, 154079.25, 0.0, 0.0, 0.0, 0.0, -0.8544021248817444, 285.0
327965, 0.0, 0.0, -27.086336135864258, 0.0, 0.0, 0.00457763671875, 155800.203125, 143705.609375, 154064.34375, 0.0, 0.0, 0.0, 0.0, -0.8533667922019958, 285.0
327985, 0.0, 0.0, -27.073272705078125, 0.0, 0.0, 0.618743896484375, 155786.375, 143716.484375, 154087.96875, 0.0, 0.0, 0.0, 0.0, -0.8526730537414551, 285.0
328005, 0.0, 0.0, -27.062170028686523, 0.0, 0.0, 0.5258560180664062, 155780.8125, 143712.953125, 154089.78125, 0.0, 0.0, 0.0, 0.0, -0.8510368466377258, 285.0
328025, 0.0, 0.0, -27.046424865722656, 0.0, 0.0, 0.7457733154296875, 155783.296875, 143710.5, 154069.921875, 0.0, 0.0, 0.0, 0.0, -0.8492447733879089, 285.0
328045, 0.0, 0.0, -27.0300350189209, 0.0, 0.0, 0.7762908935546875, 155790.796875, 143716.484375, 154078.046875, 0.0, 0.0, 0.0, 0.0, -0.8490166068077087, 285.0
328065, 0.0, 0.0, -27.01935577392578, 0.0, 0.0, 0.505828857421875, 155791.375, 143716.484375, 154079.25, 0.0, 0.0, 0.0, 0.0, -0.8494721055030823, 286.0
328085, 0.0, 0.0, -27.01174545288086, 0.0, 0.0, 0.3604888916015625, 155785.21875, 143715.796875, 154070.515625, 0.0, 0.0, 0.0, 0.0, -0.8482462763786316, 286.0
328105, 0.0, 0.0, -26.99778938293457, 0.0, 0.0, 0.6610870361328125, 155793.875, 143707.375, 154074.875, 0.0, 0.0, 0.0, 0.0, -0.8479511737823486, 286.0
328125, 0.0, 0.0, -26.981290817260742, 0.0, 0.0, 0.7814407348632812, 155780.8125, 143711.578125, 154073.0, 0.0, 0.0, 0.0, 0.0, -0.8483510613441467, 286.0
328145, 0.0, 0.0, -26.970523834228516, 0.0, 0.0, 0.5100250244140625, 155783.296875, 143709.125, 154064.953125, 0.0, 0.0, 0.0, 0.0, -0.8484852910041809, 286.0
328165, 0.0, 0.0, -26.97167205810547, 0.0, 0.0, -0.05435943603515625, 155774.46875, 143720.0, 154074.28125, 0.0, 0.0, 0.0, 0.0, -0.848621666431427, 290.0
328185, 0.0, 0.0, -26.965330123901367, 0.0, 0.0, 0.30040740966796875, 155789.640625, 143714.71875, 154079.25, 0.0, 0.0, 0.0, 0.0, -0.8488665819168091, 290.0
328205, 0.0, 0.0, -26.970062255859375, 0.0, 0.0, -0.22411346435546875, 155786.953125, 143715.796875, 154081.125, 0.0, 0.0, 0.0, 0.0, -0.8480755090713501, 290.0
328225, 0.0, 0.0, -26.974414825439453, 0.0, 0.0, -0.20618438720703125, 155795.796875, 143709.8125, 154091.65625, 0.0, 0.0, 0.0, 0.0, -0.8455212116241455, 290.0
328245, 0.0, 0.0, -26.99144744873047, 0.0, 0.0, -0.8068084716796875, 155790.796875, 143726.671875, 154066.234375, 0.0, 0.0, 0.0, 0.0, -0.8448629379272461, 290.0
328265, 0.0, 0.0, -27.01303482055664, 0.0, 0.0, -1.0225296020507812, 155786.375, 143714.71875, 154086.09375, 0.0, 0.0, 0.0, 0.0, -0.8453022241592407, 289.0
328285, 0.0, 0.0, -27.025325775146484, 0.0, 0.0, -0.582122802734375, 155786.375, 143712.265625, 154094.140625, 0.0, 0.0, 0.0, 0.0, -0.8432803153991699, 289.0
328305, 0.0, 0.0, -27.036319732666016, 0.0, 0.0, -0.5207061767578125, 155803.28125, 143718.234375, 154064.953125, 0.0, 0.0, 0.0, 0.0, -0.8424698710441589, 289.0
328325, 0.0, 0.0, -27.039512634277344, 0.0, 0.0, -0.15125274658203125, 155778.890625, 143718.234375, 154078.640625, 0.0, 0.0, 0.0, 0.0, -0.8418257832527161, 289.0
328345, 0.0, 0.0, -27.052486419677734, 0.0, 0.0, -0.6145477294921875, 155790.796875, 143718.234375, 154065.546875, 0.0, 0.0, 0.0, 0.0, -0.8428092002868652, 289.0
328385, 0.0, 0.0, -27.05666160583496, 0.0, 0.0, -0.14286041259765625, 155788.875, 143710.5, 154076.765625, 0.0, 0.0, 0.0, 0.0, -0.8444811701774597, 287.0
328405, 0.0, 0.0, -27.060144424438477, 0.0, 0.0, -0.16498565673828125, 155787.140625, 143717.5625, 154067.4375, 0.0, 0.0, 0.0, 0.0, -0.8456557989120483, 287.0
328425, 0.0, 0.0, -27.061927795410156, 0.0, 0.0, -0.08449554443359375, 155786.953125, 143719.609375, 154076.15625, 0.0, 0.0, 0.0, 0.0, -0.846491277217865, 287.0
328445, 0.0, 0.0, -27.075319290161133, 0.0, 0.0, -0.6343841552734375, 155790.796875, 143714.03125, 154071.796875, 0.0, 0.0, 0.0, 0.0, -0.8442237973213196, 287.0
328465, 0.0, 0.0, -27.077856063842773, 0.0, 0.0, -0.1201629638671875, 155786.375, 143718.921875, 154063.75, 0.0, 0.0, 0.0, 0.0, -0.8425317406654358, 283.0
328485, 0.0, 0.0, -27.07471466064453, 0.0, 0.0, 0.148773193359375, 155786.375, 143715.796875, 154077.359375, 0.0, 0.0, 0.0, 0.0, -0.8425631523132324, 283.0
328505, 0.0, 0.0, -27.08619499206543, 0.0, 0.0, -0.5437850952148438, 155791.375, 143717.5625, 154073.0, 0.0, 0.0, 0.0, 0.0, -0.8439413905143738, 283.0
328545, 0.0, 0.0, -27.08251953125, 0.0, 0.0, 0.4177093505859375, 155788.296875, 143712.265625, 154065.546875, 0.0, 0.0, 0.0, 0.0, -0.8434345126152039, 283.0
328565, 0.0, 0.0, -27.07745361328125, 0.0, 0.0, 0.2399444580078125, 155802.703125, 143718.234375, 154059.984375, 0.0, 0.0, 0.0, 0.0, -0.8450435996055603, 293.0
328585, 0.0, 0.0, -27.074909210205078, 0.0, 0.0, 0.12054443359375, 155784.453125, 143706.6875, 154076.15625, 0.0, 0.0, 0.0, 0.0, -0.8466506600379944, 293.0
328605, 0.0, 0.0, -27.07648277282715, 0.0, 0.0, -0.07457733154296875, 155801.359375, 143715.796875, 154065.546875, 0.0, 0.0, 0.0, 0.0, -0.8487159609794617, 293.0
328625, 0.0, 0.0, -27.069965362548828, 0.0, 0.0, 0.30879974365234375, 155789.453125, 143709.8125, 154074.28125, 0.0, 0.0, 0.0, 0.0, -0.8462103009223938, 293.0
328645, 0.0, 0.0, -27.071439743041992, 0.0, 0.0, -0.0698089599609375, 155801.9375, 143715.796875, 154071.796875, 0.0, 0.0, 0.0, 0.0, -0.8454672694206238, 293.0
328685, 0.0, 0.0, -27.076000213623047, 0.0, 0.0, -0.1102447509765625, 155786.375, 143711.578125, 154069.921875, 0.0, 0.0, 0.0, 0.0, -0.8438585996627808, 285.0
328705, 0.0, 0.0, -27.08931541442871, 0.0, 0.0, -0.6307601928710938, 155780.046875, 143698.953125, 154064.953125, 0.0, 0.0, 0.0, 0.0, -0.8413562774658203, 285.0
328725, 0.0, 0.0, -27.100099563598633, 0.0, 0.0, -0.5107879638671875, 155805.203125, 143710.890625, 154065.625, 0.0, 0.0, 0.0, 0.0, -0.8409640789031982, 285.0
328745, 0.0, 0.0, -27.104679107666016, 0.0, 0.0, -0.21686553955078125, 155794.453125, 143711.578125, 154089.78125, 0.0, 0.0, 0.0, 0.0, -0.8408041000366211, 285.0
328765, 0.0, 0.0, -27.100595474243164, 0.0, 0.0, 0.1934051513671875, 155788.875, 143713.34375, 154064.34375, 0.0, 0.0, 0.0, 0.0, -0.8406209349632263, 285.0
328785, 0.0, 0.0, -27.094173431396484, 0.0, 0.0, 0.30422210693359375, 155806.9375, 143716.484375, 154102.875, 0.0, 0.0, 0.0, 0.0, -0.8406394720077515, 285.0
328805, 0.0, 0.0, -27.085853576660156, 0.0, 0.0, 0.3940582275390625, 155791.375, 143705.3125, 154074.28125, 0.0, 0.0, 0.0, 0.0, -0.8413744568824768, 285.0
328825, 0.0, 0.0, -27.075477600097656, 0.0, 0.0, 0.49152374267578125, 155802.125, 143716.875, 154078.640625, 0.0, 0.0, 0.0, 0.0, -0.8414179682731628, 285.0
328845, 0.0, 0.0, -27.068113327026367, 0.0, 0.0, 0.34885406494140625, 155802.125, 143716.875, 154078.640625, 0.0, 0.0, 0.0, 0.0, -0.8413008451461792, 285.0
328865, 0.0, 0.0, -27.061107635498047, 0.0, 0.0, 0.331878662109375, 155788.875, 143714.03125, 154069.3125, 0.0, 0.0, 0.0, 0.0, -0.8409076929092407, 281.0
328885, 0.0, 0.0, -27.058551788330078, 0.0, 0.0, 0.12111663818359375, 155804.625, 143698.265625, 154084.21875, 0.0, 0.0, 0.0, 0.0, -0.8409076929092407, 281.0
328905, 0.0, 0.0, -27.067909240722656, 0.0, 0.0, -0.443267822265625, 155795.796875, 143709.125, 154074.28125, 0.0, 0.0, 0.0, 0.0, -0.8409076929092407, 281.0
328925, 0.0, 0.0, -27.0562686920166, 0.0, 0.0, 0.5514144897460938, 155795.796875, 143709.125, 154074.28125, 0.0, 0.0, 0.0, 0.0, -0.8409076929092407, 281.0
328945, 0.0, 0.0, -27.042163848876953, 0.0, 0.0, 0.6681442260742188, 155800.78125, 143709.8125, 154064.34375, 0.0, 0.0, 0.0, 0.0, -0.8436527848243713, 281.0
328965, 0.0, 0.0, -27.034894943237305, 0.0, 0.0, 0.34427642822265625, 155788.296875, 143708.4375, 154079.84375, 0.0, 0.0, 0.0, 0.0, -0.8411977291107178, 284.0
328985, 0.0, 0.0, -27.02433204650879, 0.0, 0.0, 0.5002975463867188, 155810.78125, 143706.6875, 154084.21875, 0.0, 0.0, 0.0, 0.0, -0.8417738080024719, 284.0
329005, 0.0, 0.0, -27.017852783203125, 0.0, 0.0, 0.30689239501953125, 155800.203125, 143709.8125, 154090.453125, 0.0, 0.0, 0.0, 0.0, -0.8412391543388367, 284.0
329025, 0.0, 0.0, -27.00741195678711, 0.0, 0.0, 0.49457550048828125, 155788.875, 143711.578125, 154081.734375, 0.0, 0.0, 0.0, 0.0, -0.8409163951873779, 284.0
329045, 0.0, 0.0, -27.00155258178711, 0.0, 0.0, 0.27751922607421875, 155796.359375, 143709.8125, 154079.25, 0.0, 0.0, 0.0, 0.0, -0.8414866328239441, 284.0
329065, 0.0, 0.0, -27.002519607543945, 0.0, 0.0, -0.0457763671875, 155815.765625, 143707.375, 154074.875, 0.0, 0.0, 0.0, 0.0, -0.8414251208305359, 283.0
329085, 0.0, 0.0, -27.015769958496094, 0.0, 0.0, -0.6277084350585938, 155789.453125, 143709.125, 154073.671875, 0.0, 0.0, 0.0, 0.0, -0.8394429087638855, 283.0
329105, 0.0, 0.0, -27.041048049926758, 0.0, 0.0, -1.1974334716796875, 155793.296875, 143707.375, 154073.0, 0.0, 0.0, 0.0, 0.0, -0.8392176032066345, 283.0
329125, 0.0, 0.0, -27.05476951599121, 0.0, 0.0, -0.6500244140625, 155800.203125, 143709.125, 154084.21875, 0.0, 0.0, 0.0, 0.0, -0.83769291639328, 283.0
329145, 0.0, 0.0, -27.050819396972656, 0.0, 0.0, 0.18711090087890625, 155800.203125, 143709.125, 154084.21875, 0.0, 0.0, 0.0, 0.0, -0.8390725255012512, 283.0
329165, 0.0, 0.0, -27.05281639099121, 0.0, 0.0, -0.0946044921875, 155800.78125, 143711.578125, 154078.640625, 0.0, 0.0, 0.0, 0.0, -0.8390725255012512, 286.0
329185, 0.0, 0.0, -27.0585880279541, 0.0, 0.0, -0.27332305908203125, 155805.78125, 143717.5625, 154075.484375, 0.0, 0.0, 0.0, 0.0, -0.8374098539352417, 286.0
329205, 0.0, 0.0, -27.07053565979004, 0.0, 0.0, -0.5659103393554688, 155805.78125, 143717.5625, 154075.484375, 0.0, 0.0, 0.0, 0.0, -0.8387318253517151, 286.0
329225, 0.0, 0.0, -27.08125114440918, 0.0, 0.0, -0.5075454711914062, 155805.78125, 143713.34375, 154081.125, 0.0, 0.0, 0.0, 0.0, -0.840523898601532, 286.0
329245, 0.0, 0.0, -27.08889389038086, 0.0, 0.0, -0.3620147705078125, 155800.78125, 143710.890625, 154074.875, 0.0, 0.0, 0.0, 0.0, -0.839167594909668, 286.0
329265, 0.0, 0.0, -27.104951858520508, 0.0, 0.0, -0.760650634765625, 155798.28125, 143708.0625, 154085.484375, 0.0, 0.0, 0.0, 0.0, -0.8422989249229431, 280.0
329285, 0.0, 0.0, -27.122636795043945, 0.0, 0.0, -0.83770751953125, 155800.78125, 143709.125, 154074.875, 0.0, 0.0, 0.0, 0.0, -0.8426373600959778, 280.0
329305, 0.0, 0.0, -27.12189483642578, 0.0, 0.0, 0.03509521484375, 155803.28125, 143714.03125, 154069.3125, 0.0, 0.0, 0.0, 0.0, -0.8426373600959778, 280.0
329325, 0.0, 0.0, -27.126489639282227, 0.0, 0.0, -0.21762847900390625, 155791.375, 143699.328125, 154070.515625, 0.0, 0.0, 0.0, 0.0, -0.8426373600959778, 280.0
329345, 0.0, 0.0, -27.13072967529297, 0.0, 0.0, -0.20084381103515625, 155791.375, 143699.328125, 154070.515625, 0.0, 0.0, 0.0, 0.0, -0.8435491919517517, 280.0
329365, 0.0, 0.0, -27.126373291015625, 0.0, 0.0, 0.2063751220703125, 155798.859375, 143709.125, 154061.265625, 0.0, 0.0, 0.0, 0.0, -0.8435491919517517, 282.0
329385, 0.0, 0.0, -27.12440299987793, 0.0, 0.0, 0.09326934814453125, 155796.359375, 143703.15625, 154070.515625, 0.0, 0.0, 0.0, 0.0, -0.8416556715965271, 282.0
329405, 0.0, 0.0, -27.1228084564209, 0.0, 0.0, 0.075531005859375, 155796.359375, 143703.15625, 154070.515625, 0.0, 0.0, 0.0, 0.0, -0.8416556715965271, 282.0
329445, 0.0, 0.0, -27.130165100097656, 0.0, 0.0, -0.23746490478515625, 155806.9375, 143709.125, 154077.359375, 0.0, 0.0, 0.0, 0.0, -0.8429086804389954, 282.0
329465, 0.0, 0.0, -27.1248779296875, 0.0, 0.0, 0.25043487548828125, 155800.78125, 143713.34375, 154074.875, 0.0, 0.0, 0.0, 0.0, -0.8420496582984924, 282.0
329485, 0.0, 0.0, -27.13617706298828, 0.0, 0.0, -0.5352020263671875, 155802.703125, 143708.0625, 154077.359375, 0.0, 0.0, 0.0, 0.0, -0.8414690494537354, 285.0
329505, 0.0, 0.0, -27.150005340576172, 0.0, 0.0, -0.6549835205078125, 155793.875, 143716.484375, 154083.609375, 0.0, 0.0, 0.0, 0.0, -0.8440365791320801, 285.0
329525, 0.0, 0.0, -27.16224479675293, 0.0, 0.0, -0.579833984375, 155822.109375, 143709.125, 154089.78125, 0.0, 0.0, 0.0, 0.0, -0.8410208821296692, 285.0
329545, 0.0, 0.0, -27.175275802612305, 0.0, 0.0, -0.617218017578125, 155817.6875, 143714.03125, 154076.765625, 0.0, 0.0, 0.0, 0.0, -0.8416843414306641, 285.0
