timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, yaw
67859, 157675.515625, 118451.3828125, 157802.8125, 155235.640625, 143378.421875, 153885.375, -0.5577957630157471
67879, 157677.4375, 118457.2890625, 157802.8125, 155226.8125, 143377.734375, 153883.484375, -0.5572879314422607
67899, 157677.4375, 118458.765625, 157806.671875, 155221.828125, 143386.140625, 153892.828125, -0.5575905442237854
67919, 157679.359375, 118465.40625, 157800.890625, 155222.984375, 143384.390625, 153879.125, -0.5577340722084045
67959, 157677.4375, 118461.71875, 157800.890625, 155226.8125, 143394.1875, 153879.734375, -0.5577455759048462
67979, 157675.515625, 118467.625, 157802.8125, 155216.828125, 143391.734375, 153877.25, -0.5595284104347229
67999, 157677.4375, 118453.59375, 157800.890625, 155221.828125, 143378.796875, 153880.40625, -0.5597143173217773
68019, 157677.4375, 118462.453125, 157806.671875, 155226.234375, 143388.59375, 153876.640625, -0.558563232421875
68039, 157677.4375, 118460.2421875, 157800.890625, 155223.734375, 143389.28125, 153885.96875, -0.5600812435150146
68059, 157679.359375, 118463.9296875, 157804.75, 155224.328125, 143384.390625, 153884.09375, -0.5593404173851013
68079, 157679.359375, 118464.671875, 157804.75, 155218.75, 143386.84375, 153883.484375, -0.560119092464447
68099, 157677.4375, 118460.9765625, 157808.609375, 155225.65625, 143387.53125, 153877.921875, -0.5617541670799255
68119, 157675.515625, 118464.671875, 157806.671875, 155233.140625, 143383.703125, 153884.703125, -0.562602698802948
68139, 157677.4375, 118463.1953125, 157804.75, 155229.3125, 143375.96875, 153883.484375, -0.5622285604476929
68159, 157679.359375, 118462.453125, 157804.75, 155226.234375, 143390.359375, 153876.640625, -0.5630269050598145
68179, 157679.359375, 118469.09375, 157804.75, 155226.234375, 143377.734375, 153876.640625, -0.5640270113945007
68199, 157677.4375, 118458.0234375, 157804.75, 155217.421875, 143379.484375, 153881.609375, -0.5637926459312439
68219, 157677.4375, 118463.1953125, 157800.890625, 155226.234375, 143386.84375, 153874.765625, -0.5630125403404236
68239, 157677.4375, 118459.5, 157804.75, 155221.828125, 143380.1875, 153881.609375, -0.5618086457252502
68259, 157677.4375, 118463.1953125, 157802.8125, 155224.328125, 143381.9375, 153882.890625, -0.5622285008430481
68279, 157679.359375, 118458.765625, 157808.609375, 155224.328125, 143389.28125, 153887.859375, -0.5606278777122498
68299, 157675.515625, 118466.1484375, 157804.75, 155228.734375, 143385.078125, 153874.765625, -0.5609622597694397
68319, 157677.4375, 118463.9296875, 157808.609375, 155226.234375, 143386.84375, 153880.40625, -0.5619109869003296
68339, 157677.4375, 118458.0234375, 157802.8125, 155224.328125, 143387.53125, 153882.890625, -0.5609103441238403
68359, 157679.359375, 118469.09375, 157800.890625, 155228.15625, 143391.046875, 153879.125, -0.5615184307098389
68379, 157675.515625, 118469.8359375, 157808.609375, 155223.15625, 143389.28125, 153882.890625, -0.5619749426841736
68399, 157677.4375, 118460.2421875, 157804.75, 155221.828125, 143378.421875, 153874.765625, -0.560813307762146
68419, 157679.359375, 118461.71875, 157804.75, 155228.734375, 143384.390625, 153878.53125, -0.5618983507156372
68439, 157679.359375, 118463.9296875, 157804.75, 155226.8125, 143391.046875, 153881.0, -0.5628858208656311
68459, 157681.296875, 118464.671875, 157802.8125, 155231.234375, 143384.390625, 153876.640625, -0.5612755417823792
68479, 157679.359375, 118460.2421875, 157802.8125, 155230.65625, 143393.5, 153889.0625, -0.5599839091300964
68499, 157679.359375, 118458.765625, 157802.8125, 155216.828125, 143385.078125, 153867.921875, -0.5613077878952026
68519, 157679.359375, 118461.71875, 157802.8125, 155223.734375, 143381.9375, 153883.484375, -0.5623297691345215
68539, 157677.4375, 118464.671875, 157806.671875, 155224.328125, 143384.390625, 153871.671875, -0.5620431303977966
68559, 157679.359375, 118461.71875, 157804.75, 155219.90625, 143382.625, 153881.609375, -0.5617016553878784
68579, 157679.359375, 118463.1953125, 157804.75, 155224.328125, 143385.078125, 153879.734375, -0.5632164478302002
68599, 157675.515625, 118466.1484375, 157806.671875, 155219.328125, 143385.078125, 153880.40625, -0.5626505017280579
68619, 157679.359375, 118459.5, 157804.75, 155226.8125, 143387.53125, 153881.0, -0.5633248686790466
68639, 157677.4375, 118454.3359375, 157804.75, 155223.734375, 143380.1875, 153882.890625, -0.5637662410736084
68659, 157679.359375, 118463.9296875, 157808.609375, 155224.328125, 143382.625, 153881.0, -0.5651517510414124
68679, 157675.515625, 118466.1484375, 157804.75, 155225.65625, 143392.8125, 153879.734375, -0.5650809407234192
68699, 157679.359375, 118460.2421875, 157806.671875, 155232.5625, 143384.390625, 153878.53125, -0.5654819011688232
68719, 157677.4375, 118462.453125, 157806.671875, 155226.8125, 143389.96875, 153883.484375, -0.5665369629859924
68739, 157675.515625, 118463.9296875, 157804.75, 155228.15625, 143382.625, 153876.046875, -0.56519615650177
68759, 157679.359375, 118463.9296875, 157800.890625, 155221.828125, 143386.84375, 153882.890625, -0.565832793712616
68779, 157675.515625, 118469.1015625, 157802.8125, 155221.828125, 143386.84375, 153871.671875, -0.5647269487380981
68799, 157679.359375, 118459.5, 157806.671875, 155223.734375, 143383.703125, 153877.921875, -0.5645909905433655
68819, 157677.4375, 118463.1953125, 157804.75, 155226.234375, 143391.734375, 153889.734375, -0.5643320083618164
68839, 157677.4375, 118464.671875, 157806.671875, 155222.40625, 143383.703125, 153884.765625, -0.5640112161636353
68859, 157677.4375, 118459.5, 157802.8125, 155230.65625, 143386.84375, 153877.921875, -0.5648013949394226
68879, 157679.359375, 118470.5703125, 157802.8125, 155217.421875, 143389.96875, 153876.046875, -0.5655913949012756
68899, 157679.359375, 118463.9296875, 157804.75, 155226.234375, 143380.1875, 153878.53125, -0.5659330487251282
68919, 157677.4375, 118468.359375, 157802.8125, 155230.65625, 143382.625, 153874.15625, -0.5658718347549438
68939, 157677.4375, 118453.59375, 157804.75, 155223.734375, 143383.703125, 153879.734375, -0.5682810544967651
68959, 157675.515625, 118463.1875, 157800.890625, 155228.734375, 143390.671875, 153887.859375, -0.5675415992736816
68979, 157677.4375, 118463.9296875, 157802.8125, 155226.234375, 143391.046875, 153876.046875, -0.5676945447921753
68999, 157679.359375, 118465.40625, 157800.890625, 155223.15625, 143381.9375, 153888.453125, -0.5672584772109985
69019, 157677.4375, 118459.5, 157800.890625, 155218.75, 143380.1875, 153879.125, -0.5655028820037842
69039, 157677.4375, 118463.1875, 157800.890625, 155226.234375, 143391.046875, 153881.0, -0.5656612515449524
69059, 157677.4375, 118461.71875, 157804.75, 155228.15625, 143389.96875, 153889.0625, -0.5670940279960632
69079, 157677.4375, 118461.71875, 157804.75, 155228.15625, 143380.1875, 153871.671875, -0.5679806470870972
69099, 157679.359375, 118463.1875, 157800.890625, 155223.734375, 143388.59375, 153887.859375, -0.5679569840431213
69119, 157679.359375, 118466.1484375, 157804.75, 155225.65625, 143380.1875, 153880.328125, -0.5685181021690369
69139, 157677.4375, 118468.359375, 157802.8125, 155218.75, 143387.90625, 153885.375, -0.5670655369758606
69159, 157679.359375, 118467.625, 157806.671875, 155225.65625, 143391.734375, 153877.921875, -0.568001389503479
69179, 157675.515625, 118463.1953125, 157802.8125, 155216.25, 143386.84375, 153877.921875, -0.5687233209609985
69199, 157675.515625, 118466.1484375, 157806.671875, 155222.40625, 143384.390625, 153875.4375, -0.5677184462547302
69219, 157679.359375, 118466.1484375, 157806.671875, 155225.65625, 143378.421875, 153885.96875, -0.5677549242973328
69239, 157679.359375, 118470.5703125, 157802.8125, 155228.734375, 143392.8125, 153881.0, -0.5670798420906067
69259, 157677.4375, 118463.1953125, 157802.8125, 155223.734375, 143389.28125, 153878.53125, -0.5669296383857727
69279, 157677.4375, 118469.8359375, 157802.8125, 155219.328125, 143385.078125, 153872.953125, -0.5657548904418945
69319, 157679.359375, 118466.1484375, 157806.671875, 155223.734375, 143388.21875, 153864.234375, -0.5654953718185425
69339, 157677.4375, 118459.5, 157804.75, 155226.234375, 143385.078125, 153874.765625, -0.5643057227134705
69359, 157677.4375, 118461.71875, 157804.75, 155228.734375, 143391.046875, 153865.4375, -0.5647006630897522
69379, 157677.4375, 118458.0234375, 157804.75, 155228.15625, 143387.53125, 153880.40625, -0.5628848075866699
69399, 157679.359375, 118468.359375, 157802.8125, 155214.34375, 143378.796875, 153878.53125, -0.5614312291145325
69419, 157677.4375, 118466.8828125, 157808.609375, 155223.15625, 143389.28125, 153882.21875, -0.5629687905311584
69439, 157675.515625, 118466.1484375, 157800.890625, 155231.234375, 143389.28125, 153871.671875, -0.5642078518867493
69459, 157679.359375, 118460.2421875, 157804.75, 155219.90625, 143381.9375, 153874.15625, -0.5648990273475647
69479, 157675.515625, 118470.5703125, 157808.609375, 155235.640625, 143385.078125, 153878.53125, -0.5649206638336182
69499, 157681.296875, 118465.40625, 157802.8125, 155223.734375, 143385.078125, 153878.53125, -0.5642610192298889
69519, 157677.4375, 118469.09375, 157802.8125, 155230.65625, 143382.625, 153887.859375, -0.565090000629425
69539, 157677.4375, 118458.0234375, 157802.8125, 155228.734375, 143386.84375, 153881.0, -0.5652258992195129
69559, 157679.359375, 118469.1015625, 157802.8125, 155224.328125, 143391.734375, 153881.0, -0.5653061270713806
69579, 157679.359375, 118460.2421875, 157802.8125, 155223.15625, 143382.625, 153869.1875, -0.5668477416038513
69599, 157681.296875, 118461.71875, 157800.890625, 155223.15625, 143385.078125, 153871.671875, -0.566656768321991
69619, 157673.578125, 118462.453125, 157804.75, 155216.828125, 143381.9375, 153881.609375, -0.566656768321991
69639, 157677.4375, 118466.1484375, 157798.953125, 155222.578125, 143387.53125, 153872.953125, -0.5666295289993286
69659, 157677.4375, 118469.09375, 157800.890625, 155218.171875, 143386.140625, 153879.125, -0.5638608336448669
69679, 157675.515625, 118463.1953125, 157804.75, 155225.65625, 143394.1875, 153874.15625, -0.5634849071502686
69699, 157681.296875, 118463.1875, 157800.890625, 155219.328125, 143385.078125, 153873.5625, -0.5622633695602417
69719, 157675.515625, 118462.453125, 157802.8125, 155223.734375, 143385.078125, 153883.484375, -0.5629159212112427
69739, 157675.515625, 118468.359375, 157804.75, 155220.078125, 143375.96875, 153872.953125, -0.560714602470398
69759, 157679.359375, 118460.2421875, 157802.8125, 155218.75, 143387.90625, 153883.484375, -0.5621369481086731
69779, 157675.515625, 118461.71875, 157802.8125, 155211.84375, 143387.53125, 153877.921875, -0.5604590773582458
69799, 157675.515625, 118464.671875, 157806.671875, 155220.671875, 143380.1875, 153871.671875, -0.5603198409080505
69819, 157675.515625, 118468.359375, 157802.8125, 155223.734375, 143395.9375, 153881.0, -0.5619962215423584
69839, 157677.4375, 118468.359375, 157806.671875, 155225.65625, 143381.9375, 153867.921875, -0.5613663792610168
69859, 157675.515625, 118460.2421875, 157804.75, 155227.578125, 143382.625, 153878.53125, -0.5609150528907776
69879, 157679.359375, 118472.0546875, 157804.75, 155221.25, 143385.078125, 153869.1875, -0.5609150528907776
69899, 157681.296875, 118464.671875, 157806.671875, 155233.140625, 143386.84375, 153874.15625, -0.559941291809082
69919, 157677.4375, 118461.71875, 157800.890625, 155225.078125, 143391.046875, 153876.640625, -0.5602982640266418
69939, 157675.515625, 118463.9296875, 157810.546875, 155228.15625, 143391.734375, 153868.59375, -0.5609970688819885
69959, 157677.4375, 118462.453125, 157804.75, 155224.328125, 143386.84375, 153876.046875, -0.5616552829742432
69979, 157677.4375, 118464.671875, 157802.8125, 155218.75, 143373.515625, 153877.25, -0.5604355335235596
69999, 157677.4375, 118468.359375, 157804.75, 155218.75, 143382.625, 153869.1875, -0.561277449131012
70019, 157679.359375, 118469.8359375, 157802.8125, 155226.234375, 143385.078125, 153866.703125, -0.5594004988670349
70039, 157677.4375, 118463.1875, 157808.609375, 155223.15625, 143388.59375, 153871.671875, -0.5591089725494385
70059, 157677.4375, 118468.359375, 157804.75, 155221.25, 143386.84375, 153873.5625, -0.5582035779953003
70079, 157677.4375, 118472.0546875, 157804.75, 155216.828125, 143397.703125, 153876.046875, -0.5578030347824097
70099, 157677.4375, 118466.8828125, 157808.609375, 155221.828125, 143387.53125, 153871.078125, -0.5595938563346863
70119, 157677.4375, 118471.3125, 157804.75, 155224.328125, 143389.28125, 153874.765625, -0.5604025721549988
70139, 157677.4375, 118464.671875, 157806.671875, 155216.828125, 143380.875, 153869.1875, -0.5604114532470703
70159, 157677.4375, 118469.8359375, 157804.75, 155218.171875, 143386.84375, 153876.046875, -0.5623221397399902
70179, 157679.359375, 118468.359375, 157804.75, 155220.671875, 143389.28125, 153871.671875, -0.5618519186973572
70199, 157677.4375, 118468.359375, 157802.8125, 155223.15625, 143391.046875, 153868.59375, -0.5624825954437256
70219, 157679.359375, 118471.3125, 157802.8125, 155216.25, 143382.625, 153880.40625, -0.5606188774108887
70239, 157679.359375, 118465.40625, 157804.75, 155218.75, 143388.21875, 153882.890625, -0.5612278580665588
70259, 157679.359375, 118469.09375, 157802.8125, 155223.734375, 143380.1875, 153875.4375, -0.5607282519340515
70279, 157679.359375, 118464.671875, 157804.75, 155218.75, 143381.9375, 153871.671875, -0.5612539649009705
70299, 157677.4375, 118472.7890625, 157802.8125, 155228.15625, 143389.96875, 153871.078125, -0.5611748695373535
70319, 157675.515625, 118462.453125, 157806.671875, 155219.328125, 143387.53125, 153878.53125, -0.5601345896720886
70339, 157675.515625, 118466.1484375, 157804.75, 155221.828125, 143388.59375, 153876.640625, -0.5598489046096802
70359, 157679.359375, 118463.9296875, 157800.890625, 155218.171875, 143379.484375, 153875.4375, -0.559574544429779
70379, 157677.4375, 118472.0546875, 157804.75, 155221.25, 143391.734375, 153873.5625, -0.5591484308242798
70399, 157679.359375, 118467.625, 157802.8125, 155225.65625, 143389.96875, 153884.765625, -0.5599348545074463
70419, 157677.4375, 118465.40625, 157806.671875, 155209.921875, 143389.28125, 153864.828125, -0.5606868267059326
70439, 157681.296875, 118466.8828125, 157802.8125, 155216.828125, 143379.484375, 153882.28125, -0.5603155493736267
70459, 157679.359375, 118466.1484375, 157804.75, 155222.578125, 143382.625, 153871.671875, -0.5599017143249512
70479, 157679.359375, 118467.625, 157800.890625, 155226.234375, 143380.875, 153873.5625, -0.5621252655982971
70499, 157677.4375, 118463.1953125, 157804.75, 155204.9375, 143387.53125, 153869.1875, -0.5635038614273071
70519, 157677.4375, 118458.0234375, 157802.8125, 155218.171875, 143387.53125, 153883.484375, -0.5643543004989624
70539, 157675.515625, 118461.71875, 157806.671875, 155215.671875, 143386.84375, 153864.234375, -0.5628399848937988
70559, 157677.4375, 118470.5703125, 157804.75, 155218.75, 143385.078125, 153876.640625, -0.5624971985816956
70579, 157679.359375, 118470.5703125, 157802.8125, 155223.15625, 143380.1875, 153871.078125, -0.5613084435462952
70599, 157679.359375, 118472.0546875, 157806.671875, 155223.734375, 143386.84375, 153864.234375, -0.56047123670578
70619, 157675.515625, 118466.1484375, 157804.75, 155218.171875, 143377.734375, 153874.15625, -0.559947669506073
70639, 157679.359375, 118467.625, 157804.75, 155220.671875, 143384.390625, 153875.4375, -0.5603072047233582
70659, 157677.4375, 118472.0546875, 157802.8125, 155220.671875, 143380.1875, 153878.53125, -0.561296284198761
70679, 157679.359375, 118472.0546875, 157802.8125, 155216.25, 143385.078125, 153876.046875, -0.5615246295928955
70699, 157679.359375, 118469.1015625, 157802.8125, 155208.765625, 143394.1875, 153878.53125, -0.5614456534385681
70719, 157675.515625, 118468.359375, 157806.671875, 155213.171875, 143380.875, 153879.796875, -0.5634151697158813
70739, 157675.515625, 118459.5, 157804.75, 155209.921875, 143392.421875, 153876.640625, -0.5639116168022156
70759, 157675.515625, 118462.453125, 157806.671875, 155204.34375, 143391.046875, 153876.640625, -0.5626437067985535
70779, 157679.359375, 118469.09375, 157802.8125, 155205.6875, 143391.734375, 153869.796875, -0.5633258819580078
70799, 157677.4375, 118465.40625, 157804.75, 155213.75, 143388.59375, 153887.25, -0.5620905756950378
70819, 157681.296875, 118463.1875, 157804.75, 155217.59375, 143385.765625, 153877.25, -0.5627890825271606
70839, 157679.359375, 118470.5703125, 157800.890625, 155215.671875, 143387.53125, 153881.0, -0.564752995967865
70859, 157677.4375, 118463.1875, 157800.890625, 155211.265625, 143391.046875, 153881.609375, -0.565720796585083
70879, 157679.359375, 118472.7890625, 157802.8125, 155213.75, 143391.734375, 153884.171875, -0.5659184455871582
70899, 157679.359375, 118466.1484375, 157802.8125, 155211.84375, 143391.046875, 153867.3125, -0.5664622783660889
70919, 157677.4375, 118463.9296875, 157804.75, 155218.171875, 143377.734375, 153875.4375, -0.5679221749305725
70939, 157679.359375, 118466.8828125, 157802.8125, 155220.671875, 143387.53125, 153873.5625, -0.5664301514625549
70959, 157677.4375, 118466.1484375, 157800.890625, 155213.75, 143386.140625, 153871.671875, -0.5669844746589661
70979, 157681.296875, 118469.09375, 157802.8125, 155220.671875, 143385.078125, 153869.1875, -0.5694564580917358
70999, 157675.515625, 118468.359375, 157800.890625, 155211.265625, 143388.59375, 153881.609375, -0.5698200464248657
71019, 157679.359375, 118465.40625, 157804.75, 155211.84375, 143392.8125, 153866.703125, -0.568378746509552
71039, 157677.4375, 118466.8828125, 157804.75, 155218.171875, 143387.53125, 153869.1875, -0.5691529512405396
71059, 157677.4375, 118466.1484375, 157804.75, 155210.671875, 143384.390625, 153876.046875, -0.5683916807174683
71079, 157677.4375, 118462.453125, 157806.671875, 155215.671875, 143387.53125, 153877.3125, -0.5677182674407959
71099, 157677.4375, 118469.09375, 157804.75, 155211.265625, 143380.875, 153873.5625, -0.5682119727134705
71119, 157675.515625, 118474.265625, 157802.8125, 155209.34375, 143391.734375, 153876.046875, -0.567238986492157
71139, 157677.4375, 118469.8359375, 157804.75, 155220.078125, 143382.625, 153874.15625, -0.5675835609436035
71159, 157679.359375, 118476.4765625, 157798.953125, 155220.671875, 143390.359375, 153878.53125, -0.5668807625770569
71179, 157675.515625, 118472.7890625, 157800.890625, 155211.265625, 143386.84375, 153872.953125, -0.5666069984436035
71199, 157675.515625, 118466.1484375, 157802.8125, 155214.34375, 143388.21875, 153874.15625, -0.5657974481582642
71219, 157677.4375, 118469.8359375, 157806.671875, 155211.265625, 143397.703125, 153878.53125, -0.5660304427146912
71239, 157679.359375, 118463.9296875, 157806.671875, 155220.671875, 143384.390625, 153871.671875, -0.5649759769439697
71259, 157677.4375, 118476.4765625, 157804.75, 155214.34375, 143381.9375, 153871.078125, -0.5652862787246704
71279, 157679.359375, 118469.8359375, 157802.8125, 155213.171875, 143386.84375, 153883.484375, -0.5640934109687805
71299, 157675.515625, 118466.1484375, 157800.890625, 155208.765625, 143383.3125, 153869.1875, -0.5653434991836548
71319, 157675.515625, 118469.1015625, 157802.8125, 155210.671875, 143395.9375, 153889.734375, -0.5650728344917297
71339, 157677.4375, 118477.21875, 157806.671875, 155218.75, 143378.421875, 153871.671875, -0.5654621720314026
71359, 157677.4375, 118471.3125, 157800.890625, 155210.671875, 143385.765625, 153876.046875, -0.565875232219696
71379, 157679.359375, 118474.265625, 157808.609375, 155213.171875, 143393.5, 153870.46875, -0.5641037225723267
71399, 157675.515625, 118472.7890625, 157804.75, 155208.1875, 143394.1875, 153873.5625, -0.5650323033332825
71419, 157675.515625, 118472.046875, 157800.890625, 155213.171875, 143380.1875, 153884.765625, -0.5650507211685181
71439, 157673.578125, 118470.5703125, 157806.671875, 155213.171875, 143388.21875, 153877.921875, -0.5640236735343933
71459, 157673.578125, 118469.09375, 157804.75, 155211.265625, 143388.59375, 118467.625, -0.5630267858505249
71499, 157677.4375, 118469.09375, 157804.75, 155212.59375, 143382.625, 153868.59375, -0.5638111233711243
71519, 157677.4375, 118470.5703125, 157804.75, 155212.59375, 143382.625, 153868.59375, -0.5658514499664307
71539, 157679.359375, 118469.8359375, 157804.75, 155210.671875, 143389.96875, 153877.921875, -0.5664233565330505
71559, 157675.515625, 118472.0546875, 157802.8125, 155213.171875, 143388.21875, 153879.125, -0.5653389096260071
71579, 157677.4375, 118469.8359375, 157800.890625, 155216.25, 143391.734375, 153873.5625, -0.5635932683944702
71599, 157679.359375, 118473.5234375, 157804.75, 155213.75, 143386.84375, 153875.4375, -0.5642186403274536
71619, 157675.515625, 118466.8828125, 157806.671875, 155218.171875, 143389.96875, 153874.15625, -0.5629256367683411
71639, 157677.4375, 118464.671875, 157802.8125, 155208.1875, 143388.59375, 153878.53125, -0.5618698000907898
71659, 157679.359375, 118472.0546875, 157806.671875, 155222.578125, 143387.53125, 153881.0, -0.5634822845458984
71679, 157677.4375, 118462.453125, 157804.75, 155210.671875, 143385.078125, 153873.5625, -0.5634822845458984
71699, 157673.578125, 118471.3125, 157804.75, 155215.09375, 143389.28125, 153876.640625, -0.5651896595954895
71719, 157675.515625, 118471.3125, 157800.890625, 155219.328125, 143387.53125, 153879.125, -0.5660191178321838
71739, 157677.4375, 118470.5703125, 157802.8125, 155209.34375, 143385.078125, 153873.5625, -0.5667708516120911
71759, 157677.4375, 118470.5703125, 157804.75, 155213.75, 143385.765625, 153868.59375, -0.5667708516120911
71779, 157679.359375, 118469.8359375, 157804.75, 155213.171875, 143383.3125, 153872.28125, -0.5662488341331482
71799, 157677.4375, 118468.359375, 157806.671875, 155218.171875, 143382.625, 153877.921875, -0.5668787360191345
71819, 157679.359375, 118477.953125, 157802.8125, 155209.34375, 143388.21875, 153868.59375, -0.5683037638664246
71839, 157675.515625, 118473.5234375, 157802.8125, 155211.265625, 143388.59375, 153876.640625, -0.5652020573616028
71859, 157681.296875, 118466.1484375, 157802.8125, 155220.671875, 143392.8125, 153878.53125, -0.5655850768089294
71879, 157677.4375, 118473.5234375, 157800.890625, 155213.171875, 143384.390625, 153866.703125, -0.5659597516059875
71899, 157677.4375, 118472.7890625, 157802.8125, 155206.265625, 143386.84375, 153869.1875, -0.56573486328125
71919, 157681.296875, 118466.8828125, 157804.75, 155215.671875, 143382.625, 153881.0, -0.56573486328125
71939, 157675.515625, 118469.8359375, 157802.8125, 155218.171875, 143381.9375, 153866.703125, -0.5634768009185791
71959, 157681.296875, 118471.3125, 157804.75, 155220.671875, 143396.640625, 153884.765625, -0.564215898513794
71979, 157677.4375, 118471.3125, 157804.75, 155206.84375, 143391.734375, 153871.078125, -0.5655487179756165
72019, 157679.359375, 118466.8828125, 157804.75, 155220.671875, 143385.078125, 153871.078125, -0.5655709505081177
72039, 157677.4375, 118464.671875, 157806.671875, 155215.09375, 143389.96875, 153872.953125, -0.5668518543243408
72059, 157677.4375, 118477.21875, 157802.8125, 155215.09375, 143389.28125, 153874.15625, -0.5658511519432068
72079, 157677.4375, 118472.7890625, 157806.671875, 155221.25, 143385.078125, 153869.1875, -0.5665934681892395
72099, 157679.359375, 118472.0546875, 157802.8125, 155201.859375, 143384.390625, 153873.5625, -0.5661728978157043
72119, 157679.359375, 118469.09375, 157806.671875, 155218.171875, 143394.1875, 153878.53125, -0.5653883218765259
72139, 157675.515625, 118469.8359375, 157802.8125, 155210.671875, 143388.21875, 153872.953125, -0.5660881996154785
72159, 157679.359375, 118476.4765625, 157802.8125, 155214.34375, 143385.453125, 153871.078125, -0.5670107007026672
72179, 157679.359375, 118476.4765625, 157806.671875, 155222.578125, 143391.734375, 153871.078125, -0.5683974623680115
72199, 157677.4375, 118473.5234375, 157804.75, 155210.671875, 143384.390625, 153877.921875, -0.5697102546691895
72219, 157679.359375, 118475.0, 157802.8125, 155217.59375, 143383.3125, 153871.078125, -0.5689977407455444
72239, 157675.515625, 118472.7890625, 157804.75, 155213.75, 143387.53125, 153872.953125, -0.5700516700744629
72259, 157679.359375, 118469.09375, 157804.75, 155211.265625, 143392.8125, 153869.796875, -0.5693653225898743
72279, 157677.4375, 118478.6953125, 157804.75, 155217.59375, 143389.28125, 153870.46875, -0.5670205950737
72299, 157677.4375, 118471.3125, 157802.8125, 155217.59375, 143389.28125, 153870.46875, -0.5680091977119446
72319, 157679.359375, 118470.5703125, 157806.671875, 155208.765625, 143389.28125, 153876.046875, -0.5686299800872803
72339, 157675.515625, 118475.0, 157804.75, 155217.59375, 143388.59375, 153876.046875, -0.5686379075050354
72359, 157677.4375, 118466.8828125, 157804.75, 155213.75, 143391.734375, 153876.640625, -0.570194661617279
72379, 157677.4375, 118470.5703125, 157802.8125, 155211.265625, 143391.046875, 153869.1875, -0.5723387002944946
72399, 157677.4375, 118473.5234375, 157802.8125, 155206.84375, 143386.84375, 153881.0, -0.5727336406707764
72419, 157681.296875, 118472.0546875, 157800.890625, 155213.171875, 143386.140625, 153873.5625, -0.5727940797805786
72439, 157677.4375, 118469.8359375, 157804.75, 155213.75, 143392.421875, 153880.40625, -0.571952760219574
72459, 157677.4375, 118464.671875, 157802.8125, 155220.671875, 143384.390625, 153871.671875, -0.5722053647041321
72479, 157675.515625, 118472.7890625, 157802.8125, 155210.671875, 143387.53125, 153884.765625, -0.5725101232528687
72499, 157677.4375, 118468.359375, 157804.75, 155220.078125, 143386.140625, 153873.5625, -0.5726178288459778
72519, 157677.4375, 118473.5234375, 157804.75, 155215.671875, 143382.625, 153880.40625, -0.5707920789718628
72539, 157673.578125, 118479.4296875, 157804.75, 155208.765625, 143388.21875, 153869.1875, -0.5701373219490051
72559, 157679.359375, 118474.265625, 157800.890625, 155218.171875, 143387.53125, 153874.15625, -0.5706917643547058
72579, 157677.4375, 118477.21875, 157806.671875, 155209.34375, 143391.046875, 153878.53125, -0.5697652697563171
72599, 157675.515625, 118481.6484375, 157804.75, 155213.75, 143391.046875, 153873.5625, -0.5692529082298279
72619, 157677.4375, 118476.4765625, 157804.75, 155216.25, 143389.28125, 153881.0, -0.5690247416496277
72639, 157673.578125, 118471.3125, 157804.75, 155225.078125, 143387.53125, 153868.59375, -0.5708456635475159
72659, 157681.296875, 118477.21875, 157800.890625, 155215.671875, 143384.390625, 153878.53125, -0.5687310099601746
72679, 157677.4375, 118472.0546875, 157806.671875, 155209.921875, 143395.9375, 153875.4375, -0.5696423649787903
72699, 157681.296875, 118475.0, 157802.8125, 155217.0, 143389.28125, 153874.15625, -0.5688415765762329
72719, 157677.4375, 118469.09375, 157804.75, 155216.828125, 143388.21875, 153888.453125, -0.5692050457000732
72739, 157675.515625, 118478.6953125, 157804.75, 155217.59375, 143388.21875, 153879.796875, -0.5692088007926941
72759, 157675.515625, 118471.3125, 157804.75, 155223.15625, 143388.21875, 153873.5625, -0.5701591372489929
72779, 157677.4375, 118472.7890625, 157806.671875, 155213.75, 143389.28125, 153885.96875, -0.5698679685592651
72799, 157677.4375, 118475.0, 157806.671875, 155220.078125, 143389.96875, 153881.0, -0.5690892338752747
72819, 157679.359375, 118472.7890625, 157800.890625, 155221.25, 143391.734375, 153885.375, -0.5686981081962585
72839, 157675.515625, 118472.7890625, 157802.8125, 155206.265625, 143387.53125, 153872.28125, -0.5674688220024109
72859, 157673.578125, 118473.5234375, 157800.890625, 155221.25, 143380.1875, 153874.15625, -0.569162905216217
72879, 157675.515625, 118471.3125, 157802.8125, 155213.75, 143384.390625, 153885.375, -0.569525957107544
72899, 157675.515625, 118470.5703125, 157800.890625, 155213.75, 143389.96875, 153872.953125, -0.5703393220901489
72919, 157675.515625, 118475.7421875, 157800.890625, 155221.25, 143387.53125, 153885.96875, -0.5698240399360657
72939, 157675.515625, 118474.265625, 157802.8125, 155217.59375, 143386.140625, 153884.765625, -0.5702070593833923
72959, 157675.515625, 118478.6953125, 157806.671875, 155215.671875, 143383.703125, 153880.40625, -0.5700740814208984
72979, 157673.578125, 118482.3828125, 157802.8125, 155217.59375, 143390.359375, 153881.0, -0.5697296857833862
72999, 157677.4375, 118471.3125, 157802.8125, 155214.34375, 143380.1875, 153866.703125, -0.5712778568267822
73019, 157681.296875, 118469.09375, 157804.75, 155213.171875, 143389.96875, 153873.5625, -0.5734639763832092
