timeTick, motor1, motor2, motor3, motor4, otX, otY, otZ
177735, 0.0, 0.0, 0.0, 0.0, -1.1475982666015625, -0.38087892532348633, 0.02650439739227295
177755, 0.0, 0.0, 0.0, 0.0, -1.1477851867675781, -0.38088321685791016, 0.02648666501045227
177835, 0.0, 0.0, 0.0, 0.0, -1.1476593017578125, -0.38095664978027344, 0.026600539684295654
177875, 0.0, 0.0, 0.0, 0.0, -1.1475658416748047, -0.38085317611694336, 0.026508480310440063
177895, 0.0, 0.0, 0.0, 0.0, -1.1475658416748047, -0.38085317611694336, 0.026508480310440063
177915, 0.0, 0.0, 0.0, 0.0, -1.1475334167480469, -0.38094472885131836, 0.026464521884918213
177935, 0.0, 0.0, 0.0, 0.0, -1.1475334167480469, -0.38094472885131836, 0.026464521884918213
177955, 0.0, 0.0, 0.0, 0.0, -1.1475334167480469, -0.38094472885131836, 0.026464521884918213
177975, 0.0, 0.0, 0.0, 0.0, -1.1476287841796875, -0.3808417320251465, 0.026621699333190918
177995, 0.0, 0.0, 0.0, 0.0, -1.1476497650146484, -0.3808746337890625, 0.026547342538833618
178015, 0.0, 0.0, 0.0, 0.0, -1.1476554870605469, -0.38088226318359375, 0.02635332942008972
178055, 0.0, 0.0, 0.0, 0.0, -1.1475238800048828, -0.38078737258911133, 0.026451021432876587
178075, 0.0, 0.0, 0.0, 0.0, -1.1476726531982422, -0.38085317611694336, 0.026561498641967773
178095, 0.0, 0.0, 0.0, 0.0, -1.1476726531982422, -0.38085317611694336, 0.026561498641967773
178115, 0.0, 0.0, 0.0, 0.0, -1.1474761962890625, -0.3807811737060547, 0.026250094175338745
178135, 0.0, 0.0, 0.0, 0.0, -1.147653579711914, -0.3809547424316406, 0.02634793519973755
178175, 0.0, 0.0, 0.0, 0.0, -1.14764404296875, -0.38084983825683594, 0.026419013738632202
178235, 0.0, 0.0, 0.0, 0.0, -1.1476078033447266, -0.38088321685791016, 0.02654212713241577
178295, 0.0, 0.0, 0.0, 0.0, -1.147705078125, -0.3808445930480957, 0.026587307453155518
178315, 0.0, 0.0, 0.0, 0.0, -1.147653579711914, -0.38094663619995117, 0.026367276906967163
178335, 0.0, 0.0, 0.0, 0.0, -1.147653579711914, -0.38094663619995117, 0.026367276906967163
178355, 0.0, 0.0, 0.0, 0.0, -1.147653579711914, -0.38094663619995117, 0.026367276906967163
178375, 0.0, 0.0, 0.0, 0.0, -1.147653579711914, -0.38094663619995117, 0.026367276906967163
178415, 0.0, 0.0, 0.0, 0.0, -1.1476287841796875, -0.38083553314208984, 0.0265333354473114
178435, 0.0, 0.0, 0.0, 0.0, -1.147735595703125, -0.3809366226196289, 0.026279181241989136
178535, 0.0, 0.0, 0.0, 0.0, -1.1476154327392578, -0.3809199333190918, 0.026275217533111572
178575, 0.0, 0.0, 0.0, 0.0, -1.1476154327392578, -0.3809199333190918, 0.026275217533111572
178595, 0.0, 0.0, 0.0, 0.0, -1.1476154327392578, -0.3809199333190918, 0.026275217533111572
178635, 0.0, 0.0, 0.0, 0.0, -1.1477222442626953, -0.38087034225463867, 0.026402443647384644
178735, 0.0, 0.0, 0.0, 0.0, -1.1475353240966797, -0.3808751106262207, 0.026373207569122314
178795, 0.0, 0.0, 0.0, 0.0, -1.1477241516113281, -0.38089418411254883, 0.02657032012939453
178815, 0.0, 0.0, 0.0, 0.0, -1.1477241516113281, -0.38089418411254883, 0.02657032012939453
178835, 0.0, 0.0, 0.0, 0.0, -1.1477489471435547, -0.3808755874633789, 0.026311367750167847
178855, 0.0, 0.0, 0.0, 0.0, -1.1475830078125, -0.3808741569519043, 0.026470214128494263
178875, 0.0, 0.0, 0.0, 0.0, -1.1477203369140625, -0.38083934783935547, 0.026488840579986572
178895, 0.0, 0.0, 0.0, 0.0, -1.1476516723632812, -0.38086509704589844, 0.026485085487365723
178915, 0.0, 0.0, 0.0, 0.0, -1.1476287841796875, -0.3809032440185547, 0.026495814323425293
178935, 0.0, 0.0, 0.0, 0.0, -1.1476726531982422, -0.3808741569519043, 0.026674240827560425
178975, 0.0, 0.0, 0.0, 0.0, -1.1476459503173828, -0.3809223175048828, 0.02644285559654236
179015, 0.0, 0.0, 0.0, 0.0, -1.1477584838867188, -0.38096141815185547, 0.02637419104576111
179035, 0.0, 0.0, 0.0, 0.0, -1.1476020812988281, -0.3808622360229492, 0.026491552591323853
179055, 0.0, 0.0, 0.0, 0.0, -1.1476020812988281, -0.3808622360229492, 0.026491552591323853
179075, 0.0, 0.0, 0.0, 0.0, -1.1477584838867188, -0.38086748123168945, 0.02642938494682312
179135, 0.0, 0.0, 0.0, 0.0, -1.147634506225586, -0.3808622360229492, 0.026316940784454346
179175, 0.0, 0.0, 0.0, 0.0, -1.1477127075195312, -0.3809080123901367, 0.02634906768798828
179195, 0.0, 0.0, 0.0, 0.0, -1.1477127075195312, -0.3809080123901367, 0.02634906768798828
179215, 0.0, 0.0, 0.0, 0.0, -1.1477127075195312, -0.3809080123901367, 0.02634906768798828
179235, 0.0, 0.0, 0.0, 0.0, -1.1477127075195312, -0.3809080123901367, 0.02634906768798828
179255, 0.0, 0.0, 0.0, 0.0, -1.1476001739501953, -0.3808627128601074, 0.02645266056060791
179275, 0.0, 0.0, 0.0, 0.0, -1.1476516723632812, -0.38086700439453125, 0.02639847993850708
179295, 0.0, 0.0, 0.0, 0.0, -1.1476516723632812, -0.38086700439453125, 0.02639847993850708
179315, 0.0, 0.0, 0.0, 0.0, -1.1476821899414062, -0.3809223175048828, 0.026390522718429565
179335, 0.0, 0.0, 0.0, 0.0, -1.1474971771240234, -0.3808293342590332, 0.026507467031478882
179355, 0.0, 0.0, 0.0, 0.0, -1.1476249694824219, -0.38095760345458984, 0.026500940322875977
179395, 0.0, 0.0, 0.0, 0.0, -1.1477088928222656, -0.38092947006225586, 0.026467323303222656
179415, 0.0, 0.0, 0.0, 0.0, -1.1475791931152344, -0.38081884384155273, 0.026518911123275757
179435, 0.0, 0.0, 0.0, 0.0, -1.1474990844726562, -0.3807101249694824, 0.026428014039993286
179475, 0.0, 0.0, 0.0, 0.0, -1.1476173400878906, -0.38087034225463867, 0.02659285068511963
179575, 0.0, 0.0, 0.0, 0.0, -1.1476688385009766, -0.38094282150268555, 0.026477575302124023
179595, 0.0, 0.0, 0.0, 0.0, -1.1476192474365234, -0.3809366226196289, 0.026325643062591553
179615, 0.0, 0.0, 0.0, 0.0, -1.1475906372070312, -0.3808126449584961, 0.026379287242889404
179635, 0.0, 0.0, 0.0, 0.0, -1.1476593017578125, -0.3809967041015625, 0.026419520378112793
179655, 0.0, 0.0, 0.0, 0.0, -1.1476593017578125, -0.3809967041015625, 0.026419520378112793
179675, 0.0, 0.0, 0.0, 0.0, -1.1476497650146484, -0.3807954788208008, 0.02647414803504944
179735, 0.0, 0.0, 0.0, 0.0, -1.147684097290039, -0.3807868957519531, 0.02674165368080139
179755, 0.0, 0.0, 0.0, 0.0, -1.1475944519042969, -0.3808903694152832, 0.02664661407470703
179795, 0.0, 0.0, 0.0, 0.0, -1.1475753784179688, -0.38086509704589844, 0.026305675506591797
179815, 0.0, 0.0, 0.0, 0.0, -1.1477546691894531, -0.3809642791748047, 0.026391834020614624
179835, 0.0, 0.0, 0.0, 0.0, -1.1476249694824219, -0.38091182708740234, 0.026738792657852173
179855, 0.0, 0.0, 0.0, 0.0, -1.1477546691894531, -0.38084840774536133, 0.026366740465164185
179895, 0.0, 0.0, 0.0, 0.0, -1.1475067138671875, -0.38078975677490234, 0.026290595531463623
179915, 0.0, 0.0, 0.0, 0.0, -1.1476154327392578, -0.38090944290161133, 0.02648267149925232
179935, 0.0, 0.0, 0.0, 0.0, -1.1476192474365234, -0.3808255195617676, 0.026677697896957397
179995, 0.0, 0.0, 0.0, 0.0, -1.1476421356201172, -0.38083505630493164, 0.026342391967773438
180015, 0.0, 0.0, 0.0, 0.0, -1.1476421356201172, -0.38083505630493164, 0.026342391967773438
180035, 0.0, 0.0, 0.0, 0.0, -1.1477489471435547, -0.38080358505249023, 0.02658224105834961
180055, 0.0, 0.0, 0.0, 0.0, -1.1477489471435547, -0.38080358505249023, 0.02658224105834961
180075, 0.0, 0.0, 0.0, 0.0, -1.1477489471435547, -0.38080358505249023, 0.02658224105834961
180095, 0.0, 0.0, 0.0, 0.0, -1.1477489471435547, -0.38080358505249023, 0.02658224105834961
180115, 0.0, 0.0, 0.0, 0.0, -1.147439956665039, -0.3808627128601074, 0.026343613862991333
180135, 0.0, 0.0, 0.0, 0.0, -1.1476764678955078, -0.3808426856994629, 0.026492714881896973
180215, 0.0, 0.0, 0.0, 0.0, -1.1474494934082031, -0.38075971603393555, 0.026305168867111206
180255, 0.0, 0.0, 0.0, 0.0, -1.1474494934082031, -0.38075971603393555, 0.026305168867111206
180275, 0.0, 0.0, 0.0, 0.0, -1.1474552154541016, -0.3807101249694824, 0.02632695436477661
180315, 0.0, 0.0, 0.0, 0.0, -1.1475467681884766, -0.380861759185791, 0.026338130235671997
180335, 0.0, 0.0, 0.0, 0.0, -1.1476516723632812, -0.38097524642944336, 0.026363521814346313
180395, 0.0, 0.0, 0.0, 0.0, -1.1476249694824219, -0.3808560371398926, 0.026542067527770996
180455, 0.0, 0.0, 0.0, 0.0, -1.1477012634277344, -0.38096141815185547, 0.026494920253753662
180475, 0.0, 0.0, 0.0, 0.0, -1.1476573944091797, -0.38082265853881836, 0.026498347520828247
180495, 0.0, 0.0, 0.0, 0.0, -1.1476573944091797, -0.38082265853881836, 0.026498347520828247
180515, 0.0, 0.0, 0.0, 0.0, -1.1476573944091797, -0.38082265853881836, 0.026498347520828247
180535, 0.0, 0.0, 0.0, 0.0, -1.1476249694824219, -0.3809695243835449, 0.02628624439239502
180555, 0.0, 0.0, 0.0, 0.0, -1.1476917266845703, -0.38104677200317383, 0.026441961526870728
180575, 0.0, 0.0, 0.0, 0.0, -1.1476001739501953, -0.38089990615844727, 0.0264529287815094
180595, 0.0, 0.0, 0.0, 0.0, -1.1478462219238281, -0.38097476959228516, 0.026663750410079956
180615, 0.0, 0.0, 0.0, 0.0, -1.1475639343261719, -0.3808717727661133, 0.026515543460845947
180635, 0.0, 0.0, 0.0, 0.0, -1.1475639343261719, -0.3808717727661133, 0.026515543460845947
180715, 0.0, 0.0, 0.0, 0.0, -1.1476688385009766, -0.38085460662841797, 0.026405811309814453
180755, 0.0, 0.0, 0.0, 0.0, -1.1476097106933594, -0.3810114860534668, 0.026462197303771973
180875, 0.0, 0.0, 0.0, 0.0, -1.1476707458496094, -0.38075733184814453, 0.02661469578742981
180915, 0.0, 0.0, 0.0, 0.0, -1.1477012634277344, -0.380918025970459, 0.026514649391174316
180935, 0.0, 0.0, 0.0, 0.0, -1.1477012634277344, -0.380918025970459, 0.026514649391174316
180955, 0.0, 0.0, 0.0, 0.0, -1.1477012634277344, -0.380918025970459, 0.026514649391174316
180975, 0.0, 0.0, 0.0, 0.0, -1.1477279663085938, -0.38095664978027344, 0.026431292295455933
180995, 0.0, 0.0, 0.0, 0.0, -1.1475410461425781, -0.38088512420654297, 0.026299983263015747
181015, 0.0, 0.0, 0.0, 0.0, -1.1476631164550781, -0.38092899322509766, 0.026445657014846802
181055, 0.0, 0.0, 0.0, 0.0, -1.1476821899414062, -0.38097286224365234, 0.02647271752357483
181075, 0.0, 0.0, 0.0, 0.0, -1.1476173400878906, -0.3808426856994629, 0.026652812957763672
181175, 0.0, 0.0, 0.0, 0.0, -1.1476478576660156, -0.38080501556396484, 0.026436597108840942
181215, 0.0, 0.0, 0.0, 0.0, -1.1476612091064453, -0.38094282150268555, 0.026465952396392822
181235, 0.0, 0.0, 0.0, 0.0, -1.1476612091064453, -0.38094282150268555, 0.026465952396392822
181275, 0.0, 0.0, 0.0, 0.0, -1.1476593017578125, -0.38089513778686523, 0.02639693021774292
181315, 0.0, 0.0, 0.0, 0.0, -1.1476154327392578, -0.38075828552246094, 0.02655106782913208
181335, 0.0, 0.0, 0.0, 0.0, -1.1476154327392578, -0.38075828552246094, 0.02655106782913208
181355, 0.0, 0.0, 0.0, 0.0, -1.1476402282714844, -0.3809084892272949, 0.026559948921203613
181375, 0.0, 0.0, 0.0, 0.0, -1.1476402282714844, -0.3809084892272949, 0.026559948921203613
181415, 0.0, 0.0, 0.0, 0.0, -1.1476993560791016, -0.3808612823486328, 0.026468127965927124
181455, 0.0, 0.0, 0.0, 0.0, -1.1476669311523438, -0.3809170722961426, 0.026632189750671387
181475, 0.0, 0.0, 0.0, 0.0, -1.1474685668945312, -0.38097572326660156, 0.02637249231338501
181495, 0.0, 0.0, 0.0, 0.0, -1.1476116180419922, -0.38086700439453125, 0.02659866213798523
181515, 0.0, 0.0, 0.0, 0.0, -1.1477108001708984, -0.3808598518371582, 0.026602596044540405
181535, 0.0, 0.0, 0.0, 0.0, -1.147603988647461, -0.3809037208557129, 0.026534587144851685
181555, 0.0, 0.0, 0.0, 0.0, -1.1477813720703125, -0.3809385299682617, 0.026471495628356934
181575, 0.0, 0.0, 0.0, 0.0, -1.1475601196289062, -0.38092756271362305, 0.026431292295455933
181655, 0.0, 0.0, 0.0, 0.0, -1.1477031707763672, -0.3809351921081543, 0.026539206504821777
181675, 0.0, 0.0, 0.0, 0.0, -1.1477031707763672, -0.3809351921081543, 0.026539206504821777
181715, 0.0, 0.0, 0.0, 0.0, -1.1476554870605469, -0.3808426856994629, 0.026529788970947266
181755, 0.0, 0.0, 0.0, 0.0, -1.1474590301513672, -0.38068485260009766, 0.026472926139831543
181815, 0.0, 0.0, 0.0, 0.0, -1.1476612091064453, -0.3809170722961426, 0.026464134454727173
181835, 0.0, 0.0, 0.0, 0.0, -1.1476612091064453, -0.3809170722961426, 0.026464134454727173
181855, 0.0, 0.0, 0.0, 0.0, -1.1476631164550781, -0.3808779716491699, 0.026378154754638672
181895, 0.0, 0.0, 0.0, 0.0, -1.1477069854736328, -0.3808917999267578, 0.026489943265914917
181915, 0.0, 0.0, 0.0, 0.0, -1.1475162506103516, -0.3808784484863281, 0.026581287384033203
181935, 0.0, 0.0, 0.0, 0.0, -1.1475162506103516, -0.3808784484863281, 0.026581287384033203
181955, 0.0, 0.0, 0.0, 0.0, -1.147573471069336, -0.380795955657959, 0.026623249053955078
181975, 0.0, 0.0, 0.0, 0.0, -1.1476612091064453, -0.38079214096069336, 0.02659323811531067
181995, 0.0, 0.0, 0.0, 0.0, -1.1477012634277344, -0.38081789016723633, 0.02660471200942993
182015, 0.0, 0.0, 0.0, 0.0, -1.1476516723632812, -0.38085365295410156, 0.02635931968688965
182055, 0.0, 0.0, 0.0, 0.0, -1.1477088928222656, -0.38091564178466797, 0.02641025185585022
182075, 0.0, 0.0, 0.0, 0.0, -1.1476573944091797, -0.38080263137817383, 0.026321619749069214
182095, 0.0, 0.0, 0.0, 0.0, -1.1476669311523438, -0.380950927734375, 0.026283711194992065
182175, 0.0, 0.0, 0.0, 0.0, -1.1477088928222656, -0.38089561462402344, 0.026534289121627808
182195, 0.0, 0.0, 0.0, 0.0, -1.1476173400878906, -0.3809494972229004, 0.0265597403049469
182215, 0.0, 0.0, 0.0, 0.0, -1.147542953491211, -0.3808741569519043, 0.0263555645942688
182235, 0.0, 0.0, 0.0, 0.0, -1.147542953491211, -0.3808741569519043, 0.0263555645942688
182255, 0.0, 0.0, 0.0, 0.0, -1.1476898193359375, -0.38084840774536133, 0.02660501003265381
182275, 0.0, 0.0, 0.0, 0.0, -1.147684097290039, -0.38095521926879883, 0.026606231927871704
182315, 0.0, 0.0, 0.0, 0.0, -1.1476936340332031, -0.3809962272644043, 0.026417702436447144
182335, 0.0, 0.0, 0.0, 0.0, -1.1477413177490234, -0.38091516494750977, 0.02652105689048767
182375, 0.0, 0.0, 0.0, 0.0, -1.1477031707763672, -0.38095808029174805, 0.026316016912460327
182395, 0.0, 0.0, 0.0, 0.0, -1.1477031707763672, -0.38095808029174805, 0.026316016912460327
182415, 0.0, 0.0, 0.0, 0.0, -1.1477031707763672, -0.38095808029174805, 0.026316016912460327
182435, 0.0, 0.0, 0.0, 0.0, -1.1477012634277344, -0.3807997703552246, 0.026485681533813477
182455, 0.0, 0.0, 0.0, 0.0, -1.147512435913086, -0.38069868087768555, 0.02664884924888611
182475, 0.0, 0.0, 0.0, 0.0, -1.1477203369140625, -0.38092947006225586, 0.02654212713241577
182495, 0.0, 0.0, 0.0, 0.0, -1.1476688385009766, -0.3808298110961914, 0.02641347050666809
182515, 0.0, 0.0, 0.0, 0.0, -1.1476688385009766, -0.3808298110961914, 0.02641347050666809
182535, 0.0, 0.0, 0.0, 0.0, -1.1477489471435547, -0.3808894157409668, 0.02645289897918701
182615, 0.0, 0.0, 0.0, 0.0, -1.1476612091064453, -0.3808474540710449, 0.026291608810424805
182635, 0.0, 0.0, 0.0, 0.0, -1.1476612091064453, -0.3808474540710449, 0.026291608810424805
182655, 0.0, 0.0, 0.0, 0.0, -1.1476383209228516, -0.3808631896972656, 0.026355594396591187
182675, 0.0, 0.0, 0.0, 0.0, -1.1476383209228516, -0.3808631896972656, 0.026355594396591187
182695, 0.0, 0.0, 0.0, 0.0, -1.1476478576660156, -0.38085508346557617, 0.02640324831008911
182715, 0.0, 0.0, 0.0, 0.0, -1.1476478576660156, -0.38085508346557617, 0.02640324831008911
182735, 0.0, 0.0, 0.0, 0.0, -1.1476573944091797, -0.38079404830932617, 0.026307344436645508
182755, 0.0, 0.0, 0.0, 0.0, -1.147695541381836, -0.38091373443603516, 0.0264739990234375
182775, 0.0, 0.0, 0.0, 0.0, -1.1476497650146484, -0.3809676170349121, 0.02638384699821472
182815, 0.0, 0.0, 0.0, 0.0, -1.1476516723632812, -0.38098669052124023, 0.02652117609977722
182855, 0.0, 0.0, 0.0, 0.0, -1.1476154327392578, -0.3806600570678711, 0.026659458875656128
182915, 0.0, 0.0, 0.0, 0.0, -1.1474838256835938, -0.38100481033325195, 0.02642369270324707
182935, 0.0, 0.0, 0.0, 0.0, -1.1475791931152344, -0.38080549240112305, 0.026441067457199097
182955, 0.0, 0.0, 0.0, 0.0, -1.147613525390625, -0.38080883026123047, 0.026544004678726196
182975, 0.0, 0.0, 0.0, 0.0, -1.147613525390625, -0.38080883026123047, 0.026544004678726196
183015, 0.0, 0.0, 0.0, 0.0, -1.1476478576660156, -0.38087892532348633, 0.026423513889312744
183055, 0.0, 0.0, 0.0, 0.0, -1.1477298736572266, -0.38095712661743164, 0.026511549949645996
183095, 0.0, 0.0, 0.0, 0.0, -1.147714614868164, -0.3808560371398926, 0.026577383279800415
183115, 0.0, 0.0, 0.0, 0.0, -1.147714614868164, -0.3808560371398926, 0.026577383279800415
183135, 0.0, 0.0, 0.0, 0.0, -1.1477909088134766, -0.38094234466552734, 0.026523828506469727
183155, 0.0, 0.0, 0.0, 0.0, -1.1477909088134766, -0.38094234466552734, 0.026523828506469727
183175, 0.0, 0.0, 0.0, 0.0, -1.1477909088134766, -0.38094234466552734, 0.026523828506469727
183195, 0.0, 0.0, 0.0, 0.0, -1.147735595703125, -0.3809185028076172, 0.026476800441741943
183215, 0.0, 0.0, 0.0, 0.0, -1.1476631164550781, -0.38086748123168945, 0.026480287313461304
183235, 0.0, 0.0, 0.0, 0.0, -1.1477222442626953, -0.38083362579345703, 0.02640002965927124
183255, 0.0, 0.0, 0.0, 0.0, -1.1472702026367188, -0.3806633949279785, 0.02639356255531311
183355, 0.0, 0.0, 0.0, 0.0, -1.1476268768310547, -0.38092708587646484, 0.026443660259246826
183395, 0.0, 0.0, 0.0, 0.0, -1.1476268768310547, -0.38092708587646484, 0.026443660259246826
183415, 0.0, 0.0, 0.0, 0.0, -1.1476268768310547, -0.38092708587646484, 0.026443660259246826
183455, 0.0, 0.0, 0.0, 0.0, -1.1476268768310547, -0.3809032440185547, 0.02639743685722351
183495, 0.0, 0.0, 0.0, 0.0, -1.1477088928222656, -0.3809032440185547, 0.02645513415336609
183515, 0.0, 0.0, 0.0, 0.0, -1.147623062133789, -0.38077449798583984, 0.026507824659347534
183535, 0.0, 0.0, 0.0, 0.0, -1.147623062133789, -0.38077449798583984, 0.026507824659347534
183555, 0.0, 0.0, 0.0, 0.0, -1.147623062133789, -0.38077449798583984, 0.026507824659347534
183595, 0.0, 0.0, 0.0, 0.0, -1.1476764678955078, -0.38095998764038086, 0.0263555645942688
183615, 0.0, 0.0, 0.0, 0.0, -1.147705078125, -0.38086986541748047, 0.026599347591400146
183635, 0.0, 0.0, 0.0, 0.0, -1.147705078125, -0.38086986541748047, 0.026599347591400146
183655, 0.0, 0.0, 0.0, 0.0, -1.147653579711914, -0.3809785842895508, 0.02660471200942993
183675, 0.0, 0.0, 0.0, 0.0, -1.1476631164550781, -0.38086366653442383, 0.026447772979736328
183695, 0.0, 0.0, 0.0, 0.0, -1.1476497650146484, -0.38085508346557617, 0.02650490403175354
183715, 0.0, 0.0, 0.0, 0.0, -1.1476726531982422, -0.3808307647705078, 0.026464760303497314
183755, 0.0, 0.0, 0.0, 0.0, -1.1476078033447266, -0.3808865547180176, 0.026427119970321655
183775, 0.0, 0.0, 0.0, 0.0, -1.1476078033447266, -0.3808865547180176, 0.026427119970321655
183875, 0.0, 0.0, 0.0, 0.0, -1.1476612091064453, -0.3808937072753906, 0.026363611221313477
183915, 0.0, 0.0, 0.0, 0.0, -1.1474380493164062, -0.3806591033935547, 0.026360511779785156
183935, 0.0, 0.0, 0.0, 0.0, -1.1476116180419922, -0.38089990615844727, 0.026425957679748535
183955, 0.0, 0.0, 0.0, 0.0, -1.1476192474365234, -0.38085174560546875, 0.026493936777114868
183975, 0.0, 0.0, 0.0, 0.0, -1.1476192474365234, -0.38085174560546875, 0.026493936777114868
183995, 0.0, 0.0, 0.0, 0.0, -1.1476192474365234, -0.38085174560546875, 0.026493936777114868
184015, 0.0, 0.0, 0.0, 0.0, -1.1476192474365234, -0.38085174560546875, 0.026493936777114868
184055, 0.0, 0.0, 0.0, 0.0, -1.147634506225586, -0.38080310821533203, 0.026771843433380127
184095, 0.0, 0.0, 0.0, 0.0, -1.1476707458496094, -0.3809475898742676, 0.026568233966827393
184115, 0.0, 0.0, 0.0, 0.0, -1.1476726531982422, -0.38095569610595703, 0.02636963129043579
184135, 0.0, 0.0, 0.0, 0.0, -1.1475257873535156, -0.3807640075683594, 0.026251524686813354
184155, 0.0, 0.0, 0.0, 0.0, -1.1476478576660156, -0.3808431625366211, 0.02643260359764099
184195, 0.0, 0.0, 0.0, 0.0, -1.1476154327392578, -0.3807802200317383, 0.026293545961380005
184215, 0.0, 0.0, 0.0, 0.0, -1.1473884582519531, -0.3806471824645996, 0.02652740478515625
184255, 0.0, 0.0, 0.0, 0.0, -1.14764404296875, -0.38093996047973633, 0.02653321623802185
184275, 0.0, 0.0, 0.0, 0.0, -1.14764404296875, -0.38093996047973633, 0.02653321623802185
184295, 0.0, 0.0, 0.0, 0.0, -1.1476459503173828, -0.3808932304382324, 0.026419371366500854
184315, 0.0, 0.0, 0.0, 0.0, -1.147552490234375, -0.3808584213256836, 0.026244252920150757
184335, 0.0, 0.0, 0.0, 0.0, -1.147552490234375, -0.3808584213256836, 0.026244252920150757
184355, 0.0, 0.0, 0.0, 0.0, -1.147552490234375, -0.3808584213256836, 0.026244252920150757
184375, 0.0, 0.0, 0.0, 0.0, -1.1476764678955078, -0.38085460662841797, 0.026480525732040405
184395, 0.0, 0.0, 0.0, 0.0, -1.1477203369140625, -0.38080739974975586, 0.026351839303970337
184415, 0.0, 0.0, 0.0, 0.0, -1.1477432250976562, -0.3808450698852539, 0.026460617780685425
184435, 0.0, 0.0, 0.0, 0.0, -1.147684097290039, -0.3808755874633789, 0.026522785425186157
184455, 0.0, 0.0, 0.0, 0.0, -1.1475715637207031, -0.3809366226196289, 0.02637183666229248
184495, 0.0, 0.0, 0.0, 0.0, -1.1476383209228516, -0.3808717727661133, 0.026426970958709717
184535, 0.0, 0.0, 0.0, 0.0, -1.1476593017578125, -0.38085365295410156, 0.02637442946434021
184555, 0.0, 0.0, 0.0, 0.0, -1.1475849151611328, -0.3809976577758789, 0.026178866624832153
184575, 0.0, 0.0, 0.0, 0.0, -1.1475849151611328, -0.3809976577758789, 0.026178866624832153
184595, 0.0, 0.0, 0.0, 0.0, -1.1476593017578125, -0.38086366653442383, 0.026521027088165283
184615, 0.0, 0.0, 0.0, 0.0, -1.147603988647461, -0.3807501792907715, 0.026701241731643677
184635, 0.0, 0.0, 0.0, 0.0, -1.1475868225097656, -0.38077354431152344, 0.02637702226638794
184655, 0.0, 0.0, 0.0, 0.0, -1.1475868225097656, -0.38077354431152344, 0.02637702226638794
184675, 0.0, 0.0, 0.0, 0.0, -1.1477127075195312, -0.38082170486450195, 0.026641637086868286
184695, 0.0, 0.0, 0.0, 0.0, -1.1476497650146484, -0.38094377517700195, 0.02638918161392212
184715, 0.0, 0.0, 0.0, 0.0, -1.147653579711914, -0.38088274002075195, 0.02644595503807068
184755, 0.0, 0.0, 0.0, 0.0, -1.1476726531982422, -0.3809089660644531, 0.02647310495376587
184775, 0.0, 0.0, 0.0, 0.0, -1.1476726531982422, -0.3809089660644531, 0.02647310495376587
184795, 0.0, 0.0, 0.0, 0.0, -1.1476516723632812, -0.38100671768188477, 0.026507824659347534
184815, 0.0, 0.0, 0.0, 0.0, -1.147613525390625, -0.38080739974975586, 0.02662983536720276
184835, 0.0, 0.0, 0.0, 0.0, -1.1475868225097656, -0.38084936141967773, 0.026360809803009033
184855, 0.0, 0.0, 0.0, 0.0, -1.1475868225097656, -0.38084936141967773, 0.026360809803009033
184875, 0.0, 0.0, 0.0, 0.0, -1.1475868225097656, -0.38084936141967773, 0.026360809803009033
184895, 0.0, 0.0, 0.0, 0.0, -1.1475601196289062, -0.380826473236084, 0.026555806398391724
184915, 0.0, 0.0, 0.0, 0.0, -1.1475639343261719, -0.38086414337158203, 0.026322901248931885
184955, 0.0, 0.0, 0.0, 0.0, -1.147542953491211, -0.38088226318359375, 0.02657794952392578
184975, 0.0, 0.0, 0.0, 0.0, -1.147542953491211, -0.38088226318359375, 0.02657794952392578
185015, 0.0, 0.0, 0.0, 0.0, -1.147695541381836, -0.3809385299682617, 0.026445448398590088
185035, 0.0, 0.0, 0.0, 0.0, -1.1475410461425781, -0.38084983825683594, 0.026618927717208862
185055, 0.0, 0.0, 0.0, 0.0, -1.1476173400878906, -0.380918025970459, 0.026558339595794678
185075, 0.0, 0.0, 0.0, 0.0, -1.1476249694824219, -0.38085317611694336, 0.026453077793121338
185095, 0.0, 0.0, 0.0, 0.0, -1.1476097106933594, -0.38093042373657227, 0.026178449392318726
185115, 0.0, 0.0, 0.0, 0.0, -1.147603988647461, -0.38088369369506836, 0.02642267942428589
185135, 0.0, 0.0, 0.0, 0.0, -1.1475887298583984, -0.38085317611694336, 0.02635231614112854
185155, 0.0, 0.0, 0.0, 0.0, -1.1475887298583984, -0.38085317611694336, 0.02635231614112854
185195, 0.0, 0.0, 0.0, 0.0, -1.147705078125, -0.3809199333190918, 0.026400983333587646
185215, 0.0, 0.0, 0.0, 0.0, -1.147705078125, -0.3809199333190918, 0.026400983333587646
185255, 0.0, 0.0, 0.0, 0.0, -1.1477527618408203, -0.3809967041015625, 0.02640169858932495
185275, 0.0, 0.0, 0.0, 0.0, -1.1476688385009766, -0.3808612823486328, 0.026523679494857788
185295, 0.0, 0.0, 0.0, 0.0, -1.1476688385009766, -0.3808612823486328, 0.026523679494857788
185315, 0.0, 0.0, 0.0, 0.0, -1.1476688385009766, -0.3808612823486328, 0.026523679494857788
185335, 0.0, 0.0, 0.0, 0.0, -1.14764404296875, -0.38097476959228516, 0.026365220546722412
185355, 0.0, 0.0, 0.0, 0.0, -1.1475582122802734, -0.38082170486450195, 0.02645096182823181
