timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, yaw, laserFront
198798, -1.5174814462661743, -0.8975955843925476, 0.025352725759148598, -0.007795169483870268, -0.020890668034553528, 0.0022614009212702513, 157381.609375, 120387.1640625, 157506.265625, 156096.0, 145855.28125, 155635.21875, -2.884286642074585, 264.0
198818, -1.5175161361694336, -0.8976806998252869, 0.02534893900156021, -0.007866468280553818, -0.021135713905096054, 0.0023835464380681515, 157385.4375, 120392.34375, 157502.421875, 156102.15625, 145851.046875, 155626.46875, -2.8801462650299072, 264.0
198839, -1.5175148248672485, -0.8976589441299438, 0.025339249521493912, -0.007836059667170048, -0.0209677554666996, 0.0024857649113982916, 157385.4375, 120385.671875, 157506.265625, 156111.5625, 145847.90625, 155620.90625, -2.8757638931274414, 264.0
198858, -1.5174702405929565, -0.8975546956062317, 0.025364967063069344, -0.007346766535192728, -0.020497538149356842, 0.002574749058112502, 157385.4375, 120387.1640625, 157502.421875, 156112.140625, 145853.5, 155630.25, -2.8709471225738525, 264.0
198879, -1.5175272226333618, -0.8977411985397339, 0.02536523900926113, -0.007294239476323128, -0.02181461825966835, 0.00228370213881135, 157381.609375, 120386.4375, 157504.34375, 156104.640625, 145852.828125, 155628.953125, -2.870382785797119, 268.0
198898, -1.5175098180770874, -0.8977178335189819, 0.025347791612148285, -0.007199347019195557, -0.021822486072778702, 0.0020906273275613785, 157385.4375, 120387.1640625, 157506.265625, 156106.5625, 145857.0625, 155630.84375, -2.8706021308898926, 268.0
198918, -1.517451524734497, -0.8975828886032104, 0.025329532101750374, -0.007034934591501951, -0.02125565893948078, 0.00189329928252846, 157385.4375, 120388.65625, 157500.5, 156111.5625, 145857.734375, 155633.328125, -2.86529541015625, 268.0
198938, -1.5174463987350464, -0.8975803852081299, 0.0253159049898386, -0.007028021849691868, -0.02108992077410221, 0.0017659392906352878, 157389.265625, 120385.671875, 157506.265625, 156095.234375, 145850.359375, 155625.28125, -2.859142541885376, 268.0
198958, -1.5174301862716675, -0.8975607752799988, 0.0252784825861454, -0.007224755361676216, -0.021335940808057785, 0.0014385918620973825, 157387.34375, 120385.671875, 157502.421875, 156099.078125, 145852.15625, 155630.84375, -2.859821081161499, 268.0
198980, -1.517427921295166, -0.8975465893745422, 0.02528632991015911, -0.00729078846052289, -0.02110603079199791, 0.0012348168529570103, 157385.4375, 120387.8984375, 157508.1875, 156105.21875, 145857.0625, 155625.875, -2.8543660640716553, 262.0
198998, -1.5174505710601807, -0.8976067304611206, 0.02527732588350773, -0.007447869051247835, -0.021753905341029167, 0.0013430053368210793, 157383.515625, 120384.2109375, 157506.265625, 156109.0625, 145853.5, 155627.765625, -2.8483424186706543, 262.0
199020, -1.5175083875656128, -0.8978126645088196, 0.025278104469180107, -0.0073703196831047535, -0.02260948345065117, 0.0016686858143657446, 157385.4375, 120384.9453125, 157508.1875, 156112.140625, 145847.234375, 155618.421875, -2.8504176139831543, 262.0
199038, -1.5174553394317627, -0.8976710438728333, 0.025279276072978973, -0.00732398172840476, -0.02208578586578369, 0.0016865427605807781, 157385.4375, 120376.78125, 157504.34375, 156097.734375, 145848.578125, 155628.359375, -2.845315456390381, 262.0
199058, -1.5174503326416016, -0.8976543545722961, 0.025300106033682823, -0.007371528074145317, -0.021859461441636086, 0.0019439889583736658, 157387.34375, 120387.8984375, 157506.265625, 156110.984375, 145855.28125, 155630.84375, -2.838350296020508, 262.0
199079, -1.5174778699874878, -0.8977614045143127, 0.025306498631834984, -0.0078092459589242935, -0.022668382152915, 0.002079355763271451, 157385.4375, 120381.9609375, 157504.34375, 156109.0625, 145859.515625, 155637.109375, -2.83447003364563, 268.0
199098, -1.5174717903137207, -0.8977218866348267, 0.025293555110692978, -0.007835524156689644, -0.02265854738652706, 0.002114018425345421, 157385.4375, 120387.8984375, 157502.421875, 156102.15625, 145855.28125, 155627.765625, -2.8348875045776367, 268.0
199119, -1.5174663066864014, -0.8976797461509705, 0.02528672106564045, -0.007815769873559475, -0.022259609773755074, 0.002502924297004938, 157383.515625, 120391.609375, 157502.421875, 156113.484375, 145861.296875, 155634.625, -2.8287885189056396, 268.0
199138, -1.5175037384033203, -0.8977630138397217, 0.025297975167632103, -0.007899816147983074, -0.02266017161309719, 0.0023502607364207506, 157387.34375, 120389.390625, 157508.1875, 156104.640625, 145850.359375, 155630.25, -2.8240201473236084, 268.0
199158, -1.5174810886383057, -0.8977311849594116, 0.025301091372966766, -0.007873478345572948, -0.02264905348420143, 0.0021702442318201065, 157385.4375, 120387.8984375, 157506.265625, 156110.40625, 145856.390625, 155639.609375, -2.8185744285583496, 268.0
199179, -1.517519235610962, -0.8978212475776672, 0.025305461138486862, -0.007875487208366394, -0.022710973396897316, 0.0020813848823308945, 157387.34375, 120384.2109375, 157506.265625, 156102.15625, 145860.1875, 155635.8125, -2.8137049674987793, 261.0
199198, -1.517508864402771, -0.8977989554405212, 0.02531307190656662, -0.0077109793201088905, -0.022675294429063797, 0.002177770948037505, 157383.515625, 120390.15625, 157504.34375, 156107.71875, 145852.828125, 155622.078125, -2.8076400756835938, 261.0
199218, -1.5177396535873413, -0.898137629032135, 0.025307171046733856, -0.010122058913111687, -0.02617189846932888, 0.0021975687704980373, 157385.4375, 120386.4375, 157506.265625, 156114.046875, 145855.953125, 155627.171875, -2.8070685863494873, 261.0
199238, -1.5164920091629028, -0.8948249220848083, 0.025122586637735367, -0.0007249320624396205, -0.0018019818235188723, 3.262449172325432e-05, 157385.4375, 120388.65625, 157504.34375, 156099.65625, 145855.28125, 155625.28125, -3.1868503093719482, 261.0
199258, -1.5165425539016724, -0.8950629830360413, 0.02506820484995842, -0.0035170423798263073, -0.008649510331451893, 7.463378278771415e-05, 157387.34375, 120388.65625, 157502.421875, 156104.0625, 145852.828125, 155628.359375, -0.29163452982902527, 261.0
199279, -1.5166652202606201, -0.8953162431716919, 0.025110218673944473, -0.005963175557553768, -0.015025791712105274, -4.951574737788178e-05, 157383.515625, 120380.5, 157504.34375, 156117.125, 145859.515625, 155622.796875, -0.5328823924064636, 271.0
199298, -1.5167412757873535, -0.8955162763595581, 0.025101078674197197, -0.008479373529553413, -0.021157007664442062, 1.811460720091418e-06, 157385.4375, 120389.390625, 157506.265625, 156109.0625, 145860.1875, 155629.65625, -0.8025169372558594, 271.0
199318, -1.5168534517288208, -0.8958044648170471, 0.02510393038392067, -0.010750692337751389, -0.02710782177746296, 0.0006958694430068135, 157385.4375, 120380.5, 157504.34375, 156109.640625, 145857.734375, 155634.625, -1.0341334342956543, 271.0
