whisker1_1,whisker1_2,whisker1_3,whisker2_1,whisker2_2,whisker2_3,WhiskerGT1,WhiskerGT2,laser,yaw,pitch
-2.4144500202670938,-5.052496103020294,-0.5725198038898915,-6.655559681524204,-4.457896048803099,-5.089547820555358,0.0,0.0,321.0,3.183466672897339,0.0262197963893413
-2.203240729937609,-5.4947701134033275,-1.072137946591686,-5.499211644242388,-3.8234150491767522,-4.605732983728323,0.0,0.0,321.0,3.19607925415039,0.0438716299831867
-2.599096218078105,-5.661633646985318,-1.3452697645992973,-3.6441615335354314,-3.262513084212864,-4.238416205410841,0.0,0.0,315.0,3.1934335231781006,0.0903919115662574
-3.1035782267436067,-5.867937847206683,-1.4628882257330962,-3.9645459220144055,-2.0869485580532827,-5.841404132007504,0.0,0.0,315.0,3.204610586166382,0.1270435452461242
-3.0719728717666035,-4.7907416712202,-1.167937285565579,-4.400971023119906,-2.1511436214148603,-6.837709075019319,0.0,0.0,296.0,3.215783834457397,0.1570279002189636
-2.9795690068978935,-4.259871522961628,-0.8972303212712174,-5.012130706669957,-4.393261717342638,-6.9407458625953655,0.0,0.0,296.0,3.240719079971313,0.1550209075212478
-2.542290683404522,-6.105981494204188,-0.949586874078983,-5.840298073595025,-5.799384086429944,-6.432399194108128,0.0,0.0,296.0,3.246364116668701,0.1201805770397186
-2.1733932944261425,-7.219783008807714,-0.3075567505495845,-4.557807218889217,-5.967010101648834,-6.212380336100995,0.0,0.0,294.0,3.263367891311645,0.0908718854188919
-2.461418534219855,-7.590974893167321,0.1988866031572183,-3.4029106346932805,-6.059142184489828,-7.601303415122405,0.0,0.0,294.0,3.266716718673706,0.0655052736401557
-3.501792707580485,-7.692639054138996,0.30560992502282475,-4.794949788649579,-5.045951904820367,-7.490330698949261,0.0,0.0,294.0,3.266929149627685,0.0515707470476627
-4.14197191061004,-7.270450325536574,0.1410959895178074,-6.157834363234173,-4.827927697795907,-7.145313563495675,0.0,0.0,281.0,3.280115842819214,0.0549388118088245
-3.9001206362756653,-7.182734691293072,0.4007250072838543,-6.809680150572014,-5.603423034686254,-9.322677329046407,0.0,0.0,281.0,3.2854039669036865,0.0666382610797882
-3.6621954099273997,-6.026309409371971,1.2534919984932797,-6.4852164229985645,-5.2314126405552015,-10.144899335976355,0.0,0.0,281.0,3.292274475097656,0.0906403437256813
-3.1215067849771754,-5.325247858889799,1.5950429248909637,-6.966317702386148,-5.451710638907459,-9.248776497549342,0.0,0.0,267.0,3.2863245010375977,0.0996835529804229
-2.3747577428414353,-5.995579064485328,1.2826674564651617,-7.605336616001007,-6.244590452373579,-8.5899907739973,0.0,0.0,267.0,3.3119261264801025,0.1114230155944824
-1.7944579536684855,-6.657939409243586,0.5235046436727487,-6.8782108125705665,-6.161971715497201,-8.657436308204247,0.0,0.0,267.0,3.3113362789154053,0.1127366125583648
-1.6351433612906545,-6.5955620848386145,0.37303522778927484,-5.607646956245405,-6.857185311215931,-7.413195689068458,0.0,0.0,258.0,3.338476657867432,0.0992252752184867
-1.7641889627252914,-6.755391576473369,0.6418056036246015,-4.8510735536514105,-5.80598869340132,-6.2065992521689,0.0,0.0,258.0,3.352921485900879,0.0896365866065025
-2.0878035795726486,-7.419738820637713,0.5874862785353827,-5.432102174070164,-4.013508879909898,-6.693535911288567,0.0,0.0,246.0,3.368214607238769,0.0776652172207832
-2.240427334122024,-7.257263485223775,0.615680455074469,-7.220741905073464,-4.658329821266436,-7.548712644240612,0.0,0.0,246.0,3.4000699520111084,0.068213053047657
-1.97228850475882,-6.302422493891002,0.39434401902419325,-6.984903599698637,-5.358390371540081,-8.488813905871435,0.0,0.0,246.0,3.415916681289673,0.0673545897006988
-2.3271914664095394,-5.2600964029503565,0.002724850741152973,-5.660450698914863,-5.428696564482659,-8.77704504955204,0.0,0.0,235.0,3.44852614402771,0.0590788647532463
-2.804202241608771,-4.865627542301424,-0.5021448045223543,-5.9475221230956645,-6.230021002738294,-7.99448897176826,0.0,0.0,235.0,3.4787845611572266,0.0275578666478395
-3.3637970437568816,-4.109687117263446,-1.3894116947215815,-6.159779938681021,-6.646644340022707,-6.9619762155921805,0.0,0.0,235.0,3.5017664432525635,0.0361921861767768
-4.28222945738872,-1.457412720487049,-2.2330629676490057,-6.912543762179887,-6.303311986822708,-7.003981553814354,3.4612599617660464,4.5387400382339536,222.0,3.5220892429351807,0.0811299681663513
-3.9270141026824343,3.909311725012577,-2.433311116859272,-9.600259710194482,-3.832111694197544,-8.09195320613801,3.465662945116037,4.534337054883963,222.0,3.5120363235473637,0.187063068151474
-3.91740033409575,8.06191070207933,-2.4988673783647197,-14.097418523122837,-0.9634894941028465,-9.668868993383692,3.481364530319496,4.518635469680504,222.0,3.476184606552124,0.3156671524047851
-4.748724847873014,13.025964901335941,-2.4721349657063025,-18.350625370238397,0.7328995428111773,-11.971887718934452,13.482691936156982,14.517308063843018,212.0,3.473153591156006,0.4494307935237884
-4.6339642502415295,16.293775575568947,-2.685774852728392,-20.46446851258732,3.4495312444400956,-13.350903044825484,13.488524464639681,14.511475535360319,212.0,3.459835290908813,0.4871852397918701
-4.178051751123486,17.80229908497871,-3.0659140404665544,-20.328196566764856,6.362832004872153,-14.88689452578835,13.505580912959715,14.494419087040285,212.0,3.4208855628967285,0.7068138122558594
-3.7931047599520924,24.576703668251785,-2.9498133742917463,-20.22178982683849,8.570911723033268,-15.737694803314957,35.51349804825685,36.48650195174315,190.0,3.402805089950561,0.7515659332275391
-4.066881146355641,29.651977917153875,-3.4072732679401243,-21.115499767762735,12.722189975595533,-16.426366435517586,35.53951315246502,36.46048684753498,190.0,3.34338927268982,0.8774292469024658
-4.7908048525955875,33.088169260202385,-3.950311755122249,-23.676090753724285,16.706926869302674,-18.024130161521793,35.564500584582504,36.435499415417496,190.0,3.286313772201538,1.1284985542297363
-5.2118675914775965,37.97786283221208,-3.3320236169601705,-26.584970113546046,18.418300906866193,-19.05642917682046,35.59164479203096,36.40835520796904,190.0,3.224304437637329,1.5445303916931152
-4.815470825069205,42.681506181349604,-2.835722856357652,-28.45075134842187,23.10791710239866,-20.3412189777804,35.62499520670741,36.37500479329259,190.0,3.148107051849365,2.1199440956115723
-4.164029027537593,48.657120792746625,-2.4238873284596854,-30.778388260073477,27.935935062078062,-20.69581167604808,48.67236531708713,49.32763468291287,177.0,3.0398590564727783,2.8227946758270264
-4.254720894697911,54.433780610599875,-2.0706739137587555,-32.72899009260131,30.139950103016822,-21.26688886646732,48.721867975207374,49.278132024792626,177.0,2.9267146587371826,3.4411771297454834
-3.9401444247188424,55.352825408641884,-2.3676744841124426,-34.02540793286753,32.37234754755363,-21.671601860193228,48.771487340194426,49.228512659805574,177.0,2.8132805824279785,4.010984420776367
-3.34645014060059,55.401266058378525,-2.196098899194796,-34.575555605962535,34.619660528393354,-22.440303509050132,55.79729745268742,56.20270254731258,170.0,2.754267692565918,4.237735271453857
-2.8689103342787,58.0415293087343,-2.3136609060034923,-36.28427105342393,35.98939651134803,-23.767359952482042,55.83964841165462,56.16035158834538,170.0,2.6574227809906006,4.571245193481445
-2.168344595985286,58.218591492567974,-2.626346992777856,-38.192578633148784,37.91550135924842,-23.270579795481524,55.891065331651475,56.108934668348525,170.0,2.5398261547088623,4.74977970123291
-1.923522365364277,60.235562156692666,-2.4625144313893004,-38.859381501237955,40.265265215732484,-23.419252444718154,58.90853948524426,59.09146051475574,167.0,2.499855756759644,4.757717609405518
-1.9910145311780818,65.63526998868909,-1.9754447025270072,-40.4443634546154,41.740584842038935,-24.798740824151345,58.934312361628656,59.065687638371344,167.0,2.4408984184265137,4.636037349700928
-1.9685941382230168,70.27926257547013,-1.877590240877941,-41.28015139988815,42.45919988138818,-27.185340210558547,58.95185206711389,59.04814793288611,167.0,2.4007720947265625,4.4371843338012695
-1.8847006523684737,73.09909081763712,-2.349697376104871,-42.386214793681425,43.154528619242456,-30.08842395550248,64.96091644539993,65.03908355460007,161.0,2.380034208297729,4.210974216461182
-2.0648460330035947,75.9616339415166,-2.601428702759506,-44.06478321334943,45.87534233591008,-30.181047275728016,64.9734322615638,65.0265677384362,161.0,2.3513989448547363,3.980136632919312
-2.728746254156081,78.72180173163152,-2.395941062717734,-45.152205925617174,47.48219400727928,-29.845669560691228,76.97365505207046,77.02634494792954,149.0,2.350889205932617,3.690028667449951
-2.8069713151896254,79.51773373666285,-1.878037992744028,-45.73428495113549,49.54734765572067,-31.50273279673141,76.9613580846941,77.0386419153059,149.0,2.379023790359497,3.4172942638397217
-3.093710670024919,82.50728803138455,-1.4533542104123571,-46.16433942217899,51.31991542432033,-31.924217126985454,76.94682835259988,77.05317164740012,149.0,2.4122653007507324,3.135258436203003
-3.828466984896999,86.41313876498546,-1.39923761095581,-48.16225497836625,51.21844238781377,-31.894213837454252,71.92817808529315,72.07182191470685,154.0,2.4549314975738525,2.846715211868286
-4.258882882363695,87.75168563886557,-1.5987728830380028,-52.010967291333756,52.82023304554311,-34.15329699274682,71.89349221115262,72.10650778884738,154.0,2.5342750549316406,2.4974639415740967
-4.176737772519119,88.27467257151487,-1.9689874682103876,-54.663394890003445,53.32423643945532,-34.19184122079926,71.85170009565292,72.14829990434708,154.0,2.6298611164093018,2.1141579151153564
-4.047525712826392,91.53844250000962,-2.151771803157252,-54.236974034399196,55.121402598219994,-32.876311870236606,66.80472453438665,67.19527546561335,159.0,2.7372851371765137,1.7263034582138062
-4.4932959162904895,93.5967771561183,-2.205947285123509,-54.25591833391722,55.86299541207423,-34.024407376063394,66.74253927661445,67.25746072338555,159.0,2.8794610500335693,1.3293296098709106
-4.724645767287359,93.41620827217476,-1.5626270305301642,-54.87560492010909,54.161246561291236,-34.31954780186583,66.6715386592929,67.3284613407071,159.0,3.041748285293579,0.945755422115326
-4.2018972421601,92.535579813861,-1.0527689242671752,-56.198663947102816,55.60464940631711,-34.11438341164817,68.59319912255322,69.40680087744678,157.0,3.2207534313201904,0.57208251953125
-3.4677103862478704,91.05192014626496,-1.5481089402598722,-57.41064773132065,57.82284230289497,-35.31408291296756,68.54979804211013,69.45020195788987,157.0,3.3198976516723637,0.3964323699474334
-3.5007255587827353,91.51357655757225,-1.513890973130435,-58.544188528559864,59.3429543302967,-36.599192640339325,68.45199547735356,69.54800452264644,157.0,3.543241262435913,0.0585909746587276
-3.755132616214012,94.02323786784679,-1.4208800058659192,-60.30764608601496,58.832986050722496,-38.72964331026495,68.35315834345329,69.64684165654671,157.0,3.7688379287719727,-0.2354484498500824
-3.5535782514501633,96.16628846163309,-1.5912928488974833,-61.51906788224405,57.38655511563472,-40.56079991238131,68.24802425385991,69.75197574614009,157.0,4.008678913116455,-0.4915150701999664
-3.3439233711143945,96.03849850272324,-1.6381344739332524,-61.85937421177012,58.7834958474713,-40.68837712905132,66.13889698748753,67.86110301251247,159.0,4.257480621337891,-0.7071440815925598
-3.1291490727365554,94.48431287773354,-1.2968715262370254,-60.03138530136377,60.89933958976229,-40.834348715602786,66.02588889536082,67.97411110463918,159.0,4.514960765838623,-0.908228874206543
-2.6078429210004717,94.1987482423529,-0.9942176894744205,-58.39134280239909,61.01094336325431,-41.92767031979943,65.9056458547351,68.0943541452649,159.0,4.788724422454834,-1.0672839879989624
-2.7882461721886345,92.29977503091739,-0.10919881582946744,-59.143133894902135,58.867769212025614,-43.52140140535193,57.78378875247097,60.21621124752903,167.0,5.065939426422119,-1.2020349502563477
-2.8414713593166243,90.95127561329599,0.8665601102006864,-60.646656489399476,57.959299817545414,-44.35147133142596,57.66078921559577,60.33921078440423,167.0,5.345512390136719,-1.3289601802825928
-2.807573720473388,93.04266151342998,0.9895805072717915,-61.48217246523211,59.83171492996466,-44.49206769761026,57.53336182097789,60.46663817902211,167.0,5.634880542755127,-1.4240503311157229
-3.3210597543557556,93.6037719609178,0.5289075713869208,-61.46913803405164,59.67036263511713,-45.117905058044585,58.40290162017004,61.59709837982996,166.0,5.930837154388428,-1.4718965291976929
-3.601105820113291,93.1043974685418,-0.6336623816238401,-60.9717700705989,59.45010286400606,-45.76361857388272,58.2704041738009,61.7295958261991,166.0,6.231090545654297,-1.5078009366989136
-3.7208668852325664,92.69954670661477,-0.7518795084444981,-60.63252420564947,59.96467558262081,-46.25386084306637,58.11854456600838,61.88145543399162,166.0,6.574797630310059,-1.5246073007583618
-4.036648679194697,92.372521879008,-0.15531016607539938,-60.79443086937701,58.7679284875854,-48.44271194953498,56.97669941736959,61.02330058263041,167.0,6.895410537719727,-1.5297132730484009
-3.8765190682411212,91.87242541093991,-0.899062396259576,-61.40005444816444,58.396184668926935,-50.12646273939535,56.83183809828148,61.16816190171852,167.0,7.22239351272583,-1.492184281349182
-3.388625947606659,91.4819019865503,-1.339580341711469,-60.4453315002095,58.03207807824147,-52.337073019432886,56.68724937520318,61.31275062479682,167.0,7.548290252685547,-1.4616315364837646
-3.286852824331339,90.57501466070194,-1.2658065430417007,-59.00966322592697,57.39760794056061,-54.36339049135261,52.538839065150086,57.461160934849914,171.0,7.882290363311768,-1.3971166610717771
-3.451936153568445,89.44248576773924,-1.4521615167707416,-59.40660522345908,56.47087895064741,-54.67806780742096,52.388401452874916,57.611598547125084,171.0,8.220303535461426,-1.3322910070419312
-3.1898780267183557,88.97695921231855,-0.9007994200393151,-61.157775606033766,56.67832969641087,-56.10807373499261,53.21684046416095,58.78315953583905,170.0,8.605074882507324,-1.2396026849746704
-2.9395601172752057,88.02380821634166,-0.4551944458111798,-61.475827012388905,56.995232562503375,-58.69551947802851,53.05644814391232,58.94355185608768,170.0,8.964092254638672,-1.170119285583496
-3.001242324026342,86.38614076695252,-0.998169314994679,-61.98953646341551,57.539348223533096,-59.303965098668925,52.892298321218306,59.107701678781694,170.0,9.33078670501709,-1.108714580535889
-2.972808662247794,86.52485774108621,-1.6045775422283504,-62.93214000893704,59.076664789450646,-59.6575077009778,53.72889412425607,60.27110587574393,169.0,9.695051193237305,-1.0520459413528442
-3.1887045439069253,87.1730882489874,-1.6437715363815215,-62.00504730131384,58.36436094866841,-60.93875887134605,53.56203729763459,60.43796270236541,169.0,10.066197395324709,-0.9867934584617616
-3.2654059437854643,87.81704867236596,-1.2972646941852604,-61.56707239446848,57.488516124263455,-61.91463872997411,53.391481211936764,60.608518788063236,169.0,10.44469165802002,-0.925887167453766
-3.550177937708386,88.69733782966775,-0.9910221827299046,-59.50323276160538,58.051928698810705,-63.38769324644909,54.219414936716845,61.780585063283155,168.0,10.825605392456056,-0.8604030013084412
-3.06388319016125,88.42624444104781,-0.7129464237798325,-57.80157329171683,60.267551193152634,-64.32456399808842,54.04640809336496,61.95359190663504,168.0,11.207627296447754,-0.7890191078186035
-2.0510043483490206,87.24086060761861,-0.1512409733092554,-57.62914739000604,61.73409615561335,-64.6632396119006,53.87089722170066,62.12910277829934,168.0,11.594149589538574,-0.7156707048416138
-1.5927336916935504,85.20656271161391,-0.003533691794647742,-56.24590908667907,60.68675115952068,-66.00810387034362,55.69340086567783,64.30659913432217,166.0,11.983959197998049,-0.6334244012832642
-1.5173186071942215,84.72471186966939,-0.13938265063931315,-56.78298646833841,59.79656381130738,-67.33061188934184,55.51809209910425,64.48190790089575,166.0,12.367862701416016,-0.5492820143699646
-2.0074685351118022,84.36109229486493,-0.16550476516511473,-58.53664376920549,59.573281286664226,-68.3242916781476,55.338050878525564,64.66194912147444,166.0,12.760958671569824,-0.4735517799854278
-2.5776605389500746,83.83978443347331,-0.1164988869380128,-59.155278472505834,59.97698165780208,-69.09098193488525,54.15692572793077,63.84307427206923,167.0,13.155192375183104,-0.4232672452926636
-2.8980046967945765,84.26882186804437,-0.016189175819557533,-60.17292285542351,58.314537152997225,-69.21971982641153,53.97324719498454,64.02675280501546,167.0,13.553692817687988,-0.3669664561748504
-3.0467562567584476,83.24395553423734,-0.1869092750354261,-60.28714233558586,57.17605135530529,-69.84923613053434,54.79046174023648,65.20953825976352,166.0,13.948933601379396,-0.3100244104862213
-2.4684117265320014,82.04672884342408,0.06666803526397011,-59.0946649135075,59.558806074007585,-69.88505680506663,54.60862395819305,65.39137604180695,166.0,14.34078598022461,-0.257483571767807
-2.003145647228195,82.96308020548581,0.9159683815255131,-58.2836109475621,60.413316635574425,-71.88308495940612,54.42759327939592,65.57240672060408,166.0,14.72954273223877,-0.2157368808984756
-1.6161866869839667,83.2068610305671,1.561757970658646,-57.73516381769505,59.83312966340411,-74.514016028198,50.24535168010161,61.75464831989839,170.0,15.11950397491455,-0.1849264353513717
-1.5870486963725918,82.51011074368839,2.0670023063827028,-57.36749919487959,59.71332048314103,-76.22066106721762,50.06244888990955,61.93755111009045,170.0,15.509443283081056,-0.1548722833395004
-1.8052583777773363,82.83536218359839,1.8656739908872395,-57.71638984013014,60.01729994471734,-76.81283315828443,49.87950039591908,62.12049960408092,170.0,15.898012161254885,-0.1311254948377609
-1.2794090471619042,81.97059085125923,0.8778512056058233,-58.85090585593551,60.00616535226523,-75.79011116935331,56.69761957057426,69.30238042942574,163.0,16.2828311920166,-0.0999387875199318
-1.1559214623391583,80.87066733664533,0.5726845468588192,-58.8479150935741,59.60921662921812,-76.65968877440048,56.51643381164348,69.48356618835652,163.0,16.664684295654297,-0.0679312944412231
-1.0045171599272023,82.32102869328618,0.4292784147502256,-58.55514680720669,60.111133131515565,-78.34359482669177,56.33416038332811,69.66583961667189,163.0,17.047298431396484,-0.0543478839099407
-1.137780078295928,84.46852493978284,0.70030085916192,-59.248946544548815,61.39481000152008,-78.99980987511773,62.15395663116814,75.84604336883186,157.0,17.424034118652344,-0.0346456132829189
-1.1620815042363486,85.32463998541644,1.2543292628440703,-57.18205150039999,63.149099526862834,-79.43018492578035,61.97178934477665,76.02821065522335,157.0,17.803300857543945,-0.0198360886424779
-0.5048573946874172,84.69100496013385,1.3939482269738332,-54.59973599279029,65.11575534108532,-80.57608412510871,61.78110304482789,76.21889695517211,157.0,18.198583602905277,-0.0065499171614646
-0.29304558363167565,83.63148056681656,1.8591379217117388,-53.8287561143185,66.51073153349537,-81.73306972853308,62.68171677269817,77.31828322730183,156.0,18.40390014648437,-0.0001488118141423
-0.38641294129637094,82.87482131056674,2.2402155544520355,-53.61277610661543,66.07091948977425,-82.41914187221687,62.49461233008927,77.50538766991073,156.0,18.789100646972656,-0.0088285105302929
-0.9918584743248551,81.26849165406955,1.953582721312572,-54.8575860104619,63.81904814199735,-83.25779474705253,64.32343258361706,79.67656741638294,154.0,19.13998031616211,-0.0247866194695234
-1.3395224343742202,79.4368626832596,1.5141419600205417,-55.43154969429393,63.32212100803203,-82.70157689227666,64.15474971566988,79.84525028433012,154.0,19.484289169311523,-0.0336543209850788
-0.9031855398051055,79.92442020809901,1.5804283509456523,-56.13254879173665,63.53103017398061,-81.98160403186196,63.971956579349666,80.02804342065033,154.0,19.85575294494629,-0.0518662482500076
-0.5382390922795314,81.05162410328626,1.9950675604294044,-58.584394136678554,63.44775954598744,-82.4808491619201,68.81243910158528,85.18756089841472,149.0,20.178503036499023,-0.0758123993873596
-0.8297992419864645,80.498599111192,2.0378217987155494,-59.288353238590624,65.31612296797469,-82.62903445222793,68.66395603109947,85.33604396890053,149.0,20.477731704711918,-0.0873606875538826
-1.2664916733327267,79.62974568714085,1.5201158457225434,-58.501391672233396,66.40906155148012,-83.01782403229149,68.51972487528167,85.48027512471833,149.0,20.76727867126465,-0.108959287405014
-1.194677981014273,79.25093303903652,1.8387706176936023,-58.55864389206863,65.76526715281794,-84.44383080322284,68.38025260087147,85.61974739912853,149.0,21.046220779418945,-0.1356174200773239
-1.078550853967192,78.37673362577293,1.8137002884555595,-58.60620563349872,64.42793078520684,-85.24435232669362,68.24522637395069,85.75477362604931,149.0,21.315279006958008,-0.1600649505853653
-1.235801116101546,77.74390577024653,1.5535032411453589,-58.84194794722056,64.66159013598079,-86.07172801225822,68.10671672100725,85.89328327899275,149.0,21.59025764465332,-0.1697335243225097
-1.276316970632139,77.9954491555385,1.7448162494899828,-58.717467622693356,63.92683572363272,-87.62142001298925,69.97632981425897,88.02367018574103,147.0,21.848159790039062,-0.1871790289878845
-1.5403436425540913,78.14719511005556,1.3293455828267517,-59.13133491064475,61.86483625236303,-89.74607955725057,69.8509295315192,88.1490704684808,147.0,22.09532356262207,-0.2079870104789734
-1.3498392623723199,79.06179108315888,1.4124051707044325,-60.008925386231795,63.99360831923225,-92.65706152975673,69.72891806561012,88.27108193438988,147.0,22.334980010986328,-0.2409043312072754
-1.1521907354553989,79.08526149445625,2.142322043936273,-60.02518342843321,66.66380768491265,-93.89698725075007,72.61394398262624,91.38605601737376,144.0,22.560062408447266,-0.2723292410373688
-1.5569777883999014,77.8945172404632,2.09456310513741,-60.33533195096034,65.98350107515107,-93.67774083322729,72.49142833120192,91.50857166879808,144.0,22.799102783203125,-0.3089797496795654
-1.4627483406761799,77.87875303368337,1.820743020072806,-61.4355897793488,63.78437063640606,-94.57987138656408,74.37587363704043,93.62412636295957,142.0,23.02379608154297,-0.3561603426933288
-0.7238186260863204,77.36921030101539,2.002195979775893,-62.48456736537933,63.21257603961908,-96.87162504877644,74.2717571817559,93.7282428182441,142.0,23.225608825683597,-0.3794407248497009
0.15126291276883735,78.18572690176342,2.1888518453756163,-62.319500534146904,64.4214980022657,-99.0905947200054,74.15311393086446,93.84688606913554,142.0,23.454837799072266,-0.4073567688465118
-0.09611541564238851,79.07521694465584,2.072761369205422,-62.10867688981488,65.23775268376527,-101.2552887989468,74.04155057435088,93.95844942564912,142.0,23.66966438293457,-0.4343557357788086
-0.2005963056925267,79.53420922891253,1.446303104762027,-62.84890704315771,64.62165791071382,-102.36200446155412,73.94027028919942,94.05972971080058,142.0,23.86408042907715,-0.4598484933376312
0.09636669407891242,80.41690952372561,1.0813062294676765,-65.51388553584901,62.14600894146506,-102.0370049140032,73.84072657119219,94.15927342880781,142.0,24.054595947265625,-0.4468484818935394
-0.24298813172426126,80.41705656011618,1.8087925233058948,-67.13178503375255,60.55442030825084,-103.55552643349716,74.72360851615929,95.27639148384071,141.0,24.278024673461918,-0.4483744204044342
-0.10664075305165654,80.15259532856466,2.065973067160181,-66.95431929504763,61.56686219193718,-105.54282887872264,74.67729938042876,95.32270061957124,141.0,24.366153717041016,-0.420812726020813
0.35490780522560583,80.29974403493051,2.6102428166565876,-66.92303571960208,62.59491400794629,-106.1247750999443,74.51834237164317,95.48165762835683,141.0,24.667724609375,-0.401788055896759
0.43110353869636897,81.55965782215762,3.0439118394883504,-67.08805313746552,61.633160961562254,-108.42335142479878,77.46619393217145,98.53380606782855,138.0,24.76634407043457,-0.385174036026001
0.8504113667561557,80.50305281735172,3.095103142154289,-68.56635641486035,61.248652152463606,-110.39670409925058,77.34677544802531,98.6532245519747,138.0,24.99159049987793,-0.3584046065807342
1.2001687024410292,78.34471236459869,3.4938913103612315,-69.6622334236761,60.702289170035975,-111.18629344167523,77.22670903007378,98.77329096992624,138.0,25.21722984313965,-0.3358649909496307
0.5887793745357681,78.38519025408628,3.2168468262609835,-70.39555588304303,60.26093171034643,-112.74334848443665,79.10308343154202,100.896916568458,136.0,25.448686599731445,-0.309999018907547
-0.06960263479593087,79.56241274759404,3.3932770757686463,-70.68689887051089,60.40548187272613,-114.11675173484291,78.95581185048232,101.04418814951768,136.0,25.723257064819336,-0.2753083705902099
-0.14941681771876744,79.1588714053704,3.573689956703917,-69.49840885697614,59.512256798654576,-115.36172934430819,78.80627628860063,101.19372371139939,136.0,26.000757217407227,-0.2358238250017166
-0.4450721124938042,78.86006013286152,3.7564637866716124,-66.80391029012995,58.51277671083059,-116.5163262315653,78.65683373412662,101.34316626587338,136.0,26.27678108215332,-0.2113926857709884
-0.8878097914004,78.04138636314228,4.246413854477351,-65.24567880220417,55.89322772181125,-116.81725936602004,78.48320253954765,101.51679746045237,136.0,26.59584045410156,-0.1927214711904525
-1.4278211107571934,76.5158675058567,4.030224319136431,-64.27312006161898,55.26681337061179,-117.40688688991848,80.29616398307783,103.70383601692217,134.0,26.937557220458984,-0.1905117481946945
-1.7298353378016438,75.45472944850842,3.6347914589616708,-63.209806841509504,58.49968206266509,-119.91740487550742,80.0969071110886,103.9030928889114,134.0,27.299331665039062,-0.1995283663272857
-1.564939816958001,73.06292272664736,3.423447388576913,-63.65813444644287,60.21676946765147,-122.55289086991314,79.89287693551671,104.10712306448328,134.0,27.66734504699707,-0.2103157490491867
-1.3843789601473797,69.65200558765156,3.338483556149822,-62.68745355788444,60.01004422055273,-123.2306772750994,81.6738075960927,106.3261924039073,132.0,28.059743881225582,-0.2185398936271667
