timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, motor1, motor2, motor3, motor4
623638, -40.815879821777344, -27.70542335510254, -157.6123809814453, 1554.79345703125, -140.25527954101562, -792.131591796875, -1.2073830366134644, -4.059942245483398, -0.17836126685142517, -3.0353362560272217, -8.076765060424805, -3.0053799152374268, 41891.0, 31765.0, 41891.0, 61148.0
623648, -25.5338191986084, -19.858226776123047, -161.7843475341797, 1688.1468505859375, -432.2376403808594, -758.066650390625, -1.237717628479004, -4.140944480895996, -0.20877724885940552, -3.1155216693878174, -8.534671783447266, -3.036735773086548, 41688.0, 31611.0, 41688.0, 60851.0
623658, -9.280313491821289, -12.260869979858398, -166.90672302246094, 1757.3380126953125, -559.5855102539062, -710.0828247070312, -1.2689038515090942, -4.226590633392334, -0.23936332762241364, -3.2232978343963623, -9.093391418457031, -3.0434937477111816, 41354.0, 31357.0, 41354.0, 60364.0
623668, 8.026329040527344, -4.772977828979492, -172.8461456298828, 1795.63671875, -709.6609497070312, -603.1741943359375, -1.3011983633041382, -4.317723274230957, -0.26995521783828735, -3.355078935623169, -9.706788063049316, -3.0443115234375, 40573.0, 30766.0, 40573.0, 59225.0
623678, 26.908720016479492, 2.4698069095611572, 179.3219451904297, 1887.9891357421875, -909.3873901367188, -541.82861328125, -1.3348158597946167, -4.414872646331787, -0.30050498247146606, -3.5301454067230225, -10.376949310302734, -3.051021099090576, 40320.0, 30573.0, 40320.0, 58855.0
623688, 0.0, 0.0, 0.0, 1932.206787109375, -1029.0634765625, -444.5211181640625, -1.3701635599136353, -4.518582344055176, -0.33104562759399414, -3.786740779876709, -11.141825675964355, -3.0536725521087646, 55174.0, 3.0, 55174.0, 58398.0
623698, -10.280712127685547, -2.7049272060394287, 3.3817474842071533, -1130.205810546875, 415.0044860839844, 362.9514465332031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 58398.0, 40007.0, 30336.0, 40007.0
623708, -19.15852928161621, -4.206769943237305, 7.848000526428223, -900.16455078125, -17.930248260498047, 457.3941345214844, 0.0, 0.0, 0.001390092889778316, 0.011067034676671028, 0.055881425738334656, 0.30361077189445496, 55260.0, 3.0, 55260.0, 58489.0
623718, -26.745159149169922, -5.737382411956787, 11.76296329498291, -806.3243408203125, 17.334989547729492, 394.9287414550781, 0.0001418964093318209, 0.0007164858398027718, 0.004792350344359875, 0.016951512545347214, 0.10015824437141418, 0.3745982348918915, 59318.0, 40637.0, 30814.0, 40637.0
623728, -33.04386520385742, -6.179007053375244, 16.007572174072266, -687.1256103515625, -166.81222534179688, 369.7035827636719, 0.00032046152045950294, 0.0018451167270541191, 0.008405569940805435, 0.018795840442180634, 0.12342488020658493, 0.34820684790611267, 59789.0, 40960.0, 31059.0, 40960.0
623738, -49.84928894042969, -14.519048690795898, 17.274320602416992, -603.1688842773438, -204.733642578125, 362.3662414550781, 0.0005073144566267729, 0.003196118865162134, 0.011623264290392399, 0.019279854372143745, 0.14256006479263306, 0.29529789090156555, 58763.0, 40257.0, 30526.0, 40257.0
623748, -53.75798797607422, -15.931638717651367, 21.92999839782715, -506.3386535644531, -296.3232727050781, 437.1965026855469, 0.011091211810708046, 0.03414014354348183, 2.5883774757385254, 0.22049421072006226, 0.7333484292030334, -0.3952261805534363, 58218.0, 39884.0, 30243.0, 39884.0
623758, -61.15286636352539, -16.222591400146484, 19.52321434020996, -637.4807739257812, 133.11830139160156, -15.390768051147461, 0.01322090532630682, 0.04169835150241852, 2.581763982772827, 0.21101045608520508, 0.7753658294677734, -0.46377551555633545, 46366.0, 35028.0, 46366.0, 56942.0
623768, -70.78101348876953, -14.791004180908203, 12.88202953338623, -795.1295776367188, 563.5105590820312, -415.82562255859375, 0.015247096307575703, 0.04941817373037338, 2.573260545730591, 0.21389615535736084, 0.7585670351982117, -0.5717145204544067, 26091.0, 53029.0, 26091.0, 42657.0
623778, -79.10928344726562, -12.811962127685547, 7.67468786239624, -711.493896484375, 435.016357421875, -319.4725036621094, 0.017310388386249542, 0.05703655630350113, 2.5649662017822266, 0.21922878921031952, 0.7609589099884033, -0.6782304644584656, 33019.0, 55188.0, 33019.0, 44293.0
623788, -86.62983703613281, -10.32905101776123, 2.8492212295532227, -665.9119262695312, 441.4402160644531, -308.38861083984375, 0.01941818930208683, 0.0650051087141037, 2.556919574737549, 0.2182071954011917, 0.8306393027305603, -0.7712637186050415, 31719.0, 53561.0, 31719.0, 37788.0
623798, -93.1217269897461, -7.4557600021362305, -1.1955584287643433, -597.9385986328125, 408.0646057128906, -293.2025146484375, 0.021563509479165077, 0.07365718483924866, 2.5484771728515625, 0.22155839204788208, 0.9005140662193298, -0.8744117021560669, 32927.0, 54183.0, 32927.0, 34732.0
623808, -98.51233673095703, -4.434182167053223, -4.379004955291748, -518.0262451171875, 353.05718994140625, -272.2877502441406, 0.023761311545968056, 0.08301418274641037, 2.539226770401001, 0.22833174467086792, 0.9655141234397888, -0.9844005703926086, 35007.0, 54485.0, 35007.0, 32025.0
623818, -103.0794906616211, -1.3206775188446045, -6.854332447052002, -454.7185363769531, 308.6935729980469, -260.9081726074219, 0.026042385026812553, 0.09298120439052582, 2.528719663619995, 0.23770755529403687, 1.0244150161743164, -1.0990551710128784, 37413.0, 55185.0, 37413.0, 29311.0
