timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4
22539, 0.4480665624141693, -1.3513208627700806, -1.0430196523666382, -12.664151191711426, -3.3016738891601562, 12.598376274108887, 0.023518681526184082, -0.48725175857543945, 0.5073364973068237, -0.08962453901767731, -0.03719724342226982, -0.015912067145109177, 0, 0, 0, 52334.0, 43437.0, 50348.0, 50174.0
22549, 0.2712753415107727, -1.2567369937896729, -0.9223604202270508, -20.256288528442383, -9.664477348327637, 13.886735916137695, 0.022634711116552353, -0.487629234790802, 0.5071975588798523, -0.08717004954814911, -0.03828436881303787, -0.011873915791511536, 0, 0, 0, 51844.0, 47875.0, 51210.0, 45646.0
22559, 0.12722349166870117, -1.3023561239242554, -0.814278244972229, -15.390985488891602, -0.3001521825790405, 10.336002349853516, 0.021870208904147148, -0.48720937967300415, 0.5071126222610474, -0.08452033996582031, -0.037580233067274094, -0.005215390585362911, 0, 0, 0, 53915.0, 41995.0, 48541.0, 51192.0
22569, -0.03494959697127342, -1.3004646301269531, -0.7239362597465515, -14.098220825195312, 0.48032140731811523, 9.471898078918457, 0.02273130975663662, -0.48912712931632996, 0.5070858597755432, -0.07902688533067703, -0.041033677756786346, 8.171478839358315e-06, 0, 0, 0, 50537.0, 45996.0, 51762.0, 48000.0
22579, -0.12460800260305405, -1.370720624923706, -0.6242672204971313, -13.336182594299316, 5.335296154022217, 10.979247093200684, 0.02159019187092781, -0.48752039670944214, 0.5058361291885376, -0.0774075910449028, -0.03744928166270256, -0.007111799903213978, 0, 0, 0, 53807.0, 45219.0, 48424.0, 48689.0
22589, -0.26272982358932495, -1.4894307851791382, -0.546126663684845, -16.81947898864746, 11.131868362426758, 7.955153465270996, 0.021403281018137932, -0.4901427924633026, 0.5057692527770996, -0.07410480827093124, -0.04169657081365585, -0.006113528273999691, 0, 0, 0, 53420.0, 44248.0, 48806.0, 49685.0
22599, -0.38153985142707825, -1.5063797235488892, -0.5025554895401001, -11.815590858459473, 3.7726337909698486, 4.682023048400879, 0.02243509143590927, -0.4921717941761017, 0.5057229995727539, -0.0683327466249466, -0.044564735144376755, -0.0029876846820116043, 0, 0, 0, 52437.0, 48360.0, 49469.0, 46300.0
22609, -0.47896644473075867, -1.5859583616256714, -0.45142680406570435, -10.961978912353516, 6.917294979095459, 5.382063865661621, 0.020416919142007828, -0.4910432994365692, 0.5057127475738525, -0.06822739541530609, -0.0411224439740181, 0.0007483061635866761, 0, 0, 0, 52599.0, 40974.0, 49480.0, 52178.0
22619, -0.4873698949813843, -1.5280343294143677, -0.4464886784553528, -1.4396418333053589, -0.7847996354103088, 0.13269850611686707, 0.01974942348897457, -0.49145233631134033, 0.5058467388153076, -0.06552189588546753, -0.040453433990478516, 0.00576599920168519, 0, 0, 0, 50542.0, 48733.0, 50491.0, 46198.0
22629, -0.40486082434654236, -1.4560132026672363, -0.43473342061042786, 8.71912670135498, -9.607596397399902, 1.1054112911224365, 0.017610248178243637, -0.49149051308631897, 0.5059136748313904, -0.06561107188463211, -0.03894997388124466, 0.0075349644757807255, 0, 0, 0, 54070.0, 47174.0, 46308.0, 47366.0
