timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX, otY, otZ, laserFront
1613491, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049331724643707275, -0.9950656890869141, 0.006192691624164581, 109.0
1613501, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.0493999719619751, -0.9950695037841797, 0.006295926868915558, 109.0
1613511, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04949134588241577, -0.9949798583984375, 0.006091319024562836, 109.0
1613521, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049476027488708496, -0.9949989318847656, 0.0061867088079452515, 109.0
1613531, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04946637153625488, -0.9950180053710938, 0.006278969347476959, 109.0
1613541, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04932570457458496, -0.9950275421142578, 0.0061329081654548645, 109.0
1613551, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04935377836227417, -0.9951000213623047, 0.006304875016212463, 109.0
1613561, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049405455589294434, -0.9950504302978516, 0.006058201193809509, 116.0
1613571, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049418866634368896, -0.9951019287109375, 0.006283722817897797, 116.0
1613581, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04931551218032837, -0.9950790405273438, 0.006119653582572937, 116.0
1613591, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049361348152160645, -0.9950485229492188, 0.00615895539522171, 116.0
1613601, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049446702003479004, -0.99505615234375, 0.006501734256744385, 116.0
1613611, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04940515756607056, -0.9950752258300781, 0.0061402469873428345, 116.0
1613621, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04927414655685425, -0.9950294494628906, 0.006317317485809326, 116.0
1613631, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04945671558380127, -0.9951190948486328, 0.006101436913013458, 116.0
1613641, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04937469959259033, -0.9950542449951172, 0.006461143493652344, 116.0
1613651, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04936623573303223, -0.995086669921875, 0.0062401071190834045, 116.0
1613661, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04943585395812988, -0.9950275421142578, 0.006229028105735779, 111.0
1613671, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.0493655800819397, -0.9950027465820312, 0.0061944276094436646, 111.0
1613681, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04935663938522339, -0.9950408935546875, 0.0060649290680885315, 111.0
1613691, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04940497875213623, -0.9950199127197266, 0.006285630166530609, 111.0
1613701, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04942864179611206, -0.9950065612792969, 0.006223037838935852, 111.0
1613711, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04939389228820801, -0.9949684143066406, 0.006258711218833923, 111.0
1613721, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049395620822906494, -0.9950294494628906, 0.0060463398694992065, 111.0
1613731, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049344658851623535, -0.9951362609863281, 0.0063865333795547485, 111.0
1613741, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04936403036117554, -0.9950122833251953, 0.0063522979617118835, 111.0
1613751, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04937845468521118, -0.9951190948486328, 0.00621785968542099, 111.0
1613761, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04936492443084717, -0.9950923919677734, 0.006314724683761597, 119.0
1613771, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049429476261138916, -0.9950351715087891, 0.006285220384597778, 119.0
1613781, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04937851428985596, -0.995086669921875, 0.00621148943901062, 119.0
1613791, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049279987812042236, -0.9949874877929688, 0.006105042994022369, 119.0
1613801, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04935961961746216, -0.9950637817382812, 0.006404876708984375, 119.0
1613811, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.0494193434715271, -0.99505615234375, 0.006337642669677734, 119.0
1613821, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04939115047454834, -0.9950542449951172, 0.006222613155841827, 119.0
1613831, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04949820041656494, -0.9950027465820312, 0.00632476806640625, 119.0
1613841, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04934275150299072, -0.9950313568115234, 0.006018906831741333, 119.0
1613851, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04941803216934204, -0.9950752258300781, 0.0062465667724609375, 119.0
1613861, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04937851428985596, -0.9951152801513672, 0.006221950054168701, 111.0
1613871, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04940611124038696, -0.9950847625732422, 0.006135128438472748, 111.0
1613881, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04940521717071533, -0.9950923919677734, 0.006324447691440582, 111.0
1613891, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04939079284667969, -0.9950389862060547, 0.006207861006259918, 111.0
1613901, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049364566802978516, -0.9950752258300781, 0.006367690861225128, 111.0
1613911, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04941755533218384, -0.9950122833251953, 0.006093420088291168, 111.0
1613921, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04935109615325928, -0.9950752258300781, 0.006368130445480347, 111.0
1613931, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04938560724258423, -0.9951019287109375, 0.006193175911903381, 111.0
1613941, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049417197704315186, -0.99505615234375, 0.00646587461233139, 111.0
1613951, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049379944801330566, -0.9948940277099609, 0.006108790636062622, 111.0
1613961, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04933196306228638, -0.9951400756835938, 0.006088808178901672, 117.0
1613971, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04937249422073364, -0.9949455261230469, 0.0062330663204193115, 117.0
1613981, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049266934394836426, -0.9951858520507812, 0.006268113851547241, 117.0
1613991, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04936110973358154, -0.9950141906738281, 0.00617227703332901, 117.0
1614001, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049452245235443115, -0.9949150085449219, 0.006500259041786194, 117.0
1614011, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04932892322540283, -0.9950962066650391, 0.00629831850528717, 117.0
1614021, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04938596487045288, -0.9950027465820312, 0.0061881691217422485, 117.0
1614031, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04934895038604736, -0.9949817657470703, 0.006298162043094635, 117.0
1614041, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04935038089752197, -0.9949893951416016, 0.006093263626098633, 117.0
1614051, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.0494961142539978, -0.995086669921875, 0.006324663758277893, 117.0
1614061, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049407780170440674, -0.9950714111328125, 0.006466567516326904, 109.0
1614071, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04939866065979004, -0.9950103759765625, 0.0060449764132499695, 109.0
1614081, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049443602561950684, -0.9950408935546875, 0.006282314658164978, 109.0
1614091, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04941815137863159, -0.9949626922607422, 0.006119728088378906, 109.0
1614101, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04932171106338501, -0.9950599670410156, 0.006172217428684235, 109.0
1614111, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049457669258117676, -0.9950027465820312, 0.006171368062496185, 109.0
1614121, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04931235313415527, -0.9950618743896484, 0.00628526508808136, 109.0
1614131, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04934042692184448, -0.9950580596923828, 0.0061656758189201355, 109.0
1614141, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04936426877975464, -0.9949932098388672, 0.006490133702754974, 109.0
1614151, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04945605993270874, -0.9950218200683594, 0.006046175956726074, 109.0
1614161, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04939788579940796, -0.9950599670410156, 0.006388172507286072, 119.0
1614171, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04944908618927002, -0.9949417114257812, 0.006402149796485901, 119.0
1614181, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04939258098602295, -0.9950466156005859, 0.0061175525188446045, 119.0
1614191, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.0493772029876709, -0.9950637817382812, 0.00602644681930542, 119.0
1614201, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04951131343841553, -0.9950923919677734, 0.006144866347312927, 119.0
1614211, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049405694007873535, -0.9951801300048828, 0.006350070238113403, 119.0
1614221, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049163758754730225, -0.9951019287109375, 0.0071285441517829895, 119.0
1614231, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04932743310928345, -0.9950599670410156, 0.005886301398277283, 119.0
1614241, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04937624931335449, -0.9950733184814453, 0.006156489253044128, 119.0
1614251, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04942399263381958, -0.9950885772705078, 0.006466388702392578, 119.0
1614261, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.0494002103805542, -0.9950847625732422, 0.006425477564334869, 111.0
1614271, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049439430236816406, -0.9950504302978516, 0.006080619990825653, 111.0
1614281, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04934781789779663, -0.9950790405273438, 0.006380543112754822, 111.0
1614291, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04946368932723999, -0.9951000213623047, 0.006223417818546295, 111.0
1614301, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04930073022842407, -0.9950370788574219, 0.006235271692276001, 111.0
1614311, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04937022924423218, -0.9950008392333984, 0.006103508174419403, 111.0
1614321, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04926091432571411, -0.9949455261230469, 0.006750442087650299, 111.0
1614331, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04943054914474487, -0.9951114654541016, 0.00603659451007843, 111.0
1614341, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04951190948486328, -0.9950218200683594, 0.006226442754268646, 111.0
1614351, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04938620328903198, -0.9950637817382812, 0.006214126944541931, 111.0
1614361, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049385249614715576, -0.9950008392333984, 0.005959108471870422, 119.0
1614371, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049372076988220215, -0.9949932098388672, 0.006243623793125153, 119.0
1614381, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04937851428985596, -0.9949684143066406, 0.006367877125740051, 119.0
1614391, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04937922954559326, -0.9950237274169922, 0.006246238946914673, 119.0
1614401, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049408912658691406, -0.9950695037841797, 0.006165295839309692, 119.0
1614411, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04937732219696045, -0.9949722290039062, 0.006323665380477905, 119.0
1614421, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04941117763519287, -0.9951267242431641, 0.0061299726366996765, 119.0
1614431, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04934799671173096, -0.9951095581054688, 0.0063866302371025085, 119.0
1614441, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049429893493652344, -0.9949722290039062, 0.006181046366691589, 119.0
1614451, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.0494234561920166, -0.9950351715087891, 0.006172142922878265, 119.0
1614461, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04937714338302612, -0.9950065612792969, 0.006416924297809601, 114.0
1614471, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04938817024230957, -0.9950962066650391, 0.006177753210067749, 114.0
1614481, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04943501949310303, -0.9951190948486328, 0.006309442222118378, 114.0
1614491, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04947859048843384, -0.9950389862060547, 0.006287209689617157, 114.0
1614501, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04924917221069336, -0.9949913024902344, 0.006398990750312805, 114.0
1614511, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04939967393875122, -0.9950637817382812, 0.0064015015959739685, 114.0
1614521, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04940825700759888, -0.9950656890869141, 0.006160430610179901, 114.0
1614531, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049228549003601074, -0.9949569702148438, 0.006933890283107758, 114.0
1614541, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04948008060455322, -0.9950332641601562, 0.006001129746437073, 114.0
1614551, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049334168434143066, -0.9949817657470703, 0.005999445915222168, 114.0
1614561, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04937183856964111, -0.9950389862060547, 0.006239503622055054, 118.0
1614571, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04937642812728882, -0.9950485229492188, 0.00623069703578949, 118.0
1614581, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04943573474884033, -0.9950389862060547, 0.006190098822116852, 118.0
1614591, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.0494304895401001, -0.9950180053710938, 0.006350792944431305, 118.0
1614601, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04938238859176636, -0.9950294494628906, 0.0063080862164497375, 118.0
1614611, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049410879611968994, -0.995086669921875, 0.006397701799869537, 118.0
1614621, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04935795068740845, -0.9950447082519531, 0.006264083087444305, 118.0
1614631, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049404263496398926, -0.9950523376464844, 0.006225712597370148, 118.0
1614641, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04938304424285889, -0.9950542449951172, 0.0062984079122543335, 118.0
1614651, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04944419860839844, -0.9950180053710938, 0.006208412349224091, 118.0
1614661, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049417734146118164, -0.9950160980224609, 0.006401024758815765, 112.0
1614671, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049395740032196045, -0.9950027465820312, 0.006111592054367065, 112.0
1614681, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04942542314529419, -0.9950790405273438, 0.006104327738285065, 112.0
1614691, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049384117126464844, -0.9950141906738281, 0.006230026483535767, 112.0
1614701, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049427926540374756, -0.9949283599853516, 0.006332471966743469, 112.0
1614711, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049300312995910645, -0.9950981140136719, 0.006244070827960968, 112.0
1614721, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049430131912231445, -0.9950466156005859, 0.006308279931545258, 112.0
1614731, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.049490153789520264, -0.9950637817382812, 0.006066210567951202, 112.0
1614741, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04933667182922363, -0.9950485229492188, 0.006179258227348328, 112.0
1614751, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, -0.04941481351852417, -0.9950599670410156, 0.00623871386051178, 112.0
