timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, stateROLL, statePITCH, stateYAW, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, kalX, kalY, kalZ, kalPX, kalPY, kalPZ
793885, -0.1708105206489563, -0.014802107587456703, 0.7275195717811584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49434.0, 49137.0, 50232.0, 51127.0, 0.47571149468421936, -1.411150336265564, 0.4971855580806732, -0.0009497690480202436, -0.00286821648478508, 0.0510343462228775
793895, -0.18030379712581635, -0.001988785807043314, 0.7081201076507568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50303.0, 47773.0, 50141.0, 52310.0, 0.4757867157459259, -1.4111088514328003, 0.4977695643901825, -0.0005015712813474238, -0.002336192410439253, 0.04997449740767479
793905, -0.2059333175420761, 0.06115392968058586, 0.7235669493675232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52854.0, 45617.0, 46996.0, 53845.0, 0.47589999437332153, -1.411017894744873, 0.49843722581863403, 0.00016589771257713437, -0.0016002051997929811, 0.049211207777261734
793915, -0.21662260591983795, 0.08566875010728836, 0.736598551273346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50822.0, 47853.0, 49486.0, 51995.0, 0.4760292172431946, -1.4109508991241455, 0.4990849196910858, 0.0007252173381857574, -0.0010691684437915683, 0.04970235377550125
793927, -0.20504721999168396, 0.11365777999162674, 0.758414626121521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52781.0, 45651.0, 46903.0, 53848.0, 0.4761829376220703, -1.4108704328536987, 0.49763578176498413, 0.0013021049089729786, -0.00035779125755652785, 0.041314497590065
793937, -0.2564191520214081, 0.13630084693431854, 0.7672502994537354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52026.0, 46657.0, 48842.0, 52981.0, 0.47627514600753784, -1.4108046293258667, 0.49820375442504883, 0.0014726765220984817, 0.0002508874167688191, 0.046946071088314056
793945, -0.245418980717659, 0.15619084239006042, 0.8096206784248352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47366.0, 46347.0, 52639.0, 53354.0, 0.47645774483680725, -1.4106881618499756, 0.49887633323669434, 0.002131588291376829, 0.0011206321651116014, 0.04803336411714554
793955, -0.19989190995693207, 0.20098470151424408, 0.8283530473709106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50462.0, 48058.0, 50311.0, 51667.0, 0.4766450822353363, -1.410615086555481, 0.4995143711566925, 0.0027151196263730526, 0.0016323992749676108, 0.04493911564350128
793965, -0.16896085441112518, 0.2280341237783432, 0.8394595384597778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48223.0, 47325.0, 52040.0, 52761.0, 0.4767457842826843, -1.4106006622314453, 0.5000672936439514, 0.002950346330180764, 0.0018285304540768266, 0.0465703085064888
793975, -0.17839354276657104, 0.18423806130886078, 0.840996503829956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50883.0, 52016.0, 49999.0, 47474.0, 0.47698527574539185, -1.4104288816452026, 0.4979856610298157, 0.00339157460257411, 0.002676671836525202, 0.03636864945292473
793985, -0.16435427963733673, 0.23456831276416779, 0.8856842517852783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53308.0, 48206.0, 48224.0, 51481.0, 0.4771433174610138, -1.4102070331573486, 0.49849751591682434, 0.003689069766551256, 0.003947863820940256, 0.03441967815160751
793995, -0.14951196312904358, 0.26172494888305664, 0.9171584844589233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51667.0, 48063.0, 49526.0, 52208.0, 0.47732266783714294, -1.4101121425628662, 0.4989132285118103, 0.004233045037835836, 0.004436091519892216, 0.035242147743701935
794005, -0.11443119496107101, 0.26254719495773315, 0.9323219656944275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51180.0, 47810.0, 49504.0, 52790.0, 0.47753697633743286, -1.4099630117416382, 0.49938875436782837, 0.004518525209277868, 0.005067145451903343, 0.03597613796591759
794015, -0.12649624049663544, 0.26205170154571533, 0.9353812336921692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47145.0, 48960.0, 53462.0, 51717.0, 0.4776701033115387, -1.4097976684570312, 0.4965950548648834, 0.004491932690143585, 0.005799541249871254, 0.020791610702872276
794027, -0.13430370390415192, 0.25813043117523193, 0.9400714635848999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45873.0, 50750.0, 54966.0, 50794.0, 0.47783634066581726, -1.4096413850784302, 0.49700817465782166, 0.004678071476519108, 0.006266213487833738, 0.027794647961854935
794035, -0.08270534127950668, 0.2944050133228302, 0.9471203088760376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51864.0, 52681.0, 49704.0, 48204.0, 0.47791898250579834, -1.4095354080200195, 0.4973726272583008, 0.004391753580421209, 0.006685220170766115, 0.027742112055420876
794045, -0.01639367826282978, 0.3182348906993866, 0.9722414016723633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50353.0, 46192.0, 51977.0, 53794.0, 0.4781922698020935, -1.4093384742736816, 0.49782466888427734, 0.005119747947901487, 0.00743789691478014, 0.0263484138995409
794055, 0.007199539337307215, 0.2987746000289917, 0.9832442998886108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51940.0, 53925.0, 49814.0, 46731.0, 0.4783988296985626, -1.4092042446136475, 0.49821844696998596, 0.005443901754915714, 0.007557792589068413, 0.025333106517791748
794065, 0.08663854748010635, 0.4136659502983093, 1.0193294286727905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54369.0, 50211.0, 47930.0, 50052.0, 0.4785950183868408, -1.4090241193771362, 0.4958699345588684, 0.005585243925452232, 0.00796805415302515, 0.007714756298810244
794075, 0.14533264935016632, 0.4472813606262207, 1.0613008737564087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51525.0, 47315.0, 51122.0, 54173.0, 0.47877565026283264, -1.4088298082351685, 0.4961693584918976, 0.005533038172870874, 0.008418409153819084, 0.011054555885493755
794085, 0.19360634684562683, 0.47845521569252014, 1.0729185342788696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50491.0, 50331.0, 52011.0, 51500.0, 0.47886922955513, -1.4087969064712524, 0.4963529109954834, 0.005022902507334948, 0.007865283638238907, 0.00921977311372757
794095, 0.24509665369987488, 0.5448624491691589, 1.0606045722961426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54066.0, 48282.0, 47621.0, 54000.0, 0.47900035977363586, -1.40871262550354, 0.49662894010543823, 0.004708291031420231, 0.007397606503218412, 0.0036637578159570694
794105, 0.2598196566104889, 0.5503726005554199, 1.0701037645339966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50226.0, 52094.0, 52618.0, 50081.0, 0.47916093468666077, -1.4085869789123535, 0.49597254395484924, 0.00429194699972868, 0.007104690186679363, 0.0024792964104562998
794115, 0.3078383803367615, 0.6151384115219116, 1.0978772640228271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51637.0, 50993.0, 51717.0, 51021.0, 0.47930797934532166, -1.4084653854370117, 0.49617066979408264, 0.003916294313967228, 0.00684284046292305, 0.004879374522715807
794125, 0.31761473417282104, 0.627614438533783, 1.1126378774642944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51567.0, 45997.0, 51298.0, 55388.0, 0.47950443625450134, -1.4083278179168701, 0.49639737606048584, 0.0038528782315552235, 0.006662883795797825, 0.009752143174409866
794135, 0.3309619128704071, 0.5910581350326538, 1.124245285987854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48959.0, 50419.0, 53691.0, 51837.0, 0.47957843542099, -1.4082714319229126, 0.4965882897377014, 0.003004510421305895, 0.006043440196663141, 0.016722362488508224
794145, 0.29517635703086853, 0.6002165675163269, 1.1385414600372314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51841.0, 48365.0, 50680.0, 53459.0, 0.4797011911869049, -1.4081714153289795, 0.49692803621292114, 0.002538146683946252, 0.005657265894114971, 0.022456107661128044
794155, 0.2817435562610626, 0.5703465938568115, 1.1387583017349243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51069.0, 47515.0, 51749.0, 53800.0, 0.4798702001571655, -1.4080883264541626, 0.4959987699985504, 0.0021588869858533144, 0.005021303426474333, 0.01871880516409874
794165, 0.2860144078731537, 0.5575851202011108, 1.154409408569336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50722.0, 50818.0, 51585.0, 51160.0, 0.4799784719944, -1.4080333709716797, 0.49630823731422424, 0.0016577068017795682, 0.004498081281781197, 0.019358500838279724
794175, 0.29675769805908203, 0.5602657198905945, 1.1568964719772339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51581.0, 48833.0, 50637.0, 52973.0, 0.4800903797149658, -1.407977819442749, 0.4966881573200226, 0.0012191756395623088, 0.003921223804354668, 0.02772270143032074
794185, 0.2889851927757263, 0.5315340757369995, 1.167258381843567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53045.0, 49020.0, 48989.0, 52232.0, 0.480156272649765, -1.40792715549469, 0.4970548450946808, 0.0005494998767971992, 0.0033841272816061974, 0.03291396051645279
794195, 0.316756933927536, 0.5182328820228577, 1.159873366355896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51597.0, 48610.0, 49966.0, 52746.0, 0.48031726479530334, -1.4079266786575317, 0.4949374496936798, 0.0005046954611316323, 0.002490576356649399, 0.024027658626437187
794205, 0.31191208958625793, 0.5044469833374023, 1.1798263788223267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49860.0, 48910.0, 52245.0, 52494.0, 0.48046252131462097, -1.4078923463821411, 0.49540141224861145, 0.0002863607369363308, 0.0018472326919436455, 0.0317385196685791
794215, 0.3156680166721344, 0.46982279419898987, 1.1867514848709106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51734.0, 50722.0, 50303.0, 50029.0, 0.4805012047290802, -1.4078338146209717, 0.4958406388759613, -0.0004649808397516608, 0.0014268255326896906, 0.03009744919836521
794225, 0.34754472970962524, 0.5020469427108765, 1.1830700635910034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52085.0, 49005.0, 49974.0, 52005.0, 0.48064786195755005, -1.407776117324829, 0.496349573135376, -0.0004658109392039478, 0.0010589819867163897, 0.03127918392419815
794235, 0.3216760456562042, 0.46377745270729065, 1.1578540802001953, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54130.0, 45608.0, 46653.0, 55136.0, 0.48074620962142944, -1.4077703952789307, 0.494992733001709, -0.0008626609342172742, 0.0001966684212675318, 0.023412885144352913
794245, 0.2867988049983978, 0.41511818766593933, 1.1378276348114014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47742.0, 50551.0, 53818.0, 51311.0, 0.4808165729045868, -1.4077584743499756, 0.49531564116477966, -0.0012705004774034023, -0.0003579063049983233, 0.024034636095166206
794255, 0.24119864404201508, 0.4216569662094116, 1.1589488983154297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51134.0, 49391.0, 51047.0, 51717.0, 0.4809403717517853, -1.407712697982788, 0.4957944452762604, -0.0012649527052417397, -0.0006169519620016217, 0.02938743866980076
794265, 0.23256166279315948, 0.3519219756126404, 1.1739792823791504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52592.0, 47293.0, 49486.0, 53431.0, 0.4810192883014679, -1.4077122211456299, 0.49621668457984924, -0.0015566650545224547, -0.0010971511946991086, 0.029838044196367264
794276, 0.18407751619815826, 0.3281742036342621, 1.1797213554382324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45790.0, 52192.0, 55318.0, 48817.0, 0.4811135232448578, -1.4077426195144653, 0.4966657757759094, -0.0016141514061018825, -0.001798306591808796, 0.029194625094532967
794285, 0.17946137487888336, 0.3608870804309845, 1.1901779174804688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52987.0, 48547.0, 49987.0, 52856.0, 0.48119398951530457, -1.407676100730896, 0.4943135976791382, -0.00176103669218719, -0.0016433229902759194, 0.014922289177775383
794295, 0.15316954255104065, 0.3473682403564453, 1.2097811698913574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51692.0, 50225.0, 51008.0, 51870.0, 0.48132631182670593, -1.4076167345046997, 0.4946897029876709, -0.0016361023299396038, -0.0016303182346746325, 0.01820947602391243
794305, 0.19767853617668152, 0.4093727767467499, 1.214705467224121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49902.0, 50776.0, 52702.0, 51104.0, 0.48143428564071655, -1.407655119895935, 0.4951212704181671, -0.001660462119616568, -0.00221703271381557, 0.023919573053717613
794315, 0.260353684425354, 0.4484528601169586, 1.2288168668746948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55047.0, 50430.0, 46858.0, 51015.0, 0.4815436601638794, -1.407657265663147, 0.49565589427948, -0.0017162468284368515, -0.0025022472254931927, 0.0315115787088871
794325, 0.3015853464603424, 0.5069122314453125, 1.2293134927749634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45875.0, 49940.0, 55024.0, 51801.0, 0.4816087484359741, -1.4077532291412354, 0.49374648928642273, -0.002110622124746442, -0.0035438674967736006, 0.018775910139083862
794335, 0.30312734842300415, 0.5803240537643433, 1.2350337505340576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53542.0, 49115.0, 49255.0, 52495.0, 0.4817359745502472, -1.4077216386795044, 0.494197815656662, -0.002169682178646326, -0.0037786918692290783, 0.021010389551520348
794345, 0.32647666335105896, 0.5728135704994202, 1.2393335103988647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52905.0, 46698.0, 49976.0, 54250.0, 0.4817456901073456, -1.407774806022644, 0.4943290054798126, -0.002099134959280491, -0.004042122978717089, 0.021830854937434196
794355, 0.32074466347694397, 0.6011497974395752, 1.251893401145935, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49917.0, 50103.0, 52499.0, 51812.0, 0.48182153701782227, -1.4078177213668823, 0.4947998523712158, -0.0025302304420620203, -0.004539750050753355, 0.022326666861772537
794365, 0.270978718996048, 0.6222451329231262, 1.2332074642181396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52370.0, 48345.0, 49763.0, 53277.0, 0.48193398118019104, -1.4077633619308472, 0.49346959590911865, -0.0028092165011912584, -0.004658180754631758, 0.01504463516175747
794375, 0.22660456597805023, 0.5875428915023804, 1.2496839761734009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50713.0, 50556.0, 52156.0, 51306.0, 0.4819421172142029, -1.407918095588684, 0.49407947063446045, -0.004536051768809557, -0.006173020228743553, 0.021620478481054306
794385, 0.19183965027332306, 0.6184443235397339, 1.2486711740493774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52351.0, 50477.0, 50175.0, 51146.0, 0.48206618428230286, -1.407939076423645, 0.49440744519233704, -0.0039015726651996374, -0.006257545202970505, 0.023710578680038452
794395, 0.16437560319900513, 0.5427453517913818, 1.24176824092865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52650.0, 48608.0, 49359.0, 53162.0, 0.48210859298706055, -1.4080283641815186, 0.4947930872440338, -0.00431086728349328, -0.006920783780515194, 0.0275234617292881
794405, 0.14197036623954773, 0.5209894776344299, 1.2463314533233643, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50542.0, 48827.0, 51621.0, 52021.0, 0.48210078477859497, -1.4081549644470215, 0.495432585477829, -0.005233209114521742, -0.007569588255137205, 0.040053240954875946
794416, 0.14427714049816132, 0.46463266015052795, 1.2455307245254517, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54168.0, 46765.0, 46836.0, 53873.0, 0.4821648597717285, -1.408159613609314, 0.4939229190349579, -0.005603262688964605, -0.007545545697212219, 0.032048728317022324
794426, 0.1536942720413208, 0.4060530662536621, 1.2478383779525757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52138.0, 47963.0, 50104.0, 52820.0, 0.48223772644996643, -1.4082345962524414, 0.49455147981643677, -0.005761739797890186, -0.007937789894640446, 0.03599639981985092
794436, 0.1725839525461197, 0.38014423847198486, 1.235303521156311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51130.0, 50394.0, 50232.0, 50680.0, 0.48226237297058105, -1.408324122428894, 0.49523892998695374, -0.006092199590057135, -0.00823974795639515, 0.04238133132457733
794445, 0.15288518369197845, 0.31271225214004517, 1.2202422618865967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51791.0, 49422.0, 49619.0, 51583.0, 0.48223254084587097, -1.4084110260009766, 0.4958399534225464, -0.006663894280791283, -0.00848498847335577, 0.04376433044672012
794455, 0.1540718823671341, 0.2767069935798645, 1.2139723300933838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51305.0, 51786.0, 49799.0, 48958.0, 0.4823051691055298, -1.408544898033142, 0.49519845843315125, -0.006611980032175779, -0.009263511747121811, 0.03606356680393219
794465, 0.14574047923088074, 0.267642080783844, 1.214218020439148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49418.0, 49245.0, 51876.0, 51723.0, 0.48225119709968567, -1.408700704574585, 0.4958927035331726, -0.0071605900302529335, -0.009774413891136646, 0.037443023175001144
794475, 0.14817382395267487, 0.261290043592453, 1.2186816930770874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52246.0, 46775.0, 48979.0, 53886.0, 0.48234841227531433, -1.4087616205215454, 0.49656736850738525, -0.006788056809455156, -0.009946610778570175, 0.04016239568591118
794485, 0.09379027783870697, 0.2190684676170349, 1.2066072225570679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49665.0, 50112.0, 51824.0, 50576.0, 0.48232191801071167, -1.4088796377182007, 0.497121125459671, -0.007032494992017746, -0.010360503569245338, 0.04430759325623512
794495, 0.09379027783870697, 0.2190684676170349, 1.2066072225570679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50134.0, 47165.0, 51637.0, 52498.0, 0.48233920335769653, -1.4090523719787598, 0.4979188144207001, -0.006901225075125694, -0.010890637524425983, 0.05165987089276314
794505, 0.10074758529663086, 0.19292891025543213, 1.2193593978881836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52255.0, 49132.0, 49357.0, 51337.0, 0.48239001631736755, -1.4092094898223877, 0.49681150913238525, -0.006723563652485609, -0.011349881067872047, 0.04507359489798546
794517, 0.10074758529663086, 0.19292891025543213, 1.2193593978881836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52069.0, 48150.0, 49040.0, 51922.0, 0.4823751151561737, -1.4093868732452393, 0.49756085872650146, -0.00672895647585392, -0.011866651475429535, 0.0487169474363327
794525, 0.11840919405221939, 0.23208566009998322, 1.2160322666168213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47659.0, 49671.0, 52560.0, 51302.0, 0.48247069120407104, -1.4095327854156494, 0.4983791708946228, -0.006183482240885496, -0.012158562429249287, 0.05344833433628082
794535, 0.1402714103460312, 0.24628767371177673, 1.2005258798599243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52299.0, 51015.0, 48399.0, 49090.0, 0.48251956701278687, -1.409662127494812, 0.49920958280563354, -0.00599637208506465, -0.012385917827486992, 0.05665306746959686
794545, 0.10149651020765305, 0.3325284421443939, 1.1910879611968994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48150.0, 48228.0, 51990.0, 51673.0, 0.482561856508255, -1.4097919464111328, 0.49706581234931946, -0.0058108433149755, -0.012635910883545876, 0.04397207498550415
794555, 0.07150264084339142, 0.3625240921974182, 1.1691426038742065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52419.0, 49305.0, 48049.0, 51416.0, 0.4826376140117645, -1.4099507331848145, 0.49784591794013977, -0.005641126539558172, -0.013086860999464989, 0.04935095086693764
794565, 0.027016932144761086, 0.4058740437030792, 1.1474847793579102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45458.0, 47843.0, 54288.0, 52038.0, 0.4826756715774536, -1.4101407527923584, 0.4986720383167267, -0.005732570309191942, -0.013621470890939236, 0.051315128803253174
794575, 0.027016932144761086, 0.4058740437030792, 1.1474847793579102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53820.0, 49150.0, 46367.0, 50817.0, 0.48274973034858704, -1.4102903604507446, 0.4995424449443817, -0.005621738266199827, -0.013828388415277004, 0.05532890930771828
794585, -0.003818097524344921, 0.438091516494751, 1.1246731281280518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48419.0, 48160.0, 51652.0, 51550.0, 0.48282933235168457, -1.410499930381775, 0.4993467628955841, -0.005532422568649054, -0.014358209446072578, 0.05234334617853165
794595, -0.007440964691340923, 0.45253628492355347, 1.1055524349212646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51045.0, 49891.0, 49212.0, 50056.0, 0.4828234612941742, -1.4106557369232178, 0.5000131130218506, -0.005875107832252979, -0.014439420774579048, 0.055404044687747955
794605, 0.03325887396931648, 0.4447651505470276, 1.0748603343963623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53000.0, 47727.0, 46193.0, 52237.0, 0.4828675389289856, -1.4108638763427734, 0.5008344054222107, -0.0060710241086781025, -0.014859920367598534, 0.0565926730632782
794615, 0.03238927572965622, 0.43876805901527405, 1.0762395858764648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45447.0, 49689.0, 53822.0, 49948.0, 0.4829634130001068, -1.411047339439392, 0.5016782283782959, -0.005943620577454567, -0.015066093765199184, 0.06091981753706932
794625, 0.07688409835100174, 0.48546624183654785, 1.0495989322662354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52297.0, 47947.0, 47397.0, 51248.0, 0.48303109407424927, -1.411197304725647, 0.5025513172149658, -0.005953343119472265, -0.01501868199557066, 0.06232139468193054
794635, 0.04635011404752731, 0.4757709503173828, 1.0175102949142456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48542.0, 47365.0, 50568.0, 52238.0, 0.4830523133277893, -1.4114323854446411, 0.5010110139846802, -0.006451902911067009, -0.015719931572675705, 0.05050712078809738
794645, 0.030601300299167633, 0.5015808343887329, 1.007131814956665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49550.0, 48045.0, 50437.0, 51577.0, 0.4830525517463684, -1.411591649055481, 0.5016499757766724, -0.006920987740159035, -0.015847356989979744, 0.05296593904495239
794655, 0.005761076230555773, 0.4478897452354431, 0.9898446202278137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50817.0, 45296.0, 48867.0, 53929.0, 0.48315882682800293, -1.4117685556411743, 0.5024626851081848, -0.006762579083442688, -0.01607408933341503, 0.05586176738142967
794666, 0.007584579288959503, 0.4831279218196869, 0.9699361324310303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46649.0, 50454.0, 52895.0, 48964.0, 0.48317599296569824, -1.4120458364486694, 0.503271222114563, -0.007241256069391966, -0.01699124090373516, 0.06050034239888191
794675, 0.007584579288959503, 0.4831279218196869, 0.9699361324310303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51768.0, 49140.0, 47354.0, 50496.0, 0.4832686483860016, -1.4121979475021362, 0.5016136169433594, -0.007242272607982159, -0.016870835795998573, 0.05134044215083122
794685, -0.08392979949712753, 0.4542522132396698, 0.9434401988983154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46998.0, 46976.0, 51894.0, 53050.0, 0.48327943682670593, -1.412386178970337, 0.5022802352905273, -0.007590766064822674, -0.017176082357764244, 0.05776089057326317
794695, -0.17355699837207794, 0.4060300290584564, 0.9370409846305847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51313.0, 48883.0, 47840.0, 50699.0, 0.48335781693458557, -1.4125409126281738, 0.5031201243400574, -0.007656874135136604, -0.01714208349585533, 0.0589505136013031
794705, -0.25499582290649414, 0.3813822269439697, 0.9269912242889404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47099.0, 49333.0, 52105.0, 49860.0, 0.4834066331386566, -1.4127051830291748, 0.5039840340614319, -0.0077742901630699635, -0.016940265893936157, 0.061949096620082855
794715, -0.312980979681015, 0.33758345246315, 0.9097191691398621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50899.0, 43950.0, 47853.0, 54420.0, 0.48344171047210693, -1.4128978252410889, 0.5048291683197021, -0.00790773332118988, -0.016781263053417206, 0.06400846689939499
794727, -0.37850645184516907, 0.2769281566143036, 0.8903049230575562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47444.0, 49885.0, 51736.0, 50268.0, 0.4835028648376465, -1.4130454063415527, 0.5031832456588745, -0.007877951487898827, -0.016164565458893776, 0.050599027425050735
794735, -0.3963548541069031, 0.2728590667247772, 0.872376024723053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52772.0, 47729.0, 45860.0, 52238.0, 0.4835307002067566, -1.4132373332977295, 0.5038366317749023, -0.007771386299282312, -0.01579766534268856, 0.05371991917490959
794745, -0.4140741527080536, 0.21711555123329163, 0.8423975706100464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45965.0, 50666.0, 51772.0, 50437.0, 0.4835781157016754, -1.4134209156036377, 0.5046196579933167, -0.007655706722289324, -0.015421425923705101, 0.06022333353757858
794755, -0.4142034649848938, 0.24134252965450287, 0.8233329653739929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49648.0, 47536.0, 48568.0, 52553.0, 0.48361441493034363, -1.413575291633606, 0.5054370164871216, -0.007424102630466223, -0.014794997870922089, 0.06269078701734543
794766, -0.4281550645828247, 0.25584420561790466, 0.7909095287322998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53007.0, 50369.0, 43709.0, 50089.0, 0.4836803674697876, -1.4136961698532104, 0.5036760568618774, -0.007142974529415369, -0.013927462510764599, 0.05164637789130211
794775, -0.36530494689941406, 0.2248600274324417, 0.7702968120574951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41996.0, 51131.0, 55463.0, 48626.0, 0.48373517394065857, -1.4138340950012207, 0.5044008493423462, -0.006985221523791552, -0.013306986540555954, 0.053451891988515854
