timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, otX, otY, otZ, otRoll, otPitch, otYaw, otq0, otq1, otq2, otq3
331164, 0.9783599972724915, 0.31305035948753357, -0.6348152756690979, 0.12592913210391998, -0.10264576226472855, 0.10343191772699356, 0.03725134953856468, -1.7398262023925781, 0.014388250187039375, 0.001982457935810089, 0.002968517830595374, -0.0015482199378311634, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331174, 0.9775102734565735, 0.3131310045719147, -0.6331304311752319, 0.2671234905719757, -0.0437796451151371, 0.08760810643434525, 0.03756176680326462, -1.7401612997055054, 0.01421559602022171, 0.005770474672317505, -0.001201524049974978, -0.0025414293631911278, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331184, 0.9960306286811829, 0.30950793623924255, -0.640783429145813, -0.006448226980865002, 0.06913530081510544, -0.05396489053964615, 0.03755660355091095, -1.740169882774353, 0.014153480529785156, 0.0058379885740578175, -0.001313631422817707, -0.0029526359867304564, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331195, 1.002034306526184, 0.34670305252075195, -0.6403370499610901, -0.002056860364973545, 0.05582020431756973, 0.1158662885427475, 0.03714776039123535, -1.7404119968414307, 0.013938361778855324, 0.000842886627651751, -0.003749014111235738, -0.0038302242755889893, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331204, 1.0015501976013184, 0.3451487421989441, -0.6394842863082886, -0.16039426624774933, 0.07761938124895096, -0.10757624357938766, 0.03714747354388237, -1.740422248840332, 0.014490439556539059, 0.0009858527919277549, -0.004060089122503996, -0.00024178391322493553, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331214, 0.9928842782974243, 0.3246990144252777, -0.6430107951164246, 0.042323268949985504, 0.08365608751773834, -0.09140903502702713, 0.03716525807976723, -1.740457534790039, 0.01442781463265419, 0.0012689384166151285, -0.0041396720334887505, -0.0007510373252443969, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331224, 0.9916983842849731, 0.3244324028491974, -0.6413851976394653, -0.09416580945253372, 0.20510821044445038, 0.11789200454950333, 0.037407536059617996, -1.7403724193572998, 0.0142130171880126, 0.004256498068571091, -0.0030502299778163433, -0.0021747483406215906, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331235, 0.9991722106933594, 0.3101385533809662, -0.6480890512466431, -0.027499867603182793, 0.1868257075548172, 0.14878983795642853, 0.03751831874251366, -1.74039626121521, 0.014047217555344105, 0.005825715139508247, -0.003246217267587781, -0.003061076160520315, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331245, 1.0282845497131348, 0.34145745635032654, -0.6506397128105164, -0.1612573117017746, 0.2852286696434021, -0.04344634711742401, 0.037566233426332474, -1.7404515743255615, 0.015867510810494423, 0.006201297044754028, -0.0036578327417373657, 0.009226024150848389, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331254, 0.992117166519165, 0.3109031915664673, -0.6585253477096558, -0.03275372460484505, -0.0324941948056221, -0.11342708766460419, 0.03710703179240227, -1.7407821416854858, 0.015743736177682877, 0.0009814021177589893, -0.007025710307061672, 0.007862230762839317, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331264, 1.013960361480713, 0.3157794773578644, -0.6603294610977173, -0.14653675258159637, 0.245073139667511, -0.06487584859132767, 0.03748275339603424, -1.7403377294540405, 0.015735730528831482, 0.004911626689136028, -0.0020588103216141462, 0.00736808218061924, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331274, 1.0043950080871582, 0.295940637588501, -0.6619778871536255, -0.08639281243085861, 0.02625042386353016, 0.08328762650489807, 0.037373173981904984, -1.740594506263733, 0.015599309466779232, 0.003991102334111929, -0.004542394541203976, 0.0060359518975019455, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331284, 0.9675361514091492, 0.2619870603084564, -0.6655299067497253, -0.014354589395225048, 0.06232870742678642, 0.04646723344922066, 0.0376204252243042, -1.7404946088790894, 0.015434365719556808, 0.006633751094341278, -0.0034315173979848623, 0.004579197149723768, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331295, 1.0192655324935913, 0.3110652267932892, -0.6653529405593872, -0.12375478446483612, 0.23573780059814453, 0.10387466102838516, 0.03811383247375488, -1.739928960800171, 0.015818102285265923, 0.011400018818676472, 0.002100554760545492, 0.0065347300842404366, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331304, 1.0078728199005127, 0.2955375015735626, -0.6656022071838379, 0.048957206308841705, 0.10186664760112762, -0.12661921977996826, 0.03740444406867027, -1.7406398057937622, 0.015695378184318542, 0.004227201920002699, -0.0051474361680448055, 0.005162335466593504, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331314, 1.010883092880249, 0.2918190360069275, -0.6652270555496216, -0.1795661598443985, 0.07306903600692749, 0.16137051582336426, 0.037657443434000015, -1.7405458688735962, 0.015525261871516705, 0.006754282396286726, -0.004178098402917385, 0.0033745216205716133, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331324, 1.013025164604187, 0.2815062701702118, -0.6666997671127319, 0.015458920039236546, 0.14692384004592896, 0.08237870782613754, 0.037713948637247086, -1.7405872344970703, 0.015443001873791218, 0.007009471300989389, -0.004397908691316843, 0.0024590850807726383, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331334, 1.0222678184509277, 0.27965375781059265, -0.6680173277854919, -0.03158692270517349, 0.06030094996094704, -0.039218395948410034, 0.0378381684422493, -1.7406069040298462, 0.015147333964705467, 0.007965926080942154, -0.004587397910654545, 0.0003394596860744059, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331345, 1.00868821144104, 0.2799164652824402, -0.670495331287384, -0.23558886349201202, 0.07571673393249512, 0.12257328629493713, 0.03783690929412842, -1.7407416105270386, 0.014978893101215363, 0.00787992961704731, -0.005725025199353695, -0.0006905219634063542, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331354, 1.019673466682434, 0.27682629227638245, -0.6729614734649658, 0.04378888010978699, -0.3904792070388794, 0.0371435210108757, 0.037838853895664215, -1.7406188249588013, 0.01480319257825613, 0.007702913600951433, -0.00441761827096343, -0.001674257218837738, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331364, 1.0243432521820068, 0.3024919033050537, -0.6724336743354797, -0.017358433455228806, 0.2452622950077057, -0.0663895234465599, 0.0378827303647995, -1.7406588792800903, 0.014610394835472107, 0.0080043263733387, -0.004863133188337088, -0.002799604320898652, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331374, 1.0139894485473633, 0.2755548655986786, -0.6718756556510925, 0.06763970851898193, 0.10658971965312958, 0.13463923335075378, 0.03750661760568619, -1.7407954931259155, 0.014487918466329575, 0.004510890226811171, -0.00600328017026186, -0.0034949700348079205, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331384, 1.0238856077194214, 0.30004066228866577, -0.6716787815093994, 0.04080697521567345, 0.10652440786361694, 0.2225913256406784, 0.03790457174181938, -1.7406655550003052, 0.015153655782341957, 0.008002103306353092, -0.0046720304526388645, 0.0007279714336618781, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331394, 1.0280556678771973, 0.2964397966861725, -0.6730524897575378, -0.197549507021904, -0.059503309428691864, -0.0919887125492096, 0.0375087633728981, -1.7408130168914795, 0.014992096461355686, 0.004560981411486864, -0.0057737333700060844, -0.0002955971867777407, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331404, 1.0219683647155762, 0.2774219512939453, -0.6746404767036438, 0.09776554256677628, 0.06896129995584488, 0.043880488723516464, 0.03754660114645958, -1.7408462762832642, 0.014819413423538208, 0.005093881394714117, -0.006004219874739647, -0.00149520393460989, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331414, 1.0216327905654907, 0.27757909893989563, -0.6740657091140747, 0.21592286229133606, -0.03672610968351364, -0.13553963601589203, 0.03782851994037628, -1.7407301664352417, 0.014705338515341282, 0.00770419230684638, -0.0048872558400034904, -0.0021923293825238943, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331424, 1.0279675722122192, 0.22438138723373413, -0.675189733505249, 0.10522740334272385, 0.2103385478258133, -0.19980281591415405, 0.037872929126024246, -1.7407677173614502, 0.014318129979074001, 0.00814282987266779, -0.005152131896466017, -0.004685730207711458, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331434, 1.0298140048980713, 0.2967730760574341, -0.6782956719398499, -0.01462648343294859, -0.02655611000955105, -0.14934183657169342, 0.03868499770760536, -1.7409096956253052, 0.014140951447188854, 0.014674406498670578, -0.006239935755729675, -0.0055615464225411415, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331444, 1.0343583822250366, 0.2924578785896301, -0.6800519824028015, -0.0711776539683342, 0.20093238353729248, -0.0757395401597023, 0.03759660944342613, -1.7408922910690308, 0.013985666446387768, 0.005295010283589363, -0.006094084586948156, -0.006149214692413807, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331454, 1.0315395593643188, 0.2718445956707001, -0.6790394186973572, -0.07470020651817322, 0.026728525757789612, -0.08123134821653366, 0.0378446951508522, -1.7408676147460938, 0.013715855777263641, 0.007604428566992283, -0.006139662116765976, -0.007328675128519535, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331464, 1.0184341669082642, 0.26512640714645386, -0.6779446601867676, 4.089884168934077e-05, 0.14277249574661255, 0.0708770826458931, 0.037981197237968445, -1.7407580614089966, 0.013582661747932434, 0.008531654253602028, -0.005017647985368967, -0.007566089276224375, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331474, 0.9754876494407654, 0.2300616204738617, -0.6793498396873474, -0.12635116279125214, 0.29229483008384705, -0.042651548981666565, 0.03805083408951759, -1.7408119440078735, 0.013930692337453365, 0.009015346877276897, -0.005239606369286776, -0.004967117682099342, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331484, 1.013595700263977, 0.26677030324935913, -0.6806735396385193, 0.05633242428302765, -0.08629318326711655, 0.12807245552539825, 0.03857807815074921, -1.74015474319458, 0.013779212720692158, 0.013258328661322594, 0.00011533094948390499, -0.005545638035982847, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331494, 1.0121254920959473, 0.2672463059425354, -0.6808673143386841, 0.009931785985827446, -0.12214497476816177, -0.2294015735387802, 0.03802412375807762, -1.7406814098358154, 0.0136147141456604, 0.008672405034303665, -0.0042653814889490604, -0.006305804010480642, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331504, 1.0171900987625122, 0.2954716682434082, -0.6790811419487, -0.08063198626041412, 0.2491065263748169, -0.08212059736251831, 0.038060858845710754, -1.7407200336456299, 0.013431667350232601, 0.008885262534022331, -0.004597160033881664, -0.007039853371679783, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331514, 1.0236440896987915, 0.28990453481674194, -0.6787593364715576, 0.14692315459251404, -0.168186753988266, -0.10547224432229996, 0.03774987906217575, -1.740944504737854, 0.013486625626683235, 0.006169809028506279, -0.006348750554025173, -0.006259552668780088, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331524, 1.0228586196899414, 0.2976546883583069, -0.6795873045921326, -0.09687373042106628, -0.09198290854692459, 0.043832484632730484, 0.03779532387852669, -1.7409933805465698, 0.01337425410747528, 0.006419312674552202, -0.006437310483306646, -0.0065832603722810745, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331534, 1.0149977207183838, 0.2727483808994293, -0.6798586249351501, -0.0813886746764183, -0.15794283151626587, 0.09063810110092163, 0.037670351564884186, -1.7409781217575073, 0.013232207857072353, 0.005680009722709656, -0.0061178975738584995, -0.006923571228981018, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331544, 1.0112080574035645, 0.3100106418132782, -0.6793655753135681, -0.16316591203212738, 0.10576033592224121, -0.05140504240989685, 0.038046929985284805, -1.7408517599105835, 0.01306900940835476, 0.00879875011742115, -0.005046987906098366, -0.007391550578176975, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331554, 1.0109578371047974, 0.31068745255470276, -0.6781359910964966, 0.04333039000630379, -0.07409337908029556, 0.02119753509759903, 0.03754275292158127, -1.7408325672149658, 0.012923210859298706, 0.004700754303485155, -0.004846126772463322, -0.007846019230782986, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331564, 1.041947603225708, 0.3207257091999054, -0.6767246723175049, -0.11084697395563126, 0.21475152671337128, 0.10607821494340897, 0.03756890445947647, -1.740874171257019, 0.014051665551960468, 0.005105405114591122, -0.005077485926449299, -0.0009165481314994395, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331574, 1.017019510269165, 0.31911084055900574, -0.6797245740890503, 0.08106828480958939, -0.0786183550953865, -0.0997430682182312, 0.03744521737098694, -1.7414007186889648, 0.013980341143906116, 0.003983482252806425, -0.00894208624958992, -0.0011700685136020184, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331584, 0.9988908767700195, 0.27604639530181885, -0.6796518564224243, -0.046070754528045654, 0.049737248569726944, 0.02584628202021122, 0.03745114430785179, -1.7410105466842651, 0.013840866275131702, 0.0041002375073730946, -0.005782346241176128, -0.0018350930185988545, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331594, 1.003796935081482, 0.27812132239341736, -0.6773552894592285, -0.14095443487167358, 0.13676302134990692, 0.06553643941879272, 0.03807700797915459, -1.7407571077346802, 0.013701798394322395, 0.009303068742156029, -0.0037737730890512466, -0.002617037622258067, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331604, 1.0318220853805542, 0.2559642195701599, -0.6760515570640564, -0.32858338952064514, 0.1706252545118332, 0.026389675214886665, 0.03807098791003227, -1.7408961057662964, 0.014941968023777008, 0.009267741814255714, -0.0048268078826367855, 0.005153278354555368, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331614, 0.9971336126327515, 0.3058195412158966, -0.6767770051956177, 0.01939474418759346, 0.24486498534679413, 0.0731949731707573, 0.038458507508039474, -1.7413994073867798, 0.014923927374184132, 0.012112715281546116, -0.008606499992311, 0.004744492005556822, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331624, 0.9975209832191467, 0.28010958433151245, -0.6767982840538025, -0.015699096024036407, -0.0019381423480808735, -0.007664672564715147, 0.03772154450416565, -1.7408679723739624, 0.014830950647592545, 0.006056811194866896, -0.004349443595856428, 0.003944106865674257, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331634, 1.0028929710388184, 0.27982065081596375, -0.6779976487159729, -0.17627917230129242, 0.06694696843624115, -0.1293974667787552, 0.038028594106435776, -1.7407042980194092, 0.014644011855125427, 0.00860773678869009, -0.0031194263137876987, 0.002623435342684388, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331645, 1.0074809789657593, 0.30392178893089294, -0.6781336069107056, 0.13824577629566193, -0.29564201831817627, 0.1334678679704666, 0.03808704391121864, -1.7407381534576416, 0.014571637846529484, 0.008941899053752422, -0.0033601191826164722, 0.002044995315372944, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331654, 1.037099003791809, 0.2461894303560257, -0.6778199076652527, -0.025160307064652443, 0.3231865465641022, -0.06600327044725418, 0.03771502897143364, -1.7407512664794922, 0.014902066439390182, 0.005993535742163658, -0.0035925775300711393, 0.0037747565656900406, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331664, 1.0248818397521973, 0.3075118064880371, -0.6753756999969482, 0.02065054513514042, 0.005461166612803936, 0.22123712301254272, 0.03853465989232063, -1.7412059307098389, 0.014772236347198486, 0.012707456946372986, -0.007472932804375887, 0.0027909250929951668, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331674, 1.0183299779891968, 0.2815150320529938, -0.6757943630218506, -0.039144113659858704, -0.06436283886432648, 0.012914272025227547, 0.037716444581747055, -1.741094708442688, 0.01474087592214346, 0.005533238407224417, -0.006350141949951649, 0.0024994632694870234, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331685, 1.0168935060501099, 0.2787502110004425, -0.6752414107322693, -0.01645774394273758, 0.330557644367218, 0.04233676567673683, 0.03807200863957405, -1.7409764528274536, 0.014592577703297138, 0.008333612233400345, -0.005361057352274656, 0.001582893542945385, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331694, 1.0030522346496582, 0.24697783589363098, -0.6771522760391235, -0.08790755271911621, -0.09318211674690247, 0.07201171666383743, 0.03810986876487732, -1.740994930267334, 0.014927208423614502, 0.008542472496628761, -0.005484024994075298, 0.00340474396944046, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
