timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, otX, otY, otZ, laserFront
1588583, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154797.578125, 151470.59375, 165275.3125, -0.04941427707672119, -0.9949874877929688, 0.005966395139694214, 117.0
1588593, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154796.21875, 151463.75, 165270.765625, -0.04925185441970825, -0.9949016571044922, 0.007040269672870636, 117.0
1588603, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154791.21875, 151469.34375, 165275.796875, -0.049330949783325195, -0.9950599670410156, 0.006265170872211456, 117.0
1588613, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154791.21875, 151471.828125, 165271.25, -0.04914587736129761, -0.9950065612792969, 0.007235340774059296, 117.0
1588623, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154781.765625, 151459.40625, 165273.765625, -0.049443960189819336, -0.9950389862060547, 0.005967460572719574, 117.0
1588633, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154791.21875, 151473.6875, 165270.28125, -0.04942387342453003, -0.9949436187744141, 0.006195075809955597, 117.0
1588643, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154796.21875, 151470.59375, 165270.765625, -0.049399495124816895, -0.9950675964355469, 0.006442330777645111, 117.0
1588653, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154784.265625, 151469.953125, 165267.765625, -0.04943197965621948, -0.9950904846191406, 0.00643543154001236, 117.0
1588663, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154786.78125, 151475.5625, 165282.859375, -0.049361586570739746, -0.9950294494628906, 0.00635923445224762, 109.0
1588673, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154787.34375, 151478.046875, 165277.34375, -0.04946345090866089, -0.9949474334716797, 0.006049387156963348, 109.0
1588683, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154791.21875, 151478.046875, 165278.3125, -0.04943549633026123, -0.9950428009033203, 0.006303444504737854, 109.0
1588693, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154796.21875, 151475.5625, 165263.21875, -0.04938232898712158, -0.9950828552246094, 0.006513223052024841, 109.0
1588703, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154779.84375, 151475.5625, 165268.734375, -0.04911518096923828, -0.9950160980224609, 0.007096804678440094, 109.0
1588713, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154791.78125, 151470.59375, 165279.859375, -0.049524784088134766, -0.9950027465820312, 0.0060582756996154785, 109.0
1588723, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154793.140625, 151478.65625, 165277.828125, -0.04943740367889404, -0.99505615234375, 0.006108224391937256, 109.0
1588733, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154793.71875, 151475.5625, 165268.25, -0.049452364444732666, -0.9949836730957031, 0.006391808390617371, 109.0
1588743, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154791.21875, 151478.65625, 165282.859375, -0.04930657148361206, -0.9950656890869141, 0.006290353834629059, 109.0
1588753, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154791.21875, 151478.65625, 165282.859375, -0.049437761306762695, -0.9950065612792969, 0.00603320449590683, 109.0
1588763, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154789.28125, 151479.28125, 165266.21875, -0.04939752817153931, -0.9950332641601562, 0.006221309304237366, 120.0
1588773, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154786.78125, 151480.53125, 165272.796875, -0.049381256103515625, -0.9950389862060547, 0.006345227360725403, 120.0
1588783, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154784.84375, 151478.046875, 165268.25, -0.049406588077545166, -0.9950008392333984, 0.0064154863357543945, 120.0
1588793, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154783.703125, 151475.5625, 165277.828125, -0.049384474754333496, -0.9950923919677734, 0.006285563111305237, 120.0
1588803, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154789.859375, 151478.046875, 165278.3125, -0.049434542655944824, -0.9950008392333984, 0.006377041339874268, 120.0
1588813, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154788.703125, 151478.65625, 165273.28125, -0.04931730031967163, -0.9949932098388672, 0.006477005779743195, 120.0
1588823, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154784.84375, 151480.53125, 165282.859375, -0.04940783977508545, -0.9949703216552734, 0.006044864654541016, 120.0
1588833, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154785.625, 151471.828125, 165279.296875, -0.049330055713653564, -0.9949283599853516, 0.006535470485687256, 120.0
1588843, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154786.78125, 151478.046875, 165280.34375, -0.0494837760925293, -0.9949779510498047, 0.006212703883647919, 120.0
1588853, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154782.34375, 151483.625, 165278.796875, -0.04947531223297119, -0.9950065612792969, 0.006217524409294128, 120.0
1588863, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154793.71875, 151477.40625, 165275.796875, -0.0494692325592041, -0.9950065612792969, 0.006017729640007019, 108.0
1588873, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154784.265625, 151481.765625, 165273.28125, -0.04943537712097168, -0.9950237274169922, 0.006045915186405182, 108.0
1588883, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154795.078125, 151481.140625, 165266.21875, -0.049392521381378174, -0.9950542449951172, 0.006157323718070984, 108.0
1588893, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154795.640625, 151482.40625, 165272.796875, -0.04935610294342041, -0.9950428009033203, 0.006299979984760284, 108.0
1588903, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154791.78125, 151478.046875, 165277.34375, -0.049427568912506104, -0.9950332641601562, 0.0061738863587379456, 108.0
1588913, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154798.15625, 151483.625, 165271.25, -0.049393653869628906, -0.9949874877929688, 0.006115257740020752, 108.0
1588923, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154791.78125, 151480.53125, 165270.765625, -0.0493772029876709, -0.9950141906738281, 0.006450682878494263, 108.0
1588933, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154789.28125, 151476.796875, 165287.890625, -0.049406349658966064, -0.9949722290039062, 0.0062283799052238464, 108.0
1588943, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154782.34375, 151490.46875, 165277.828125, -0.04951965808868408, -0.9950389862060547, 0.005963332951068878, 108.0
1588953, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154784.84375, 151484.25, 165275.796875, -0.04945647716522217, -0.9949951171875, 0.0058950260281562805, 108.0
1588963, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154791.21875, 151484.25, 165265.734375, -0.049343764781951904, -0.9950046539306641, 0.006431974470615387, 119.0
1588973, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154784.265625, 151485.5, 165276.28125, -0.049440979957580566, -0.9949951171875, 0.005609847605228424, 119.0
1588983, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154784.265625, 151485.5, 165276.28125, -0.0494953989982605, -0.9950332641601562, 0.006257928907871246, 119.0
1588993, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154791.21875, 151483.625, 165273.28125, -0.049477219581604004, -0.9950180053710938, 0.006135761737823486, 119.0
1589003, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154793.71875, 151489.859375, 165279.859375, -0.04930311441421509, -0.9950027465820312, 0.0063297078013420105, 119.0
1589013, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154793.71875, 151491.09375, 165271.25, -0.049484968185424805, -0.9950580596923828, 0.0061906129121780396, 119.0
1589023, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154788.703125, 151488.609375, 165276.28125, -0.04931652545928955, -0.9949760437011719, 0.006363242864608765, 119.0
1589033, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154784.265625, 151490.46875, 165277.828125, -0.04940313100814819, -0.9950370788574219, 0.006059683859348297, 119.0
1589043, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154786.203125, 151489.21875, 165272.796875, -0.049426138401031494, -0.9949836730957031, 0.006175868213176727, 119.0
1589053, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154791.78125, 151494.828125, 165272.796875, -0.049239277839660645, -0.9950141906738281, 0.0072863101959228516, 119.0
1589063, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154788.703125, 151490.46875, 165273.28125, -0.049457848072052, -0.9950828552246094, 0.005971752107143402, 113.0
1589073, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154776.765625, 151489.21875, 165276.28125, -0.049146175384521484, -0.9950485229492188, 0.006946861743927002, 113.0
1589083, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154788.703125, 151486.109375, 165283.34375, -0.049443960189819336, -0.9951286315917969, 0.006187751889228821, 113.0
1589093, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154788.703125, 151487.34375, 165273.28125, -0.04938793182373047, -0.9950485229492188, 0.006118588149547577, 113.0
1589103, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154787.34375, 151492.953125, 165282.375, -0.04939395189285278, -0.995025634765625, 0.006300896406173706, 113.0
1589113, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154795.640625, 151487.984375, 165270.28125, -0.04940533638000488, -0.9950084686279297, 0.00633605569601059, 113.0
1589123, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154785.625, 151495.4375, 165284.890625, -0.0493738055229187, -0.9950332641601562, 0.006299495697021484, 113.0
1589133, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154790.640625, 151484.859375, 165270.765625, -0.04938805103302002, -0.9951171875, 0.006246045231819153, 113.0
1589143, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154781.1875, 151491.09375, 165275.796875, -0.049464643001556396, -0.9950408935546875, 0.006461352109909058, 113.0
1589153, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154782.34375, 151491.09375, 165276.28125, -0.049384474754333496, -0.9950008392333984, 0.006262056529521942, 113.0
1589163, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154789.28125, 151491.09375, 165278.3125, -0.04945635795593262, -0.9950637817382812, 0.00632777065038681, 116.0
1589173, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154786.203125, 151483.625, 165278.796875, -0.04942578077316284, -0.9950046539306641, 0.006160430610179901, 116.0
1589183, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154786.78125, 151486.109375, 165273.765625, -0.04934293031692505, -0.99505615234375, 0.006263554096221924, 116.0
1589193, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154788.703125, 151494.1875, 165274.265625, -0.04931294918060303, -0.9950065612792969, 0.006536029279232025, 116.0
1589203, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154793.71875, 151499.796875, 165276.28125, -0.04946476221084595, -0.9950351715087891, 0.0062100887298583984, 116.0
1589213, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154793.71875, 151499.796875, 165276.28125, -0.04910445213317871, -0.9950084686279297, 0.00720524787902832, 116.0
1589223, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154785.421875, 151496.0625, 165285.375, -0.04933828115463257, -0.9950084686279297, 0.006492115557193756, 116.0
1589233, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154781.765625, 151489.828125, 165287.890625, -0.04944854974746704, -0.9951171875, 0.005989916622638702, 116.0
1589243, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154791.21875, 151493.578125, 165278.3125, -0.04935264587402344, -0.9949665069580078, 0.0061479732394218445, 116.0
1589253, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154784.265625, 151490.46875, 165271.25, -0.04941433668136597, -0.9950008392333984, 0.006289780139923096, 116.0
1589263, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154784.84375, 151493.578125, 165271.75, -0.04941290616989136, -0.9951419830322266, 0.006182119250297546, 113.0
1589273, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154789.28125, 151492.953125, 165280.828125, -0.04936552047729492, -0.9950504302978516, 0.006290160119533539, 113.0
1589283, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154788.140625, 151489.828125, 165282.859375, -0.04941058158874512, -0.9950656890869141, 0.006229467689990997, 113.0
1589293, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154783.703125, 151484.859375, 165271.25, -0.049354493618011475, -0.9950351715087891, 0.006182283163070679, 113.0
1589303, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154794.296875, 151484.859375, 165281.3125, -0.04935425519943237, -0.9949913024902344, 0.006251685321331024, 113.0
1589313, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154784.265625, 151498.546875, 165271.25, -0.049363553524017334, -0.9951210021972656, 0.006136029958724976, 113.0
1589323, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154787.34375, 151496.671875, 165285.859375, -0.04949909448623657, -0.9950103759765625, 0.006161130964756012, 113.0
1589333, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154784.265625, 151489.828125, 165275.796875, -0.04934626817703247, -0.9951267242431641, 0.006275273859500885, 113.0
1589343, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154791.21875, 151486.734375, 165283.34375, -0.049312591552734375, -0.9950733184814453, 0.006276905536651611, 113.0
1589353, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154793.71875, 151497.921875, 165274.265625, -0.0493854284286499, -0.99505615234375, 0.006253719329833984, 113.0
1589363, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154790.640625, 151486.734375, 165278.3125, -0.0493202805519104, -0.9950008392333984, 0.006384789943695068, 117.0
1589373, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154790.640625, 151486.734375, 165283.34375, -0.049355268478393555, -0.9950504302978516, 0.006230451166629791, 117.0
1589383, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154781.1875, 151496.671875, 165278.796875, -0.049375176429748535, -0.9949817657470703, 0.006240852177143097, 117.0
1589393, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154784.84375, 151490.46875, 165273.765625, -0.04945915937423706, -0.9950599670410156, 0.0061783865094184875, 117.0
1589403, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154792.359375, 151494.1875, 165270.765625, -0.04942739009857178, -0.9949741363525391, 0.006066761910915375, 117.0
1589413, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154791.78125, 151492.3125, 165283.34375, -0.049412310123443604, -0.9950218200683594, 0.006200216710567474, 117.0
1589423, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154790.640625, 151496.0625, 165280.34375, -0.049297451972961426, -0.9950103759765625, 0.00624644011259079, 117.0
1589433, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154798.71875, 151491.703125, 165283.34375, -0.04939526319503784, -0.995025634765625, 0.0063156858086586, 117.0
1589443, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154798.71875, 151491.703125, 165283.34375, -0.04937291145324707, -0.9950675964355469, 0.006331987679004669, 117.0
1589453, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154789.28125, 151492.3125, 165283.34375, -0.04946577548980713, -0.9950790405273438, 0.006242372095584869, 117.0
1589463, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154795.640625, 151491.703125, 165279.859375, -0.04933589696884155, -0.9950351715087891, 0.006461746990680695, 111.0
1589473, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154786.203125, 151496.0625, 165280.34375, -0.04940485954284668, -0.9949989318847656, 0.006486043334007263, 111.0
1589483, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154793.71875, 151496.0625, 165278.3125, -0.049475908279418945, -0.9950466156005859, 0.006104364991188049, 111.0
1589493, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154789.28125, 151484.25, 165280.828125, -0.049395084381103516, -0.9949989318847656, 0.006105504930019379, 111.0
1589503, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154786.78125, 151491.09375, 165283.828125, -0.04927319288253784, -0.9949760437011719, 0.006393715739250183, 111.0
1589513, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154793.71875, 151492.3125, 165285.375, -0.049334168434143066, -0.9950981140136719, 0.006436295807361603, 111.0
1589523, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154789.28125, 151495.4375, 165278.3125, -0.0493893027305603, -0.9951324462890625, 0.006121926009654999, 111.0
1589533, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154793.71875, 151501.03125, 165278.3125, -0.04934161901473999, -0.9950046539306641, 0.006351247429847717, 111.0
1589543, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154786.203125, 151492.953125, 165276.78125, -0.04948240518569946, -0.9950370788574219, 0.0062195733189582825, 111.0
1589553, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154793.71875, 151484.25, 165287.40625, -0.049382686614990234, -0.9949836730957031, 0.006197348237037659, 111.0
1589563, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154791.78125, 151491.09375, 165283.34375, -0.049365460872650146, -0.9950599670410156, 0.006255388259887695, 123.0
1589573, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154781.765625, 151489.21875, 165285.859375, -0.049434542655944824, -0.9951229095458984, 0.006009712815284729, 123.0
1589583, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154786.78125, 151500.40625, 165273.765625, -0.04915744066238403, -0.9949703216552734, 0.00691116601228714, 123.0
1589593, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154787.34375, 151498.546875, 165275.796875, -0.04940885305404663, -0.9950580596923828, 0.0060406699776649475, 123.0
1589603, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154785.421875, 151491.09375, 165277.828125, -0.04939687252044678, -0.9950294494628906, 0.006242617964744568, 123.0
1589613, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154789.859375, 151488.609375, 165284.890625, -0.04937338829040527, -0.9950466156005859, 0.006196759641170502, 123.0
1589623, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154784.84375, 151496.0625, 165279.296875, -0.04945498704910278, -0.9950675964355469, 0.0063034892082214355, 123.0
1589633, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154787.34375, 151498.546875, 165276.78125, -0.04931551218032837, -0.9951362609863281, 0.006433650851249695, 123.0
1589643, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154788.703125, 151498.546875, 165281.3125, -0.04943209886550903, -0.9949989318847656, 0.006680667400360107, 123.0
1589653, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154787.34375, 151486.734375, 165273.765625, -0.049422264099121094, -0.9950122833251953, 0.006101176142692566, 123.0
1589663, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154779.265625, 151498.546875, 165280.828125, -0.04929870367050171, -0.9950599670410156, 0.006175883114337921, 112.0
1589673, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154779.265625, 151498.546875, 165280.828125, -0.04935634136199951, -0.9950160980224609, 0.006170935928821564, 112.0
1589683, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154787.34375, 151501.640625, 165273.765625, -0.0494236946105957, -0.9950199127197266, 0.006130792200565338, 112.0
1589693, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154784.265625, 151497.3125, 165276.78125, -0.04936283826828003, -0.9951190948486328, 0.006400592625141144, 112.0
1589703, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154796.21875, 151494.1875, 165288.859375, -0.049378275871276855, -0.9949913024902344, 0.0064229294657707214, 112.0
1589713, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154798.15625, 151488.609375, 165278.3125, -0.04920917749404907, -0.9951019287109375, 0.006507754325866699, 112.0
1589723, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154791.78125, 151486.734375, 165276.28125, -0.049515366554260254, -0.9950885772705078, 0.006077870726585388, 112.0
1589733, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154789.859375, 151495.4375, 165276.28125, -0.04941302537918091, -0.9949932098388672, 0.006427161395549774, 112.0
1589743, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154794.296875, 151497.921875, 165286.34375, -0.04939538240432739, -0.9949932098388672, 0.006407536566257477, 112.0
1589753, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154786.78125, 151479.890625, 165287.40625, -0.04936397075653076, -0.9950046539306641, 0.006302006542682648, 112.0
1589763, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154787.34375, 151487.34375, 165285.375, -0.04941648244857788, -0.9950714111328125, 0.006294600665569305, 120.0
1589773, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154794.296875, 151489.21875, 165283.828125, -0.0493505597114563, -0.9950695037841797, 0.006356649100780487, 120.0
1589783, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154791.21875, 151501.03125, 165281.3125, -0.04941040277481079, -0.9949569702148438, 0.006185479462146759, 120.0
1589793, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154791.78125, 151496.0625, 165276.28125, -0.04939526319503784, -0.9950981140136719, 0.00622905045747757, 120.0
1589803, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154786.78125, 151484.25, 165280.828125, -0.049460411071777344, -0.9949836730957031, 0.006383344531059265, 120.0
1589813, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154791.78125, 151491.09375, 165281.3125, -0.049483537673950195, -0.9950389862060547, 0.006234981119632721, 120.0
1589823, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154791.78125, 151496.671875, 165283.34375, -0.0492168664932251, -0.9949665069580078, 0.006230667233467102, 120.0
1589833, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154793.71875, 151501.03125, 165278.3125, -0.04933410882949829, -0.9951553344726562, 0.006229512393474579, 120.0
1589843, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154805.09375, 151500.40625, 165285.859375, -0.04936641454696655, -0.9949760437011719, 0.006254889070987701, 120.0
1589853, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154792.9375, 151498.546875, 165294.953125, -0.04944157600402832, -0.9950160980224609, 0.0062475427985191345, 120.0
1589863, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154794.296875, 151493.578125, 165285.375, -0.04931306838989258, -0.9950542449951172, 0.0062732696533203125, 112.0
1589873, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154794.296875, 151491.703125, 165285.859375, -0.049423933029174805, -0.9949779510498047, 0.0063948482275009155, 112.0
1589883, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154794.296875, 151494.828125, 165276.78125, -0.04943746328353882, -0.9951095581054688, 0.00616849958896637, 112.0
1589893, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154792.359375, 151502.890625, 165283.34375, -0.04944133758544922, -0.9950370788574219, 0.0062914565205574036, 112.0
1589903, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154792.359375, 151502.890625, 165283.34375, -0.049403488636016846, -0.9950447082519531, 0.006109066307544708, 112.0
1589913, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154797.9375, 151494.1875, 165276.28125, -0.04940861463546753, -0.994964599609375, 0.006197802722454071, 112.0
1589923, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154794.859375, 151489.21875, 165288.375, -0.04937124252319336, -0.9950904846191406, 0.006569243967533112, 112.0
1589933, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154792.359375, 151487.34375, 165283.828125, -0.04949241876602173, -0.9950103759765625, 0.006356194615364075, 112.0
1589943, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154798.71875, 151499.796875, 165288.375, -0.049386799335479736, -0.9950828552246094, 0.006088331341743469, 112.0
1589953, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154794.296875, 151493.578125, 165292.921875, -0.049323320388793945, -0.9949531555175781, 0.006418786942958832, 112.0
1589963, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154795.4375, 151504.125, 165271.25, -0.049247682094573975, -0.9948844909667969, 0.007279835641384125, 122.0
1589973, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154796.21875, 151492.3125, 165276.78125, -0.049489378929138184, -0.9950370788574219, 0.00609307736158371, 122.0
1589983, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154801.796875, 151484.859375, 165283.828125, -0.049364328384399414, -0.9950084686279297, 0.006391584873199463, 122.0
1589993, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154798.15625, 151502.28125, 165281.3125, -0.04937422275543213, -0.9950904846191406, 0.006276726722717285, 122.0
