timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw
48256, 0.0, 0.0, 82.91976165771484, 0.0, 0.0, 0.33721923828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015683859586715698, -0.7386341094970703, 0.01865708827972412, 0.6911094784736633
48266, 0.0, 0.0, 82.92170715332031, 0.0, 0.0, 0.194549560546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01566767692565918, -0.7384500503540039, 0.018656641244888306, 0.6902531981468201
48276, 0.0, 0.0, 82.92345428466797, 0.0, 0.0, 0.174713134765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015559166669845581, -0.7387399673461914, 0.018480345606803894, 0.6906765103340149
48286, 0.0, 0.0, 82.92284393310547, 0.0, 0.0, -0.06103515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01614394783973694, -0.7365293502807617, -0.002930261194705963, 0.6903892755508423
48296, 0.0, 0.0, 82.92229461669922, 0.0, 0.0, -0.054931640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016141295433044434, -0.7365255355834961, -0.0026116743683815002, 0.6906929016113281
48306, 0.0, 0.0, 82.9261703491211, 0.0, 0.0, 0.3875732421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016062945127487183, -0.7366228103637695, -0.0028634294867515564, 0.6904081106185913
48316, 0.0, 0.0, 82.92965698242188, 0.0, 0.0, 0.348663330078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016022473573684692, -0.7364225387573242, -0.002575904130935669, 0.6905961632728577
48326, 0.0, 0.0, 82.93280029296875, 0.0, 0.0, 0.3143310546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015633612871170044, -0.7386054992675781, 0.018529415130615234, 0.6913396120071411
48336, 0.0, 0.0, 82.93563079833984, 0.0, 0.0, 0.283050537109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01563805341720581, -0.7384958267211914, 0.018654748797416687, 0.6916013360023499
48346, 0.0, 0.0, 82.93817138671875, 0.0, 0.0, 0.254058837890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015726447105407715, -0.7384662628173828, 0.018625915050506592, 0.6919844150543213
48356, 0.0, 0.0, 82.94046020507812, 0.0, 0.0, 0.2288818359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015647083520889282, -0.7385635375976562, 0.01873786747455597, 0.6914957761764526
48366, 0.0, 0.0, 82.93978881835938, 0.0, 0.0, -0.067138671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015726059675216675, -0.7385091781616211, 0.01863923668861389, 0.6913965940475464
48376, 0.0, 0.0, 82.9391860961914, 0.0, 0.0, -0.060272216796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015685170888900757, -0.7385463714599609, 0.018787935376167297, 0.6928355693817139
48386, 0.0, 0.0, 82.93809509277344, 0.0, 0.0, -0.109100341796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015993505716323853, -0.7365493774414062, -0.002886652946472168, 0.6932213306427002
48396, 0.0, 0.0, 82.9371109008789, 0.0, 0.0, -0.098419189453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01609697937965393, -0.7365188598632812, -0.002730950713157654, 0.6945143938064575
48406, 0.0, 0.0, 82.93021392822266, 0.0, 0.0, -0.689697265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015928804874420166, -0.736638069152832, -0.002927452325820923, 0.6947948336601257
48416, 0.0, 0.0, 82.92400360107422, 0.0, 0.0, -0.62103271484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016072630882263184, -0.7365150451660156, -0.002718620002269745, 0.6951413154602051
48426, 0.0, 0.0, 82.92169189453125, 0.0, 0.0, -0.231170654296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01564347743988037, -0.7385454177856445, 0.018719568848609924, 0.6956253051757812
48436, 0.0, 0.0, 82.91961669921875, 0.0, 0.0, -0.20751953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015737295150756836, -0.7385721206665039, 0.018677175045013428, 0.6971684098243713
48446, 0.0, 0.0, 82.92485809326172, 0.0, 0.0, 0.524139404296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015594452619552612, -0.7384796142578125, 0.018697351217269897, 0.6963078379631042
48456, 0.0, 0.0, 82.92957305908203, 0.0, 0.0, 0.47149658203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015931546688079834, -0.7386226654052734, 0.01810130476951599, 0.6964060068130493
48466, 0.0, 0.0, 82.92999267578125, 0.0, 0.0, 0.041961669921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015602171421051025, -0.7385711669921875, 0.018842041492462158, 0.6979019641876221
48476, 0.0, 0.0, 82.93036651611328, 0.0, 0.0, 0.037384033203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015675514936447144, -0.7385463714599609, 0.018741101026535034, 0.6982954740524292
48486, 0.0, 0.0, 82.9312515258789, 0.0, 0.0, 0.0885009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015727579593658447, -0.7384843826293945, 0.018922552466392517, 0.698948323726654
48496, 0.0, 0.0, 82.93204498291016, 0.0, 0.0, 0.079345703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015957683324813843, -0.7365474700927734, -0.0027763843536376953, 0.699857771396637
48506, 0.0, 0.0, 82.93440246582031, 0.0, 0.0, 0.235748291015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016003698110580444, -0.7366275787353516, -0.0026564598083496094, 0.6996790170669556
48516, 0.0, 0.0, 82.9365234375, 0.0, 0.0, 0.21209716796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016073763370513916, -0.7365493774414062, -0.0028081759810447693, 0.7003945112228394
48526, 0.0, 0.0, 82.93077850341797, 0.0, 0.0, -0.574493408203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01612493395805359, -0.7364568710327148, -0.002710290253162384, 0.7010356187820435
48536, 0.0, 0.0, 82.92560577392578, 0.0, 0.0, -0.51727294921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015608042478561401, -0.7384700775146484, 0.018659397959709167, 0.7007492184638977
48546, 0.0, 0.0, 82.91603088378906, 0.0, 0.0, -0.957489013671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015575110912322998, -0.7386493682861328, 0.018837541341781616, 0.7004281878471375
48556, 0.0, 0.0, 82.90740966796875, 0.0, 0.0, -0.86212158203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0157015323638916, -0.7385072708129883, 0.018512234091758728, 0.7002184987068176
48566, 0.0, 0.0, 82.90129089355469, 0.0, 0.0, -0.61187744140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015632808208465576, -0.7384986877441406, 0.018807172775268555, 0.69957035779953
48576, 0.0, 0.0, 82.89578247070312, 0.0, 0.0, -0.55084228515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015670299530029297, -0.7385635375976562, 0.01860181987285614, 0.6995623707771301
48586, 0.0, 0.0, 82.88809204101562, 0.0, 0.0, -0.76904296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016347050666809082, -0.7366828918457031, -0.0034418702125549316, 0.6999718546867371
48596, 0.0, 0.0, 82.88117218017578, 0.0, 0.0, -0.691986083984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015990614891052246, -0.7364311218261719, -0.0024773702025413513, 0.700259268283844
48606, 0.0, 0.0, 82.87385559082031, 0.0, 0.0, -0.731658935546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0160067081451416, -0.7366085052490234, -0.002872459590435028, 0.7004656195640564
48616, 0.0, 0.0, 82.86726379394531, 0.0, 0.0, -0.6591796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01601383090019226, -0.7365970611572266, -0.002778097987174988, 0.700116753578186
48626, 0.0, 0.0, 82.85586547851562, 0.0, 0.0, -1.13983154296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016306012868881226, -0.7366771697998047, -0.003213144838809967, 0.7014340758323669
48636, 0.0, 0.0, 82.8456039428711, 0.0, 0.0, -1.026153564453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015565574169158936, -0.7384576797485352, 0.01912379264831543, 0.7014616131782532
48646, 0.0, 0.0, 82.83637237548828, 0.0, 0.0, -0.92315673828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015655189752578735, -0.7384757995605469, 0.018888741731643677, 0.7020281553268433
48656, 0.0, 0.0, 82.82806396484375, 0.0, 0.0, -0.830841064453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015577942132949829, -0.738560676574707, 0.018394455313682556, 0.701728105545044
48666, 0.0, 0.0, 82.81128692626953, 0.0, 0.0, -1.677703857421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015606284141540527, -0.7385263442993164, 0.018851235508918762, 0.7016582489013672
48676, 0.0, 0.0, 82.79618835449219, 0.0, 0.0, -1.509857177734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015636920928955078, -0.7384910583496094, 0.01870104670524597, 0.7008324265480042
48686, 0.0, 0.0, 82.78861999511719, 0.0, 0.0, -0.7568359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01609170436859131, -0.7366399765014648, -0.0026694685220718384, 0.7007803320884705
48696, 0.0, 0.0, 82.78180694580078, 0.0, 0.0, -0.681304931640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016076892614364624, -0.7365779876708984, -0.002750001847743988, 0.7027906179428101
48706, 0.0, 0.0, 82.77841186523438, 0.0, 0.0, -0.339508056640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01599806547164917, -0.7365818023681641, -0.0028678253293037415, 0.7025406956672668
48716, 0.0, 0.0, 82.77535247802734, 0.0, 0.0, -0.305938720703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015879333019256592, -0.7365894317626953, -0.0028151050209999084, 0.7030519247055054
48726, 0.0, 0.0, 82.7851791381836, 0.0, 0.0, 0.982666015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015665173530578613, -0.7384891510009766, 0.01870591938495636, 0.7037714123725891
48736, 0.0, 0.0, 82.79402160644531, 0.0, 0.0, 0.884246826171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015682190656661987, -0.738560676574707, 0.018826588988304138, 0.7034007906913757
48746, 0.0, 0.0, 82.7965087890625, 0.0, 0.0, 0.24871826171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015494197607040405, -0.7386035919189453, 0.01862005889415741, 0.7024435997009277
48756, 0.0, 0.0, 82.79875183105469, 0.0, 0.0, 0.22430419921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015716999769210815, -0.7386188507080078, 0.01860228180885315, 0.7016869187355042
48766, 0.0, 0.0, 82.81060791015625, 0.0, 0.0, 1.18560791015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015661776065826416, -0.7384586334228516, 0.01886555552482605, 0.7009472250938416
48776, 0.0, 0.0, 82.82128143310547, 0.0, 0.0, 1.067352294921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015575975179672241, -0.7385854721069336, 0.01845361292362213, 0.701409101486206
48786, 0.0, 0.0, 82.83307647705078, 0.0, 0.0, 1.17950439453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01608598232269287, -0.7365617752075195, -0.0025699064135551453, 0.7016038298606873
48796, 0.0, 0.0, 82.84368896484375, 0.0, 0.0, 1.061248779296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016018450260162354, -0.7365760803222656, -0.002553790807723999, 0.7022590041160583
48806, 0.0, 0.0, 82.8548812866211, 0.0, 0.0, 1.119232177734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01601099967956543, -0.7365169525146484, -0.002933613955974579, 0.7024520635604858
48816, 0.0, 0.0, 82.86495208740234, 0.0, 0.0, 1.007080078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016026735305786133, -0.7366800308227539, -0.0025812163949012756, 0.7030366659164429
48826, 0.0, 0.0, 82.8783950805664, 0.0, 0.0, 1.34429931640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015958577394485474, -0.7366456985473633, -0.002858571708202362, 0.7029317617416382
48836, 0.0, 0.0, 82.89049530029297, 0.0, 0.0, 1.21002197265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01572328805923462, -0.738616943359375, 0.01867423951625824, 0.7040351033210754
48846, 0.0, 0.0, 82.89482116699219, 0.0, 0.0, 0.432586669921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01564773917198181, -0.7385244369506836, 0.018612787127494812, 0.7037360072135925
48856, 0.0, 0.0, 82.89871215820312, 0.0, 0.0, 0.38909912109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015624552965164185, -0.7384958267211914, 0.018723323941230774, 0.7052380442619324
48866, 0.0, 0.0, 82.90658569335938, 0.0, 0.0, 0.787353515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015688449144363403, -0.7384939193725586, 0.01888693869113922, 0.7046297192573547
48876, 0.0, 0.0, 82.9136734008789, 0.0, 0.0, 0.708770751953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016278982162475586, -0.7366247177124023, -0.003342844545841217, 0.7054564356803894
48886, 0.0, 0.0, 82.91896057128906, 0.0, 0.0, 0.528717041015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015960872173309326, -0.7365541458129883, -0.0025938302278518677, 0.7062488198280334
48896, 0.0, 0.0, 82.92372131347656, 0.0, 0.0, 0.47607421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01599624752998352, -0.7365665435791016, -0.002778477966785431, 0.7060847282409668
48906, 0.0, 0.0, 82.9291000366211, 0.0, 0.0, 0.537872314453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015963226556777954, -0.7365283966064453, -0.0027272701263427734, 0.7046689391136169
48916, 0.0, 0.0, 82.9339370727539, 0.0, 0.0, 0.48370361328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01601994037628174, -0.7365436553955078, -0.0028734728693962097, 0.7053682804107666
48926, 0.0, 0.0, 82.93063354492188, 0.0, 0.0, -0.330352783203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01615932583808899, -0.7366209030151367, -0.0028258711099624634, 0.7051984667778015
48936, 0.0, 0.0, 82.92766571044922, 0.0, 0.0, -0.296783447265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01558375358581543, -0.7385072708129883, 0.01852761209011078, 0.7066314816474915
48946, 0.0, 0.0, 82.91624450683594, 0.0, 0.0, -1.142120361328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015562564134597778, -0.7385663986206055, 0.018824517726898193, 0.7067897915840149
48956, 0.0, 0.0, 82.90596008300781, 0.0, 0.0, -1.0284423828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0157468318939209, -0.7384634017944336, 0.018586352467536926, 0.707706093788147
48966, 0.0, 0.0, 82.89397430419922, 0.0, 0.0, -1.198577880859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01564610004425049, -0.7384624481201172, 0.018595725297927856, 0.7067935466766357
48976, 0.0, 0.0, 82.88318634033203, 0.0, 0.0, -1.07879638671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01603531837463379, -0.7365388870239258, -0.0028828755021095276, 0.706935465335846
48986, 0.0, 0.0, 82.8783950805664, 0.0, 0.0, -0.4791259765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015990614891052246, -0.7366714477539062, -0.0029059499502182007, 0.7074642181396484
48996, 0.0, 0.0, 82.87408447265625, 0.0, 0.0, -0.431060791015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016024261713027954, -0.7364540100097656, -0.002720855176448822, 0.7086557149887085
49006, 0.0, 0.0, 82.88005065917969, 0.0, 0.0, 0.59661865234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016026824712753296, -0.7366266250610352, -0.0027355998754501343, 0.7073213458061218
49016, 0.0, 0.0, 82.88542175292969, 0.0, 0.0, 0.537109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01604175567626953, -0.7365942001342773, -0.002857588231563568, 0.7068401575088501
49026, 0.0, 0.0, 82.89244079589844, 0.0, 0.0, 0.701904296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016021281480789185, -0.7365446090698242, -0.002883121371269226, 0.7070923447608948
49036, 0.0, 0.0, 82.89875793457031, 0.0, 0.0, 0.6317138671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015588104724884033, -0.7384977340698242, 0.018607527017593384, 0.7067142128944397
49046, 0.0, 0.0, 82.90390014648438, 0.0, 0.0, 0.51422119140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015586286783218384, -0.7387237548828125, 0.018580153584480286, 0.7067243456840515
49056, 0.0, 0.0, 82.90852355957031, 0.0, 0.0, 0.46234130859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01567980647087097, -0.7385578155517578, 0.018537476658821106, 0.7080462574958801
49066, 0.0, 0.0, 82.90995025634766, 0.0, 0.0, 0.142669677734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01554366946220398, -0.7384777069091797, 0.018685877323150635, 0.7099120616912842
49076, 0.0, 0.0, 82.9112319946289, 0.0, 0.0, 0.128173828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016068845987319946, -0.736689567565918, -0.002701975405216217, 0.7099786400794983
49086, 0.0, 0.0, 82.90965270996094, 0.0, 0.0, -0.157928466796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016079753637313843, -0.7365808486938477, -0.002763025462627411, 0.7097147703170776
49096, 0.0, 0.0, 82.90823364257812, 0.0, 0.0, -0.14190673828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01610386371612549, -0.7366094589233398, -0.002512238919734955, 0.7096148133277893
49106, 0.0, 0.0, 82.90914154052734, 0.0, 0.0, 0.090789794921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016091078519821167, -0.736628532409668, -0.002622649073600769, 0.7116554379463196
49116, 0.0, 0.0, 82.90995788574219, 0.0, 0.0, 0.081634521484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01603648066520691, -0.7365884780883789, -0.0026982873678207397, 0.7123859524726868
49126, 0.0, 0.0, 82.9134292602539, 0.0, 0.0, 0.347137451171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016000300645828247, -0.7364654541015625, -0.0026966631412506104, 0.7129557728767395
49136, 0.0, 0.0, 82.91655731201172, 0.0, 0.0, 0.31280517578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015490531921386719, -0.7386550903320312, 0.01840890944004059, 0.7137510776519775
49146, 0.0, 0.0, 82.91663360595703, 0.0, 0.0, 0.00762939453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01569923758506775, -0.7385673522949219, 0.018844857811927795, 0.7141025066375732
49156, 0.0, 0.0, 82.91670227050781, 0.0, 0.0, 0.006866455078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015535175800323486, -0.7384147644042969, 0.01837158203125, 0.7143088579177856
49166, 0.0, 0.0, 82.907470703125, 0.0, 0.0, -0.92315673828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015655189752578735, -0.7385158538818359, 0.01886598765850067, 0.7148038744926453
49176, 0.0, 0.0, 82.89916229248047, 0.0, 0.0, -0.830841064453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01564452052116394, -0.7385978698730469, 0.01871296763420105, 0.7158315777778625
49186, 0.0, 0.0, 82.8966064453125, 0.0, 0.0, -0.255584716796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016194522380828857, -0.7365579605102539, -0.0026130974292755127, 0.7154255509376526
49196, 0.0, 0.0, 82.89430236816406, 0.0, 0.0, -0.23040771484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01601165533065796, -0.7365379333496094, -0.002853959798812866, 0.7152168154716492
49206, 0.0, 0.0, 82.89496612548828, 0.0, 0.0, 0.066375732421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01585710048675537, -0.7365989685058594, -0.0029020458459854126, 0.7147505879402161
49216, 0.0, 0.0, 82.89556121826172, 0.0, 0.0, 0.05950927734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016135066747665405, -0.7366704940795898, -0.0026542097330093384, 0.7163501381874084
49226, 0.0, 0.0, 82.88680267333984, 0.0, 0.0, -0.8758544921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01576581597328186, -0.738530158996582, 0.018558844923973083, 0.715583086013794
49236, 0.0, 0.0, 82.87892150878906, 0.0, 0.0, -0.788116455078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015579909086227417, -0.7384605407714844, 0.01882953941822052, 0.7161389589309692
49246, 0.0, 0.0, 82.88221740722656, 0.0, 0.0, 0.32958984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01562771201133728, -0.7385139465332031, 0.018574506044387817, 0.7161667943000793
49256, 0.0, 0.0, 82.88518524169922, 0.0, 0.0, 0.296783447265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01571795344352722, -0.7385473251342773, 0.0186900794506073, 0.7179116010665894
49266, 0.0, 0.0, 82.88402557373047, 0.0, 0.0, -0.115966796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015655577182769775, -0.7386379241943359, 0.018658623099327087, 0.7173210382461548
49276, 0.0, 0.0, 82.88298034667969, 0.0, 0.0, -0.104522705078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01559266448020935, -0.7385959625244141, 0.018630251288414, 0.7173190712928772
49286, 0.0, 0.0, 82.88368225097656, 0.0, 0.0, 0.0701904296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016018062829971313, -0.7364826202392578, -0.002667628228664398, 0.7173593640327454
49296, 0.0, 0.0, 82.88431549072266, 0.0, 0.0, 0.063323974609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01595744490623474, -0.7365646362304688, -0.0027456581592559814, 0.7170816659927368
49306, 0.0, 0.0, 82.88269805908203, 0.0, 0.0, -0.1617431640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016131579875946045, -0.7365713119506836, -0.0026671215891838074, 0.716562032699585
49316, 0.0, 0.0, 82.88124084472656, 0.0, 0.0, -0.145721435546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01601293683052063, -0.7366628646850586, -0.0024798214435577393, 0.7170319557189941
49326, 0.0, 0.0, 82.87281799316406, 0.0, 0.0, -0.84228515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015688925981521606, -0.7385673522949219, 0.01866777241230011, 0.7182617783546448
49336, 0.0, 0.0, 82.86524200439453, 0.0, 0.0, -0.757598876953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015643805265426636, -0.7385215759277344, 0.018773242831230164, 0.7190753221511841
49346, 0.0, 0.0, 82.85623168945312, 0.0, 0.0, -0.901031494140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015610337257385254, -0.738581657409668, 0.018234699964523315, 0.71934974193573
49356, 0.0, 0.0, 82.8481216430664, 0.0, 0.0, -0.811004638671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01570916175842285, -0.7384605407714844, 0.018778115510940552, 0.7190500497817993
49366, 0.0, 0.0, 82.84519958496094, 0.0, 0.0, -0.292205810546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015628725290298462, -0.7384023666381836, 0.018839016556739807, 0.7182071805000305
49376, 0.0, 0.0, 82.84256744384766, 0.0, 0.0, -0.263214111328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015594393014907837, -0.7384738922119141, 0.01888526976108551, 0.7183046936988831
49386, 0.0, 0.0, 82.84457397460938, 0.0, 0.0, 0.200653076171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01602301001548767, -0.7364978790283203, -0.002827368676662445, 0.7197011113166809
49396, 0.0, 0.0, 82.84638214111328, 0.0, 0.0, 0.180816650390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016113966703414917, -0.736567497253418, -0.0027379021048545837, 0.7188465595245361
49406, 0.0, 0.0, 82.86058807373047, 0.0, 0.0, 1.42059326171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016000866889953613, -0.7365636825561523, -0.0026402175426483154, 0.7194534540176392
49416, 0.0, 0.0, 82.87336730957031, 0.0, 0.0, 1.277923583984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015962928533554077, -0.7364616394042969, -0.0027844905853271484, 0.7195360660552979
49426, 0.0, 0.0, 82.8733901977539, 0.0, 0.0, 0.002288818359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01552996039390564, -0.738555908203125, 0.018790781497955322, 0.7193836569786072
49436, 0.0, 0.0, 82.8734130859375, 0.0, 0.0, 0.002288818359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01568552851676941, -0.7385492324829102, 0.01872175931930542, 0.7202680110931396
49446, 0.0, 0.0, 82.87998962402344, 0.0, 0.0, 0.65765380859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01556137204170227, -0.7386150360107422, 0.01828029751777649, 0.7205995917320251
