timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, laserFront
76452, 0.0, 0.0, 57.112037658691406, 0.0, 0.0, 0.26092529296875, 155858.5625, 152673.65625, 166422.53125, 0.0, 0.0, 0.0, 0.0, 135.0
76462, 0.0, 0.0, 57.117122650146484, 0.0, 0.0, 0.5084991455078125, 155864.703125, 152692.328125, 166405.890625, 0.0, 0.0, 0.0, 0.0, 121.0
76472, 0.0, 0.0, 57.12169647216797, 0.0, 0.0, 0.4573822021484375, 155858.5625, 152682.390625, 166405.890625, 0.0, 0.0, 0.0, 0.0, 121.0
76482, 0.0, 0.0, 57.13620376586914, 0.0, 0.0, 1.4507293701171875, 155868.015625, 152682.390625, 166410.921875, 0.0, 0.0, 0.0, 0.0, 121.0
76492, 0.0, 0.0, 57.149261474609375, 0.0, 0.0, 1.3057708740234375, 155864.9375, 152683.0, 166410.921875, 0.0, 0.0, 0.0, 0.0, 121.0
76502, 0.0, 0.0, 57.16320037841797, 0.0, 0.0, 1.393890380859375, 155854.109375, 152679.90625, 166412.953125, 0.0, 0.0, 0.0, 0.0, 121.0
76512, 0.0, 0.0, 57.175743103027344, 0.0, 0.0, 1.2542724609375, 155865.5, 152684.265625, 166417.984375, 0.0, 0.0, 0.0, 0.0, 121.0
76522, 0.0, 0.0, 57.18812561035156, 0.0, 0.0, 1.238250732421875, 155853.546875, 152680.515625, 166408.40625, 0.0, 0.0, 0.0, 0.0, 121.0
76532, 0.0, 0.0, 57.19926834106445, 0.0, 0.0, 1.1142730712890625, 155865.5, 152676.140625, 166414.984375, 0.0, 0.0, 0.0, 0.0, 121.0
76542, 0.0, 0.0, 57.2005500793457, 0.0, 0.0, 0.128173828125, 155860.5, 152680.515625, 166408.875, 0.0, 0.0, 0.0, 0.0, 121.0
76552, 0.0, 0.0, 57.20170211791992, 0.0, 0.0, 0.115203857421875, 155856.625, 152691.71875, 166413.4375, 0.0, 0.0, 0.0, 0.0, 121.0
76562, 0.0, 0.0, 57.19891357421875, 0.0, 0.0, -0.2788543701171875, 155873.59375, 152677.421875, 166410.921875, 0.0, 0.0, 0.0, 0.0, 121.0
76572, 0.0, 0.0, 57.19640350341797, 0.0, 0.0, -0.251007080078125, 155861.0625, 152678.015625, 166406.359375, 0.0, 0.0, 0.0, 0.0, 134.0
76582, 0.0, 0.0, 57.19414520263672, 0.0, 0.0, -0.225830078125, 155854.109375, 152685.484375, 166408.40625, 0.0, 0.0, 0.0, 0.0, 134.0
76592, 0.0, 0.0, 57.19211196899414, 0.0, 0.0, -0.2033233642578125, 155863.0, 152675.53125, 166412.953125, 0.0, 0.0, 0.0, 0.0, 134.0
76602, 0.0, 0.0, 57.1870002746582, 0.0, 0.0, -0.51116943359375, 155866.640625, 152684.875, 166415.46875, 0.0, 0.0, 0.0, 0.0, 134.0
76612, 0.0, 0.0, 57.18239974975586, 0.0, 0.0, -0.460052490234375, 155856.046875, 152682.390625, 166412.46875, 0.0, 0.0, 0.0, 0.0, 134.0
76622, 0.0, 0.0, 57.18208694458008, 0.0, 0.0, -0.031280517578125, 155861.0625, 152675.53125, 166408.875, 0.0, 0.0, 0.0, 0.0, 134.0
76632, 0.0, 0.0, 57.18180465698242, 0.0, 0.0, -0.028228759765625, 155863.0, 152683.609375, 166405.40625, 0.0, 0.0, 0.0, 0.0, 134.0
76642, 0.0, 0.0, 57.17991256713867, 0.0, 0.0, -0.189208984375, 155863.0, 152683.609375, 166405.40625, 0.0, 0.0, 0.0, 0.0, 134.0
76652, 0.0, 0.0, 57.17820739746094, 0.0, 0.0, -0.1705169677734375, 155861.0625, 152680.515625, 166403.84375, 0.0, 0.0, 0.0, 0.0, 134.0
76662, 0.0, 0.0, 57.17776870727539, 0.0, 0.0, -0.0438690185546875, 155866.078125, 152691.71875, 166424.5625, 0.0, 0.0, 0.0, 0.0, 120.0
76672, 0.0, 0.0, 57.177371978759766, 0.0, 0.0, -0.0396728515625, 155856.046875, 152676.8125, 166408.40625, 0.0, 0.0, 0.0, 0.0, 120.0
76682, 0.0, 0.0, 57.18357849121094, 0.0, 0.0, 0.6206512451171875, 155866.078125, 152685.484375, 166413.90625, 0.0, 0.0, 0.0, 0.0, 120.0
76692, 0.0, 0.0, 57.18916320800781, 0.0, 0.0, 0.5584716796875, 155864.9375, 152682.390625, 166415.953125, 0.0, 0.0, 0.0, 0.0, 120.0
76702, 0.0, 0.0, 57.19473648071289, 0.0, 0.0, 0.5573272705078125, 155861.0625, 152678.625, 166410.921875, 0.0, 0.0, 0.0, 0.0, 120.0
76712, 0.0, 0.0, 57.19975280761719, 0.0, 0.0, 0.5016326904296875, 155863.0, 152677.421875, 166412.953125, 0.0, 0.0, 0.0, 0.0, 120.0
76722, 0.0, 0.0, 57.207000732421875, 0.0, 0.0, 0.72479248046875, 155861.625, 152684.875, 166412.953125, 0.0, 0.0, 0.0, 0.0, 120.0
76732, 0.0, 0.0, 57.213523864746094, 0.0, 0.0, 0.652313232421875, 155873.59375, 152678.015625, 166412.953125, 0.0, 0.0, 0.0, 0.0, 120.0
76742, 0.0, 0.0, 57.23033142089844, 0.0, 0.0, 1.680755615234375, 155860.5, 152681.109375, 166420.96875, 0.0, 0.0, 0.0, 0.0, 120.0
76752, 0.0, 0.0, 57.24545669555664, 0.0, 0.0, 1.5125274658203125, 155861.0625, 152685.484375, 166420.5, 0.0, 0.0, 0.0, 0.0, 120.0
76762, 0.0, 0.0, 57.260711669921875, 0.0, 0.0, 1.5254974365234375, 155862.203125, 152675.53125, 166412.46875, 0.0, 0.0, 0.0, 0.0, 135.0
76782, 0.0, 0.0, 57.27640914916992, 0.0, 0.0, 0.19683837890625, 155858.5625, 152682.390625, 166420.015625, 0.0, 0.0, 0.0, 0.0, 135.0
76792, 0.0, 0.0, 57.27817916870117, 0.0, 0.0, 0.177001953125, 155856.046875, 152678.015625, 166422.53125, 0.0, 0.0, 0.0, 0.0, 135.0
76802, 0.0, 0.0, 57.27703857421875, 0.0, 0.0, -0.1140594482421875, 155858.5625, 152678.625, 166422.53125, 0.0, 0.0, 0.0, 0.0, 135.0
76812, 0.0, 0.0, 57.2760124206543, 0.0, 0.0, -0.1026153564453125, 155856.046875, 152684.875, 166411.875, 0.0, 0.0, 0.0, 0.0, 135.0
76822, 0.0, 0.0, 57.27235412597656, 0.0, 0.0, -0.3658294677734375, 155858.5625, 152676.8125, 166415.953125, 0.0, 0.0, 0.0, 0.0, 135.0
76832, 0.0, 0.0, 57.26906204223633, 0.0, 0.0, -0.3292083740234375, 155863.5625, 152683.0, 166412.953125, 0.0, 0.0, 0.0, 0.0, 135.0
76842, 0.0, 0.0, 57.25953674316406, 0.0, 0.0, -0.9525299072265625, 155865.5, 152679.90625, 166408.40625, 0.0, 0.0, 0.0, 0.0, 135.0
76852, 0.0, 0.0, 57.2509651184082, 0.0, 0.0, -0.8571624755859375, 155868.578125, 152678.625, 166418.453125, 0.0, 0.0, 0.0, 0.0, 135.0
76862, 0.0, 0.0, 57.242156982421875, 0.0, 0.0, -0.8808135986328125, 155860.5, 152684.875, 166406.359375, 0.0, 0.0, 0.0, 0.0, 120.0
76872, 0.0, 0.0, 57.234230041503906, 0.0, 0.0, -0.792694091796875, 155859.125, 152681.78125, 166418.453125, 0.0, 0.0, 0.0, 0.0, 120.0
76882, 0.0, 0.0, 57.23529815673828, 0.0, 0.0, 0.1068115234375, 155871.078125, 152673.65625, 166401.8125, 0.0, 0.0, 0.0, 0.0, 120.0
76892, 0.0, 0.0, 57.23625946044922, 0.0, 0.0, 0.09613037109375, 155871.078125, 152673.65625, 166401.8125, 0.0, 0.0, 0.0, 0.0, 120.0
76902, 0.0, 0.0, 57.23274612426758, 0.0, 0.0, -0.3513336181640625, 155863.5625, 152683.609375, 166412.953125, 0.0, 0.0, 0.0, 0.0, 120.0
76912, 0.0, 0.0, 57.22958755493164, 0.0, 0.0, -0.31585693359375, 155863.5625, 152676.140625, 166415.953125, 0.0, 0.0, 0.0, 0.0, 120.0
76922, 0.0, 0.0, 57.227291107177734, 0.0, 0.0, -0.229644775390625, 155857.984375, 152677.421875, 166418.453125, 0.0, 0.0, 0.0, 0.0, 120.0
76932, 0.0, 0.0, 57.225223541259766, 0.0, 0.0, -0.206756591796875, 155864.9375, 152684.875, 166423.484375, 0.0, 0.0, 0.0, 0.0, 120.0
76942, 0.0, 0.0, 57.22336196899414, 0.0, 0.0, -0.1861572265625, 155863.5625, 152686.09375, 166405.40625, 0.0, 0.0, 0.0, 0.0, 120.0
76952, 0.0, 0.0, 57.22168731689453, 0.0, 0.0, -0.1674652099609375, 155868.015625, 152683.0, 166418.9375, 0.0, 0.0, 0.0, 0.0, 120.0
76962, 0.0, 0.0, 57.213619232177734, 0.0, 0.0, -0.8068084716796875, 155861.0625, 152673.046875, 166413.4375, 0.0, 0.0, 0.0, 0.0, 136.0
76972, 0.0, 0.0, 57.206356048583984, 0.0, 0.0, -0.726318359375, 155863.5625, 152681.78125, 166408.40625, 0.0, 0.0, 0.0, 0.0, 136.0
76982, 0.0, 0.0, 57.19927215576172, 0.0, 0.0, -0.7083892822265625, 155854.6875, 152679.90625, 166407.4375, 0.0, 0.0, 0.0, 0.0, 136.0
76992, 0.0, 0.0, 57.19289779663086, 0.0, 0.0, -0.6374359130859375, 155857.1875, 152680.515625, 166412.953125, 0.0, 0.0, 0.0, 0.0, 136.0
77002, 0.0, 0.0, 57.19153594970703, 0.0, 0.0, -0.1361846923828125, 155856.625, 152684.265625, 166413.4375, 0.0, 0.0, 0.0, 0.0, 136.0
77012, 0.0, 0.0, 57.190311431884766, 0.0, 0.0, -0.1224517822265625, 155863.5625, 152680.515625, 166413.90625, 0.0, 0.0, 0.0, 0.0, 136.0
77022, 0.0, 0.0, 57.18701934814453, 0.0, 0.0, -0.3292083740234375, 155856.046875, 152674.9375, 166405.890625, 0.0, 0.0, 0.0, 0.0, 136.0
77052, 0.0, 0.0, 57.172760009765625, 0.0, 0.0, -0.5352020263671875, 155863.0, 152683.0, 166417.5, 0.0, 0.0, 0.0, 0.0, 136.0
77062, 0.0, 0.0, 57.17177200317383, 0.0, 0.0, -0.0988006591796875, 155860.5, 152684.875, 166417.984375, 0.0, 0.0, 0.0, 0.0, 123.0
77072, 0.0, 0.0, 57.17088317871094, 0.0, 0.0, -0.0888824462890625, 155861.625, 152678.625, 166415.953125, 0.0, 0.0, 0.0, 0.0, 123.0
77082, 0.0, 0.0, 57.171722412109375, 0.0, 0.0, 0.08392333984375, 155864.140625, 152682.390625, 166415.953125, 0.0, 0.0, 0.0, 0.0, 123.0
77092, 0.0, 0.0, 57.17247772216797, 0.0, 0.0, 0.075531005859375, 155859.125, 152682.390625, 166415.953125, 0.0, 0.0, 0.0, 0.0, 123.0
77102, 0.0, 0.0, 57.16276931762695, 0.0, 0.0, -0.9708404541015625, 155868.015625, 152685.484375, 166411.875, 0.0, 0.0, 0.0, 0.0, 123.0
77112, 0.0, 0.0, 57.154029846191406, 0.0, 0.0, -0.8739471435546875, 155857.984375, 152680.515625, 166415.46875, 0.0, 0.0, 0.0, 0.0, 123.0
77122, 0.0, 0.0, 57.14725875854492, 0.0, 0.0, -0.6771087646484375, 155868.015625, 152684.875, 166410.921875, 0.0, 0.0, 0.0, 0.0, 123.0
77132, 0.0, 0.0, 57.14116668701172, 0.0, 0.0, -0.6092071533203125, 155868.015625, 152684.875, 166410.921875, 0.0, 0.0, 0.0, 0.0, 123.0
77142, 0.0, 0.0, 57.140602111816406, 0.0, 0.0, -0.05645751953125, 155861.625, 152684.875, 166417.984375, 0.0, 0.0, 0.0, 0.0, 123.0
77152, 0.0, 0.0, 57.14009475708008, 0.0, 0.0, -0.0507354736328125, 155858.5625, 152678.015625, 166412.953125, 0.0, 0.0, 0.0, 0.0, 123.0
77162, 0.0, 0.0, 57.142372131347656, 0.0, 0.0, 0.2277374267578125, 155857.984375, 152680.515625, 166427.078125, 0.0, 0.0, 0.0, 0.0, 123.0
77172, 0.0, 0.0, 57.1444206237793, 0.0, 0.0, 0.2048492431640625, 155861.625, 152680.515625, 166412.953125, 0.0, 0.0, 0.0, 0.0, 123.0
77182, 0.0, 0.0, 57.14571762084961, 0.0, 0.0, 0.12969970703125, 155866.078125, 152686.75, 166414.984375, 0.0, 0.0, 0.0, 0.0, 132.0
77192, 0.0, 0.0, 57.14688491821289, 0.0, 0.0, 0.116729736328125, 155865.5, 152673.046875, 166413.4375, 0.0, 0.0, 0.0, 0.0, 132.0
77202, 0.0, 0.0, 57.13372039794922, 0.0, 0.0, -1.3164520263671875, 155863.0, 152673.65625, 166413.90625, 0.0, 0.0, 0.0, 0.0, 132.0
77212, 0.0, 0.0, 57.12187194824219, 0.0, 0.0, -1.184844970703125, 155853.546875, 152677.421875, 166413.4375, 0.0, 0.0, 0.0, 0.0, 132.0
77222, 0.0, 0.0, 57.112850189208984, 0.0, 0.0, -0.9021759033203125, 155861.0625, 152680.515625, 166402.890625, 0.0, 0.0, 0.0, 0.0, 132.0
77232, 0.0, 0.0, 57.10472869873047, 0.0, 0.0, -0.8121490478515625, 155866.078125, 152686.140625, 166410.4375, 0.0, 0.0, 0.0, 0.0, 132.0
77242, 0.0, 0.0, 57.10234069824219, 0.0, 0.0, -0.238800048828125, 155859.921875, 152678.625, 166412.953125, 0.0, 0.0, 0.0, 0.0, 132.0
77252, 0.0, 0.0, 57.10019302368164, 0.0, 0.0, -0.2147674560546875, 155855.484375, 152689.234375, 166415.46875, 0.0, 0.0, 0.0, 0.0, 132.0
77262, 0.0, 0.0, 57.09443283081055, 0.0, 0.0, -0.576019287109375, 155860.5, 152680.515625, 166413.4375, 0.0, 0.0, 0.0, 0.0, 119.0
77272, 0.0, 0.0, 57.08924865722656, 0.0, 0.0, -0.5184173583984375, 155858.5625, 152680.515625, 166412.953125, 0.0, 0.0, 0.0, 0.0, 119.0
77292, 0.0, 0.0, 57.09388732910156, 0.0, 0.0, 0.2197265625, 155853.546875, 152690.453125, 166410.921875, 0.0, 0.0, 0.0, 0.0, 119.0
77302, 0.0, 0.0, 57.090396881103516, 0.0, 0.0, -0.3490447998046875, 155863.0, 152678.015625, 166415.953125, 0.0, 0.0, 0.0, 0.0, 119.0
77312, 0.0, 0.0, 57.08725357055664, 0.0, 0.0, -0.3143310546875, 155865.5, 152676.140625, 166420.5, 0.0, 0.0, 0.0, 0.0, 119.0
77322, 0.0, 0.0, 57.09317398071289, 0.0, 0.0, 0.592041015625, 155855.484375, 152682.390625, 166420.015625, 0.0, 0.0, 0.0, 0.0, 119.0
77332, 0.0, 0.0, 57.09850311279297, 0.0, 0.0, 0.5329132080078125, 155853.546875, 152684.265625, 166413.90625, 0.0, 0.0, 0.0, 0.0, 119.0
77342, 0.0, 0.0, 57.10986328125, 0.0, 0.0, 1.136016845703125, 155852.75, 152678.015625, 166412.953125, 0.0, 0.0, 0.0, 0.0, 119.0
77352, 0.0, 0.0, 57.120086669921875, 0.0, 0.0, 1.0223388671875, 155852.75, 152678.015625, 166412.953125, 0.0, 0.0, 0.0, 0.0, 119.0
77362, 0.0, 0.0, 57.123817443847656, 0.0, 0.0, 0.373077392578125, 155853.546875, 152687.96875, 166412.46875, 0.0, 0.0, 0.0, 0.0, 134.0
77372, 0.0, 0.0, 57.12717819213867, 0.0, 0.0, 0.3360748291015625, 155853.546875, 152687.96875, 166420.5, 0.0, 0.0, 0.0, 0.0, 134.0
77382, 0.0, 0.0, 57.132389068603516, 0.0, 0.0, 0.521087646484375, 155856.046875, 152689.84375, 166420.015625, 0.0, 0.0, 0.0, 0.0, 134.0
77392, 0.0, 0.0, 57.13707733154297, 0.0, 0.0, 0.4688262939453125, 155859.125, 152687.359375, 166413.90625, 0.0, 0.0, 0.0, 0.0, 134.0
77402, 0.0, 0.0, 57.146217346191406, 0.0, 0.0, 0.91400146484375, 155850.46875, 152678.625, 166418.453125, 0.0, 0.0, 0.0, 0.0, 134.0
77412, 0.0, 0.0, 57.15444564819336, 0.0, 0.0, 0.8228302001953125, 155861.625, 152668.6875, 166415.46875, 0.0, 0.0, 0.0, 0.0, 134.0
77422, 0.0, 0.0, 57.16403579711914, 0.0, 0.0, 0.959014892578125, 155853.546875, 152681.71875, 166407.921875, 0.0, 0.0, 0.0, 0.0, 134.0
77432, 0.0, 0.0, 57.17266845703125, 0.0, 0.0, 0.8632659912109375, 155860.5, 152682.390625, 166410.921875, 0.0, 0.0, 0.0, 0.0, 134.0
77442, 0.0, 0.0, 57.179344177246094, 0.0, 0.0, 0.667572021484375, 155856.046875, 152683.0, 166408.875, 0.0, 0.0, 0.0, 0.0, 134.0
77452, 0.0, 0.0, 57.18535232543945, 0.0, 0.0, 0.6008148193359375, 155854.109375, 152673.046875, 166419.421875, 0.0, 0.0, 0.0, 0.0, 134.0
77462, 0.0, 0.0, 57.189117431640625, 0.0, 0.0, 0.3765106201171875, 155866.078125, 152676.140625, 166415.953125, 0.0, 0.0, 0.0, 0.0, 119.0
77472, 0.0, 0.0, 57.192508697509766, 0.0, 0.0, 0.3391265869140625, 155851.046875, 152674.265625, 166418.453125, 0.0, 0.0, 0.0, 0.0, 119.0
77482, 0.0, 0.0, 57.196651458740234, 0.0, 0.0, 0.414276123046875, 155857.984375, 152681.78125, 166413.4375, 0.0, 0.0, 0.0, 0.0, 119.0
77492, 0.0, 0.0, 57.200382232666016, 0.0, 0.0, 0.373077392578125, 155854.109375, 152683.0, 166416.421875, 0.0, 0.0, 0.0, 0.0, 119.0
77502, 0.0, 0.0, 57.20209884643555, 0.0, 0.0, 0.171661376953125, 155856.046875, 152683.609375, 166414.984375, 0.0, 0.0, 0.0, 0.0, 119.0
77522, 0.0, 0.0, 57.19956588745117, 0.0, 0.0, -0.4077911376953125, 155848.53125, 152675.53125, 166415.46875, 0.0, 0.0, 0.0, 0.0, 119.0
77532, 0.0, 0.0, 57.19589614868164, 0.0, 0.0, -0.366973876953125, 155863.5625, 152679.90625, 166413.4375, 0.0, 0.0, 0.0, 0.0, 119.0
77542, 0.0, 0.0, 57.19314193725586, 0.0, 0.0, -0.275421142578125, 155862.4375, 152687.359375, 166405.890625, 0.0, 0.0, 0.0, 0.0, 119.0
77552, 0.0, 0.0, 57.1906623840332, 0.0, 0.0, -0.247955322265625, 155858.5625, 152685.484375, 166415.953125, 0.0, 0.0, 0.0, 0.0, 119.0
77562, 0.0, 0.0, 57.182960510253906, 0.0, 0.0, -0.7701873779296875, 155855.484375, 152675.53125, 166408.40625, 0.0, 0.0, 0.0, 0.0, 136.0
77572, 0.0, 0.0, 57.176029205322266, 0.0, 0.0, -0.6931304931640625, 155860.5, 152684.265625, 166413.90625, 0.0, 0.0, 0.0, 0.0, 136.0
77582, 0.0, 0.0, 57.169246673583984, 0.0, 0.0, -0.678253173828125, 155865.5, 152684.875, 166410.4375, 0.0, 0.0, 0.0, 0.0, 136.0
77592, 0.0, 0.0, 57.16313934326172, 0.0, 0.0, -0.6107330322265625, 155860.5, 152687.359375, 166415.953125, 0.0, 0.0, 0.0, 0.0, 136.0
77602, 0.0, 0.0, 57.15928649902344, 0.0, 0.0, -0.385284423828125, 155860.5, 152687.359375, 166415.953125, 0.0, 0.0, 0.0, 0.0, 136.0
77612, 0.0, 0.0, 57.155818939208984, 0.0, 0.0, -0.3467559814453125, 155858.5625, 152682.390625, 166415.953125, 0.0, 0.0, 0.0, 0.0, 136.0
77622, 0.0, 0.0, 57.15542984008789, 0.0, 0.0, -0.038909912109375, 155853.546875, 152680.515625, 166415.953125, 0.0, 0.0, 0.0, 0.0, 136.0
77632, 0.0, 0.0, 57.15507888793945, 0.0, 0.0, -0.03509521484375, 155856.625, 152676.140625, 166412.953125, 0.0, 0.0, 0.0, 0.0, 136.0
77642, 0.0, 0.0, 57.15640640258789, 0.0, 0.0, 0.13275146484375, 155855.484375, 152673.046875, 166417.984375, 0.0, 0.0, 0.0, 0.0, 136.0
77652, 0.0, 0.0, 57.15760040283203, 0.0, 0.0, 0.1194000244140625, 155861.0625, 152677.421875, 166415.46875, 0.0, 0.0, 0.0, 0.0, 136.0
77662, 0.0, 0.0, 57.15266036987305, 0.0, 0.0, -0.4940032958984375, 155856.625, 152680.515625, 166415.953125, 0.0, 0.0, 0.0, 0.0, 120.0
77682, 0.0, 0.0, 57.14803695678711, 0.0, 0.0, -0.017547607421875, 155851.046875, 152680.515625, 166406.359375, 0.0, 0.0, 0.0, 0.0, 120.0
77692, 0.0, 0.0, 57.14788055419922, 0.0, 0.0, -0.0156402587890625, 155857.984375, 152683.0, 166410.921875, 0.0, 0.0, 0.0, 0.0, 120.0
77702, 0.0, 0.0, 57.14609909057617, 0.0, 0.0, -0.1781463623046875, 155861.0625, 152684.875, 166428.046875, 0.0, 0.0, 0.0, 0.0, 120.0
77712, 0.0, 0.0, 57.14449691772461, 0.0, 0.0, -0.16021728515625, 155854.6875, 152681.71875, 166413.90625, 0.0, 0.0, 0.0, 0.0, 120.0
77722, 0.0, 0.0, 57.14469528198242, 0.0, 0.0, 0.01983642578125, 155857.984375, 152681.109375, 166412.953125, 0.0, 0.0, 0.0, 0.0, 120.0
77732, 0.0, 0.0, 57.14487075805664, 0.0, 0.0, 0.017547607421875, 155851.046875, 152684.875, 166410.921875, 0.0, 0.0, 0.0, 0.0, 120.0
77742, 0.0, 0.0, 57.14448547363281, 0.0, 0.0, -0.0385284423828125, 155853.546875, 152684.265625, 166412.953125, 0.0, 0.0, 0.0, 0.0, 120.0
77752, 0.0, 0.0, 57.14413833618164, 0.0, 0.0, -0.0347137451171875, 155854.109375, 152687.96875, 166417.015625, 0.0, 0.0, 0.0, 0.0, 120.0
77762, 0.0, 0.0, 57.150386810302734, 0.0, 0.0, 0.624847412109375, 155854.109375, 152685.484375, 166421.453125, 0.0, 0.0, 0.0, 0.0, 139.0
77772, 0.0, 0.0, 57.156009674072266, 0.0, 0.0, 0.562286376953125, 155848.53125, 152676.140625, 166415.953125, 0.0, 0.0, 0.0, 0.0, 139.0
77782, 0.0, 0.0, 57.16271209716797, 0.0, 0.0, 0.6702423095703125, 155849.109375, 152678.625, 166415.46875, 0.0, 0.0, 0.0, 0.0, 139.0
77792, 0.0, 0.0, 57.16874313354492, 0.0, 0.0, 0.6031036376953125, 155851.046875, 152680.515625, 166417.984375, 0.0, 0.0, 0.0, 0.0, 139.0
77802, 0.0, 0.0, 57.174171447753906, 0.0, 0.0, 0.5428314208984375, 155854.109375, 152692.328125, 166417.984375, 0.0, 0.0, 0.0, 0.0, 139.0
77812, 0.0, 0.0, 57.17905807495117, 0.0, 0.0, 0.4886627197265625, 155857.1875, 152680.515625, 166417.015625, 0.0, 0.0, 0.0, 0.0, 139.0
77822, 0.0, 0.0, 57.179080963134766, 0.0, 0.0, 0.002288818359375, 155851.046875, 152681.109375, 166410.4375, 0.0, 0.0, 0.0, 0.0, 139.0
77832, 0.0, 0.0, 57.179100036621094, 0.0, 0.0, 0.0019073486328125, 155851.609375, 152678.625, 166425.046875, 0.0, 0.0, 0.0, 0.0, 139.0
77842, 0.0, 0.0, 57.17474365234375, 0.0, 0.0, -0.435638427734375, 155855.484375, 152678.625, 166425.046875, 0.0, 0.0, 0.0, 0.0, 139.0
77852, 0.0, 0.0, 57.17082214355469, 0.0, 0.0, -0.39215087890625, 155855.484375, 152684.875, 166415.46875, 0.0, 0.0, 0.0, 0.0, 139.0
77862, 0.0, 0.0, 57.173309326171875, 0.0, 0.0, 0.24871826171875, 155851.046875, 152692.328125, 166418.9375, 0.0, 0.0, 0.0, 0.0, 118.0
77872, 0.0, 0.0, 57.17554473876953, 0.0, 0.0, 0.223541259765625, 155851.046875, 152678.625, 166413.4375, 0.0, 0.0, 0.0, 0.0, 118.0
77882, 0.0, 0.0, 57.17373275756836, 0.0, 0.0, -0.1811981201171875, 155848.53125, 152674.265625, 166413.90625, 0.0, 0.0, 0.0, 0.0, 118.0
77892, 0.0, 0.0, 57.17210006713867, 0.0, 0.0, -0.16326904296875, 155848.53125, 152678.625, 166412.953125, 0.0, 0.0, 0.0, 0.0, 118.0
77902, 0.0, 0.0, 57.170082092285156, 0.0, 0.0, -0.2017974853515625, 155856.046875, 152684.875, 166422.53125, 0.0, 0.0, 0.0, 0.0, 118.0
77912, 0.0, 0.0, 57.16826629638672, 0.0, 0.0, -0.18157958984375, 155854.109375, 152687.359375, 166408.875, 0.0, 0.0, 0.0, 0.0, 118.0
77922, 0.0, 0.0, 57.176475524902344, 0.0, 0.0, 0.8209228515625, 155854.109375, 152678.015625, 166412.953125, 0.0, 0.0, 0.0, 0.0, 118.0
77932, 0.0, 0.0, 57.18386459350586, 0.0, 0.0, 0.7389068603515625, 155849.109375, 152685.484375, 166417.984375, 0.0, 0.0, 0.0, 0.0, 118.0
77942, 0.0, 0.0, 57.18559265136719, 0.0, 0.0, 0.1728057861328125, 155853.546875, 152684.875, 166413.4375, 0.0, 0.0, 0.0, 0.0, 118.0
77952, 0.0, 0.0, 57.18714904785156, 0.0, 0.0, 0.1556396484375, 155853.546875, 152683.0, 166412.953125, 0.0, 0.0, 0.0, 0.0, 118.0
77962, 0.0, 0.0, 57.18362808227539, 0.0, 0.0, -0.3520965576171875, 155853.546875, 152672.390625, 166411.390625, 0.0, 0.0, 0.0, 0.0, 136.0
77972, 0.0, 0.0, 57.180458068847656, 0.0, 0.0, -0.3170013427734375, 155849.109375, 152683.0, 166408.875, 0.0, 0.0, 0.0, 0.0, 136.0
77982, 0.0, 0.0, 57.18198013305664, 0.0, 0.0, 0.1522064208984375, 155854.109375, 152678.625, 166415.46875, 0.0, 0.0, 0.0, 0.0, 136.0
77992, 0.0, 0.0, 57.183349609375, 0.0, 0.0, 0.1369476318359375, 155855.25, 152685.484375, 166413.90625, 0.0, 0.0, 0.0, 0.0, 136.0
78002, 0.0, 0.0, 57.18403625488281, 0.0, 0.0, 0.06866455078125, 155851.609375, 152685.484375, 166416.421875, 0.0, 0.0, 0.0, 0.0, 136.0
78012, 0.0, 0.0, 57.184654235839844, 0.0, 0.0, 0.061798095703125, 155854.109375, 152683.609375, 166406.359375, 0.0, 0.0, 0.0, 0.0, 136.0
78022, 0.0, 0.0, 57.17974090576172, 0.0, 0.0, -0.4913330078125, 155854.6875, 152684.875, 166408.40625, 0.0, 0.0, 0.0, 0.0, 136.0
78032, 0.0, 0.0, 57.17531967163086, 0.0, 0.0, -0.4421234130859375, 155856.046875, 152679.90625, 166410.921875, 0.0, 0.0, 0.0, 0.0, 136.0
78042, 0.0, 0.0, 57.17024612426758, 0.0, 0.0, -0.507354736328125, 155854.921875, 152685.484375, 166412.953125, 0.0, 0.0, 0.0, 0.0, 136.0
78052, 0.0, 0.0, 57.165679931640625, 0.0, 0.0, -0.4566192626953125, 155856.046875, 152674.9375, 166420.96875, 0.0, 0.0, 0.0, 0.0, 136.0
78062, 0.0, 0.0, 57.163211822509766, 0.0, 0.0, -0.2468109130859375, 155853.546875, 152685.484375, 166410.921875, 0.0, 0.0, 0.0, 0.0, 136.0
78072, 0.0, 0.0, 57.16099166870117, 0.0, 0.0, -0.222015380859375, 155861.0625, 152681.109375, 166418.453125, 0.0, 0.0, 0.0, 0.0, 117.0
78082, 0.0, 0.0, 57.164459228515625, 0.0, 0.0, 0.3467559814453125, 155861.0625, 152681.109375, 166418.453125, 0.0, 0.0, 0.0, 0.0, 117.0
78092, 0.0, 0.0, 57.167579650878906, 0.0, 0.0, 0.312042236328125, 155853.546875, 152675.53125, 166415.46875, 0.0, 0.0, 0.0, 0.0, 117.0
78102, 0.0, 0.0, 57.161094665527344, 0.0, 0.0, -0.64849853515625, 155853.546875, 152687.359375, 166413.90625, 0.0, 0.0, 0.0, 0.0, 117.0
