timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, otX, otY, otZ, laserHeight
265285, -0.04757076874375343, -1.2976492643356323, 0.007738647051155567, -0.0007436255109496415, -0.006096562370657921, 0.0008454786729998887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04765009880065918, -1.296844482421875, 0.007187247276306152, 0.0
265295, -0.047576725482940674, -1.297655701637268, 0.00774801429361105, -0.0008026614668779075, -0.006224402226507664, 0.0010606504511088133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04774266481399536, -1.296844482421875, 0.007047191262245178, 0.0
265305, -0.047567449510097504, -1.2976523637771606, 0.007717690896242857, -0.0007413245621137321, -0.0060843476094305515, 0.001032129512168467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04771065711975098, -1.296865463256836, 0.007241055369377136, 0.0
265315, -0.04758848622441292, -1.29768705368042, 0.00778581015765667, -0.0010000534821301699, -0.006052786950021982, 0.0013855607248842716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.048054516315460205, -1.2967662811279297, 0.008789092302322388, 0.0
265325, -0.04758452996611595, -1.2976847887039185, 0.0077424244955182076, -0.0010548795107752085, -0.006056854501366615, 0.0010609294986352324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047721683979034424, -1.2967777252197266, 0.007477104663848877, 0.0
265335, -0.04758744314312935, -1.2976839542388916, 0.007744355592876673, -0.0010471445275470614, -0.006125773768872023, 0.0008623647154308856, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04784482717514038, -1.2968292236328125, 0.007750466465950012, 0.0
265345, -0.04758874326944351, -1.2976748943328857, 0.007720670662820339, -0.0010273560183122754, -0.0061154658906161785, 0.000795881322119385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04780292510986328, -1.2968826293945312, 0.007484793663024902, 0.0
265355, -0.0476069338619709, -1.2976659536361694, 0.007821482606232166, -0.0010735885007306933, -0.005932270083576441, 0.0013653193600475788, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04788714647293091, -1.2966899871826172, 0.008813738822937012, 0.0
265365, -0.047604262828826904, -1.2976949214935303, 0.007771458476781845, -0.0008609765209257603, -0.006012210622429848, 0.0011301216436550021, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047703444957733154, -1.296905517578125, 0.006639078259468079, 0.0
265376, -0.04759173095226288, -1.2976939678192139, 0.007744911126792431, -0.0006522393086925149, -0.0061133853159844875, 0.000821506604552269, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047735750675201416, -1.2968807220458984, 0.007491737604141235, 0.0
265385, -0.04760477691888809, -1.2976807355880737, 0.00779678113758564, -0.000693113193847239, -0.006196935195475817, 0.0008903597481548786, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04807490110397339, -1.2967700958251953, 0.008738860487937927, 0.0
265395, -0.04759408161044121, -1.2976696491241455, 0.007739077787846327, -0.0005408931756392121, -0.0061661782674491405, 0.0005670902319252491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04773068428039551, -1.2967414855957031, 0.007105216383934021, 0.0
265405, -0.04758290573954582, -1.2976692914962769, 0.007717047352343798, -0.00045543970190919936, -0.006227660924196243, 0.00043200183426961303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04767894744873047, -1.296865463256836, 0.007549941539764404, 0.0
265415, -0.04758540168404579, -1.2976948022842407, 0.007721306290477514, -0.0005857473006471992, -0.0063658300787210464, 0.00035519356606528163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0477944016456604, -1.296783447265625, 0.007726043462753296, 0.0
265425, -0.04758588224649429, -1.2976882457733154, 0.00770968571305275, -0.0006157594034448266, -0.006267927587032318, 0.0002629304362926632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04780745506286621, -1.2967987060546875, 0.007587596774101257, 0.0
265435, -0.04758986085653305, -1.297682762145996, 0.007725619710981846, -0.0006584548973478377, -0.006183654069900513, 0.00037283755955286324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04770427942276001, -1.2969074249267578, 0.0068559348583221436, 0.0
265445, -0.047595810145139694, -1.297670841217041, 0.007778537925332785, -0.0004874077858403325, -0.006295961793512106, 0.0006468219216912985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0479433536529541, -1.2968063354492188, 0.009054765105247498, 0.0
265455, -0.04757888242602348, -1.297666072845459, 0.0077274334616959095, -0.00019819037697743624, -0.006236352026462555, 0.0005591354565694928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047589659690856934, -1.2968578338623047, 0.007271230220794678, 0.0
265465, -0.04759061336517334, -1.2976962327957153, 0.007790940813720226, -0.00040599898784421384, -0.006392971146851778, 0.0011568128829821944, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.048002779483795166, -1.2968635559082031, 0.0087653249502182, 0.0
265475, -0.04757769778370857, -1.2976970672607422, 0.0077209374867379665, -0.0002616275451146066, -0.006496587302535772, 0.0007528148125857115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04773992300033569, -1.2968826293945312, 0.007259920239448547, 0.0
265485, -0.047566886991262436, -1.2976852655410767, 0.007707267999649048, -0.00015148120291996747, -0.006393943913280964, 0.0005519379628822207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04770171642303467, -1.2968215942382812, 0.007515221834182739, 0.0
265495, -0.04756319895386696, -1.2976815700531006, 0.007700921036303043, -0.00019314399105496705, -0.0064569381065666676, 0.0005408915458247066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0477871298789978, -1.2968788146972656, 0.007343128323554993, 0.0
265505, -0.047565121203660965, -1.297714114189148, 0.007705732714384794, -0.0001968884898815304, -0.006587120238691568, 0.0006192574510350823, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04783785343170166, -1.2968730926513672, 0.007685557007789612, 0.0
265515, -0.04755428433418274, -1.2977111339569092, 0.0076853688806295395, -0.00018760231614578515, -0.006632364820688963, 0.0006420327117666602, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047705888748168945, -1.296905517578125, 0.007426589727401733, 0.0
265526, -0.047555629163980484, -1.2977110147476196, 0.00768677331507206, -0.00019635219359770417, -0.00665305694565177, 0.0006519667222164571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04780375957489014, -1.2967853546142578, 0.007668197154998779, 0.0
265535, -0.047545425593853, -1.2977133989334106, 0.007671443745493889, -0.00013266679889056832, -0.00653512217104435, 0.0005401637754403055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047727108001708984, -1.296875, 0.0072457194328308105, 0.0
265545, -0.04753950238227844, -1.2977019548416138, 0.007675250992178917, -0.00024387059966102242, -0.0064756423234939575, 0.0007503169472329319, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04772275686264038, -1.2968692779541016, 0.007473170757293701, 0.0
265555, -0.04754047095775604, -1.2977371215820312, 0.007677118293941021, -0.0005565789761021733, -0.006703193299472332, 0.0006861693691462278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04774129390716553, -1.2968730926513672, 0.007577136158943176, 0.0
265565, -0.047557007521390915, -1.2977226972579956, 0.007745677139610052, -0.000749173341318965, -0.006645326968282461, 0.000949156645219773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.048011600971221924, -1.2967357635498047, 0.008922040462493896, 0.0
265575, -0.04754312336444855, -1.2977232933044434, 0.007711964659392834, -0.0004499575006775558, -0.006661996711045504, 0.0009839747799560428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04758936166763306, -1.2968482971191406, 0.00744958221912384, 0.0
265585, -0.047541435807943344, -1.2977206707000732, 0.007703389506787062, -0.000417528732214123, -0.006699581164866686, 0.00094907934544608, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0477256178855896, -1.296844482421875, 0.007619693875312805, 0.0
265595, -0.04754404351115227, -1.2977102994918823, 0.007699593435972929, -0.0005955479573458433, -0.006677502766251564, 0.0006584383663721383, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04781216382980347, -1.2968025207519531, 0.007519260048866272, 0.0
265605, -0.04754524677991867, -1.2977083921432495, 0.007696797139942646, -0.0006935522542335093, -0.006749670021235943, 0.0005709178512915969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04780644178390503, -1.2968921661376953, 0.007489606738090515, 0.0
265615, -0.04754730314016342, -1.2977426052093506, 0.007690271828323603, -0.00056707818293944, -0.006711381953209639, 0.000456987414509058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047730088233947754, -1.2968196868896484, 0.007471561431884766, 0.0
265625, -0.04755304381251335, -1.2977354526519775, 0.007700137794017792, -0.00045894322101958096, -0.006594956386834383, 0.0004867036477662623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04769927263259888, -1.2968120574951172, 0.006726101040840149, 0.0
265635, -0.047553084790706635, -1.2977290153503418, 0.0076839071698486805, -0.00041465461254119873, -0.006682070437818766, 0.00044205004815012217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04778820276260376, -1.2968215942382812, 0.007794380187988281, 0.0
265645, -0.047553982585668564, -1.2977606058120728, 0.00767885847017169, -0.0004893465084023774, -0.006732954643666744, 0.0003273205948062241, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04777252674102783, -1.2968025207519531, 0.0075152963399887085, 0.0
265655, -0.047548625618219376, -1.2977495193481445, 0.0076658413745462894, -0.0005011006724089384, -0.006782017182558775, 0.00021588157687801868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04783064126968384, -1.296792984008789, 0.0074887871742248535, 0.0
265665, -0.0475492924451828, -1.297752857208252, 0.007668991107493639, -0.000536302337422967, -0.00680179987102747, 0.0003465541813056916, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04785966873168945, -1.2967891693115234, 0.00779743492603302, 0.0
265676, -0.04754580184817314, -1.2977474927902222, 0.007654828485101461, -0.00044735026312991977, -0.006665252614766359, 0.0007037662435323, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047758281230926514, -1.2968425750732422, 0.007382214069366455, 0.0
265685, -0.04754474759101868, -1.297744870185852, 0.007647102233022451, -0.0002712008135858923, -0.006727426778525114, 0.0009120435570366681, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04779660701751709, -1.296865463256836, 0.0073669105768203735, 0.0
265695, -0.04753945767879486, -1.297739028930664, 0.00765837449580431, -0.00023355746816378087, -0.006720322649925947, 0.000913669471628964, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04781001806259155, -1.2967720031738281, 0.0075199902057647705, 0.0
265705, -0.04754302650690079, -1.2977690696716309, 0.0076646762900054455, -0.00048302256618626416, -0.0068102674558758736, 0.001070029684342444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04781162738800049, -1.2968273162841797, 0.007590308785438538, 0.0
265715, -0.047541797161102295, -1.297767162322998, 0.007661258336156607, -0.0004954800242558122, -0.0067748683504760265, 0.001121124136261642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047769367694854736, -1.2969284057617188, 0.007496625185012817, 0.0
265725, -0.04753980413079262, -1.2977664470672607, 0.007676396518945694, -0.0004926343681290746, -0.006705150473862886, 0.0013712880900129676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047737956047058105, -1.2968921661376953, 0.007526218891143799, 0.0
265735, -0.04753859341144562, -1.2977526187896729, 0.007687593810260296, -0.0003382741124369204, -0.00657650176435709, 0.001434516510926187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04778927564620972, -1.2968311309814453, 0.007487267255783081, 0.0
265745, -0.04753373935818672, -1.297743320465088, 0.007671135012060404, -0.00021143151388969272, -0.006639228668063879, 0.001340758055448532, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04771924018859863, -1.296875, 0.00726945698261261, 0.0
265755, -0.04753020033240318, -1.2977421283721924, 0.007673768326640129, -0.0002377465134486556, -0.006738681346178055, 0.0013692060019820929, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047694385051727295, -1.2968025207519531, 0.007673144340515137, 0.0
265765, -0.047544337809085846, -1.297764778137207, 0.007743963971734047, -0.00033016156521625817, -0.0067219603806734085, 0.0015303887194022536, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04803973436355591, -1.2966899871826172, 0.008786514401435852, 0.0
265775, -0.04753486067056656, -1.297757625579834, 0.007718751672655344, -0.0003805382293649018, -0.0067358557134866714, 0.0013202856061980128, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04770010709762573, -1.2968597412109375, 0.007301360368728638, 0.0
265785, -0.04754418134689331, -1.297753930091858, 0.007744137197732925, -0.0005957091925665736, -0.00674862926825881, 0.001569207408465445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047782957553863525, -1.296762466430664, 0.007085934281349182, 0.0
265795, -0.04753585532307625, -1.2977505922317505, 0.007707051932811737, -0.0007135937339626253, -0.006532096769660711, 0.0015569175593554974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047668635845184326, -1.2968463897705078, 0.007368922233581543, 0.0
265806, -0.04754344001412392, -1.2977803945541382, 0.0077186268754303455, -0.0008789454586803913, -0.006568036507815123, 0.0016925556119531393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04781293869018555, -1.2968387603759766, 0.007617875933647156, 0.0
265815, -0.04754802584648132, -1.297766923904419, 0.0077343168668448925, -0.0010027680546045303, -0.006495998706668615, 0.001861096010543406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04778498411178589, -1.2968254089355469, 0.007698670029640198, 0.0
265826, -0.047551415860652924, -1.2977650165557861, 0.007727961055934429, -0.0011762100039049983, -0.006628955248743296, 0.0018525635823607445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04777038097381592, -1.2968978881835938, 0.007524147629737854, 0.0
265835, -0.04755401983857155, -1.2977523803710938, 0.007744653150439262, -0.0013301650760695338, -0.006715437863022089, 0.001895175315439701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047730326652526855, -1.2967033386230469, 0.008028045296669006, 0.0
265845, -0.04755833372473717, -1.2977474927902222, 0.007733442820608616, -0.0014466418651863933, -0.006605170201510191, 0.001902334624901414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047703564167022705, -1.2969245910644531, 0.007462233304977417, 0.0
265855, -0.04756515473127365, -1.2977418899536133, 0.007745699491351843, -0.0015930728986859322, -0.006589807104319334, 0.0019156831549480557, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04778236150741577, -1.2968273162841797, 0.007530808448791504, 0.0
265866, -0.04757308214902878, -1.2977681159973145, 0.007756083272397518, -0.001617256784811616, -0.0066375513561069965, 0.0018888355698436499, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04765665531158447, -1.2967567443847656, 0.0075770169496536255, 0.0
265876, -0.04759044945240021, -1.297762393951416, 0.0077462634071707726, -0.001882028067484498, -0.006637054029852152, 0.0018332840409129858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04787474870681763, -1.2968425750732422, 0.007255434989929199, 0.0
265885, -0.04759971424937248, -1.2977626323699951, 0.007744989823549986, -0.002043090295046568, -0.0066701495088636875, 0.001749712391756475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04779314994812012, -1.2967796325683594, 0.007643744349479675, 0.0
265895, -0.04761451482772827, -1.2977447509765625, 0.007750408723950386, -0.002301685279235244, -0.006517792120575905, 0.0016382141038775444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04779946804046631, -1.2968101501464844, 0.007527291774749756, 0.0
265905, -0.047621745616197586, -1.2977350950241089, 0.007741916924715042, -0.0024151650723069906, -0.006349633447825909, 0.0014393156161531806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047727108001708984, -1.296804428100586, 0.007550090551376343, 0.0
265916, -0.047641754150390625, -1.297765851020813, 0.007748109754174948, -0.0025509241968393326, -0.00633623730391264, 0.0014031551545485854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04777252674102783, -1.2968769073486328, 0.007588401436805725, 0.0
265926, -0.04765291139483452, -1.2977570295333862, 0.007749717216938734, -0.0026267741341143847, -0.006158574018627405, 0.0014830492436885834, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04777759313583374, -1.2968597412109375, 0.0076101720333099365, 0.0
265935, -0.047665297985076904, -1.297753095626831, 0.007729202508926392, -0.0026441526133567095, -0.006235774140805006, 0.0014709632378071547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04769545793533325, -1.2968387603759766, 0.007337450981140137, 0.0
265945, -0.04767449572682381, -1.2977374792099, 0.007735169027000666, -0.00292963907122612, -0.00618694256991148, 0.0014731803676113486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0477137565612793, -1.2968063354492188, 0.007797226309776306, 0.0
265955, -0.04768378660082817, -1.2977291345596313, 0.007736125495284796, -0.003019340569153428, -0.006165992934256792, 0.0014322007773444057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04768252372741699, -1.296844482421875, 0.00737878680229187, 0.0
265966, -0.04770299047231674, -1.297750473022461, 0.007742614019662142, -0.0031346860341727734, -0.006110056769102812, 0.0012714141048491001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04774355888366699, -1.2968025207519531, 0.007604449987411499, 0.0
265976, -0.04771631211042404, -1.2977418899536133, 0.007727167569100857, -0.003210657276213169, -0.00610294658690691, 0.0010507964761927724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04767334461212158, -1.296762466430664, 0.007564052939414978, 0.0
265985, -0.04772938787937164, -1.2977325916290283, 0.0077161630615592, -0.0032707597129046917, -0.006055263336747885, 0.0008689362439326942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0477411150932312, -1.296926498413086, 0.007584765553474426, 0.0
265995, -0.047746751457452774, -1.297713041305542, 0.007731452584266663, -0.003474357770755887, -0.006196540780365467, 0.0009769443422555923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04788428544998169, -1.2967281341552734, 0.007869765162467957, 0.0
266005, -0.04776233434677124, -1.2977081537246704, 0.007702748756855726, -0.0037636319175362587, -0.006319718435406685, 0.000812076497823, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04787302017211914, -1.2967891693115234, 0.007271185517311096, 0.0
266016, -0.047785427421331406, -1.2977367639541626, 0.007702220231294632, -0.004008246120065451, -0.006456932984292507, 0.0009213158045895398, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047710418701171875, -1.2968101501464844, 0.007531315088272095, 0.0
266026, -0.04779847338795662, -1.2977298498153687, 0.0077105131931602955, -0.0037934305146336555, -0.006539219059050083, 0.001053079031407833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047842979431152344, -1.2968063354492188, 0.007561534643173218, 0.0
266035, -0.047802846878767014, -1.2977219820022583, 0.0076949032954871655, -0.003549079643562436, -0.006382309831678867, 0.0011176412226632237, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047817885875701904, -1.296823501586914, 0.007367745041847229, 0.0
266045, -0.04781147092580795, -1.2977073192596436, 0.00770167913287878, -0.003476546611636877, -0.006206650752574205, 0.0010023044887930155, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04779458045959473, -1.2967529296875, 0.007645070552825928, 0.0
266055, -0.04782817140221596, -1.2977381944656372, 0.007724104914814234, -0.003453270299360156, -0.006376111414283514, 0.0011260079918429255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0477258563041687, -1.2967777252197266, 0.007921949028968811, 0.0
266065, -0.04784025251865387, -1.2977293729782104, 0.007783886976540089, -0.003345729550346732, -0.006539774592965841, 0.0014353913720697165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047917068004608154, -1.2967853546142578, 0.008870542049407959, 0.0
266075, -0.04783377796411514, -1.2977203130722046, 0.007734186016023159, -0.003311258042231202, -0.006573750637471676, 0.001193953095935285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04766988754272461, -1.2968101501464844, 0.007334962487220764, 0.0
266085, -0.04783385619521141, -1.2977148294448853, 0.007701743394136429, -0.0033224239014089108, -0.006557984743267298, 0.0009529200615361333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04779118299484253, -1.2968273162841797, 0.007466226816177368, 0.0
266095, -0.047849517315626144, -1.2977423667907715, 0.007714413572102785, -0.0034670240711420774, -0.006640118546783924, 0.0010668957838788629, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04775047302246094, -1.2968482971191406, 0.007750645279884338, 0.0
266105, -0.04786241799592972, -1.297739028930664, 0.0077591449953615665, -0.003588241757825017, -0.0066390992142260075, 0.0012275909539312124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047772765159606934, -1.2967910766601562, 0.007158637046813965, 0.0
266115, -0.04786073416471481, -1.2977309226989746, 0.007726650685071945, -0.003465645480901003, -0.0066375890746712685, 0.0011449267622083426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04775482416152954, -1.2968158721923828, 0.007421478629112244, 0.0
266125, -0.047859206795692444, -1.297730803489685, 0.007714664097875357, -0.0036222466733306646, -0.006561972200870514, 0.001156498328782618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04771149158477783, -1.2968826293945312, 0.007575288414955139, 0.0
266135, -0.04786784574389458, -1.297719955444336, 0.007720671594142914, -0.003761998377740383, -0.006451480556279421, 0.0012541285250335932, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04789489507675171, -1.2968025207519531, 0.007680132985115051, 0.0
266145, -0.04786727949976921, -1.2977136373519897, 0.007708861026912928, -0.003654489992186427, -0.006359045393764973, 0.0012926666531711817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04773145914077759, -1.2969341278076172, 0.00759299099445343, 0.0
266155, -0.047887519001960754, -1.2977417707443237, 0.007713953033089638, -0.0038299825973808765, -0.006347245536744595, 0.0012581882765516639, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04778784513473511, -1.2968463897705078, 0.007565930485725403, 0.0
266165, -0.047885823994874954, -1.2977303266525269, 0.007724642753601074, -0.003778707468882203, -0.006220742594450712, 0.0013347202911973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04778492450714111, -1.2967376708984375, 0.00773051381111145, 0.0
266175, -0.04788433387875557, -1.2977197170257568, 0.007706154137849808, -0.003667528973892331, -0.0061403741128742695, 0.0013491333229467273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04773247241973877, -1.2967815399169922, 0.007395818829536438, 0.0
266185, -0.04789004474878311, -1.2977160215377808, 0.007722197100520134, -0.003593969624489546, -0.006175393238663673, 0.0014006906421855092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04776298999786377, -1.2969245910644531, 0.007562816143035889, 0.0
266195, -0.04788406565785408, -1.2977066040039062, 0.007724841125309467, -0.0035174237564206123, -0.006270538084208965, 0.001487108995206654, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04772520065307617, -1.2967700958251953, 0.0077854543924331665, 0.0
266205, -0.04790089651942253, -1.2977346181869507, 0.007739460561424494, -0.0037050519604235888, -0.00641619274392724, 0.001757279853336513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04773223400115967, -1.2968215942382812, 0.007695361971855164, 0.0
266215, -0.04790706932544708, -1.2977262735366821, 0.007729868404567242, -0.003782997140660882, -0.006460246630012989, 0.0018478224519640207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04783642292022705, -1.2968692779541016, 0.00760670006275177, 0.0
266225, -0.04790482670068741, -1.2977250814437866, 0.007731828838586807, -0.0038348883390426636, -0.0063475351780653, 0.0018510319059714675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04776871204376221, -1.2968673706054688, 0.007634773850440979, 0.0
266235, -0.04791149124503136, -1.2977144718170166, 0.007781876716762781, -0.003834773087874055, -0.006063091568648815, 0.0019280316773802042, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04765969514846802, -1.2967796325683594, 0.007315352559089661, 0.0
266245, -0.04790588468313217, -1.297702670097351, 0.007744515780359507, -0.003693995764479041, -0.005925194825977087, 0.0015872134827077389, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04770857095718384, -1.2968502044677734, 0.007346108555793762, 0.0
266255, -0.04793385788798332, -1.2977228164672852, 0.007817094214260578, -0.0037641969975084066, -0.005881020333617926, 0.0017652878304943442, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047976791858673096, -1.296743392944336, 0.00882650911808014, 0.0
266265, -0.047927629202604294, -1.2977155447006226, 0.0077669681049883366, -0.003838140517473221, -0.005752268712967634, 0.0013439045287668705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04774421453475952, -1.2968902587890625, 0.007130682468414307, 0.0
266275, -0.04792466014623642, -1.2977070808410645, 0.007759744767099619, -0.0039037750102579594, -0.005753410514444113, 0.0012375323567539454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04773896932601929, -1.2968406677246094, 0.007800474762916565, 0.0
266285, -0.04793480038642883, -1.2976971864700317, 0.007786235306411982, -0.003941795788705349, -0.005994620732963085, 0.001419873908162117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04772001504898071, -1.2968482971191406, 0.007001534104347229, 0.0
266295, -0.047948405146598816, -1.2977179288864136, 0.007777241989970207, -0.004044355358928442, -0.006212734617292881, 0.0014411468291655183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04766017198562622, -1.2967815399169922, 0.007338464260101318, 0.0
266305, -0.047928497195243835, -1.2976760864257812, 0.007765358779579401, -0.0036873649805784225, -0.00600840849801898, 0.0013198340311646461, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047720491886138916, -1.2968082427978516, 0.0069983601570129395, 0.0
