timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, stateROLL, statePITCH, stateYAW, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, laserHeight, flowX, flowY, ext_pos_X,ext_pos_Y,ext_pos_Z, kalX, kalY, kalZ, kalPX, kalPY, kalPZ
76662, 2.6558685302734375, -4.369048118591309, -7.092467784881592, 0.048451486974954605, -0.07960394769906998, 0.035824041813611984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04220991209149361, -0.3022174835205078, 0.015923913568258286, 0.047467973083257675, -0.04517693445086479, 0.0007624768768437207
76672, 2.6331558227539062, -4.355275630950928, -7.110343933105469, -0.03722506761550903, 0.08370598405599594, -0.05652003735303879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 7.0, 0.0, 0.0, 0.0, -0.0429375059902668, -0.3020748496055603, 0.016147423535585403, 0.041582267731428146, -0.04454760253429413, 0.0024553898256272078
76682, 2.612025499343872, -4.348789691925049, -7.136598587036133, 0.05453743785619736, 0.1491796374320984, -0.07810783386230469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, -11.0, 0.0, 0.0, 0.0, 0.0, -0.04268452152609825, -0.3011382818222046, 0.017237834632396698, 0.04203169420361519, -0.03601010516285896, 0.00956535805016756
76693, 2.620914936065674, -4.343872547149658, -7.119995594024658, 0.21302203834056854, -0.1610024869441986, -0.011225683614611626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 19.0, 5.0, -4.0, 0.0, 0.0, 0.0, -0.04239997640252113, -0.3016093075275421, 0.01722528412938118, 0.044944342225790024, -0.039790526032447815, 0.009584889747202396
76703, 2.659546136856079, -4.3320631980896, -7.128602504730225, 0.15019117295742035, -0.24529442191123962, 0.02187308669090271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 19.0, 4.0, 2.0, 0.0, 0.0, 0.0, -0.0426766611635685, -0.30193260312080383, 0.017307577654719353, 0.04338301345705986, -0.04305117204785347, 0.009865819476544857
76712, 2.680436849594116, -4.32551908493042, -7.143031120300293, 0.009393450804054737, -0.2694583237171173, -0.053751785308122635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 19.0, -3.0, -2.0, 0.0, 0.0, 0.0, -0.04248414561152458, -0.3016376793384552, 0.01741822063922882, 0.044392190873622894, -0.04116688296198845, 0.01038618665188551
76722, 2.642517328262329, -4.411492824554443, -7.083090782165527, 0.03181111440062523, -0.1742851734161377, 0.13104026019573212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 19.0, -3.0, -2.0, 0.0, 0.0, 0.0, -0.04264087229967117, -0.3015029728412628, 0.017502203583717346, 0.043673574924468994, -0.04035470634698868, 0.010568604804575443
76732, 2.6504786014556885, -4.349593162536621, -7.143640995025635, -0.08246683329343796, 0.05078193172812462, 0.10695555061101913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 19.0, 36.0, -6.0, 0.0, 0.0, 0.0, -0.042607713490724564, -0.30493175983428955, 0.014413991011679173, 0.04792478308081627, -0.06683675944805145, -0.00786637794226408
76742, 2.660231828689575, -4.341334819793701, -7.125822067260742, 0.1481209397315979, -0.02816980518400669, 0.01596321351826191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 9.0, 14.0, 0.0, 0.0, 0.0, 0.0, -0.04286393150687218, -0.30617114901542664, 0.014242086559534073, 0.04723760113120079, -0.07531528174877167, -0.007751184981316328
76752, 2.682278871536255, -4.3340044021606445, -7.151562213897705, -0.13530883193016052, 0.2524217367172241, -0.07236737012863159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.042705681174993515, -0.3064499795436859, 0.01423223502933979, 0.04887060075998306, -0.07633280009031296, -0.006597469095140696
76762, 2.667639970779419, -4.38284969329834, -7.096787452697754, 0.03482658043503761, 0.1708391159772873, 0.03722640499472618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04252657666802406, -0.3066534698009491, 0.01421300321817398, 0.05105450749397278, -0.07675182819366455, -0.005373257678002119
76772, 2.6354801654815674, -4.345475196838379, -7.101481914520264, 0.16838102042675018, -0.26507315039634705, -0.10462348908185959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.042336903512477875, -0.30786439776420593, 0.015516678802669048, 0.05273852497339249, -0.08412119746208191, 0.003702358575537801
76782, 2.6629700660705566, -4.391037464141846, -7.099222183227539, 0.04328886419534683, -0.06625626981258392, 0.14784522354602814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 19.0, 0.0, -2.0, 0.0, 0.0, 0.0, -0.042336903512477875, -0.30786439776420593, 0.015516678802669048, 0.05273852497339249, -0.08412119746208191, 0.003702358575537801
76793, 2.6581523418426514, -4.365037441253662, -7.1263532638549805, 0.032042864710092545, -0.41989392042160034, -0.17474448680877686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 19.0, -4.0, -1.0, 0.0, 0.0, 0.0, -0.04190385341644287, -0.3074835240840912, 0.01580028608441353, 0.05428791791200638, -0.07658694684505463, 0.005789119750261307
76802, 2.663414716720581, -4.33365535736084, -7.147459983825684, 0.17454536259174347, 0.04508447274565697, -0.04635011404752731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 19.0, 0.0, 2.0, 0.0, 0.0, 0.0, -0.04215852916240692, -0.30732595920562744, 0.015999233350157738, 0.05159175023436546, -0.07445070892572403, 0.007016677875071764
76812, 2.5975899696350098, -4.323744297027588, -7.132079601287842, -0.03041134588420391, -0.12789705395698547, 0.0688801258802414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 19.0, -16.0, 2.0, 0.0, 0.0, 0.0, -0.04221682995557785, -0.30564427375793457, 0.016546078026294708, 0.049221232533454895, -0.059907615184783936, 0.010135062970221043
76822, 2.6373517513275146, -4.349368095397949, -7.145306587219238, 0.07018115371465683, -0.04359114542603493, 0.04310689866542816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 19.0, -16.0, 2.0, 0.0, 0.0, 0.0, -0.04269323870539665, -0.30543458461761475, 0.014966661110520363, 0.04616151750087738, -0.05961919203400612, 0.00012838240945711732
76832, 2.581383466720581, -4.333608627319336, -7.123790740966797, -0.11597096174955368, 0.09257487207651138, -0.24516479671001434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 11.0, -16.0, 2.0, 0.0, 0.0, 0.0, -0.04269323870539665, -0.30543458461761475, 0.014966661110520363, 0.04616151750087738, -0.05961919203400612, 0.00012838240945711732
76842, 2.620805025100708, -4.314945220947266, -7.15179443359375, 0.05420948565006256, -0.120606929063797, -0.02109603025019169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 11.0, -5.0, 8.0, 0.0, 0.0, 0.0, -0.0426957830786705, -0.30492663383483887, 0.015247389674186707, 0.04457125812768936, -0.05395161360502243, 0.0026716943830251694
76853, 2.625917673110962, -4.358596324920654, -7.09169340133667, 0.09034749865531921, -0.03465215116739273, 0.07225391268730164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 11.0, 3.0, -5.0, 0.0, 0.0, 0.0, -0.04230025038123131, -0.3051092028617859, 0.015237484127283096, 0.04841899871826172, -0.05515618994832039, 0.003025455167517066
76862, 2.643531084060669, -4.3251214027404785, -7.122858047485352, 0.035782478749752045, -0.10190129280090332, 0.00966509897261858, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 11.0, 2.0, -3.0, 0.0, 0.0, 0.0, -0.041971199214458466, -0.3053514063358307, 0.016725240275263786, 0.05011743679642677, -0.056149981915950775, 0.012531351298093796
76872, 2.579680919647217, -4.324587821960449, -7.118858337402344, -0.03882407769560814, -0.26786836981773376, -0.012812153436243534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 20.0, 2.0, -3.0, 0.0, 0.0, 0.0, -0.04216016083955765, -0.30552786588668823, 0.01682666689157486, 0.04867999628186226, -0.05733637884259224, 0.012812643311917782
76882, 2.627937078475952, -4.378507614135742, -7.088681221008301, -0.008936661295592785, -0.24799340963363647, -0.020829183980822563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 20.0, -9.0, -1.0, 0.0, 0.0, 0.0, -0.04185568541288376, -0.3048119843006134, 0.017083793878555298, 0.0493953712284565, -0.05001182109117508, 0.014129488728940487
76892, 2.6466567516326904, -4.40081262588501, -7.05023717880249, -0.026334958150982857, -0.14601244032382965, 0.015062080696225166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 20.0, -1.0, 8.0, 0.0, 0.0, 0.0, -0.04185568541288376, -0.3048119843006134, 0.017083793878555298, 0.0493953712284565, -0.05001182109117508, 0.014129488728940487
76902, 2.647813558578491, -4.416483402252197, -7.04743766784668, -0.0003978663880843669, 0.2746922969818115, 0.03035055473446846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 20.0, 4.0, -8.0, 0.0, 0.0, 0.0, -0.04194853827357292, -0.3048090636730194, 0.01728982664644718, 0.049703873693943024, -0.05116059258580208, 0.014404629357159138
76912, 2.641828775405884, -4.335293292999268, -7.123076915740967, 0.1293513923883438, 0.262183278799057, 0.19815154373645782, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 9.0, 4.0, -8.0, 0.0, 0.0, 0.0, -0.04207001253962517, -0.3043400049209595, 0.01491323858499527, 0.04859444871544838, -0.04811466485261917, -0.0003515305579639971
76922, 2.627188205718994, -4.337546348571777, -7.1448259353637695, 0.04315757378935814, -0.11649663001298904, -0.055808987468481064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 9.0, 3.0, 0.0, 0.0, 0.0, 0.0, -0.04213254898786545, -0.30448123812675476, 0.014971242286264896, 0.04812200367450714, -0.04958786070346832, 0.0005158850690349936
76932, 2.6585772037506104, -4.3215789794921875, -7.144495487213135, -0.21985353529453278, 0.0629134476184845, 0.06818461418151855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 9.0, -3.0, 8.0, 0.0, 0.0, 0.0, -0.04267449304461479, -0.30425915122032166, 0.015199017710983753, 0.042068589478731155, -0.04713031277060509, 0.002128397114574909
76942, 2.6876025199890137, -4.385575771331787, -7.103757858276367, 0.09545236825942993, 0.4021603465080261, 0.0021177714224904776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 9.0, 5.0, -5.0, 0.0, 0.0, 0.0, -0.04223603755235672, -0.30470967292785645, 0.015149247832596302, 0.04653341323137283, -0.05131914094090462, 0.0024972485844045877
76952, 2.6684072017669678, -4.354305267333984, -7.165645599365234, 0.03882989287376404, 0.033588625490665436, 0.07670848816633224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 9.0, 2.0, 5.0, 0.0, 0.0, 0.0, -0.04261142760515213, -0.3049526810646057, 0.016840225085616112, 0.04273089021444321, -0.05258510261774063, 0.013133266940712929
76962, 2.6707725524902344, -4.437590599060059, -7.05873441696167, -0.027227850630879402, 0.3823045492172241, 0.15111789107322693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 20.0, -9.0, -5.0, 0.0, 0.0, 0.0, -0.041956182569265366, -0.30405858159065247, 0.01700543984770775, 0.047979142516851425, -0.044780127704143524, 0.013875548727810383
76972, 2.6503539085388184, -4.358475685119629, -7.113413333892822, -0.17560270428657532, -0.1127106100320816, -0.017043588683009148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 20.0, -9.0, -5.0, 0.0, 0.0, 0.0, -0.04252812638878822, -0.3040134608745575, 0.017240550369024277, 0.0427984744310379, -0.0447506345808506, 0.014812923967838287
76982, 2.6411116123199463, -4.367285251617432, -7.128443717956543, 0.0834798589348793, 0.05439068004488945, -0.01646447740495205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 20.0, 9.0, -8.0, 0.0, 0.0, 0.0, -0.04216981679201126, -0.3044627010822296, 0.01706380397081375, 0.04739761725068092, -0.04965662956237793, 0.013893996365368366
76992, 2.638890504837036, -4.374967098236084, -7.124170303344727, 0.0033020174596458673, 0.2811546325683594, 0.03605542331933975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 20.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.04222734645009041, -0.30442264676094055, 0.017183121293783188, 0.0473315604031086, -0.04951449856162071, 0.014437166973948479
77003, 2.631734609603882, -4.344880104064941, -7.127010822296143, 0.11612118780612946, -0.20543572306632996, -0.03400474786758423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 5.0, 0.0, 0.0, 0.0, -0.042837150394916534, -0.3041318655014038, 0.015033270232379436, 0.04262183606624603, -0.04817124828696251, -0.0005065529840067029
77013, 2.6336734294891357, -4.385609149932861, -7.0879716873168945, 0.08591027557849884, 0.1332598775625229, -0.11117228120565414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, -9.0, 3.0, 0.0, 0.0, 0.0, -0.04301998019218445, -0.30320072174072266, 0.015258744359016418, 0.040194302797317505, -0.04033947363495827, 0.0012680215295404196
77022, 2.619335889816284, -4.348532676696777, -7.11362361907959, -0.02687833085656166, 0.356527715921402, -0.1609327495098114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 8.0, -8.0, 0.0, 0.0, 0.0, -0.042014606297016144, -0.3044585883617401, 0.015141789801418781, 0.04855542629957199, -0.0484716072678566, 0.001963470596820116
77032, 2.6243743896484375, -4.41381311416626, -7.0789594650268555, -0.09423953294754028, -0.12832702696323395, -0.031260520219802856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.042014606297016144, -0.3044585883617401, 0.015141789801418781, 0.04855542629957199, -0.0484716072678566, 0.001963470596820116
77042, 2.634824752807617, -4.358069896697998, -7.159556865692139, -0.02331598848104477, 0.06435709446668625, 0.06229160353541374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, -7.0, 0.0, 0.0, 0.0, 0.0, -0.042138177901506424, -0.30344322323799133, 0.016289962455630302, 0.04646335542201996, -0.04082852229475975, 0.009684320539236069
77053, 2.633206367492676, -4.335771560668945, -7.151840686798096, 0.0009817314567044377, -0.033528733998537064, -0.11490175127983093, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 7.0, 3.0, 0.0, 0.0, 0.0, -0.04256203770637512, -0.3039468228816986, 0.016391413286328316, 0.042859844863414764, -0.04598115012049675, 0.009988727979362011
77062, 2.635643482208252, -4.3605146408081055, -7.117798328399658, 0.09931597113609314, 0.0084913345053792, -0.15223006904125214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, -4.0, 0.0, 0.0, 0.0, 0.0, -0.0425165519118309, -0.30345529317855835, 0.01655321568250656, 0.04285735636949539, -0.041940558701753616, 0.010677864775061607
