timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, pitch
159899, 1.7735486030578613, -3.336475133895874, 0.0038912403397262096, -0.05970406159758568, -0.011506479233503342, 0.002344660460948944, 118633.9453125, 148739.625, 89987.078125, 120079.5859375, 139834.0625, 98354.8046875, 0.0, 0.0, 0.0, 0.0, 1.780273675918579, -3.3348982334136963, -0.010939567349851131, 84.20284271240234, 3.9699056148529053
159919, 1.7739614248275757, -3.335796356201172, 0.0023954634089022875, -0.056765347719192505, -0.0053200977854430676, -0.00728669622913003, 118641.890625, 148743.78125, 89990.171875, 120078.9375, 139834.0625, 98354.8046875, 0.0, 0.0, 0.0, 0.0, 1.7803987264633179, -3.334914207458496, -0.011183199472725391, 84.16775512695312, 3.9934747219085693
159939, 1.7737500667572021, -3.3360841274261475, 0.004081701394170523, -0.058184877038002014, -0.007559618446975946, 0.004293364007025957, 118634.6328125, 148743.3125, 89981.2421875, 120080.234375, 139835.328125, 98355.3203125, 0.0, 0.0, 0.0, 0.0, 1.7803291082382202, -3.334890842437744, -0.01103409007191658, 84.1730728149414, 4.019822120666504
159959, 1.773951768875122, -3.3359873294830322, 0.00270468438975513, -0.057040516287088394, -0.006986272055655718, -0.004386796150356531, 118632.4453125, 148746.546875, 89988.2265625, 120086.8203125, 139829.0, 98352.7734375, 0.0, 0.0, 0.0, 0.0, 1.7802972793579102, -3.334866762161255, -0.01093029323965311, 84.1729965209961, 3.996976852416992
159980, 1.773626685142517, -3.3363077640533447, 0.003973138518631458, -0.058903664350509644, -0.00971724558621645, 0.0045540533028542995, 118636.8203125, 148744.6875, 89992.9140625, 120087.0546875, 139834.0625, 98354.8046875, 0.0, 0.0, 0.0, 0.0, 1.7802318334579468, -3.3348965644836426, -0.010515008121728897, 84.14216613769531, 4.000473499298096
159999, 1.773859977722168, -3.3359944820404053, 0.002636885503306985, -0.05786999687552452, -0.007321914192289114, -0.0037935252767056227, 118641.203125, 148744.234375, 89986.28125, 120075.8515625, 139834.0625, 98349.9921875, 0.0, 0.0, 0.0, 0.0, 1.7802603244781494, -3.334801197052002, -0.010994731448590755, 84.15238952636719, 3.946655511856079
160019, 1.7736212015151978, -3.3357698917388916, 0.003626954508945346, -0.05952870473265648, -0.005014228634536266, 0.003779442748054862, 118643.390625, 148736.40625, 89992.125, 120083.3203125, 139835.828125, 98348.71875, 0.0, 0.0, 0.0, 0.0, 1.7802963256835938, -3.3348731994628906, -0.011019755154848099, 84.15579223632812, 4.007502555847168
160039, 1.7738655805587769, -3.335705041885376, 0.002364067593589425, -0.05820061266422272, -0.004615741781890392, -0.004314332269132137, 118641.890625, 148741.9375, 89992.125, 120084.8671875, 139834.0625, 98349.9921875, 0.0, 0.0, 0.0, 0.0, 1.7802979946136475, -3.3348677158355713, -0.010945462621748447, 84.12469482421875, 3.976475715637207
160059, 1.7737455368041992, -3.336352586746216, 0.00343551067635417, -0.059347964823246, -0.01054186001420021, 0.0036818201187998056, 118641.203125, 148743.78125, 89992.125, 120081.125, 139827.234375, 98346.6875, 0.0, 0.0, 0.0, 0.0, 1.7804515361785889, -3.334913730621338, -0.011150654405355453, 84.13119506835938, 3.9632503986358643
160079, 1.7743110656738281, -3.3361001014709473, 0.002535413485020399, -0.05514084920287132, -0.008459852077066898, -0.0023048846051096916, 118644.8828125, 148737.78125, 89990.53125, 120089.90625, 139834.0625, 98354.046875, 0.0, 0.0, 0.0, 0.0, 1.7803088426589966, -3.3348727226257324, -0.010981718078255653, 84.1358871459961, 3.945556640625
160099, 1.7735528945922852, -3.336582899093628, 0.004046651069074869, -0.0602552704513073, -0.012763012200593948, 0.009899439290165901, 118629.453125, 148741.9375, 89983.984375, 120077.390625, 139833.046875, 98352.0234375, 0.0, 0.0, 0.0, 0.0, 1.7802990674972534, -3.3348653316497803, -0.010945860296487808, 84.15415954589844, 3.9740536212921143
160119, 1.7740237712860107, -3.33589768409729, 0.0028503795620054007, -0.05856001004576683, -0.006473510060459375, 0.0012022239388898015, 118640.5078125, 148741.46875, 89991.765625, 120076.7421875, 139829.5, 98345.9296875, 0.0, 0.0, 0.0, 0.0, 1.780347466468811, -3.334852457046509, -0.011137242428958416, 84.12630462646484, 3.957923173904419
160139, 1.7736955881118774, -3.335649013519287, 0.0018005617894232273, -0.060508955270051956, -0.004260138608515263, -0.005679442547261715, 118636.8203125, 148743.78125, 89993.2734375, 120081.125, 139833.046875, 98354.8046875, 0.0, 0.0, 0.0, 0.0, 1.7801507711410522, -3.3348824977874756, -0.010499249212443829, 84.177978515625, 3.9731392860412598
160159, 1.77314293384552, -3.336143732070923, 0.00344102387316525, -0.06325739622116089, -0.009322886355221272, 0.005736025515943766, 118638.203125, 148741.46875, 89992.125, 120077.390625, 139829.5, 98354.046875, 0.0, 0.0, 0.0, 0.0, 1.7803336381912231, -3.3348820209503174, -0.01106712594628334, 84.11451721191406, 3.976823568344116
160180, 1.774052619934082, -3.3357605934143066, 0.002074233954772353, -0.05676547437906265, -0.005964924581348896, -0.003911363426595926, 118639.0078125, 148746.078125, 89990.171875, 120076.7421875, 139827.734375, 98347.4453125, 0.0, 0.0, 0.0, 0.0, 1.7801953554153442, -3.334836483001709, -0.010960770770907402, 84.1573715209961, 3.9443371295928955
160199, 1.7740553617477417, -3.3357598781585693, 0.004239487461745739, -0.05584904924035072, -0.005331642925739288, 0.011368255130946636, 118630.953125, 148748.390625, 89992.9140625, 120081.78125, 139835.828125, 98351.265625, 0.0, 0.0, 0.0, 0.0, 1.7806397676467896, -3.3351047039031982, -0.011189060285687447, 84.17312622070312, 4.0062336921691895
160219, 1.7738871574401855, -3.3358235359191895, 0.0032301463652402163, -0.05700601264834404, -0.0061420840211212635, 0.002776267472654581, 118635.328125, 148744.234375, 89994.0703125, 120079.5859375, 139826.71875, 98353.296875, 0.0, 0.0, 0.0, 0.0, 1.7807215452194214, -3.335123062133789, -0.011353326961398125, 84.18968200683594, 3.977250576019287
160239, 1.7737640142440796, -3.3361687660217285, 0.00372539390809834, -0.05847925692796707, -0.009434756822884083, 0.005861736834049225, 118644.1953125, 148746.078125, 89992.125, 120081.125, 139831.78125, 98354.5703125, 0.0, 0.0, 0.0, 0.0, 1.7796151638031006, -3.3348326683044434, -0.009962789714336395, 84.1568603515625, 3.994647979736328
160259, 1.774222731590271, -3.335693836212158, 0.0028180088847875595, -0.05385448411107063, -0.004874627571552992, -0.00041533049079589546, 118632.4453125, 148739.625, 89989.3828125, 120078.9375, 139831.78125, 98349.9921875, 0.0, 0.0, 0.0, 0.0, 1.78033447265625, -3.3348920345306396, -0.011084265075623989, 84.17450714111328, 3.976893186569214
160281, 1.7742536067962646, -3.3360555171966553, 0.003898411290720105, -0.055732641369104385, -0.00872473418712616, 0.007784394081681967, 118634.6328125, 148745.625, 89994.859375, 120076.7421875, 139831.28125, 98352.7734375, 0.0, 0.0, 0.0, 0.0, 1.7795593738555908, -3.3347721099853516, -0.009843984618782997, 84.15250396728516, 3.9800078868865967
160299, 1.7742630243301392, -3.335899591445923, 0.003004505531862378, -0.05549723654985428, -0.007101038470864296, 0.0010957288322970271, 118636.8203125, 148737.78125, 89987.078125, 120075.8515625, 139831.28125, 98343.90625, 0.0, 0.0, 0.0, 0.0, 1.7802799940109253, -3.3348546028137207, -0.010912108235061169, 84.1659927368164, 4.008684158325195
160321, 1.7740929126739502, -3.3364739418029785, 0.0018488209461793303, -0.05671977624297142, -0.012254606932401657, -0.005827839486300945, 118637.515625, 148744.234375, 89992.125, 120077.390625, 139831.28125, 98352.5390625, 0.0, 0.0, 0.0, 0.0, 1.7802889347076416, -3.3348493576049805, -0.01093043852597475, 84.17816925048828, 3.95458722114563
160339, 1.7737972736358643, -3.3359575271606445, 0.0035489825531840324, -0.05913170054554939, -0.007379777729511261, 0.005239545367658138, 118630.953125, 148744.234375, 89997.1640625, 120074.546875, 139828.484375, 98353.296875, 0.0, 0.0, 0.0, 0.0, 1.7795069217681885, -3.3347744941711426, -0.0098164277151227, 84.14762878417969, 4.00305700302124
160359, 1.7739849090576172, -3.3366103172302246, 0.0020449431613087654, -0.0582544319331646, -0.014038195833563805, -0.004741205833852291, 118632.4453125, 148735.46875, 89995.21875, 120070.8125, 139829.0, 98349.234375, 0.0, 0.0, 0.0, 0.0, 1.7803306579589844, -3.3348963260650635, -0.011061055585741997, 84.16320037841797, 3.96696138381958
160380, 1.774046540260315, -3.3356339931488037, 0.0036506936885416508, -0.05719231814146042, -0.00487710814923048, 0.006000417284667492, 118636.1328125, 148744.234375, 89997.1640625, 120083.3203125, 139827.734375, 98354.5703125, 0.0, 0.0, 0.0, 0.0, 1.7802375555038452, -3.334846019744873, -0.010952722281217575, 84.13497924804688, 3.9623258113861084
160399, 1.7736843824386597, -3.3360955715179443, 0.002143820282071829, -0.061345528811216354, -0.009385923855006695, -0.003607135731726885, 118635.328125, 148741.015625, 89993.2734375, 120082.671875, 139824.953125, 98347.9609375, 0.0, 0.0, 0.0, 0.0, 1.7803059816360474, -3.334862232208252, -0.010994240641593933, 84.15447235107422, 3.9657323360443115
160419, 1.7733138799667358, -3.335777521133423, 0.003222262253984809, -0.0650896430015564, -0.00645357696339488, 0.003023670520633459, 118628.0703125, 148748.390625, 89983.984375, 120081.125, 139826.71875, 98353.296875, 0.0, 0.0, 0.0, 0.0, 1.7806196212768555, -3.3350627422332764, -0.0110847819596529, 84.12271881103516, 4.007750988006592
160440, 1.7732107639312744, -3.336259126663208, 0.002185614313930273, -0.06486298888921738, -0.01045803353190422, -0.003704883623868227, 118629.5703125, 148743.78125, 89992.125, 120077.390625, 139833.046875, 98347.9609375, 0.0, 0.0, 0.0, 0.0, 1.7803257703781128, -3.3348565101623535, -0.011098410934209824, 84.13479614257812, 3.9955570697784424
160459, 1.7733486890792847, -3.335764169692993, 0.0031407675705850124, -0.0638871118426323, -0.005540207028388977, 0.003529973328113556, 118631.7578125, 148739.625, 89992.125, 120073.0, 139838.109375, 98354.046875, 0.0, 0.0, 0.0, 0.0, 1.780243158340454, -3.334841012954712, -0.011013517156243324, 84.14932250976562, 4.04006290435791
160480, 1.773980975151062, -3.3360531330108643, 0.0022356549743562937, -0.05919506028294563, -0.008643786422908306, -0.002321676118299365, 118630.2578125, 148743.3125, 89997.1640625, 120080.4765625, 139824.4375, 98343.90625, 0.0, 0.0, 0.0, 0.0, 1.780723214149475, -3.335122585296631, -0.011309917084872723, 84.16787719726562, 3.9770336151123047
160499, 1.7728956937789917, -3.3358006477355957, 0.003088400699198246, -0.06724084168672562, -0.005919652990996838, 0.004346470348536968, 118625.8828125, 148741.46875, 89993.2734375, 120074.546875, 139835.828125, 98355.3203125, 0.0, 0.0, 0.0, 0.0, 1.7806340456008911, -3.3350954055786133, -0.011177321895956993, 84.18473052978516, 4.014828205108643
160520, 1.7738428115844727, -3.3361778259277344, 0.0018635607557371259, -0.06063638627529144, -0.010042235255241394, -0.004063018132001162, 118632.4453125, 148741.015625, 89996.3671875, 120072.3515625, 139835.328125, 98349.9921875, 0.0, 0.0, 0.0, 0.0, 1.7806888818740845, -3.3351430892944336, -0.011339874938130379, 84.2425537109375, 4.014791488647461
160539, 1.7736397981643677, -3.336148977279663, 0.0038281818851828575, -0.06081177666783333, -0.009524786844849586, 0.011409785598516464, 118635.4375, 148739.171875, 89992.125, 120077.6328125, 139831.28125, 98345.9296875, 0.0, 0.0, 0.0, 0.0, 1.7795525789260864, -3.3348071575164795, -0.009815813973546028, 84.2140884399414, 3.994974374771118
160559, 1.773733377456665, -3.3359405994415283, 0.002738041104748845, -0.05980977416038513, -0.007475306745618582, 0.0026045204140245914, 118626.578125, 148742.390625, 89989.3828125, 120076.0859375, 139833.546875, 98350.75, 0.0, 0.0, 0.0, 0.0, 1.7795802354812622, -3.3348166942596436, -0.009884307160973549, 84.24436950683594, 3.9737448692321777
160581, 1.773799180984497, -3.33638858795166, 0.0016559568466618657, -0.058240849524736404, -0.011448264122009277, -0.004975365940481424, 118630.2578125, 148737.78125, 89989.3828125, 120070.8125, 139831.78125, 98347.9609375, 0.0, 0.0, 0.0, 0.0, 1.7803311347961426, -3.334902048110962, -0.011035892181098461, 84.21514129638672, 4.011146545410156
160599, 1.7738031148910522, -3.3361849784851074, 0.0031654813792556524, -0.05859079584479332, -0.00896264985203743, 0.006012575700879097, 118630.953125, 148739.171875, 89994.0703125, 120078.28125, 139829.0, 98349.234375, 0.0, 0.0, 0.0, 0.0, 1.7795095443725586, -3.3347809314727783, -0.009798485785722733, 84.22731018066406, 4.0322370529174805
160620, 1.7739113569259644, -3.335911273956299, 0.002153068780899048, -0.05756523087620735, -0.006312638986855745, -0.0012138946913182735, 118626.578125, 148741.9375, 89993.2734375, 120082.671875, 139830.765625, 98346.6875, 0.0, 0.0, 0.0, 0.0, 1.780401349067688, -3.334904193878174, -0.011181885376572609, 84.24226379394531, 4.011575698852539
160639, 1.7739490270614624, -3.3360702991485596, 0.0034286680165678263, -0.05776826664805412, -0.008241088129580021, 0.007605855353176594, 118630.2578125, 148745.625, 89994.859375, 120062.6875, 139827.234375, 98352.7734375, 0.0, 0.0, 0.0, 0.0, 1.7801735401153564, -3.3348915576934814, -0.010440725833177567, 84.22024536132812, 3.964388847351074
160659, 1.7737082242965698, -3.3359458446502686, 0.002120340010151267, -0.06053697317838669, -0.007018762640655041, -0.0016478771576657891, 118633.9453125, 148743.78125, 89996.015625, 120071.703125, 139833.546875, 98345.9296875, 0.0, 0.0, 0.0, 0.0, 1.7806386947631836, -3.335146427154541, -0.011131052859127522, 84.24491119384766, 4.003503799438477
160679, 1.7734911441802979, -3.3357841968536377, 0.003682460868731141, -0.06077546253800392, -0.0053666820749640465, 0.008851490914821625, 118622.890625, 148740.078125, 89991.328125, 120070.15625, 139824.4375, 98346.6875, 0.0, 0.0, 0.0, 0.0, 1.7807178497314453, -3.3351149559020996, -0.011206235736608505, 84.25682067871094, 4.009628772735596
160699, 1.7734549045562744, -3.336087942123413, 0.0020867714192718267, -0.06299585103988647, -0.008772999048233032, -0.0020854950416833162, 118628.765625, 148746.078125, 89992.125, 120064.2265625, 139831.78125, 98347.203125, 0.0, 0.0, 0.0, 0.0, 1.7801023721694946, -3.334923267364502, -0.010337026789784431, 84.22772979736328, 4.004203796386719
160719, 1.7727681398391724, -3.335825204849243, 0.0035995948128402233, -0.06789924204349518, -0.006322944536805153, 0.00782943144440651, 118625.8828125, 148733.171875, 89992.125, 120076.0859375, 139832.296875, 98354.5703125, 0.0, 0.0, 0.0, 0.0, 1.7806826829910278, -3.3351311683654785, -0.011110858991742134, 84.25215911865234, 4.015267848968506
160739, 1.7731781005859375, -3.336313486099243, 0.0023978669196367264, -0.06433533877134323, -0.011048756539821625, -0.0003527908702380955, 118632.4453125, 148743.3125, 89992.125, 120071.703125, 139830.765625, 98351.265625, 0.0, 0.0, 0.0, 0.0, 1.7801514863967896, -3.3349218368530273, -0.010436592623591423, 84.268310546875, 3.9864423274993896
160760, 1.7727980613708496, -3.3357770442962646, 0.0013511859579011798, -0.06642201542854309, -0.006016403902322054, -0.005941559560596943, 118623.6953125, 148736.859375, 89993.2734375, 120068.6171875, 139826.71875, 98353.296875, 0.0, 0.0, 0.0, 0.0, 1.7803311347961426, -3.3349311351776123, -0.010949598625302315, 84.23927307128906, 4.024747848510742
160780, 1.7731918096542358, -3.335878849029541, 0.0037017897702753544, -0.06322479248046875, -0.006655036471784115, 0.008681020699441433, 118625.8828125, 148743.78125, 90003.359375, 120070.15625, 139829.0, 98349.9921875, 0.0, 0.0, 0.0, 0.0, 1.7807461023330688, -3.335155963897705, -0.011409075930714607, 84.25765228271484, 4.010039806365967
160799, 1.7730807065963745, -3.3365495204925537, 0.0022671883925795555, -0.06465017795562744, -0.013047059997916222, -0.0013665498699992895, 118630.2578125, 148739.171875, 89997.1640625, 120074.546875, 139830.765625, 98348.4765625, 0.0, 0.0, 0.0, 0.0, 1.7802926301956177, -3.3348209857940674, -0.010943982750177383, 84.22135162353516, 4.013090133666992
160819, 1.773716926574707, -3.3360984325408936, 0.0030677372124046087, -0.06007806956768036, -0.009193754754960537, 0.003953712526708841, 118623.0078125, 148741.9375, 89999.46875, 120064.8828125, 139820.390625, 98347.9609375, 0.0, 0.0, 0.0, 0.0, 1.7802343368530273, -3.3348400592803955, -0.010923100635409355, 84.23985290527344, 3.9671549797058105
160839, 1.7735235691070557, -3.3356242179870605, 0.0017817618791013956, -0.060249458998441696, -0.00492289662361145, -0.004113328643143177, 118628.0703125, 148744.234375, 89990.96875, 120068.6171875, 139819.890625, 98342.6328125, 0.0, 0.0, 0.0, 0.0, 1.7806541919708252, -3.3350558280944824, -0.011219699867069721, 84.21476745605469, 3.9761393070220947
160859, 1.773353934288025, -3.336038589477539, 0.002730480395257473, -0.06193220242857933, -0.008793148212134838, 0.0020774321164935827, 118623.0078125, 148744.234375, 90003.0, 120070.15625, 139823.1875, 98352.0234375, 0.0, 0.0, 0.0, 0.0, 1.7806490659713745, -3.3350985050201416, -0.011154011823236942, 84.23076629638672, 3.9979379177093506
160880, 1.7736129760742188, -3.3360657691955566, 0.0013523191446438432, -0.062062300741672516, -0.00940034817904234, -0.007449563592672348, 118628.875, 148741.46875, 89994.0703125, 120067.0703125, 139824.4375, 98351.265625, 0.0, 0.0, 0.0, 0.0, 1.7807567119598389, -3.3351693153381348, -0.011369531974196434, 84.27699279785156, 3.993959665298462
160899, 1.773592233657837, -3.3357577323913574, 0.00282459007576108, -0.06095792353153229, -0.005685645621269941, 0.004495559260249138, 118627.3828125, 148741.46875, 89995.21875, 120062.03125, 139822.171875, 98351.265625, 0.0, 0.0, 0.0, 0.0, 1.780385136604309, -3.3349058628082275, -0.011141234077513218, 84.29432678222656, 4.015747547149658
160920, 1.7738194465637207, -3.3359391689300537, 0.0015919228317216039, -0.059408944100141525, -0.0076331631280481815, -0.0042053586803376675, 118623.6953125, 148741.46875, 89996.015625, 120063.578125, 139830.265625, 98354.046875, 0.0, 0.0, 0.0, 0.0, 1.7802810668945312, -3.334857702255249, -0.010939696803689003, 84.26673126220703, 4.012167930603027
160941, 1.7736066579818726, -3.336278200149536, 0.003687524702399969, -0.0601627342402935, -0.010586470365524292, 0.012260881252586842, 118623.0078125, 148735.015625, 89994.421875, 120062.921875, 139831.28125, 98349.234375, 0.0, 0.0, 0.0, 0.0, 1.780285358428955, -3.3348567485809326, -0.010979538783431053, 84.24536895751953, 4.041518211364746
160959, 1.7740803956985474, -3.335765838623047, 0.002623568754643202, -0.055974844843149185, -0.005568756256252527, 0.003372135804966092, 118618.515625, 148732.703125, 90000.265625, 120063.578125, 139826.71875, 98343.90625, 0.0, 0.0, 0.0, 0.0, 1.7801955938339233, -3.3348588943481445, -0.010930568911135197, 84.29707336425781, 3.9688494205474854
160981, 1.774143099784851, -3.335791826248169, 0.0037439584266394377, -0.05621008202433586, -0.005975470878183842, 0.01127624697983265, 118629.5703125, 148734.09375, 89997.1640625, 120068.6171875, 139823.9375, 98343.1484375, 0.0, 0.0, 0.0, 0.0, 1.7802395820617676, -3.3348731994628906, -0.010942196473479271, 84.32130432128906, 3.9863998889923096
160999, 1.7738006114959717, -3.3362009525299072, 0.0029756170697510242, -0.05869201943278313, -0.009707285091280937, 0.004778222646564245, 118621.5078125, 148741.015625, 89999.46875, 120067.9609375, 139819.890625, 98345.9296875, 0.0, 0.0, 0.0, 0.0, 1.7795637845993042, -3.334796667098999, -0.009840341284871101, 84.28813934326172, 4.033511638641357
161021, 1.7740685939788818, -3.336287498474121, 0.0015586094232276082, -0.05697687342762947, -0.010761200450360775, -0.004664331208914518, 118618.6328125, 148736.859375, 89991.328125, 120064.2265625, 139820.390625, 98347.203125, 0.0, 0.0, 0.0, 0.0, 1.7808042764663696, -3.33516526222229, -0.011368989013135433, 84.31061553955078, 3.9690496921539307
161039, 1.7737910747528076, -3.3361167907714844, 0.003248645691201091, -0.05910220369696617, -0.009140091948211193, 0.005766859278082848, 118631.0625, 148739.171875, 89997.1640625, 120061.3828125, 139824.4375, 98347.203125, 0.0, 0.0, 0.0, 0.0, 1.780374526977539, -3.3348805904388428, -0.01111067458987236, 84.3245620727539, 3.9650444984436035
161059, 1.7736338376998901, -3.3362042903900146, 0.0018051386578008533, -0.061543092131614685, -0.009883793070912361, -0.003950586076825857, 118626.0, 148739.625, 89999.90625, 120059.1875, 139829.0, 98349.234375, 0.0, 0.0, 0.0, 0.0, 1.7803150415420532, -3.3348746299743652, -0.010979540646076202, 84.2937240600586, 3.9948577880859375
161079, 1.772995948791504, -3.3367981910705566, 0.004533356986939907, -0.06648752093315125, -0.014683719724416733, 0.013765852898359299, 118629.5703125, 148743.3125, 89996.8046875, 120062.03125, 139822.171875, 98349.234375, 0.0, 0.0, 0.0, 0.0, 1.7804087400436401, -3.3349180221557617, -0.01117530558258295, 84.26676940917969, 4.004598140716553
161099, 1.7727811336517334, -3.3362536430358887, 0.0032893691677600145, -0.06856093555688858, -0.010063919238746166, 0.005045049358159304, 118620.125, 148737.3125, 89996.3671875, 120062.921875, 139829.0, 98341.359375, 0.0, 0.0, 0.0, 0.0, 1.7802989482879639, -3.3348584175109863, -0.010979990474879742, 84.27622985839844, 3.989076614379883
161119, 1.7724504470825195, -3.3358919620513916, 0.005561737809330225, -0.07064878940582275, -0.006836378015577793, 0.018705500289797783, 118628.0703125, 148741.015625, 89997.9609375, 120067.3125, 139833.546875, 98348.71875, 0.0, 0.0, 0.0, 0.0, 1.7802413702011108, -3.334829330444336, -0.010961209423840046, 84.28703308105469, 3.978698492050171
161139, 1.772873878479004, -3.3361258506774902, 0.004401993937790394, -0.06723850965499878, -0.008976053446531296, 0.009697474539279938, 118622.203125, 148736.859375, 90000.265625, 120065.1171875, 139819.890625, 98344.65625, 0.0, 0.0, 0.0, 0.0, 1.780273675918579, -3.334869384765625, -0.01097977813333273, 84.25467681884766, 3.9501004219055176
161159, 1.7727941274642944, -3.3367929458618164, 0.005197754595428705, -0.06837952136993408, -0.014625556766986847, 0.013924392871558666, 118624.5, 148736.859375, 90003.359375, 120065.7734375, 139818.125, 98347.203125, 0.0, 0.0, 0.0, 0.0, 1.7802135944366455, -3.334913492202759, -0.010541468858718872, 84.2683334350586, 3.942448139190674
161180, 1.7726224660873413, -3.3362956047058105, 0.004346853122115135, -0.06871494650840759, -0.009570345282554626, 0.007080258335918188, 118620.8203125, 148732.703125, 89989.3828125, 120057.6484375, 139826.21875, 98345.1796875, 0.0, 0.0, 0.0, 0.0, 1.780280351638794, -3.334855556488037, -0.010992230847477913, 84.27455139160156, 3.976560592651367
161199, 1.772248387336731, -3.3370566368103027, 0.005106315948069096, -0.07180564105510712, -0.016467321664094925, 0.011779134161770344, 118628.1875, 148741.46875, 89999.109375, 120065.7734375, 139822.171875, 98347.203125, 0.0, 0.0, 0.0, 0.0, 1.7802845239639282, -3.3348734378814697, -0.010936150327324867, 84.2454833984375, 3.985185146331787
161219, 1.7726033926010132, -3.3361146450042725, 0.003912877757102251, -0.06782905012369156, -0.007133341394364834, 0.0031689880415797234, 118619.3203125, 148745.625, 89999.109375, 120063.578125, 139833.046875, 98341.875, 0.0, 0.0, 0.0, 0.0, 1.780235767364502, -3.3348324298858643, -0.01079071406275034, 84.2546157836914, 4.011016845703125
161239, 1.773404836654663, -3.3362817764282227, 0.0027930494397878647, -0.06142985075712204, -0.009337098337709904, -0.004392155911773443, 118619.3203125, 148739.171875, 89998.3203125, 120056.9921875, 139826.71875, 98349.234375, 0.0, 0.0, 0.0, 0.0, 1.7795759439468384, -3.3348145484924316, -0.009885195642709732, 84.27472686767578, 3.9445292949676514
161259, 1.773551106452942, -3.3358030319213867, 0.003640639828518033, -0.05861934274435043, -0.0048855869099497795, 0.0014717031735926867, 118627.3828125, 148736.40625, 89999.109375, 120063.578125, 139829.0, 98349.9921875, 0.0, 0.0, 0.0, 0.0, 1.7803614139556885, -3.3348710536956787, -0.011093861423432827, 84.32141876220703, 3.953582286834717
161281, 1.7737270593643188, -3.335576057434082, 0.0020731277763843536, -0.057706840336322784, -0.0029109977185726166, -0.0088973268866539, 118617.1328125, 148734.546875, 90002.2109375, 120062.921875, 139823.9375, 98343.1484375, 0.0, 0.0, 0.0, 0.0, 1.780178427696228, -3.3348288536071777, -0.010827192105352879, 84.2924575805664, 4.000879764556885
161299, 1.7736965417861938, -3.335836172103882, 0.002942770952358842, -0.058576688170433044, -0.005992048420011997, -0.0014817834598943591, 118623.6953125, 148739.171875, 89997.1640625, 120059.8359375, 139821.65625, 98345.1796875, 0.0, 0.0, 0.0, 0.0, 1.7806487083435059, -3.335110902786255, -0.011173262260854244, 84.30862426757812, 3.9483933448791504
161320, 1.77378249168396, -3.3358280658721924, 0.0018529582303017378, -0.05691147595643997, -0.006174326408654451, -0.0081036277115345, 118625.1953125, 148743.3125, 89997.9609375, 120056.9921875, 139829.0, 98346.6875, 0.0, 0.0, 0.0, 0.0, 1.7806284427642822, -3.335102081298828, -0.011228803545236588, 84.2856216430664, 3.958695411682129
161339, 1.773659586906433, -3.336570978164673, 0.003157267114147544, -0.05886261537671089, -0.013425297103822231, 0.0022219500970095396, 118619.3203125, 148736.859375, 89999.109375, 120059.1875, 139822.171875, 98343.1484375, 0.0, 0.0, 0.0, 0.0, 1.7794878482818604, -3.334768533706665, -0.0097903311252594, 84.29690551757812, 4.027822494506836
161359, 1.773917555809021, -3.33624267578125, 0.0017644147155806422, -0.05773808807134628, -0.010309078730642796, -0.00706701772287488, 118613.453125, 148743.3125, 89994.859375, 120062.921875, 139815.84375, 98346.6875, 0.0, 0.0, 0.0, 0.0, 1.7802248001098633, -3.334864854812622, -0.01105151791125536, 84.31282806396484, 3.9562997817993164
161382, 1.7734630107879639, -3.3357434272766113, 0.0034308196045458317, -0.0612846203148365, -0.005621680058538914, 0.005445959512144327, 118621.5078125, 148743.78125, 89999.109375, 120054.796875, 139823.9375, 98345.9296875, 0.0, 0.0, 0.0, 0.0, 1.7802261114120483, -3.3348453044891357, -0.010972939431667328, 84.32915496826172, 4.015122413635254
161399, 1.7739847898483276, -3.335571050643921, 0.002136497525498271, -0.05718623474240303, -0.004288180265575647, -0.003488702466711402, 118619.3203125, 148739.171875, 90000.265625, 120059.1875, 139826.21875, 98345.9296875, 0.0, 0.0, 0.0, 0.0, 1.7795000076293945, -3.3348007202148438, -0.00985417515039444, 84.2986068725586, 3.9644007682800293
161419, 1.7734720706939697, -3.335925579071045, 0.004497226793318987, -0.061367716640233994, -0.007629968225955963, 0.01371233630925417, 118615.640625, 148734.546875, 89997.1640625, 120058.5390625, 139823.9375, 98343.1484375, 0.0, 0.0, 0.0, 0.0, 1.7806549072265625, -3.3351082801818848, -0.011208051815629005, 84.31987762451172, 3.968890428543091
161439, 1.7735867500305176, -3.3360023498535156, 0.0033157840371131897, -0.06112561374902725, -0.008319033309817314, 0.004944873042404652, 118620.8203125, 148732.25, 90004.15625, 120059.8359375, 139826.71875, 98343.90625, 0.0, 0.0, 0.0, 0.0, 1.7803455591201782, -3.3349006175994873, -0.011137701570987701, 84.29656982421875, 3.9983434677124023
161459, 1.7733125686645508, -3.3363749980926514, 0.0017975710798054934, -0.0639507994055748, -0.011686431244015694, -0.004688852932304144, 118625.1953125, 148734.546875, 90003.0, 120062.921875, 139819.890625, 98343.1484375, 0.0, 0.0, 0.0, 0.0, 1.780666470527649, -3.3351211547851562, -0.011282773688435555, 84.31637573242188, 3.993502140045166
