timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, yaw, kalX, kalY, kalZ, kalPX, kalPY, kalPZ
1019001, 0.0, 0.0, 93.47357940673828, 0.0, 0.0, 0.392913818359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.471349716186523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019011, 0.0, 0.0, 93.47930145263672, 0.0, 0.0, 0.57220458984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.470258712768555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019021, 0.0, 0.0, 93.48445129394531, 0.0, 0.0, 0.514984130859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.470574378967285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019031, 0.0, 0.0, 93.49072265625, 0.0, 0.0, 0.62713623046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.471407890319824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019041, 0.0, 0.0, 93.49636840820312, 0.0, 0.0, 0.5645751953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.471970558166504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019051, 0.0, 0.0, 93.49215698242188, 0.0, 0.0, -0.421142578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.471284866333008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019061, 0.0, 0.0, 93.48836517333984, 0.0, 0.0, -0.379180908203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.471558570861816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019071, 0.0, 0.0, 93.47948455810547, 0.0, 0.0, -0.8880615234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.473095893859863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019081, 0.0, 0.0, 93.47148895263672, 0.0, 0.0, -0.799560546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.4724760055542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019091, 0.0, 0.0, 93.46648406982422, 0.0, 0.0, -0.50048828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.472099304199219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019101, 0.0, 0.0, 93.46198272705078, 0.0, 0.0, -0.45013427734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.471388816833496, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019111, 0.0, 0.0, 93.45683288574219, 0.0, 0.0, -0.514984130859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.471299171447754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019121, 0.0, 0.0, 93.45220184326172, 0.0, 0.0, -0.463104248046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.470175743103027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019131, 0.0, 0.0, 93.44584655761719, 0.0, 0.0, -0.635528564453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.469403266906738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019141, 0.0, 0.0, 93.44012451171875, 0.0, 0.0, -0.57220458984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.470002174377441, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019151, 0.0, 0.0, 93.442626953125, 0.0, 0.0, 0.250244140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.470771789550781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019161, 0.0, 0.0, 93.44488525390625, 0.0, 0.0, 0.225830078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.470290184020996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019171, 0.0, 0.0, 93.45238494873047, 0.0, 0.0, 0.749969482421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.468894958496094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019181, 0.0, 0.0, 93.4591293334961, 0.0, 0.0, 0.6744384765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.469046592712402, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019191, 0.0, 0.0, 93.47176361083984, 0.0, 0.0, 1.263427734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.469876289367676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019201, 0.0, 0.0, 93.4831314086914, 0.0, 0.0, 1.13677978515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.469378471374512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019211, 0.0, 0.0, 93.4917221069336, 0.0, 0.0, 0.85906982421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.46971321105957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019221, 0.0, 0.0, 93.49945831298828, 0.0, 0.0, 0.77362060546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.47014331817627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019231, 0.0, 0.0, 93.49767303466797, 0.0, 0.0, -0.17852783203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.470091819763184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019241, 0.0, 0.0, 93.49606323242188, 0.0, 0.0, -0.160980224609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.470992088317871, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019251, 0.0, 0.0, 93.49406433105469, 0.0, 0.0, -0.19989013671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.471322059631348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019261, 0.0, 0.0, 93.49227142333984, 0.0, 0.0, -0.179290771484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.471691131591797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019271, 0.0, 0.0, 93.4972152709961, 0.0, 0.0, 0.494384765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.470903396606445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019281, 0.0, 0.0, 93.50167083740234, 0.0, 0.0, 0.445556640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.470494270324707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019291, 0.0, 0.0, 93.50239562988281, 0.0, 0.0, 0.072479248046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.470807075500488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019301, 0.0, 0.0, 93.50304412841797, 0.0, 0.0, 0.064849853515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.469823837280273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019311, 0.0, 0.0, 93.50472259521484, 0.0, 0.0, 0.1678466796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.4702730178833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019321, 0.0, 0.0, 93.50623321533203, 0.0, 0.0, 0.15106201171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.47095012664795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019331, 0.0, 0.0, 93.50650024414062, 0.0, 0.0, 0.026702880859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.47147274017334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019341, 0.0, 0.0, 93.50674438476562, 0.0, 0.0, 0.0244140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.471800804138184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019351, 0.0, 0.0, 93.51133728027344, 0.0, 0.0, 0.45928955078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.473292350769043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019361, 0.0, 0.0, 93.51547241210938, 0.0, 0.0, 0.41351318359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.472786903381348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019371, 0.0, 0.0, 93.52356719970703, 0.0, 0.0, 0.809478759765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.472428321838379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019381, 0.0, 0.0, 93.53085327148438, 0.0, 0.0, 0.728607177734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.472460746765137, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019391, 0.0, 0.0, 93.52373504638672, 0.0, 0.0, -0.711822509765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.472668647766113, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019401, 0.0, 0.0, 93.517333984375, 0.0, 0.0, -0.640106201171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.472281455993652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019411, 0.0, 0.0, 93.51266479492188, 0.0, 0.0, -0.4669189453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.472373962402344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019421, 0.0, 0.0, 93.50846099853516, 0.0, 0.0, -0.420379638671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.471979141235352, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019431, 0.0, 0.0, 93.50631713867188, 0.0, 0.0, -0.214385986328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.47276496887207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019441, 0.0, 0.0, 93.50438690185547, 0.0, 0.0, -0.193023681640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.472933769226074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019451, 0.0, 0.0, 93.50101470947266, 0.0, 0.0, -0.33721923828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.47216510772705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019461, 0.0, 0.0, 93.49797821044922, 0.0, 0.0, -0.30364990234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.471677780151367, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019471, 0.0, 0.0, 93.49742889404297, 0.0, 0.0, -0.054931640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.470992088317871, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019481, 0.0, 0.0, 93.49694061279297, 0.0, 0.0, -0.048828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.470911979675293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019491, 0.0, 0.0, 93.48556518554688, 0.0, 0.0, -1.137542724609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.471210479736328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019501, 0.0, 0.0, 93.47532653808594, 0.0, 0.0, -1.02386474609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.471672058105469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019511, 0.0, 0.0, 93.46446990966797, 0.0, 0.0, -1.085662841796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.47156810760498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019521, 0.0, 0.0, 93.45469665527344, 0.0, 0.0, -0.977325439453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.47034740447998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019531, 0.0, 0.0, 93.44371795654297, 0.0, 0.0, -1.097869873046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.470558166503906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019541, 0.0, 0.0, 93.43383026123047, 0.0, 0.0, -0.98876953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.470521926879883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019551, 0.0, 0.0, 93.43094635009766, 0.0, 0.0, -0.28839111328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.470430374145508, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019561, 0.0, 0.0, 93.42835235595703, 0.0, 0.0, -0.2593994140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.470197677612305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019571, 0.0, 0.0, 93.43093872070312, 0.0, 0.0, 0.258636474609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.469974517822266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019581, 0.0, 0.0, 93.43326568603516, 0.0, 0.0, 0.232696533203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.469923973083496, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019591, 0.0, 0.0, 93.42989349365234, 0.0, 0.0, -0.33721923828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.469605445861816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019601, 0.0, 0.0, 93.4268569946289, 0.0, 0.0, -0.30364990234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.46919059753418, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019611, 0.0, 0.0, 93.43560791015625, 0.0, 0.0, 0.875091552734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.469228744506836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019621, 0.0, 0.0, 93.44348907470703, 0.0, 0.0, 0.788116455078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.469419479370117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019631, 0.0, 0.0, 93.45276641845703, 0.0, 0.0, 0.927734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.46871280670166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019641, 0.0, 0.0, 93.46111297607422, 0.0, 0.0, 0.83465576171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467326164245605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019651, 0.0, 0.0, 93.47135925292969, 0.0, 0.0, 1.024627685546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467442512512207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019661, 0.0, 0.0, 93.48058319091797, 0.0, 0.0, 0.922393798828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467992782592773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019671, 0.0, 0.0, 93.4784927368164, 0.0, 0.0, -0.20904541015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.468579292297363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019681, 0.0, 0.0, 93.47661590576172, 0.0, 0.0, -0.18768310546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.468683242797852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019691, 0.0, 0.0, 93.47602081298828, 0.0, 0.0, -0.05950927734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467999458312988, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019701, 0.0, 0.0, 93.4754867553711, 0.0, 0.0, -0.05340576171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.469921112060547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019711, 0.0, 0.0, 93.49195098876953, 0.0, 0.0, 1.64642333984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.469852447509766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019721, 0.0, 0.0, 93.50677490234375, 0.0, 0.0, 1.482391357421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.47034740447998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019731, 0.0, 0.0, 93.5091781616211, 0.0, 0.0, 0.240325927734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.470375061035156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019741, 0.0, 0.0, 93.51133728027344, 0.0, 0.0, 0.215911865234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.470832824707031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019751, 0.0, 0.0, 93.5171127319336, 0.0, 0.0, 0.577545166015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.470100402832031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019761, 0.0, 0.0, 93.52230834960938, 0.0, 0.0, 0.519561767578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.4686861038208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019771, 0.0, 0.0, 93.52698516845703, 0.0, 0.0, 0.467681884765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.469230651855469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019781, 0.0, 0.0, 93.53119659423828, 0.0, 0.0, 0.421142578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.468335151672363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019791, 0.0, 0.0, 93.53115844726562, 0.0, 0.0, -0.003814697265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467323303222656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019801, 0.0, 0.0, 93.53112030029297, 0.0, 0.0, -0.003814697265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467779159545898, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019811, 0.0, 0.0, 93.53163146972656, 0.0, 0.0, 0.051116943359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.468148231506348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019821, 0.0, 0.0, 93.53209686279297, 0.0, 0.0, 0.046539306640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467860221862793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019831, 0.0, 0.0, 93.52540588378906, 0.0, 0.0, -0.669097900390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.466899871826172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019841, 0.0, 0.0, 93.5193862915039, 0.0, 0.0, -0.601959228515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.46802806854248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019851, 0.0, 0.0, 93.51177978515625, 0.0, 0.0, -0.760650634765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467177391052246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019861, 0.0, 0.0, 93.50492858886719, 0.0, 0.0, -0.68511962890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467535018920898, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019871, 0.0, 0.0, 93.5047836303711, 0.0, 0.0, -0.014495849609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.468234062194824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019881, 0.0, 0.0, 93.50465393066406, 0.0, 0.0, -0.012969970703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.46873950958252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019891, 0.0, 0.0, 93.51164245605469, 0.0, 0.0, 0.6988525390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.468463897705078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019901, 0.0, 0.0, 93.51792907714844, 0.0, 0.0, 0.628662109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.469260215759277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019911, 0.0, 0.0, 93.52359008789062, 0.0, 0.0, 0.56610107421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467670440673828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019921, 0.0, 0.0, 93.5286865234375, 0.0, 0.0, 0.5096435546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.468024253845215, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019931, 0.0, 0.0, 93.52452087402344, 0.0, 0.0, -0.41656494140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467726707458496, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019941, 0.0, 0.0, 93.5207748413086, 0.0, 0.0, -0.374603271484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467576026916504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019951, 0.0, 0.0, 93.51576232910156, 0.0, 0.0, -0.501251220703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.46889877319336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019961, 0.0, 0.0, 93.5112533569336, 0.0, 0.0, -0.450897216796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.468095779418945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019971, 0.0, 0.0, 93.50281524658203, 0.0, 0.0, -0.84381103515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.466492652893066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019981, 0.0, 0.0, 93.49522399902344, 0.0, 0.0, -0.759124755859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.466876983642578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1019991, 0.0, 0.0, 93.48128509521484, 0.0, 0.0, -1.393890380859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.466059684753418, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020001, 0.0, 0.0, 93.46874237060547, 0.0, 0.0, -1.2542724609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.465790748596191, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020011, 0.0, 0.0, 93.4601821899414, 0.0, 0.0, -0.85601806640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.46529483795166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020021, 0.0, 0.0, 93.45247650146484, 0.0, 0.0, -0.77056884765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.46584701538086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020031, 0.0, 0.0, 93.45265197753906, 0.0, 0.0, 0.017547607421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.465433120727539, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020041, 0.0, 0.0, 93.45281219482422, 0.0, 0.0, 0.016021728515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.466208457946777, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020051, 0.0, 0.0, 93.45076751708984, 0.0, 0.0, -0.2044677734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.466455459594727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020061, 0.0, 0.0, 93.44892883300781, 0.0, 0.0, -0.183868408203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.466594696044922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020071, 0.0, 0.0, 93.4439926147461, 0.0, 0.0, -0.493621826171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.466158866882324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020081, 0.0, 0.0, 93.4395523071289, 0.0, 0.0, -0.44403076171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.46561336517334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020091, 0.0, 0.0, 93.4546890258789, 0.0, 0.0, 1.513671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.466361999511719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020101, 0.0, 0.0, 93.46831512451172, 0.0, 0.0, 1.36260986328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467419624328613, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020111, 0.0, 0.0, 93.4729232788086, 0.0, 0.0, 0.4608154296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467316627502441, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020121, 0.0, 0.0, 93.4770736694336, 0.0, 0.0, 0.4150390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.466893196105957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020131, 0.0, 0.0, 93.4786148071289, 0.0, 0.0, 0.15411376953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467451095581055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020141, 0.0, 0.0, 93.4800033569336, 0.0, 0.0, 0.13885498046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467719078063965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020151, 0.0, 0.0, 93.47086334228516, 0.0, 0.0, -0.91400146484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467657089233398, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020161, 0.0, 0.0, 93.46263885498047, 0.0, 0.0, -0.82244873046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.468018531799316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020171, 0.0, 0.0, 93.45249938964844, 0.0, 0.0, -1.013946533203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467856407165527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020181, 0.0, 0.0, 93.44337463378906, 0.0, 0.0, -0.9124755859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.46700668334961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020191, 0.0, 0.0, 93.44500732421875, 0.0, 0.0, 0.16326904296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467247009277344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
