timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, motor1, motor2, motor3, motor4, kalX, kalY, kalZ, kalPX, kalPY, kalPZ
704986, 0.0, 0.0, 94.45404052734375, 0.0, 0.0, 0.859832763671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704996, 0.0, 0.0, 94.45685577392578, 0.0, 0.0, 0.281524658203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705006, 0.0, 0.0, 94.45939636230469, 0.0, 0.0, 0.254058837890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705016, 0.0, 0.0, 94.4583969116211, 0.0, 0.0, -0.099945068359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705026, 0.0, 0.0, 94.4574966430664, 0.0, 0.0, -0.09002685546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705036, 0.0, 0.0, 94.4566879272461, 0.0, 0.0, -0.08087158203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705046, 0.0, 0.0, 94.45596313476562, 0.0, 0.0, -0.072479248046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705056, 0.0, 0.0, 94.4613265991211, 0.0, 0.0, 0.536346435546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705066, 0.0, 0.0, 94.46614837646484, 0.0, 0.0, 0.482177734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705076, 0.0, 0.0, 94.47048950195312, 0.0, 0.0, 0.434112548828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705086, 0.0, 0.0, 94.47439575195312, 0.0, 0.0, 0.390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705096, 0.0, 0.0, 94.47135162353516, 0.0, 0.0, -0.304412841796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705106, 0.0, 0.0, 94.46861267089844, 0.0, 0.0, -0.273895263671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705116, 0.0, 0.0, 94.45848846435547, 0.0, 0.0, -1.012420654296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705126, 0.0, 0.0, 94.44937896728516, 0.0, 0.0, -0.91094970703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705136, 0.0, 0.0, 94.4499282836914, 0.0, 0.0, 0.054931640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705146, 0.0, 0.0, 94.45042419433594, 0.0, 0.0, 0.049591064453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705156, 0.0, 0.0, 94.451416015625, 0.0, 0.0, 0.09918212890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705166, 0.0, 0.0, 94.45230865478516, 0.0, 0.0, 0.089263916015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705176, 0.0, 0.0, 94.45201873779297, 0.0, 0.0, -0.02899169921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705186, 0.0, 0.0, 94.4517593383789, 0.0, 0.0, -0.02593994140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705196, 0.0, 0.0, 94.45480346679688, 0.0, 0.0, 0.304412841796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705206, 0.0, 0.0, 94.4575424194336, 0.0, 0.0, 0.273895263671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705216, 0.0, 0.0, 94.46219635009766, 0.0, 0.0, 0.46539306640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705226, 0.0, 0.0, 94.46638488769531, 0.0, 0.0, 0.418853759765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705236, 0.0, 0.0, 94.46961212158203, 0.0, 0.0, 0.322723388671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705246, 0.0, 0.0, 94.4725112915039, 0.0, 0.0, 0.2899169921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705256, 0.0, 0.0, 94.47566986083984, 0.0, 0.0, 0.31585693359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705266, 0.0, 0.0, 94.478515625, 0.0, 0.0, 0.284576416015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705276, 0.0, 0.0, 94.47943115234375, 0.0, 0.0, 0.091552734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705286, 0.0, 0.0, 94.48025512695312, 0.0, 0.0, 0.0823974609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705296, 0.0, 0.0, 94.47498321533203, 0.0, 0.0, -0.527191162109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705306, 0.0, 0.0, 94.4702377319336, 0.0, 0.0, -0.47454833984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705316, 0.0, 0.0, 94.46870422363281, 0.0, 0.0, -0.153350830078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705326, 0.0, 0.0, 94.46732330322266, 0.0, 0.0, -0.138092041015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705336, 0.0, 0.0, 94.47209167480469, 0.0, 0.0, 0.476837158203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705346, 0.0, 0.0, 94.47638702392578, 0.0, 0.0, 0.429534912109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705356, 0.0, 0.0, 94.46822357177734, 0.0, 0.0, -0.81634521484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705366, 0.0, 0.0, 94.46087646484375, 0.0, 0.0, -0.734710693359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705376, 0.0, 0.0, 94.46082305908203, 0.0, 0.0, -0.005340576171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705386, 0.0, 0.0, 94.46077728271484, 0.0, 0.0, -0.00457763671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705396, 0.0, 0.0, 94.46018981933594, 0.0, 0.0, -0.058746337890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705406, 0.0, 0.0, 94.45966339111328, 0.0, 0.0, -0.052642822265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705416, 0.0, 0.0, 94.46137237548828, 0.0, 0.0, 0.1708984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705426, 0.0, 0.0, 94.4629135131836, 0.0, 0.0, 0.15411376953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705436, 0.0, 0.0, 94.46703338623047, 0.0, 0.0, 0.4119873046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705446, 0.0, 0.0, 94.47074127197266, 0.0, 0.0, 0.37078857421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705456, 0.0, 0.0, 94.47134399414062, 0.0, 0.0, 0.060272216796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705466, 0.0, 0.0, 94.47188568115234, 0.0, 0.0, 0.054168701171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705476, 0.0, 0.0, 94.46526336669922, 0.0, 0.0, -0.6622314453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705486, 0.0, 0.0, 94.45930480957031, 0.0, 0.0, -0.595855712890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705496, 0.0, 0.0, 94.45394134521484, 0.0, 0.0, -0.536346435546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705506, 0.0, 0.0, 94.44911193847656, 0.0, 0.0, -0.482940673828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705516, 0.0, 0.0, 94.44203186035156, 0.0, 0.0, -0.7080078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705526, 0.0, 0.0, 94.43566131591797, 0.0, 0.0, -0.637054443359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705536, 0.0, 0.0, 94.44414520263672, 0.0, 0.0, 0.848388671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705546, 0.0, 0.0, 94.4517822265625, 0.0, 0.0, 0.763702392578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705556, 0.0, 0.0, 94.45427703857422, 0.0, 0.0, 0.249481201171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705566, 0.0, 0.0, 94.45652770996094, 0.0, 0.0, 0.225067138671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705576, 0.0, 0.0, 94.45089721679688, 0.0, 0.0, -0.56304931640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705586, 0.0, 0.0, 94.44583129882812, 0.0, 0.0, -0.506591796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705596, 0.0, 0.0, 94.4461898803711, 0.0, 0.0, 0.035858154296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705606, 0.0, 0.0, 94.4465103149414, 0.0, 0.0, 0.03204345703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705616, 0.0, 0.0, 94.4468002319336, 0.0, 0.0, 0.02899169921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705626, 0.0, 0.0, 94.44705963134766, 0.0, 0.0, 0.02593994140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705636, 0.0, 0.0, 94.44674682617188, 0.0, 0.0, -0.031280517578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705646, 0.0, 0.0, 94.44646453857422, 0.0, 0.0, -0.028228759765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705656, 0.0, 0.0, 94.44129180908203, 0.0, 0.0, -0.51727294921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705666, 0.0, 0.0, 94.43663787841797, 0.0, 0.0, -0.46539306640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705676, 0.0, 0.0, 94.4280776977539, 0.0, 0.0, -0.85601806640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705686, 0.0, 0.0, 94.42037200927734, 0.0, 0.0, -0.77056884765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705696, 0.0, 0.0, 94.42108917236328, 0.0, 0.0, 0.07171630859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705706, 0.0, 0.0, 94.42173767089844, 0.0, 0.0, 0.064849853515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705716, 0.0, 0.0, 94.41848754882812, 0.0, 0.0, -0.32501220703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705726, 0.0, 0.0, 94.41556549072266, 0.0, 0.0, -0.292205810546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705736, 0.0, 0.0, 94.41731262207031, 0.0, 0.0, 0.174713134765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705746, 0.0, 0.0, 94.41888427734375, 0.0, 0.0, 0.15716552734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705756, 0.0, 0.0, 94.42084503173828, 0.0, 0.0, 0.196075439453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705766, 0.0, 0.0, 94.422607421875, 0.0, 0.0, 0.176239013671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705776, 0.0, 0.0, 94.42528533935547, 0.0, 0.0, 0.267791748046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705786, 0.0, 0.0, 94.42769622802734, 0.0, 0.0, 0.2410888671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705796, 0.0, 0.0, 94.42768096923828, 0.0, 0.0, -0.00152587890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705806, 0.0, 0.0, 94.42766571044922, 0.0, 0.0, -0.00152587890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705816, 0.0, 0.0, 94.42327880859375, 0.0, 0.0, -0.438690185546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705826, 0.0, 0.0, 94.4193344116211, 0.0, 0.0, -0.394439697265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705836, 0.0, 0.0, 94.4223403930664, 0.0, 0.0, 0.30059814453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705846, 0.0, 0.0, 94.425048828125, 0.0, 0.0, 0.270843505859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705856, 0.0, 0.0, 94.42530059814453, 0.0, 0.0, 0.025177001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705866, 0.0, 0.0, 94.42552185058594, 0.0, 0.0, 0.022125244140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705876, 0.0, 0.0, 94.42134857177734, 0.0, 0.0, -0.417327880859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705886, 0.0, 0.0, 94.41759490966797, 0.0, 0.0, -0.3753662109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705896, 0.0, 0.0, 94.41804504394531, 0.0, 0.0, 0.045013427734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705906, 0.0, 0.0, 94.41844940185547, 0.0, 0.0, 0.040435791015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705916, 0.0, 0.0, 94.43247985839844, 0.0, 0.0, 1.403045654296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705926, 0.0, 0.0, 94.44511413574219, 0.0, 0.0, 1.263427734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705936, 0.0, 0.0, 94.45210266113281, 0.0, 0.0, 0.6988525390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705946, 0.0, 0.0, 94.4583969116211, 0.0, 0.0, 0.629425048828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705956, 0.0, 0.0, 94.4613265991211, 0.0, 0.0, 0.29296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705966, 0.0, 0.0, 94.4639663696289, 0.0, 0.0, 0.26397705078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705976, 0.0, 0.0, 94.47126007080078, 0.0, 0.0, 0.7293701171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705986, 0.0, 0.0, 94.47782897949219, 0.0, 0.0, 0.656890869140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
705996, 0.0, 0.0, 94.4826431274414, 0.0, 0.0, 0.481414794921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706006, 0.0, 0.0, 94.48697662353516, 0.0, 0.0, 0.433349609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706016, 0.0, 0.0, 94.48158264160156, 0.0, 0.0, -0.539398193359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706026, 0.0, 0.0, 94.47672271728516, 0.0, 0.0, -0.485992431640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706036, 0.0, 0.0, 94.4646987915039, 0.0, 0.0, -1.202392578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706046, 0.0, 0.0, 94.45387268066406, 0.0, 0.0, -1.082611083984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706056, 0.0, 0.0, 94.44084930419922, 0.0, 0.0, -1.302337646484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706066, 0.0, 0.0, 94.42913055419922, 0.0, 0.0, -1.171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706076, 0.0, 0.0, 94.41529846191406, 0.0, 0.0, -1.383209228515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706086, 0.0, 0.0, 94.4028549194336, 0.0, 0.0, -1.244354248046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706096, 0.0, 0.0, 94.39110565185547, 0.0, 0.0, -1.1749267578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706106, 0.0, 0.0, 94.38053131103516, 0.0, 0.0, -1.05743408203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706116, 0.0, 0.0, 94.36773681640625, 0.0, 0.0, -1.279449462890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706126, 0.0, 0.0, 94.3562240600586, 0.0, 0.0, -1.151275634765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706136, 0.0, 0.0, 94.34968566894531, 0.0, 0.0, -0.653839111328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706146, 0.0, 0.0, 94.34380340576172, 0.0, 0.0, -0.588226318359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706156, 0.0, 0.0, 94.34725952148438, 0.0, 0.0, 0.345611572265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706166, 0.0, 0.0, 94.3503646850586, 0.0, 0.0, 0.310516357421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706176, 0.0, 0.0, 94.3482437133789, 0.0, 0.0, -0.21209716796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706186, 0.0, 0.0, 94.34632873535156, 0.0, 0.0, -0.191497802734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706196, 0.0, 0.0, 94.33531188964844, 0.0, 0.0, -1.1016845703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706206, 0.0, 0.0, 94.32540130615234, 0.0, 0.0, -0.991058349609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706216, 0.0, 0.0, 94.32413482666016, 0.0, 0.0, -0.12664794921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706226, 0.0, 0.0, 94.32299041748047, 0.0, 0.0, -0.11444091796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706236, 0.0, 0.0, 94.32907104492188, 0.0, 0.0, 0.608062744140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706246, 0.0, 0.0, 94.33454132080078, 0.0, 0.0, 0.547027587890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706256, 0.0, 0.0, 94.34384155273438, 0.0, 0.0, 0.930023193359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706266, 0.0, 0.0, 94.35221099853516, 0.0, 0.0, 0.836944580078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706276, 0.0, 0.0, 94.3663101196289, 0.0, 0.0, 1.409912109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706286, 0.0, 0.0, 94.37899780273438, 0.0, 0.0, 1.268768310546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706296, 0.0, 0.0, 94.3898696899414, 0.0, 0.0, 1.087188720703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706306, 0.0, 0.0, 94.39965057373047, 0.0, 0.0, 0.97808837890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706316, 0.0, 0.0, 94.40736389160156, 0.0, 0.0, 0.771331787109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706326, 0.0, 0.0, 94.414306640625, 0.0, 0.0, 0.69427490234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706336, 0.0, 0.0, 94.4249267578125, 0.0, 0.0, 1.06201171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706346, 0.0, 0.0, 94.43448638916016, 0.0, 0.0, 0.955963134765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706356, 0.0, 0.0, 94.43598175048828, 0.0, 0.0, 0.1495361328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706366, 0.0, 0.0, 94.43732452392578, 0.0, 0.0, 0.13427734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706376, 0.0, 0.0, 94.4423599243164, 0.0, 0.0, 0.5035400390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706386, 0.0, 0.0, 94.44689178466797, 0.0, 0.0, 0.45318603515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706396, 0.0, 0.0, 94.44878387451172, 0.0, 0.0, 0.189208984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706406, 0.0, 0.0, 94.45048522949219, 0.0, 0.0, 0.170135498046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706416, 0.0, 0.0, 94.45420837402344, 0.0, 0.0, 0.372314453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706426, 0.0, 0.0, 94.45755767822266, 0.0, 0.0, 0.334930419921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706436, 0.0, 0.0, 94.45182037353516, 0.0, 0.0, -0.57373046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706446, 0.0, 0.0, 94.44666290283203, 0.0, 0.0, -0.5157470703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706456, 0.0, 0.0, 94.43928527832031, 0.0, 0.0, -0.737762451171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706466, 0.0, 0.0, 94.4326400756836, 0.0, 0.0, -0.664520263671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706476, 0.0, 0.0, 94.4277572631836, 0.0, 0.0, -0.48828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706486, 0.0, 0.0, 94.4233627319336, 0.0, 0.0, -0.439453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706496, 0.0, 0.0, 94.42597198486328, 0.0, 0.0, 0.26092529296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706506, 0.0, 0.0, 94.42831420898438, 0.0, 0.0, 0.234222412109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
