timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, roll, pitch, whiskerP1_2, whiskerP2_2, laserFront
108561, 0.19868704676628113, 0.03230289742350578, 0.1889345347881317, 0.1814866065979004, -0.023090027272701263, 0.09577322006225586, 158344.484375, 119330.2109375, 158450.0, 144282.984375, 132265.65625, 153062.140625, 39303.0, 44996.0, 44556.0, 41451.0, 0.022382836788892746, -0.2529739737510681, 0, 0, 70.0
108581, 0.20206503570079803, 0.03166061267256737, 0.1908750832080841, 0.18075713515281677, -0.023865366354584694, 0.09735696017742157, 158340.578125, 119334.6640625, 158450.0, 144284.265625, 132275.3125, 153070.234375, 38742.0, 44317.0, 44829.0, 42195.0, -0.007940169423818588, -0.10810129344463348, 0, 0, 70.0
108601, 0.20637500286102295, 0.03147810325026512, 0.19373492896556854, 0.1839189976453781, -0.02245759405195713, 0.10386481881141663, 158342.53125, 119319.8125, 158448.046875, 144279.96875, 132273.640625, 153070.234375, 38801.0, 44294.0, 44941.0, 41780.0, -0.031767573207616806, -0.013962283730506897, 0, 0, 70.0
108621, 0.2094469517469406, 0.031202664598822594, 0.19585344195365906, 0.18138793110847473, -0.021541977301239967, 0.10608938336372375, 158342.53125, 119323.4765625, 158450.0, 144286.109375, 132281.8125, 153078.3125, 39899.0, 42144.0, 43434.0, 43653.0, -0.054697711020708084, 0.03609701991081238, 0, 0, 70.0
108641, 0.21290576457977295, 0.030593644827604294, 0.19803418219089508, 0.18059319257736206, -0.021940473467111588, 0.1074555367231369, 158338.625, 119324.984375, 158448.046875, 144283.09375, 132278.46875, 153082.71875, 41296.0, 41487.0, 42132.0, 43953.0, -0.12386209517717361, 0.06432445347309113, 0, 0, 70.0
108661, 0.2152518928050995, 0.030284250155091286, 0.20023536682128906, 0.1753232181072235, -0.02088581584393978, 0.10704923421144485, 158342.53125, 119324.2578125, 158448.046875, 144293.65625, 132284.96875, 153087.71875, 43015.0, 40008.0, 40355.0, 44949.0, -0.1721915751695633, 0.02662929892539978, 0, 0, 71.0
108681, 0.21968857944011688, 0.029635146260261536, 0.20300957560539246, 0.17910811305046082, -0.021133752539753914, 0.11071909219026566, 158344.484375, 119325.765625, 158444.125, 144300.4375, 132276.796875, 153081.40625, 43572.0, 38386.0, 39411.0, 46081.0, -0.21873648464679718, 0.014707227237522602, 0, 0, 71.0
108701, 0.22322145104408264, 0.02897355705499649, 0.20521289110183716, 0.17923860251903534, -0.021294012665748596, 0.10883848369121552, 158342.53125, 119330.15625, 158448.046875, 144296.78125, 132279.21875, 153088.3125, 45027.0, 37438.0, 37449.0, 46608.0, -0.25692710280418396, -0.05732778087258339, 0, 0, 71.0
108721, 0.2261761724948883, 0.02830435521900654, 0.20839953422546387, 0.17705175280570984, -0.02134040556848049, 0.11232583224773407, 158340.578125, 119327.2109375, 158448.046875, 144300.4375, 132286.453125, 153083.90625, 45574.0, 37423.0, 36782.0, 46284.0, -0.2745587229728699, -0.0872056633234024, 0, 0, 71.0
108741, 0.22905103862285614, 0.02755812183022499, 0.2106572389602661, 0.17467716336250305, -0.02160058170557022, 0.1105462834239006, 158340.578125, 119327.2109375, 158446.078125, 144301.734375, 132280.890625, 153099.484375, 45429.0, 37446.0, 36503.0, 46100.0, -0.31713515520095825, -0.07380504906177521, 0, 0, 71.0
108761, 0.23355698585510254, 0.02743838168680668, 0.21280939877033234, 0.17860831320285797, -0.019407188519835472, 0.10787789523601532, 158340.578125, 119327.9296875, 158446.078125, 144315.953125, 132287.203125, 153093.890625, 44532.0, 38179.0, 37530.0, 45593.0, -0.3111891448497772, -0.050851862877607346, 0, 0, 71.0
108781, 0.2374010533094406, 0.02703537791967392, 0.2145584523677826, 0.1798136830329895, -0.018436221405863762, 0.1023678258061409, 158338.625, 119330.15625, 158442.171875, 144311.0, 132301.6875, 153094.484375, 43640.0, 39476.0, 38737.0, 44460.0, -0.32300102710723877, -0.0770278051495552, 0, 0, 70.0
108801, 0.24068327248096466, 0.02662568911910057, 0.21659021079540253, 0.1787782609462738, -0.017500421032309532, 0.1013636440038681, 158340.578125, 119339.8359375, 158442.171875, 144309.171875, 132294.453125, 153102.5625, 41521.0, 40536.0, 41163.0, 43662.0, -0.3288908302783966, -0.07841592282056808, 0, 0, 70.0
108821, 0.2440202832221985, 0.02580282650887966, 0.22075413167476654, 0.17794498801231384, -0.01810157485306263, 0.10872065275907516, 158336.6875, 119329.4296875, 158444.125, 144311.640625, 132296.859375, 153100.078125, 40111.0, 42638.0, 42212.0, 41811.0, -0.3428567349910736, -0.07914578914642334, 0, 0, 70.0
108841, 0.24834825098514557, 0.025721920654177666, 0.22286206483840942, 0.1807662844657898, -0.016044238582253456, 0.10541069507598877, 158336.6875, 119334.609375, 158446.078125, 144324.03125, 132295.9375, 153110.0625, 37142.0, 43653.0, 44226.0, 39922.0, -0.3143637776374817, -0.05211979150772095, 0, 0, 71.0
108861, 0.2505922317504883, 0.0245722196996212, 0.2249670922756195, 0.17608782649040222, -0.017934689298272133, 0.10011018067598343, 158338.625, 119332.3828125, 158444.125, 144326.515625, 132304.84375, 153114.46875, 36874.0, 44226.0, 44412.0, 39243.0, -0.3338635265827179, -0.06345295161008835, 0, 0, 71.0
108881, 0.2538977861404419, 0.024099677801132202, 0.22691456973552704, 0.17536069452762604, -0.01731792278587818, 0.09443521499633789, 158336.6875, 119329.375, 158446.078125, 144328.984375, 132305.59375, 153115.0625, 36890.0, 43967.0, 44340.0, 39749.0, -0.31560197472572327, -0.04062005877494812, 0, 0, 71.0
108901, 0.25770053267478943, 0.02335224859416485, 0.22996944189071655, 0.1764790266752243, -0.0177356768399477, 0.09463001042604446, 158340.578125, 119331.65625, 158446.078125, 144333.953125, 132303.921875, 153110.65625, 37178.0, 43299.0, 44253.0, 40529.0, -0.3019551634788513, -0.02302434667944908, 0, 0, 73.0
108921, 0.2610860764980316, 0.02297627367079258, 0.23181454837322235, 0.17620916664600372, -0.016825975850224495, 0.09000326693058014, 158334.734375, 119330.875, 158444.125, 144322.84375, 132311.171875, 153113.15625, 39001.0, 41311.0, 42660.0, 42287.0, -0.3070397973060608, -0.039441708475351334, 0, 0, 73.0
108941, 0.26419034600257874, 0.02224593609571457, 0.23358337581157684, 0.1750698685646057, -0.017156226560473442, 0.08476968109607697, 158334.734375, 119333.1015625, 158442.171875, 144344.5, 132315.25, 153125.640625, 40121.0, 39991.0, 41480.0, 43519.0, -0.3215312957763672, -0.03930947184562683, 0, 0, 70.0
108961, 0.266934871673584, 0.02216818556189537, 0.23548725247383118, 0.17284497618675232, -0.015246751718223095, 0.07972898334264755, 158336.6875, 119334.609375, 158442.171875, 144346.34375, 132311.171875, 153127.546875, 42445.0, 38423.0, 39290.0, 44765.0, -0.3373563885688782, -0.056589893996715546, 0, 0, 70.0
108981, 0.27089595794677734, 0.02170551009476185, 0.23699413239955902, 0.17481236159801483, -0.014670606702566147, 0.07159600406885147, 158334.734375, 119328.6484375, 158444.125, 144345.15625, 132319.15625, 153128.140625, 43726.0, 37101.0, 38051.0, 45647.0, -0.3363979756832123, -0.060222920030355453, 0, 0, 70.0
109001, 0.27443569898605347, 0.021271197125315666, 0.23809471726417542, 0.17537464201450348, -0.014069498516619205, 0.06361031532287598, 158336.6875, 119331.6015625, 158440.21875, 144343.328125, 132320.828125, 153133.734375, 44807.0, 36969.0, 37103.0, 45945.0, -0.3388373553752899, -0.09066841751337051, 0, 0, 70.0
109021, 0.2771998345851898, 0.021215209737420082, 0.2393343150615692, 0.1734599620103836, -0.012297981418669224, 0.05806611105799675, 158336.6875, 119329.375, 158440.21875, 144345.796875, 132324.734375, 153129.328125, 45081.0, 36996.0, 36906.0, 46165.0, -0.3373180329799652, -0.1279568076133728, 0, 0, 70.0
109041, 0.28091803193092346, 0.02079050801694393, 0.24105626344680786, 0.17465317249298096, -0.011768237687647343, 0.055643193423748016, 158334.734375, 119333.828125, 158444.125, 144343.96875, 132325.65625, 153139.3125, 44978.0, 37961.0, 37168.0, 45596.0, -0.3379746973514557, -0.14263911545276642, 0, 0, 70.0
109061, 0.2841004729270935, 0.02028602361679077, 0.2421225607395172, 0.17419551312923431, -0.01153626199811697, 0.049816105514764786, 158334.734375, 119336.046875, 158438.265625, 144360.671875, 132326.40625, 153141.21875, 44129.0, 38708.0, 38400.0, 44899.0, -0.3381930887699127, -0.18316790461540222, 0, 0, 71.0
109081, 0.2881312370300293, 0.019802801311016083, 0.2430647760629654, 0.17640836536884308, -0.01125513855367899, 0.04638265445828438, 158332.78125, 119333.828125, 158440.21875, 144356.890625, 132329.5625, 153144.90625, 43219.0, 40047.0, 39446.0, 44320.0, -0.3168027400970459, -0.198225200176239, 0, 0, 71.0
109101, 0.2921108603477478, 0.01970359869301319, 0.24369902908802032, 0.17841005325317383, -0.009877871721982956, 0.039485495537519455, 158338.625, 119333.828125, 158438.265625, 144358.1875, 132336.0625, 153138.0, 41197.0, 41956.0, 41792.0, 42547.0, -0.30516907572746277, -0.20526577532291412, 0, 0, 71.0
109121, 0.2952554523944855, 0.019665295258164406, 0.24444742500782013, 0.17770180106163025, -0.008436262607574463, 0.03548334538936615, 158334.734375, 119334.546875, 158442.171875, 144363.796875, 132335.875, 153149.90625, 40780.0, 42549.0, 42304.0, 42277.0, -0.2928808033466339, -0.23208566009998322, 0, 0, 70.0
109141, 0.299706369638443, 0.01863984763622284, 0.24437418580055237, 0.18106672167778015, -0.01001009065657854, 0.029292436316609383, 158334.734375, 119332.3203125, 158440.21875, 144371.234375, 132343.125, 153152.40625, 38737.0, 44152.0, 44207.0, 40648.0, -0.29138392210006714, -0.2363053262233734, 0, 0, 70.0
109161, 0.3046327233314514, 0.018512461334466934, 0.244876891374588, 0.1857423186302185, -0.008918045088648796, 0.02512357197701931, 158330.828125, 119336.046875, 158440.21875, 144374.359375, 132339.046875, 153152.984375, 38020.0, 44457.0, 44928.0, 40626.0, -0.25616782903671265, -0.2642408013343811, 0, 0, 70.0
109181, 0.30714115500450134, 0.018021102994680405, 0.24482962489128113, 0.18311509490013123, -0.008988029323518276, 0.02068871445953846, 158334.734375, 119333.828125, 158438.265625, 144381.140625, 132352.03125, 153159.890625, 37856.0, 44763.0, 45209.0, 40623.0, -0.2571962773799896, -0.2836930751800537, 0, 0, 74.0
109201, 0.3106250762939453, 0.01800842583179474, 0.24521417915821075, 0.1834319531917572, -0.007660313509404659, 0.018717963248491287, 158330.828125, 119333.828125, 158440.21875, 144378.125, 132347.953125, 153165.484375, 38603.0, 44474.0, 45123.0, 41029.0, -0.2499120980501175, -0.24453485012054443, 0, 0, 74.0
109221, 0.3145182728767395, 0.017943598330020905, 0.24497878551483154, 0.18493914604187012, -0.00658392533659935, 0.015599013306200504, 158332.78125, 119339.78125, 158438.265625, 144373.171875, 132351.109375, 153157.984375, 40283.0, 42373.0, 43649.0, 43472.0, -0.246676504611969, -0.22956448793411255, 0, 0, 74.0
109241, 0.31748589873313904, 0.017390646040439606, 0.24530728161334991, 0.18367496132850647, -0.007000305689871311, 0.015823407098650932, 158330.828125, 119338.2734375, 158434.34375, 144378.125, 132343.875, 153166.078125, 41179.0, 41558.0, 42878.0, 44468.0, -0.22380898892879486, -0.199844092130661, 0, 0, 73.0
109261, 0.32045093178749084, 0.01729150488972664, 0.2456614226102829, 0.1823512762784958, -0.00618381705135107, 0.01638817973434925, 158330.828125, 119334.546875, 158438.265625, 144385.5625, 132355.1875, 153156.671875, 43311.0, 39329.0, 40845.0, 46171.0, -0.20960399508476257, -0.16989894211292267, 0, 0, 73.0
109281, 0.32385528087615967, 0.0172431580722332, 0.2465052604675293, 0.18225698173046112, -0.0053182034753263, 0.01943780668079853, 158328.875, 119333.046875, 158438.265625, 144393.0, 132365.59375, 153169.75, 45442.0, 38094.0, 38013.0, 47214.0, -0.19434475898742676, -0.14995257556438446, 0, 0, 73.0
109301, 0.3284267485141754, 0.01673002541065216, 0.24689491093158722, 0.18534231185913086, -0.005830301437526941, 0.01978098601102829, 158330.828125, 119330.8203125, 158438.265625, 144400.4375, 132360.015625, 153174.15625, 45288.0, 38209.0, 38249.0, 47103.0, -0.18669885396957397, -0.09035234153270721, 0, 0, 73.0
109321, 0.33144962787628174, 0.01662142015993595, 0.24851420521736145, 0.18380631506443024, -0.005214668344706297, 0.028165800496935844, 158328.875, 119339.0, 158436.3125, 144397.3125, 132358.359375, 153187.234375, 46574.0, 37296.0, 36133.0, 47698.0, -0.1788293570280075, -0.08902382105588913, 0, 0, 73.0
109341, 0.3357488214969635, 0.016545772552490234, 0.2490825057029724, 0.18569375574588776, -0.0046019963920116425, 0.02956436015665531, 158328.875, 119337.4921875, 158436.3125, 144402.90625, 132360.59375, 153186.0625, 45332.0, 37806.0, 37212.0, 47228.0, -0.15630491077899933, -0.039411649107933044, 0, 0, 74.0
109361, 0.33936524391174316, 0.016486018896102905, 0.2502245008945465, 0.18548746407032013, -0.003970540128648281, 0.03430787846446037, 158326.921875, 119333.046875, 158436.3125, 144406.6875, 132359.84375, 153181.65625, 45424.0, 39020.0, 37280.0, 46132.0, -0.16601678729057312, -0.04344885051250458, 0, 0, 74.0
109381, 0.34360137581825256, 0.016438458114862442, 0.25088760256767273, 0.18692880868911743, -0.0033603759948164225, 0.03364008292555809, 158330.828125, 119338.21875, 158434.34375, 144396.765625, 132366.34375, 153188.5625, 43556.0, 39481.0, 39043.0, 45648.0, -0.1488158404827118, -0.02944186143577099, 0, 0, 74.0
109401, 0.34674501419067383, 0.01638045907020569, 0.2517428994178772, 0.18526771664619446, -0.0028732616920024157, 0.03587844967842102, 158330.828125, 119341.9453125, 158438.265625, 144410.984375, 132365.421875, 153184.59375, 41982.0, 41451.0, 40605.0, 44156.0, -0.14147184789180756, -0.015553188510239124, 0, 0, 75.0
109421, 0.35026466846466064, 0.016211112961173058, 0.2524387538433075, 0.18468478322029114, -0.0027212186250835657, 0.03503941372036934, 158324.96875, 119338.21875, 158436.3125, 144415.40625, 132372.65625, 153197.234375, 39931.0, 43431.0, 42522.0, 42086.0, -0.13167284429073334, -0.024765506386756897, 0, 0, 75.0
109441, 0.35385289788246155, 0.016630705446004868, 0.2531385123729706, 0.18421761691570282, -0.001073217368684709, 0.03570568561553955, 158328.875, 119339.71875, 158436.3125, 144404.84375, 132386.40625, 153193.40625, 37038.0, 44912.0, 44875.0, 40449.0, -0.10009507834911346, 0.01068257074803114, 0, 0, 75.0
109461, 0.3567028045654297, 0.01648092456161976, 0.2527681291103363, 0.18179918825626373, -0.0010830227984115481, 0.028501877561211586, 158324.96875, 119331.5390625, 158430.4375, 144414.765625, 132379.90625, 153208.40625, 36320.0, 45682.0, 45092.0, 40016.0, -0.09935220330953598, 0.030918780714273453, 0, 0, 74.0
109481, 0.36040639877319336, 0.016396312043070793, 0.25332048535346985, 0.18172191083431244, -0.0009536757133901119, 0.027740580961108208, 158326.921875, 119336.7109375, 158430.4375, 144419.71875, 132383.0625, 153189.0, 35804.0, 46241.0, 45756.0, 39551.0, -0.07903385907411575, 0.07325439900159836, 0, 0, 74.0
109501, 0.36250874400138855, 0.016423417255282402, 0.25322067737579346, 0.17742133140563965, -0.0005780536448583007, 0.022865179926156998, 158326.921875, 119327.09375, 158434.34375, 144422.203125, 132387.890625, 153202.09375, 35877.0, 45545.0, 45898.0, 40212.0, -0.058552034199237823, 0.07193905860185623, 0, 0, 74.0
109521, 0.3678776025772095, 0.01687028259038925, 0.2536560893058777, 0.18209247291088104, 0.0008834944455884397, 0.02253754623234272, 158328.875, 119334.484375, 158430.4375, 144423.5, 132381.390625, 153218.984375, 38083.0, 44320.0, 44156.0, 42171.0, -0.06917235255241394, 0.056137215346097946, 0, 0, 74.0
109541, 0.37197279930114746, 0.0168436411768198, 0.2556745409965515, 0.1833830624818802, 0.0009966862853616476, 0.03081195428967476, 158324.96875, 119331.5390625, 158432.390625, 144425.96875, 132392.71875, 153214.578125, 38766.0, 42916.0, 43652.0, 43565.0, -0.05939691513776779, 0.004438597708940506, 0, 0, 74.0
109561, 0.3751709759235382, 0.0162001121789217, 0.2563091218471527, 0.18238571286201477, -0.0005978886038064957, 0.030289728194475174, 158323.015625, 119335.9921875, 158428.484375, 144425.328125, 132394.390625, 153212.671875, 41934.0, 40295.0, 40404.0, 45602.0, -0.03557446226477623, -0.055725645273923874, 0, 0, 74.0
109581, 0.3783864378929138, 0.01604510098695755, 0.2565661370754242, 0.18161967396736145, -0.000883983273524791, 0.02770135924220085, 158328.875, 119341.1640625, 158434.34375, 144433.40625, 132397.546875, 153211.5, 43401.0, 38651.0, 38392.0, 46882.0, -0.02608579769730568, -0.06308672577142715, 0, 0, 74.0
109601, 0.3828747570514679, 0.015924379229545593, 0.2571231424808502, 0.1843084841966629, -0.0011252048425376415, 0.027164319530129433, 158324.96875, 119341.8828125, 158430.4375, 144449.453125, 132406.46875, 153210.171875, 44885.0, 37374.0, 36847.0, 47650.0, -0.009958450682461262, -0.07509593665599823, 0, 0, 74.0
109621, 0.3851582109928131, 0.016241248697042465, 0.25772058963775635, 0.1806606501340866, -0.00024748643045313656, 0.02597612328827381, 158324.96875, 119340.3828125, 158430.4375, 144445.796875, 132399.046875, 153218.25, 46179.0, 36970.0, 34788.0, 47835.0, -0.004936319775879383, -0.12171788513660431, 0, 0, 74.0
109641, 0.38906243443489075, 0.016648028045892715, 0.2560945451259613, 0.18140335381031036, 0.0007012593559920788, 0.012662433087825775, 158326.921875, 119337.4375, 158430.4375, 144441.484375, 132398.296875, 153223.25, 45491.0, 37497.0, 35743.0, 47743.0, 0.030993802472949028, -0.1109936386346817, 0, 0, 74.0
109661, 0.3923126757144928, 0.01704622432589531, 0.2563503682613373, 0.18074317276477814, 0.0015321574173867702, 0.012126170098781586, 158324.96875, 119341.8828125, 158426.53125, 144452.046875, 132406.28125, 153233.984375, 45524.0, 39097.0, 36468.0, 47082.0, 0.04669150337576866, -0.10040432959794998, 0, 0, 74.0
109681, 0.39706069231033325, 0.016306621953845024, 0.25512996315956116, 0.18315905332565308, -0.0007206852314993739, 0.0024107841309159994, 158326.921875, 119335.9296875, 158426.53125, 144448.921875, 132418.359375, 153225.15625, 44309.0, 40346.0, 38165.0, 46340.0, 0.07160177081823349, -0.10459654778242111, 0, 0, 75.0
109701, 0.4003916084766388, 0.016164466738700867, 0.2552005648612976, 0.1827549934387207, -0.0014007549034431577, 0.004076918121427298, 158324.96875, 119341.8828125, 158430.4375, 144452.6875, 132415.9375, 153242.65625, 43302.0, 42000.0, 39730.0, 45473.0, 0.09903314709663391, -0.13687902688980103, 0, 0, 75.0
109721, 0.40364500880241394, 0.016031818464398384, 0.25559383630752563, 0.1821991205215454, -0.0020819297060370445, 0.006922032684087753, 158323.015625, 119344.109375, 158430.4375, 144464.4375, 132411.859375, 153238.828125, 41216.0, 43543.0, 41986.0, 44170.0, 0.12088426947593689, -0.18429407477378845, 0, 0, 75.0
109741, 0.40687325596809387, 0.016590457409620285, 0.255765438079834, 0.1817048192024231, -0.0009742561378516257, 0.010647780261933804, 158319.125, 119345.6171875, 158430.4375, 144460.125, 132418.359375, 153240.75, 38832.0, 45255.0, 43991.0, 42301.0, 0.13307611644268036, -0.22341912984848022, 0, 0, 78.0
