Timestamp,Whisker.Barometer1_1,Whisker.Barometer1_2,Whisker.Barometer1_3,Whisker1.Barometer2_1,Whisker1.Barometer2_2,Whisker1.Barometer2_3
64176,108839.1953125,143996.15625,90501.2109375,105396.71875,136102.515625,92619.75
64196,108841.265625,143998.453125,90494.1640625,105389.0390625,136087.109375,92617.7734375
64216,108834.9375,144005.375,90491.421875,105387.65625,136091.671875,92618.9921875
64236,108834.2109375,144005.375,90491.421875,105384.1796875,136091.140625,92625.6796875
64256,108839.1953125,144002.578125,90494.9375,105391.140625,136097.96875,92620.9609375
64276,108835.6640625,144004.875,90494.9375,105388.328125,136093.9375,92626.1328125
64296,108838.46875,144001.734375,90496.515625,105389.0390625,136095.15625,92618.53125
64316,108834.9375,144011.796875,90488.2890625,105397.4375,136091.140625,92619.75
64336,108841.3203125,144005.859375,90479.2890625,105391.8515625,136091.140625,92624.9140625
64356,108840.59375,144009.484375,90484.375,105391.8515625,136095.15625,92622.484375
64376,108831.3515625,143998.9375,90479.6796875,105401.6328125,136097.96875,92624.9140625
64396,108835.6640625,144009.484375,90481.2421875,105398.8671875,136093.40625,92625.6796875
64416,108839.921875,144009,90485.5546875,105396.765625,136089.921875,92627.65625
64436,108833.5390625,144009.484375,90477.328125,105391.8515625,136102.515625,92628.8671875
64456,108831.40625,144003.0625,90479.2890625,105390.46875,136096.734375,92630.84375
64476,108834.9375,143998.9375,90480.4609375,105391.1875,136093.40625,92627.65625
64496,108836.390625,144009.484375,90468.7265625,105386.2734375,136098.484375,92623.703125
64516,108831.40625,144003.0625,90478.5078125,105392.5234375,136100.234375,92625.6796875
64536,108833.5390625,144002.578125,90476.15625,105396.765625,136097.4375,92620.5078125
64556,108830.6796875,144005.375,90474.59375,105391.140625,136088.859375,92627.65625
64576,108830.6796875,143999.4375,90474.59375,105396.0546875,136104.78125,92624.9140625
64596,108833.5390625,144003.0625,90475.375,105398.1484375,136097.96875,92626.4375
64616,108835.6640625,144003.546875,90476.546875,105400.9609375,136101.984375,92624.4609375
64636,108832.8125,144001.734375,90464.4140625,105398.1484375,136091.671875,92628.4140625
64656,108847.703125,144007.671875,90469.8984375,105394.671875,136100.234375,92631.6015625
64676,108837.796875,144004.53125,90463.2421875,105402.34375,136092.890625,92627.65625
64696,108840.6484375,144007.671875,90459.71875,105400.25,136100.765625,92622.484375
64716,108841.3203125,144012.28125,90457.765625,105398.1484375,136098.484375,92628.8671875
64736,108843.453125,144003.0625,90461.6796875,105398.8671875,136089.921875,92628.8671875
64756,108834.265625,144005.859375,90453.8515625,105396.765625,136091.671875,92631.6015625
64776,108834.265625,144007.671875,90463.6328125,105405.828125,136097.96875,92626.4375
64796,108840.6484375,144005.859375,90464.03125,105405.1640625,136096.21875,92623.2421875
64816,108842.046875,144010.46875,90455.8046875,105402.34375,136096.734375,92629.171875
64836,108837.796875,144008.15625,90456.5859375,105406.546875,136092.71875,92629.625
64856,108838.5234375,144005.859375,90451.5,105403.0625,136099.015625,92628.4140625
64876,108839.921875,144005.859375,90449.9375,105398.1484375,136092.71875,92636.3203125
64896,108843.5078125,144007.671875,90456.984375,105407.9296875,136099.015625,92635.5546875
64916,108856.21875,144012.28125,90446.0234375,105404.4453125,136099.546875,92631.6015625
64936,108848.4375,144021.5,90452.6796875,105410.7421875,136093.9375,92628.4140625
64956,108837.8515625,144012.765625,90445.2421875,105409.359375,136095.515625,92625.21875
64976,108841.375,144012.28125,90446.0234375,105408.640625,136092.71875,92629.625
64996,108844.90625,144013.265625,90447.984375,105405.1640625,136101.28125,92627.1953125
65016,108849.1640625,144013.265625,90436.6328125,105409.359375,136096.734375,92626.4375
65036,108841.375,144012.765625,90438.984375,105411.453125,136098.484375,92628.4140625
65056,108851.2890625,144017.375,90440.15625,105405.875,136097.265625,92635.5546875
65076,108846.3046875,144016.890625,90433.1171875,105413.5546875,136102.515625,92629.171875
65096,108847.765625,144021.015625,90440.15625,105415.65625,136097.265625,92630.84375
65116,108851.2890625,144010.953125,90440.15625,105410.7421875,136099.015625,92633.125
65136,108848.4921875,144017.875,90435.0703125,105417.0390625,136094.984375,92629.171875
65156,108845.578125,144016.890625,90431.15625,105414.984375,136098.484375,92627.65625
65176,108844.90625,144012.28125,90427.2421875,105412.890625,136099.015625,92633.125
65196,108849.1640625,144008.65625,90429.203125,105417.75,136094.46875,92628.4140625
65216,108847.765625,144004.53125,90422.15625,105418.46875,136094.984375,92633.125
65236,108857.671875,144021.984375,90426.0703125,105417.75,136101.8125,92633.578125
65256,108861.9296875,144006.34375,90408.859375,105419.1328125,136107.578125,92633.578125
65276,108868.3203125,144008.65625,90408.46875,105421.9453125,136095.515625,92635.1015625
65296,108874.703125,144011.4375,90414.7265625,105423.3359375,136093.25,92632.3671875
65316,108874.703125,144023.8125,90407.2890625,105412.171875,136110.390625,92634.796875
65336,108874.03125,144008.65625,90412.375,105415.65625,136099.015625,92637.078125
65356,108879.6875,144010.953125,90398.6875,105424.046875,136100.765625,92636.3203125
65376,108891.0546875,144015.5625,90398.6875,105414.2734375,136095.515625,92633.125
65396,108895.3125,144015.5625,90403.7734375,105413.5546875,136102.34375,92631.90625
65416,108880.4140625,144013.265625,90407.2890625,105417.796875,136104.09375,92635.859375
65436,108883.21875,144020.171875,90408.46875,105412.890625,136097.265625,92633.125
65456,108866.9140625,144029.390625,90411.59375,105417.0859375,136101.8125,92636.3203125
65476,108870.5,144020.65625,90413.5546875,105422.6640625,136093.765625,92631.90625
65496,108866.1875,144026.59375,90409.640625,105416.3671875,136101.8125,92642.2421875
65516,108861.2578125,144022.96875,90405.3359375,105420.5625,136096.046875,92642.2421875
65536,108872.5703125,144020.65625,90403.7734375,105417.0859375,136097.796875,92637.078125
65556,108871.8984375,144016.546875,90405.3359375,105410.0703125,136097.265625,92642.2421875
65576,108882.5390625,144023.9375,90400.25,105405.875,136112.125,92643.0078125
65596,108892.453125,144023.453125,90401.8203125,105403.0625,136114.40625,92646.9609375
65616,108888.9296875,144020.65625,90403.3828125,105417.0390625,136112.125,92637.078125
65636,108888.203125,144024.296875,90394.7734375,105413.5546875,136106.890625,92644.984375
65656,108894.5859375,144021.15625,90386.953125,105415.65625,136097.796875,92637.078125
65676,108905.2265625,144022.96875,90390.8671875,105419.8515625,136104.609375,92639.0546875
65696,108900.2421875,144012.421875,90383.8203125,105416.3671875,136106.890625,92641.03125
65716,108906.6796875,144027.578125,90386.953125,105419.1796875,136100.0625,92639.0546875
65736,108925.84375,144014.234375,90372.875,105410.7890625,136103.5625,92649.6953125
65756,108959.8515625,144016.546875,90372.09375,105419.1328125,136112.65625,92644.984375
65776,108963.4296875,144017.03125,90370.1328125,105407.9765625,136110.390625,92648.9375
65796,108982.59375,144012.421875,90370.1328125,105412.171875,136104.609375,92646.9609375
65816,109007.421875,144016.546875,90359.1875,105404.4921875,136109.6875,92652.125
65836,109007.46875,144014.71875,90359.1875,105417.0859375,136100.0625,92644.984375
65856,109006.015625,144021.15625,90365.046875,105408.6875,136104.609375,92644.984375
65876,109012.40625,144014.71875,90357.625,105420.6171875,136114.9375,92650.9140625
65896,109052.8671875,144005.5,90349.8046875,105410.0703125,136104.609375,92647.4140625
65916,109059.984375,144007.8125,90342.7578125,105410.0703125,136106.890625,92650.1484375
65936,109049.3359375,144014.234375,90348.625,105405.875,136106.890625,92646.1953125
65956,109064.2421875,144015.5625,90341.5859375,105404.4921875,136108.640625,92648.171875
65976,109108.2421875,144000.890625,90313.4375,105400.296875,136106.890625,92648.9375
65996,109155.109375,143987.5625,90301.7109375,105405.875,136109.6875,92652.125
66016,109188.4765625,143991.671875,90286.0703125,105401.6796875,136106.890625,92654.8671875
66036,109192.0546875,143993.5,90288.03125,105419.8984375,136104.609375,92647.71875
66056,109189.203125,143993.5,90273.171875,105421.28125,136107.9375,92648.9375
66076,109199.125,143980.640625,90275.5234375,105417.0859375,136106.359375,92650.9140625
66096,109208.375,143984.28125,90273.5625,105421.28125,136107.421875,92652.125
66116,109234.671875,143979.671875,90250.8984375,105420.5625,136110.90625,92647.71875
66136,109239.6640625,143970.9375,90245.8125,105433.875,136110.21875,92650.1484375
66156,109189.203125,143986.578125,90275.90625,105427.578125,136098.3125,92660.7890625
66176,109092.609375,143990.703125,90314.21875,105427.578125,136102.859375,92654.8671875
66196,109063.515625,143997.609375,90312.265625,105431.7734375,136104.609375,92652.4296875
66216,109083.40625,144000.40625,90314.21875,105429.6796875,136112.65625,92651.671875
66236,108978.3359375,143998.109375,90337.6796875,105428.9609375,136109.15625,92650.453125
66256,108974.078125,144000.40625,90373.6484375,105427.578125,136106.890625,92649.234375
66276,109006.7421875,144005.015625,90327.8984375,105433.875,136104.609375,92647.71875
66296,108963.4296875,144020.65625,90339.2421875,105447.8515625,136102.859375,92657.6015625
66316,108952.1171875,144028.546875,90370.9140625,105446.46875,136120.53125,92650.9140625
66336,108792.4921875,144120.75,91018.1953125,106050.25,136080.125,92621.265625
66356,109213.3671875,143982.453125,90323.9921875,105291.921875,136114.234375,92598.3125
66376,108969.8203125,144030.859375,90279.0390625,105922.625,136093.765625,92667.484375
66396,109094.0625,144006.484375,90271.21875,105750.3046875,136091.5,92630.6875
66416,108923.7109375,144069.546875,90314.609375,105663.453125,136092.015625,92702.3046875
66436,108868.375,144017.03125,90458.5390625,105549.328125,136104.609375,92616.859375
66456,108927.96875,144058.515625,90346.28125,105692.1484375,136097.796875,92635.40625
66476,108807.3828125,144010.109375,90402.984375,105224.09375,136129.625,92639.8125
66496,108887.5234375,144023.453125,90371.6953125,105345.078125,136122.8125,92664.2890625
66516,108867.6953125,143983.4375,90382.6484375,105231.765625,136122.8125,92686.03125
66536,108881.140625,144016.546875,90395.1640625,105335.96875,136107.9375,92692.421875
66556,109111.828125,144052.09375,90295.453125,105493.3125,136103.390625,92701.84375
66576,108957.7734375,143998.59375,90326.7265625,105473.75,136106.1875,92689.2265625
66596,109161.5,144048.8125,90231.75,105611.65625,136104.609375,92638.59375
66616,109015.984375,144026.25,90295.453125,105519.265625,136100.59375,92681.3203125
66636,109075.6171875,144047.96875,90261.0546875,105499.65625,136107.421875,92656.84375
66656,108962.7578125,144051.609375,90326.7265625,105401.7265625,136107.9375,92635.40625
66676,108910.9375,144021.640625,90341.1953125,105319.1875,136123.328125,92695.4609375
66696,108890.3828125,144018.015625,90347.453125,105347.171875,136118.78125,92643.3046875
66716,108866.96875,143982.953125,90399.078125,105303.125,136110.21875,92688.765625
66736,108893.9140625,144017.515625,90339.2421875,105354.8515625,136114.765625,92650.453125
66756,108863.4453125,144001.390625,90359.9609375,105398.1953125,136113.015625,92695.15625
66776,108976.9375,144049.296875,90302.1015625,105487.7734375,136105.671875,92635.40625
66796,109023.1015625,144049.296875,90289.5859375,105551.4296875,136111.96875,92672.1953125
66816,109064.96875,144068.71875,90263.0078125,105570.328125,136107.9375,92646.5
66836,109018.84375,144027.234375,90295.453125,105574.5703125,136097.09375,92643.765625
66856,109011,144052.09375,90286.8515625,105496.84375,136111.96875,92674.171875
66876,108955.640625,144022.125,90317.734375,105508.0546875,136103.921875,92646.5
66896,108886.8515625,144006,90364.65625,105383.5078125,136118.78125,92667.0234375
66916,108866.96875,144009.765625,90368.9609375,105419.8984375,136110.21875,92670.21875
66936,108852.0703125,143989.375,90373.2578125,105338.0703125,136117.03125,92645.28125
66956,108901.75,144022.125,90342.3671875,105366.7734375,136127.359375,92684.8125
66976,108918.78125,144034.984375,90308.7421875,105454.1953125,136110.75,92649.6953125
66996,108982.6484375,144015.703125,90281.7734375,105422,136110.21875,92663.53125
67016,109060.7109375,144043.359375,90239.953125,105514.3515625,136114.765625,92659.1171875
67036,109006.0703125,144023.9375,90266.921875,105541.6484375,136103.921875,92645.28125
67056,109055.046875,144045.671875,90253.2421875,105489.2109375,136114.234375,92656.3828125
67076,108952.84375,144024.921875,90294.28125,105528.375,136106.1875,92659.578125
67096,108952.1171875,144019.828125,90289.9765625,105380.03125,136119.3125,92684.0546875
67116,108915.25,144038.75,90314.609375,105431.8203125,136110.75,92666.265625
67136,108888.984375,144008.796875,90345.1015625,105314.2734375,136117.5625,92687.546875
67156,108897.4921875,144008.796875,90311.09375,105381.4609375,136117.03125,92667.78125
67176,108901.75,143993.140625,90328.2890625,105368.15625,136115.8125,92655.1640625
67196,108901.0234375,144023.109375,90298.1875,105412.890625,136111.265625,92650.453125
67216,108900.3515625,144013.40625,90302.8828125,105526.9453125,136114.765625,92633.4296875
67236,108996.828125,144024.4375,90256.3671875,105477.28125,136114.765625,92635.40625
67256,108967.7421875,144038.265625,90266.140625,105603.96875,136103.921875,92630.6875
67276,108996.828125,144021.296875,90257.1484375,105498.9453125,136117.03125,92644.5234375
67296,108995.421875,144035.125,90267.703125,105508.0546875,136107.421875,92669.4609375
67316,108918.78125,144036.9375,90297.40625,105456.2890625,136123.859375,92674.9296875
67336,108895.3671875,144036.9375,90327.5078125,105434.5859375,136108.46875,92665.046875
67356,108883.328125,144025.40625,90335.328125,105449.328125,136115.296875,92669
67376,108872.6796875,144011.578125,90328.2890625,105373.0703125,136113.015625,92656.3828125
67396,108880.46875,144024.921875,90302.1015625,105440.21875,136117.03125,92651.2109375
67416,108928.6953125,144009.28125,90275.515625,105426.90625,136114.234375,92647.2578125
67436,108990.4921875,144018.5,90242.6875,105440.9296875,136113.015625,92637.3828125
67456,109019.5703125,144035.953125,90231.75,105503.8984375,136114.765625,92646.5
67476,109025.9609375,144027.71875,90234.484375,105499.65625,136117.5625,92644.828125
67496,109000.40625,144045.671875,90244.25,105513.6796875,136114.765625,92643.3046875
67516,108959.953125,144038.265625,90264.96875,105452.09375,136115.296875,92659.1171875
67536,108920.90625,144031.84375,90283.3359375,105463.96875,136115.296875,92674.9296875
67556,108918.78125,144023.109375,90285.2890625,105386.3203125,136115.8125,92674.171875
67576,108904.609375,144025.40625,90298.1875,105381.4609375,136115.8125,92672.1953125
67596,108901.078125,144016.1875,90293.5,105375.1640625,136117.5625,92667.78125
67616,108904.609375,144003.34375,90283.3359375,105397.53125,136116.34375,92650.453125
67636,108934.40625,144022.625,90268.875,105439.5,136115.296875,92644.5234375
67656,108960.6796875,144021.296875,90251.2890625,105479.3828125,136120.359375,92630.9921875
67676,108958.5546875,144035.125,90246.59375,105535.390625,136110.21875,92636.6171875
67696,108993.34375,144041.0625,90238.390625,105535.34375,136113.015625,92642.8515625
67716,108970.6015625,144036.453125,90243.46875,105498.984375,136113.546875,92648.0234375
67736,108953.5703125,144042.03125,90261.0546875,105496.171875,136107.25,92661.8515625
67756,108920.234375,144036.9375,90275.90625,105424.09375,136118.09375,92670.21875
67776,108896.8203125,144039.234375,90298.96875,105443.03125,136121.59375,92670.9765625
67796,108891.8359375,144023.59375,90289.9765625,105414.984375,136124.390625,92672.953125
67816,108886.90625,144023.109375,90294.28125,105417.8515625,136124.390625,92655.921875
67836,108904.609375,144018.5,90269.65625,105411.5546875,136119.84375,92655.1640625
67856,108935.8671875,144018.984375,90250.1171875,105447.9453125,136124.390625,92641.328125
67876,108979.1171875,144021.78125,90233.703125,105475.8984375,136116.34375,92640.875
67896,109003.265625,144032.8125,90218.8515625,105468.8828125,136116.34375,92631.453125
67916,108999.0078125,144039.234375,90217.6796875,105496.890625,136122.109375,92645.28125
67936,108991.890625,144044.828125,90220.8046875,105463.3046875,136118.09375,92649.234375
67956,108948.640625,144045.671875,90242.296875,105474.515625,136120.359375,92655.921875
67976,108925.21875,144042.515625,90254.4140625,105436.0234375,136118.09375,92668.0859375
67996,108907.46875,144031,90269.65625,105419.234375,136123.171875,92673.7109375
68016,108909.59375,144037.421875,90270.4375,105403.15625,136126.65625,92666.5703125
68036,108913.125,144018.984375,90264.1875,105382.1796875,136126.65625,92669.7578125
68056,108920.234375,144014.859375,90261.8359375,105437.40625,136127.1875,92644.0703125
68076,108945.78125,144018.984375,90239.5625,105454.90625,136114.0625,92643.3046875
68096,108976.984375,144025.90625,90228.625,105459.8203125,136126.65625,92640.1171875
68116,108977.71875,144028.6875,90222.3671875,105520.6953125,136124.390625,92627.8046875
68136,108984.1015625,144035.609375,90223.5390625,105494.078125,136124.390625,92644.828125
68156,108962.8125,144039.234375,90230.1875,105489.2109375,136124.390625,92653.1875
68176,108945.78125,144044.34375,90245.03125,105454.90625,136128.40625,92660.3359375
68196,108921.640625,144031,90257.9296875,105455.625,136120.359375,92657.4453125
68216,108909.59375,144031.484375,90275.125,105425.5234375,136133.484375,92667.0234375
68236,108907.46875,144032.328125,90273.5625,105410.8359375,136125.4375,92657.4453125
68256,108908.1953125,144024.078125,90262.6171875,105431.109375,136127.1875,92655.921875
68276,108925.21875,144028.203125,90240.34375,105418.5625,136131.734375,92650
68296,108947.1796875,144014.859375,90235.265625,105461.203125,136123.171875,92642.09375
68316,108967.796875,144026.390625,90221.5859375,105472.4140625,136126.65625,92633.7265625
68336,108992.6171875,144026.390625,90212.6015625,105480.8125,136129.46875,92635.40625
68356,108979.84375,144037.90625,90220.0234375,105490.59375,136124.90625,92638.8984375
68376,108978.4453125,144040.21875,90219.6328125,105461.203125,136125.4375,92650
68396,108950.0390625,144044.34375,90234.484375,105456.2890625,136123.6875,92648.78125
68416,108927.3515625,144039.734375,90242.296875,105438.8359375,136129.46875,92664.59375
68436,108915.9765625,144026.390625,90257.9296875,105408.0703125,136127.1875,92668.546875
68456,108918.109375,144029.1875,90252.8515625,105418.515625,136131.734375,92655.46875
68476,108920.9609375,144030.515625,90246.984375,105415.03125,136138.5625,92648.0234375
68496,108927.3515625,144024.078125,90233.3125,105445.1328125,136120.890625,92637.6796875
68516,108948.640625,144026.390625,90218.4609375,105461.921875,136130.515625,92636.1640625
68536,108968.5234375,144022.765625,90209.0859375,105480.09375,136126.65625,92629.015625
68556,108981.9765625,144036.09375,90208.6953125,105495.5078125,136127.71875,92634.1875
68576,108981.9765625,144044.34375,90210.6484375,105489.2109375,136132.265625,92630.9921875
68596,108960.0078125,144040.703125,90218.8515625,105485.0078125,136125.96875,92636.1640625
68616,108942.25,144044.828125,90228.625,105446.515625,136131.734375,92655.921875
68636,108924.4921875,144035.609375,90246.203125,105436.0703125,136127.1875,92660.640625
68656,108920.234375,144040.21875,90244.25,105420.6640625,136129.46875,92654.7109375
68676,108920.234375,144028.6875,90248.9375,105424.859375,136129.984375,92648.78125
68696,108913.8515625,144026.390625,90242.296875,105425.578125,136135.765625,92643.3046875
68716,108928.0234375,144024.078125,90220.4140625,105432.5390625,136127.1875,92632.96875
68736,108958.5546875,144015.84375,90217.2890625,105463.3515625,136138.03125,92630.9921875
68756,108980.5703125,144039.234375,90208.6953125,105475.2265625,136121.421875,92627.8046875
68776,108986.9609375,144037.90625,90192.2890625,105485.0078125,136131.203125,92629.015625
68796,108985.5546875,144044.828125,90202.8359375,105487.8203125,136134.015625,92644.0703125
68816,108967.796875,144043.015625,90218.8515625,105466.8359375,136123.6875,92646.046875
68836,108949.3671875,144045.3125,90224.7109375,105461.203125,136134.53125,92650
68856,108933.734375,144044.34375,90233.3125,105438.8359375,136136.28125,92661.8515625
68876,108920.9609375,144029.671875,90244.25,105429.7265625,136128.234375,92656.6875
68896,108917.4375,144037.421875,90239.953125,105438.8359375,136127.71875,92651.9765625
68916,108931.609375,144029.1875,90244.25,105431.8203125,136139.078125,92641.6328125
68936,108928.078125,144026.390625,90227.4453125,105439.546875,136138.5625,92640.875
68956,108938.71875,144038.40625,90223.5390625,105434.640625,136139.078125,92635.703125
68976,108950.0390625,144039.734375,90216.5078125,105433.2578125,136141.359375,92629.78125
68996,108952.8984375,144047.625,90210.6484375,105436.734375,136130.515625,92638.140625
69016,108950.765625,144047.625,90214.9453125,105422.7578125,136136.8125,92638.8984375
69036,108946.5078125,144047.625,90218.0703125,105423.4765625,136140.828125,92648.0234375
69056,108943.703125,144054.53125,90225.4921875,105436.0234375,136138.5625,92647.5625
69076,108941.5234375,144048.109375,90225.4921875,105438.8359375,136138.03125,92648.0234375
69096,108935.140625,144049.921875,90228.625,105451.4296875,136129.46875,92640.875
69116,108932.3359375,144035.609375,90225.4921875,105447.2265625,136130.515625,92642.8515625
69136,108938.71875,144033.296875,90223.5390625,105452.140625,136136.8125,92638.140625
69156,108944.3828125,144031.484375,90223.5390625,105449.328125,136135.59375,92634.1875
69176,108944.3828125,144031.984375,90217.6796875,105440.21875,136137.34375,92638.8984375
69196,108934.4609375,144033.796875,90214.9453125,105429.7734375,136134.53125,92633.7265625
69216,108928.078125,144042.515625,90217.6796875,105415.75,136143.640625,92640.1171875
69236,108940.8515625,144048.109375,90220.8046875,105416.46875,136143.640625,92644.0703125
69256,108940.8515625,144059.140625,90214.9453125,105417.8515625,136139.078125,92644.828125
69276,108937.9921875,144059.140625,90213.7734375,105424.859375,136137.34375,92635.703125
69296,108949.3671875,144054.53125,90211.4296875,105440.21875,136143.109375,92631.75
69316,108951.4921875,144047.625,90204.0078125,105452.8125,136133.84375,92630.9921875
69336,108952.1640625,144055.015625,90207.1328125,105464.734375,136136.8125,92629.015625
69356,108950.765625,144045.3125,90207.9140625,105445.84375,136132.78125,92623.8515625
69376,108949.3671875,144043.015625,90211.8203125,105450.046875,136136.8125,92634.1875
69396,108941.578125,144041.1875,90212.9921875,105441.6484375,136132.78125,92634.1875
69416,108948.640625,144034.28125,90206.7421875,105447.2265625,136143.640625,92629.015625
69436,108946.5078125,144050.40625,90202.0546875,105439.546875,136143.109375,92639.3515625
69456,108947.90625,144048.109375,90209.0859375,105434.640625,136141.359375,92634.9453125
69476,108956.421875,144056.84375,90211.0390625,105433.921875,136137.34375,92636.921875
69496,108955.6953125,144065.5625,90206.3515625,105435.3515625,136143.640625,92634.9453125
69516,108960.6796875,144061.453125,90205.1796875,105447.2265625,136149.9375,92624.3046875
69536,108960.6796875,144060.953125,90202.0546875,105459.8203125,136141.890625,92623.546875
69556,108962.8125,144049.921875,90195.4140625,105463.3046875,136137.34375,92626.28125
69576,108973.453125,144045.796875,90199.3203125,105475.8984375,136145.90625,92627.5
69596,108973.453125,144036.09375,90200.4921875,105480.8125,136144.328125,92626.28125
69616,108976.984375,144029.1875,90203.2265625,105473.796875,136138.5625,92634.640625
69636,108964.9375,144043.015625,90203.2265625,105464.0234375,136137.34375,92633.4296875
69656,108962.8125,144038.40625,90204.3984375,105447.2265625,136143.109375,92642.09375
69676,108957.8828125,144051.734375,90199.3203125,105439.5,136136.8125,92636.921875
69696,108969.1953125,144061.453125,90195.4140625,105438.8359375,136142.578125,92634.9453125
69716,108977.71875,144063.75,90189.5546875,105440.9296875,136147.65625,92629.4765625
69736,108988.359375,144060.46875,90183.6875,105455.625,136135.0625,92621.1171875
69756,108979.84375,144049.4375,90183.6875,105472.4140625,136150.453125,92616.3984375
69776,108981.296875,144054.53125,90183.6875,105472.4140625,136149.9375,92619.140625
69796,108967.125,144038.40625,90182.515625,105473.796875,136143.640625,92622.328125
69816,108973.453125,144043.015625,90189.1640625,105464.0234375,136160.78125,92628.71875
69836,108962.140625,144055.375,90193.4609375,105456.34375,136152.203125,92627.5
69856,108955.0234375,144044.828125,90202.0546875,105440.9296875,136139.078125,92632.2109375
69876,108961.4140625,144045.3125,90191.5078125,105440.9296875,136148.1875,92632.2109375
69896,108969.1953125,144058.65625,90191.5078125,105447.2265625,136146.4375,92641.328125
69916,108981.296875,144052.234375,90179.78125,105452.09375,136150.453125,92636.1640625
69936,108991.9453125,144053.5625,90181.734375,105456.34375,136145.375,92632.2109375
69956,108992.6171875,144054.53125,90179.78125,105473.796875,136155.703125,92624.3046875
69976,108999.734375,144058.65625,90180.953125,105472.4140625,136152.734375,92623.0859375
69996,108989.8125,144058.171875,90186.8203125,105485.0078125,136145.90625,92625.5234375
70016,108983.4296875,144053.5625,90190.7265625,105483.625,136141.890625,92618.375
70036,108976.3125,144051.734375,90192.2890625,105483.625,136149.40625,92621.875
70056,108977.71875,144046.296875,90193.4609375,105487.8203125,136149.234375,92632.6640625
70076,108984.1015625,144054.046875,90191.5078125,105481.5234375,136141.359375,92632.2109375
70096,108986.234375,144056.34375,90194.2421875,105471.703125,136150.453125,92627.0390625
70116,108981.296875,144064.59375,90190.3359375,105454.90625,136143.640625,92634.1875
70136,108980.5703125,144056.84375,90187.6015625,105443.75,136159.546875,92629.015625
70156,108985.5546875,144068.359375,90188.3828125,105443.03125,136148.1875,92628.2578125
70176,108986.28125,144061.453125,90190.3359375,105445.1328125,136152.203125,92630.234375
70196,108986.9609375,144058.65625,90194.2421875,105448.6640625,136145.90625,92627.5
70216,108981.296875,144059.140625,90189.5546875,105471.03125,136155.53125,92625.5234375
70236,108979.84375,144045.796875,90198.1484375,105482.9140625,136153.25,92627.5
70256,108978.4453125,144047.625,90192.2890625,105496.21875,136148.1875,92625.0625
70276,108973.5078125,144054.53125,90195.4140625,105494.125,136149.234375,92629.015625
70296,108979.171875,144052.234375,90189.5546875,105484.296875,136155,92631.453125
70316,108984.828125,144049.09375,90195.4140625,105461.921875,136157.28125,92626.28125
70336,108984.828125,144056.84375,90191.5078125,105461.921875,136153.25,92623.8515625
70356,108985.5546875,144056.84375,90190.3359375,105443.03125,136152.734375,92625.5234375
70376,108977.765625,144066.0625,90188.3828125,105433.2578125,136144.15625,92622.328125
70396,108991.21875,144057.8125,90193.4609375,105433.2578125,136146.4375,92621.1171875
70416,108981.296875,144053.203125,90198.1484375,105440.9296875,136155.53125,92621.875
70436,108978.4453125,144050.40625,90194.2421875,105457.7265625,136146.953125,92626.28125
70456,108980.5703125,144052.71875,90194.2421875,105474.515625,136150.984375,92619.140625
70476,108981.296875,144055.015625,90192.6796875,105492.734375,136146.4375,92625.0625
70496,108979.84375,144048.109375,90193.4609375,105487.8203125,136148.1875,92623.8515625
70516,108977.0390625,144039.375,90195.4140625,105483.625,136148.1875,92624.3046875
70536,108970.65625,144055.015625,90192.2890625,105468.21875,136144.15625,92621.875
70556,108970.65625,144050.40625,90188.3828125,105474.515625,136149.234375,92625.828125
70576,108986.28125,144050.40625,90179.78125,105470.3203125,136148.703125,92620.3515625
70596,108991.21875,144057.8125,90183.6875,105461.921875,136142.40625,92620.3515625
70616,108991.21875,144053.703125,90184.4765625,105452.8125,136144.6875,92618.375
70636,108989.0859375,144056.84375,90192.6796875,105457.0078125,136159.546875,92615.9453125
70656,108980.5703125,144058.65625,90189.1640625,105461.921875,136150.984375,92615.9453125
70676,108976.3125,144050.90625,90196.9765625,105471.703125,136149.234375,92622.328125
70696,108969.25,144050.90625,90200.1015625,105463.3515625,136152.203125,92621.1171875
70716,108974.1875,144052.71875,90197.3671875,105473.1328125,136152.734375,92619.140625
70736,108975.640625,144048.59375,90197.3671875,105477.328125,136138.390625,92617.921875
70756,108982.0234375,144059.140625,90184.0859375,105480.8125,136146.4375,92622.328125
70776,108991.9453125,144050.90625,90185.2578125,105478.046875,136150.984375,92621.1171875
70796,108990.5390625,144056.34375,90185.640625,105471.75,136146.953125,92615.640625
70816,108998.328125,144055.015625,90180.5625,105466.1171875,136150.984375,92611.9921875
70836,108998.328125,144059.625,90184.4765625,105459.8203125,136156.0625,92607.28125
70856,108991.9453125,144060.125,90182.515625,105461.25,136153.25,92610.4765625
70876,108994.0703125,144058.65625,90185.640625,105467.546875,136138.921875,92616.3984375
70896,108987.6875,144050.90625,90189.1640625,105473.1328125,136157.8125,92611.9921875
70916,108977.765625,144057.8125,90192.2890625,105475.9453125,136149.234375,92617.921875
70936,108983.4296875,144059.625,90193.4609375,105480.8125,136155,92624.3046875
70956,108981.296875,144050.90625,90194.2421875,105489.2109375,136147.484375,92618.375
70976,108991.21875,144046.296875,90190.3359375,105476.6171875,136148.1875,92624.609375
70996,108994.0703125,144056,90185.640625,105474.515625,136151.515625,92612.453125
71016,108994.0703125,144057.328125,90182.515625,105466.8359375,136154.484375,92612.453125
